,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
15068,1980,42970.334,18,0.0,0.0,0.0,20378.440999999995,102.132,1174.08,0.0,20836.051999999985,0.0,0.0,31.564,0.0,0.0,0.0,448.06500000000005,0.0
15069,438,5068.807,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5068.807000000001,0.0,0.0,0.0,0.0,0.0
15070,1791,27609.923000000003,13,0.0,0.0,0.0,2198.1040000000003,263.562,59.173,402.61,16733.009999999995,61.215,0.0,7581.610999999999,0.0,0.0,0.0,310.638,0.0
15071,1712,25719.936999999998,21,0.0,0.0,0.0,7061.276999999999,263.562,12.168,0.0,18279.46699999999,61.215,42.248000000000005,0.0,0.0,0.0,0.0,0.0,0.0
15072,540,8756.152,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.9839999999995,0.0,1693.694,1909.474,0.0,0.0,0.0,0.0,0.0
15073,156,739.2239999999999,7,0.0,0.0,0.0,0.0,0.0,194.00799999999998,0.0,545.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15074,855,15115.997000000001,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5789.133000000002,0.0,0.0,9326.864,0.0,0.0,0.0,0.0,0.0
15075,768,11955.128000000002,19,0.0,0.0,0.0,0.0,0.0,61.44500000000001,0.0,11410.102000000004,0.0,0.0,0.0,483.58099999999996,0.0,0.0,0.0,0.0
15076,1320,24305.818,0,0.0,0.0,0.0,2198.1040000000003,263.562,818.0680000000001,402.61,16733.009999999995,61.215,326.83299999999997,3502.4159999999997,0.0,0.0,0.0,0.0,0.0
15077,1432,25353.566,17,0.0,0.0,0.0,7061.276999999999,263.562,338.568,0.0,17628.94399999999,61.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15078,536,11318.152,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11318.152000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15079,1280,20493.737999999998,22,0.0,0.0,0.0,2198.1040000000003,263.562,157.459,0.0,16456.433999999997,61.215,0.0,1356.964,0.0,0.0,0.0,0.0,0.0
15080,1348,21943.039000000004,14,0.0,0.0,0.0,2198.1040000000003,263.562,0.0,0.0,16456.433999999997,61.215,0.0,2963.7239999999997,0.0,0.0,0.0,0.0,0.0
15081,952,15225.037,16,0.0,0.0,0.0,0.0,0.0,218.812,201.305,14804.919999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15082,516,9445.365,5,0.0,0.0,0.0,0.0,0.0,134.279,0.0,9066.048,0.0,0.0,245.038,0.0,0.0,0.0,0.0,0.0
15083,1001,15841.569,15,0.0,0.0,0.0,0.0,0.0,554.0540000000001,0.0,15287.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15084,311,3050.7309999999998,6,0.0,0.0,0.0,0.0,0.0,80.172,0.0,2970.5589999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15085,384,5308.209999999999,16,0.0,0.0,0.0,0.0,0.0,172.672,0.0,4829.597000000001,0.0,0.0,305.941,0.0,0.0,0.0,0.0,0.0
15086,1873,24233.737999999998,19,0.0,0.0,0.0,0.0,150.049,78.672,0.0,16541.122999999996,0.0,0.0,7463.894000000001,0.0,0.0,0.0,0.0,0.0
15087,1467,29011.414,4,0.0,0.0,0.0,2198.1040000000003,263.562,724.524,0.0,16733.009999999995,61.215,0.0,9030.999,0.0,0.0,0.0,0.0,0.0
15088,722,14506.732999999998,14,0.0,0.0,0.0,0.0,0.0,181.899,0.0,14324.833999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15089,1351,25844.886,17,0.0,0.0,0.0,7615.1179999999995,398.637,649.892,0.0,16348.876999999999,0.0,0.0,832.3619999999999,0.0,0.0,0.0,0.0,0.0
15090,434,5858.155,2,0.0,0.0,0.0,0.0,0.0,210.735,402.61,4712.790000000001,0.0,0.0,532.02,0.0,0.0,0.0,0.0,0.0
15091,224,1851.6539999999998,4,0.0,0.0,0.0,0.0,0.0,782.0020000000001,0.0,1054.3300000000002,0.0,0.0,15.322000000000001,0.0,0.0,0.0,0.0,0.0
15092,763,5550.2609999999995,0,0.0,0.0,0.0,0.0,0.0,59.173,0.0,5418.946999999999,0.0,72.141,0.0,0.0,0.0,0.0,0.0,0.0
15093,1020,25001.1,13,0.0,0.0,0.0,7921.160999999999,398.637,320.746,0.0,16217.3,0.0,0.0,143.256,0.0,0.0,0.0,0.0,0.0
15094,1238,19328.206,22,0.0,0.0,0.0,0.0,150.049,941.3059999999999,0.0,16348.876999999999,0.0,0.0,1887.9739999999997,0.0,0.0,0.0,0.0,0.0
15095,810,8559.48,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.9839999999995,0.0,0.0,3406.496,0.0,0.0,0.0,0.0,0.0
15096,408,5521.920999999999,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.9039999999995,0.0,364.017,0.0,0.0,0.0,0.0,0.0,0.0
15097,710,7756.54,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5596.887000000001,0.0,0.0,2159.653,0.0,0.0,0.0,0.0,0.0
15098,945,18044.052,2,0.0,0.0,0.0,0.0,150.049,649.555,0.0,16817.698999999993,0.0,0.0,426.749,0.0,0.0,0.0,0.0,0.0
15099,476,8204.665,21,0.0,0.0,0.0,0.0,0.0,225.245,0.0,6706.837000000001,0.0,0.0,1272.583,0.0,0.0,0.0,0.0,0.0
15100,168,956.3109999999999,1,0.0,0.0,0.0,0.0,0.0,92.414,0.0,863.8969999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15101,1336,25141.638,20,0.0,0.0,0.0,6968.232999999999,443.383,155.202,0.0,17524.755,0.0,50.065,0.0,0.0,0.0,0.0,0.0,0.0
15102,1464,28932.553999999996,21,0.0,0.0,0.0,2198.1040000000003,263.562,710.085,0.0,16456.433999999997,61.215,0.0,5619.568,0.0,0.0,0.0,3623.586,0.0
15103,321,2235.441,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.4090000000001,0.0,0.0,1327.0320000000002,0.0,0.0,0.0,0.0,0.0
15104,1554,25311.391000000003,6,0.0,0.0,0.0,6968.232999999999,443.383,0.0,0.0,17899.774999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15105,421,4452.392,1,0.0,0.0,0.0,0.0,0.0,328.07500000000005,402.61,3670.6750000000006,0.0,0.0,51.032,0.0,0.0,0.0,0.0,0.0
15106,1286,25440.009000000002,16,0.0,0.0,0.0,6968.232999999999,443.383,0.0,0.0,18028.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15107,1809,25446.019999999997,6,0.0,0.0,0.0,6968.232999999999,443.383,0.0,0.0,18034.404000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15108,305,1254.778,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.6980000000001,0.0,0.0,263.08,0.0,0.0,0.0,0.0,0.0
15109,2008,24971.36,16,0.0,0.0,0.0,7061.276999999999,263.562,0.0,0.0,17585.30599999999,61.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15110,1934,25215.179000000004,9,0.0,0.0,0.0,6968.232999999999,443.383,0.0,0.0,17803.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15111,703,10890.542000000001,19,0.0,0.0,0.0,0.0,0.0,681.5600000000001,201.305,10007.677000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15112,247,2095.182,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.9169999999999,0.0,0.0,1291.265,0.0,0.0,0.0,0.0,0.0
15113,2137,33846.87700000001,10,0.0,0.0,0.0,31618.53599999999,270.617,35.732,0.0,858.9159999999999,0.0,0.0,0.0,0.0,0.0,0.0,1063.076,0.0
15114,1877,35254.662,14,0.0,0.0,0.0,32874.48399999999,0.0,341.135,0.0,1266.6550000000002,0.0,772.3879999999999,0.0,0.0,0.0,0.0,0.0,0.0
15115,1634,25311.391000000003,21,0.0,0.0,0.0,6968.232999999999,443.383,0.0,0.0,17899.774999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15116,1395,34951.143000000004,9,0.0,0.0,0.0,32874.48399999999,0.0,341.135,0.0,1041.825,0.0,693.699,0.0,0.0,0.0,0.0,0.0,0.0
15117,1386,26551.355,23,0.0,0.0,0.0,7061.276999999999,263.562,209.32299999999998,402.61,18503.30299999998,61.215,50.065,0.0,0.0,0.0,0.0,0.0,0.0
15118,1495,27162.732000000004,20,0.0,0.0,0.0,7615.1179999999995,398.637,0.0,0.0,16541.122999999996,0.0,0.0,2607.854,0.0,0.0,0.0,0.0,0.0
15119,140,1573.963,3,0.0,0.0,0.0,0.0,0.0,24.735,0.0,0.0,0.0,125.12799999999999,1424.0999999999997,0.0,0.0,0.0,0.0,0.0
15120,1248,13597.989,10,0.0,0.0,0.0,12370.798999999999,57.498000000000005,341.135,0.0,0.0,0.0,684.4399999999999,144.11700000000002,0.0,0.0,0.0,0.0,0.0
15121,153,820.8570000000001,23,0.0,0.0,0.0,0.0,0.0,739.7220000000001,0.0,0.0,0.0,0.0,81.135,0.0,0.0,0.0,0.0,0.0
15122,611,2132.5060000000003,18,0.0,0.0,0.0,0.0,0.0,1750.075,0.0,382.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15123,639,11277.376,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8334.016000000001,0.0,0.0,1284.348,0.0,0.0,0.0,1659.012,0.0
15124,1597,19690.028,19,0.0,0.0,0.0,1503.6970000000001,0.0,2738.8459999999995,0.0,13149.481,0.0,0.0,2117.982,180.02200000000002,0.0,0.0,0.0,0.0
15125,821,8828.711000000001,16,0.0,0.0,0.0,5499.066999999999,102.132,836.373,0.0,0.0,0.0,0.0,798.5649999999999,0.0,0.0,0.0,1592.5739999999998,0.0
15126,758,10945.914,3,0.0,0.0,0.0,5271.5,0.0,0.0,0.0,0.0,0.0,0.0,5674.414,0.0,0.0,0.0,0.0,0.0
15127,602,8521.79,8,0.0,0.0,0.0,6245.883,148.723,1535.98,0.0,0.0,0.0,0.0,264.561,0.0,0.0,0.0,326.64300000000003,0.0
15128,233,3118.6670000000004,10,0.0,0.0,0.0,0.0,0.0,356.503,0.0,0.0,0.0,0.0,2762.164,0.0,0.0,0.0,0.0,0.0
15129,325,2460.7100000000005,22,0.0,0.0,0.0,0.0,0.0,2023.8909999999998,0.0,0.0,0.0,0.0,436.819,0.0,0.0,0.0,0.0,0.0
15130,308,3216.2620000000006,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216.2620000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15131,641,6308.376000000001,15,0.0,0.0,0.0,0.0,0.0,3098.0089999999996,0.0,1965.3470000000002,0.0,0.0,1245.02,0.0,0.0,0.0,0.0,0.0
