,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
85,679,11079.083,4,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,867.7860000000001,0.0,0.0,0.0,102.52,0.0
86,761,11663.574999999999,6,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,148.576,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
87,785,10975.991000000002,20,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,766.7180000000001,0.0,0.0,0.0,102.52,0.0
88,1192,20297.115000000005,17,0.0,0.0,0.0,17625.208000000006,603.291,1162.403,0.0,0.0,0.0,0.0,906.213,0.0,0.0,0.0,0.0,0.0
89,1132,20424.471999999998,18,0.0,0.0,0.0,17472.956000000006,603.291,1179.613,0.0,0.0,0.0,0.0,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
90,860,11083.288999999999,22,0.0,0.0,0.0,9080.640000000003,384.698,25.175,0.0,0.0,0.0,0.0,774.615,0.0,0.0,0.0,818.161,0.0
91,754,11181.260999999999,19,0.0,0.0,0.0,9206.024000000001,384.698,0.0,0.0,0.0,0.0,357.834,1130.185,0.0,0.0,0.0,102.52,0.0
92,1157,11703.850999999999,8,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,188.852,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
93,759,11139.346,18,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,928.0490000000002,0.0,0.0,0.0,102.52,0.0
94,925,11222.715,21,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
