,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
2386,1015,3888.56,11,primary,residential,service,nan,nan,nan,0.7464071532906784,0.1834249696545765,0.07016787705474521,,,
2387,462,3218.7980000000002,14,primary,residential,service,nan,nan,nan,0.8091337201029701,0.14470743426583463,0.04615884563119524,,,
2388,618,4051.554,15,primary,residential,primary_link,service,unclassified,nan,0.620010988376312,0.17713622970346687,0.07609277822781085,0.06734502366252555,0.05941498002988483,
2389,356,3248.4929999999995,16,primary,residential,service,nan,nan,nan,0.8591266781242873,0.08273805730841964,0.05813526456729321,,,
2390,369,3317.2069999999994,0,primary,residential,service,nan,nan,nan,0.8413303722077039,0.10173860117864218,0.056931026613654206,,,
2391,411,3298.929,19,primary,residential,service,nan,nan,nan,0.7894798584631558,0.14119249004752754,0.06932765148931667,,,
2392,262,2343.154,6,primary,residential,nan,nan,nan,nan,0.7566340069837493,0.24336599301625075,,,,
2393,389,2948.0930000000003,14,residential,primary_link,primary,nan,nan,nan,0.6084913196429014,0.22757660630109017,0.1639320740560084,,,
2394,484,2865.1160000000004,11,residential,unclassified,nan,nan,nan,nan,0.8769086487248683,0.1230913512751316,,,,
2395,701,4181.464,15,residential,service,primary,unclassified,nan,nan,0.4374286135190928,0.26270631530009586,0.24194660052077452,0.05791847066003678,,
2396,301,3372.518,0,primary,residential,nan,nan,nan,nan,0.7722532540967906,0.2277467459032094,,,,
2397,395,4564.043000000001,10,primary,residential,track,service,nan,nan,0.7160123162730938,0.21209922868824851,0.05500408300272367,0.016884372035933928,,
2398,397,3539.6910000000003,16,primary,residential,service,nan,nan,nan,0.7357811741194358,0.21086614622575808,0.05335267965480602,,,
2399,1910,31482.251000000007,0,primary,residential,unclassified,primary_link,nan,nan,0.848770915396107,0.07501614163485322,0.05705005020130231,0.019162892767737603,,
2400,387,3546.404,11,primary,residential,service,nan,nan,nan,0.734388411472579,0.2011217560097496,0.06448983251767142,,,
2401,391,3682.054,2,primary,residential,service,nan,nan,nan,0.7073329179854505,0.2413772312953585,0.051289850719190976,,,
2402,496,3824.5060000000003,8,primary,residential,service,nan,nan,nan,0.6809867731937144,0.2556949838750416,0.06331824293124393,,,
2403,516,3494.773,13,primary,residential,service,nan,nan,nan,0.7452381027322804,0.20535725782475714,0.04940463944296238,,,
2404,808,3507.595,12,primary,residential,service,nan,nan,nan,0.7425138877207889,0.23551635807440713,0.02196975420480415,,,
2405,2174,32474.044,22,primary,residential,secondary,primary_link,nan,nan,0.8951944205039567,0.04631659056691555,0.04410996671680313,0.014379022212324401,,
2406,441,4726.097,16,primary,residential,primary_link,unclassified,service,nan,0.576296677787189,0.24552458402779292,0.08777962026594038,0.07409369718818722,0.01630542073089063,
2407,314,3345.145,19,primary,residential,unclassified,primary_link,nan,nan,0.6120544849326411,0.18896729439232082,0.15223405861330375,0.04674416206173424,,
2408,525,4693.295,10,primary,residential,primary_link,unclassified,nan,nan,0.5803244841843523,0.256670846388305,0.08839312252905475,0.07461154689828789,,
2409,309,3786.2830000000004,18,primary,residential,service,nan,nan,nan,0.6878614197618086,0.2582762566876274,0.05386232355056396,,,
2410,357,3444.6699999999996,10,primary,residential,service,nan,nan,nan,0.7560776503990224,0.18909793971556058,0.05482440988541719,,,
2411,355,3407.6479999999997,13,primary,residential,nan,nan,nan,nan,0.7642919691235716,0.23570803087642858,,,,
2412,331,3470.691,18,primary,residential,service,nan,nan,nan,0.7504090683958902,0.20678216528063145,0.04280876632347853,,,
2413,1863,32521.824999999997,2,primary,residential,primary_link,service,nan,nan,0.9276491709797965,0.052865821644388036,0.01855034273138116,0.0009346646444349296,,
2414,331,3570.263,5,primary,residential,service,nan,nan,nan,0.7294807133256009,0.24893516247962685,0.02158412419477221,,,
2415,417,3560.6099999999997,9,primary,residential,service,nan,nan,nan,0.7314583737056292,0.19191093660917655,0.0766306896851944,,,
2416,435,3466.273,21,primary,residential,service,nan,nan,nan,0.7513655156417282,0.20577115535908452,0.04286332899918731,,,
2417,958,4485.321000000001,6,primary,residential,service,unclassified,primary_link,nan,0.4001312280659511,0.29408129317834764,0.1741052647068069,0.08908972178356911,0.042592492265325035,
2418,1021,3506.549,11,primary,residential,service,nan,nan,nan,0.742735378858245,0.20340768088510955,0.053856940256645496,,,
2419,709,2599.125,16,residential,unclassified,service,nan,nan,nan,0.7412790843072191,0.15486481027268792,0.1038561054200933,,,
2420,347,3676.7840000000006,11,primary,residential,service,nan,nan,nan,0.7590511164104282,0.19398991074808852,0.0469589728414832,,,
2421,947,5986.77,15,residential,primary,unclassified,primary_link,service,living_street,0.4892120458945306,0.2900966631422286,0.11031040110109458,0.06425802227244407,0.04072529928492326,0.005397568304778703
2422,457,3766.0539999999996,14,primary,residential,service,nan,nan,nan,0.6915562017963631,0.23599342972777346,0.07245036847586361,,,
2423,367,3985.2470000000003,16,primary,residential,service,nan,nan,nan,0.7736373680226094,0.17897485400528498,0.04738777797210562,,,
2424,371,3293.1690000000003,21,primary,residential,service,nan,nan,nan,0.7908607180499998,0.16683443819615693,0.042304843753843184,,,
2425,363,3427.0750000000003,1,primary,residential,service,nan,nan,nan,0.7599594406308586,0.19938869152265415,0.040651867846487166,,,
2426,970,3968.7709999999997,14,primary,residential,service,nan,nan,nan,0.656232874106367,0.17971785220160097,0.16404927369203212,,,
2427,409,3076.9710000000005,23,primary,residential,nan,nan,nan,nan,0.846429166865726,0.15357083313427392,,,,
2428,571,3565.845,21,primary,residential,service,nan,nan,nan,0.7303845231635139,0.24800461040791175,0.021610866428574436,,,
2429,412,3637.975,22,primary,residential,service,nan,nan,nan,0.7159032153876814,0.18782976793408424,0.09626701667823447,,,
2430,388,4528.836000000001,0,primary,residential,track,nan,nan,nan,0.7319492249222536,0.21261909241138335,0.05543168266636282,,,
2431,349,3097.891,22,primary,residential,nan,nan,nan,nan,0.8407132465280411,0.1592867534719588,,,,
2432,2116,11648.137,8,primary,tertiary,residential,service,primary_link,unclassified,0.5384009477223695,0.2803988311607255,0.0852274488186394,0.05414479585877124,0.033026568969784606,0.008801407469709532
2433,1661,5714.23,14,primary,residential,service,track,nan,nan,0.5718900009275092,0.21088703114855367,0.17329036458105468,0.0439326033428826,,
2434,355,3466.273,8,primary,residential,service,nan,nan,nan,0.7513655156417282,0.20577115535908452,0.04286332899918731,,,
2435,434,3395.135,9,primary,residential,service,nan,nan,nan,0.7671088189423985,0.19185687756156972,0.04103430349603182,,,
2436,405,3422.9900000000002,18,primary,residential,nan,nan,nan,nan,0.8153301645637294,0.18466983543627064,,,,
2437,278,3615.757,5,primary,residential,service,nan,nan,nan,0.7203022769505805,0.22746744319377657,0.05223027985564296,,,
2438,422,3507.595,13,primary,residential,service,nan,nan,nan,0.7425138877207889,0.23551635807440713,0.02196975420480415,,,
2439,554,3836.5350000000003,18,residential,primary,unclassified,service,primary_link,nan,0.67053004859854,0.16969114057346013,0.06331338043312519,0.0560062660708165,0.04045916432405803,
2440,434,4675.834000000001,13,primary,residential,track,service,nan,nan,0.6988937160728974,0.20702830767730415,0.053689031732093134,0.040388944517705284,,
2441,321,2040.4309999999998,10,residential,unclassified,nan,nan,nan,nan,0.8813074296557932,0.11869257034420672,,,,
2442,405,3850.297,12,primary,residential,service,nan,nan,nan,0.6764252212231939,0.27223899870581414,0.05133578007099193,,,
2443,377,3562.249,15,primary,residential,service,nan,nan,nan,0.7311218278115876,0.24724549013839292,0.021632682050019527,,,
2444,346,4759.811000000001,18,primary,residential,track,service,nan,nan,0.686563184966798,0.22101864969008217,0.052741800042060485,0.03967636530105922,,
2445,333,6222.441000000001,13,primary,primary_link,unclassified,residential,service,nan,0.7384499105736801,0.12660610201044895,0.05695433673055316,0.054237235837189944,0.02375241484812793,
2446,314,3364.819,16,primary,residential,service,nan,nan,nan,0.7740202370469259,0.20307778813659816,0.022901974816476014,,,
2447,363,5919.5999999999985,1,primary,residential,primary_link,nan,nan,nan,0.6898628285694982,0.27697141698763444,0.03316575444286776,,,
2448,325,3647.697,10,primary,residential,service,nan,nan,nan,0.7139951591373954,0.23423190029215696,0.0517729405704476,,,
2449,493,3674.0400000000004,12,primary,residential,service,nan,nan,nan,0.7088757879609366,0.23972248532950102,0.05140172670956222,,,
2450,415,3394.758,14,primary,residential,service,nan,nan,nan,0.7671940091164083,0.21010599282776565,0.022699998055826075,,,
2451,309,3619.252,17,primary,residential,nan,nan,nan,nan,0.7711170705991184,0.22888292940088173,,,,
2452,2129,33819.455,19,primary,residential,secondary,primary_link,track,service,0.8791997387302661,0.06287865963540809,0.030805493465225858,0.013806993637242231,0.00742297591726419,0.004930653081192468
2453,1120,4718.469999999999,20,primary,residential,primary_link,unclassified,nan,nan,0.5772282116872631,0.26063681659520993,0.08792150845507125,0.07421346326245586,,
2454,436,3661.442,13,primary,residential,service,nan,nan,nan,0.7113148316974569,0.24152943020809833,0.04715573809444475,,,
2455,383,3561.3120000000004,18,primary,residential,service,nan,nan,nan,0.7313141898266706,0.2269663539729178,0.04171945620041153,,,
2456,1151,4507.044000000001,19,primary,residential,track,nan,nan,nan,0.7250674721613545,0.2192328275472793,0.055699700291366123,,,
2457,335,4507.044000000001,19,primary,residential,track,nan,nan,nan,0.7250674721613545,0.2192328275472793,0.055699700291366123,,,
2458,735,4431.021000000001,21,primary,residential,track,nan,nan,nan,0.7375074503144986,0.2058372099793704,0.056655339706130924,,,
2459,1647,3394.758,0,primary,residential,service,nan,nan,nan,0.7671940091164083,0.21010599282776565,0.022699998055826075,,,
2460,331,4678.131000000001,19,primary,residential,track,nan,nan,nan,0.6985505536292164,0.24778677638569752,0.05366266998508591,,,
2461,319,3426.704,20,primary,residential,service,nan,nan,nan,0.7600417193898277,0.16033307808319597,0.07962520252697637,,,
2462,1643,4170.812999999999,10,primary,residential,service,nan,nan,nan,0.6691422032107411,0.2120320426736946,0.11882575411556454,,,
2463,291,2325.8940000000002,19,primary,residential,primary_link,nan,nan,nan,0.8001147085808724,0.1371016907907239,0.06278360062840352,,,
2464,497,3386.8140000000003,22,primary,residential,service,nan,nan,nan,0.7689935142585332,0.16347782901570618,0.06752865672576054,,,
2465,1118,4080.493,9,primary,residential,service,nan,nan,nan,0.6382655233080905,0.18770354464521813,0.17403093204669143,,,
2466,428,3332.879,11,primary,residential,service,nan,nan,nan,0.7814379099871313,0.1954406385590356,0.02312145145383316,,,
2467,357,1968.149,13,residential,primary_link,primary,service,nan,nan,0.356205246655614,0.3408873007074159,0.24555407136349944,0.05735338127347066,,
2468,537,3684.9640000000004,15,primary,residential,service,nan,nan,nan,0.7067743402649252,0.18543464739411294,0.10779101234096179,,,
2469,399,3688.465,17,primary,residential,service,nan,nan,nan,0.7061034874941202,0.24269580977452682,0.051200702731353014,,,
2470,1158,4858.203,11,residential,unclassified,primary,service,primary_link,nan,0.4401250832869684,0.2991873744263053,0.1723795815036959,0.056163153330562765,0.032144807452467505,
2471,2149,32467.575,14,primary,residential,secondary,primary_link,nan,nan,0.9011147891396261,0.05804874555614333,0.026454578144502628,0.01438188715972782,,
2472,386,4056.743,7,primary,residential,track,nan,nan,nan,0.8055504132255853,0.15582032186904618,0.038629264905368665,,,
2473,504,4751.857000000001,12,primary,residential,track,service,nan,nan,0.6877124038033973,0.2197147346816202,0.05283008306015942,0.039742778454823026,,
2474,394,3752.274,14,primary,residential,service,nan,nan,nan,0.7437801717038789,0.2356826820216221,0.020537146274499145,,,
2475,422,3677.636,18,primary,residential,service,nan,nan,nan,0.7081826477661194,0.24046588623778972,0.051351465996090966,,,
2476,359,3446.956,5,primary,residential,service,nan,nan,nan,0.7555762243556343,0.20132023733404197,0.04310353831032366,,,
2477,477,3692.978,15,primary,residential,service,nan,nan,nan,0.7557226173565075,0.19313924967871457,0.05113813296477802,,,
2478,362,3283.528,20,primary,residential,nan,nan,nan,nan,0.8074866424163277,0.19251335758367222,,,,
2479,652,3420.5759999999996,9,primary,residential,nan,nan,nan,nan,0.7614033425949315,0.23859665740506866,,,,
2480,325,3345.769,11,primary,residential,nan,nan,nan,nan,0.778427321192826,0.2215726788071741,,,,
2481,1019,3743.267,14,residential,primary,service,unclassified,primary_link,nan,0.6121895659593612,0.1739191994586547,0.10753307204642362,0.06489090946491394,0.041467253070646574,
2482,2067,34983.019,19,primary,residential,primary_link,unclassified,service,nan,0.909923268772201,0.039939091591837735,0.039764721278057795,0.010130486451155059,0.00024243190674881434,
2483,461,3565.845,3,primary,residential,service,nan,nan,nan,0.7303845231635139,0.24800461040791175,0.021610866428574436,,,
2484,436,3147.283,6,primary,residential,service,nan,nan,nan,0.8275194826775985,0.14799558857592407,0.02448492874647752,,,
2485,506,3560.6099999999997,8,primary,residential,service,nan,nan,nan,0.7314583737056292,0.19191093660917655,0.0766306896851944,,,
2486,430,3619.3860000000004,12,primary,residential,service,nan,nan,nan,0.719580061369525,0.2282420277914541,0.05217791083902076,,,
2487,1921,34132.789000000004,19,primary,residential,secondary,primary_link,track,service,0.8711288139975901,0.0704669635991363,0.03052270355053611,0.013680247459415049,0.007354834086367802,0.004885390408618528
2488,369,3652.7019999999998,21,primary,residential,service,nan,nan,nan,0.7640554855008704,0.19526887219378972,0.040675642305339994,,,
2489,481,3506.549,14,primary,residential,service,nan,nan,nan,0.742735378858245,0.20340768088510955,0.053856940256645496,,,
2490,405,3506.549,17,primary,residential,service,nan,nan,nan,0.742735378858245,0.20340768088510955,0.053856940256645496,,,
2491,417,3474.232,22,primary,residential,service,nan,nan,nan,0.7496442379207837,0.19599784930885444,0.054357912770361914,,,
2492,1027,4229.632,16,residential,service,primary,unclassified,primary_link,nan,0.5926919883337369,0.15925971810313522,0.15392024648952912,0.057429109671952555,0.03669893740164629,
2493,880,3476.61,21,primary,residential,service,nan,nan,nan,0.7491314815294209,0.19654778649316432,0.05432073197741478,,,
2494,393,3799.1179999999995,0,primary,residential,service,nan,nan,nan,0.685537537923276,0.18774331305318764,0.12671914902353654,,,
2495,363,4702.322000000001,7,primary,residential,track,service,nan,nan,0.6949568744973228,0.22202924427548765,0.05338660346951994,0.029627277757669504,,
2496,411,3236.561,18,primary,residential,nan,nan,nan,nan,0.8046930059405647,0.1953069940594353,,,,
2497,654,3236.561,20,primary,residential,nan,nan,nan,nan,0.8046930059405647,0.1953069940594353,,,,
2498,345,5293.782000000001,0,primary,residential,service,track,nan,nan,0.6173112153088284,0.22954099734367597,0.1057259252458828,0.04742186210161279,,
2499,558,3645.7100000000005,8,primary,residential,service,nan,nan,nan,0.7143843037433038,0.23825647130462926,0.04735922495206694,,,
2500,436,4635.558000000001,10,primary,residential,track,service,nan,nan,0.704966047237463,0.2088270710883134,0.054155508355196925,0.03205137331902653,,
2501,489,3727.1989999999996,11,primary,residential,service,nan,nan,nan,0.7487840064348591,0.19136595604366713,0.0598500375214739,,,
2502,2046,3887.636,16,primary,residential,service,nan,nan,nan,0.6699284603805501,0.1675516946545407,0.16251984496490926,,,
2503,350,3259.0739999999996,17,primary,residential,service,nan,nan,nan,0.7991343553414253,0.14291912365291493,0.0579465210056599,,,
2504,2330,35488.235,11,primary,residential,secondary,primary_link,service,nan,0.9012120777491467,0.04912988769376668,0.02935691222739029,0.01890533581058624,0.0013957865191097838,
2505,462,3599.4770000000003,16,primary,residential,service,nan,nan,nan,0.7235601172059163,0.23275603650196955,0.0436838462921141,,,
2506,326,3233.165,18,primary,residential,service,nan,nan,nan,0.8055382264746773,0.12372396707251253,0.07073780645281016,,,
2507,385,3432.823,19,primary,residential,nan,nan,nan,nan,0.7586869465742918,0.24131305342570825,,,,
2508,398,4710.276000000001,3,primary,residential,track,service,nan,nan,0.6937833366877015,0.2233429633422754,0.05329645226734059,0.02957724770268239,,
2509,372,6231.700000000001,4,primary,primary_link,unclassified,residential,service,nan,0.7373527287898969,0.1264179918802253,0.05686971452412663,0.05415665067317105,0.02520291413258019,
2510,938,6867.121000000001,11,residential,primary,unclassified,primary_link,track,service,0.4635961707970485,0.32237468948049697,0.09616883115937522,0.056020273998375725,0.03655695013965823,0.020577473441927115
2511,366,3436.3340000000003,17,primary,residential,service,nan,nan,nan,0.7579117745830294,0.19885145041197974,0.04323677500499078,,,
2512,315,3302.4280000000003,21,primary,residential,service,nan,nan,nan,0.7886433860178026,0.1663666853599836,0.04498992862221371,,,
2513,340,3637.3599999999997,1,primary,residential,service,nan,nan,nan,0.7160242593529373,0.24312853278201774,0.04084720786504498,,,
2514,341,3218.7980000000002,2,primary,residential,service,nan,nan,nan,0.8091337201029701,0.14470743426583463,0.04615884563119524,,,
2515,400,3389.885,21,primary,residential,service,nan,nan,nan,0.7682968596279814,0.18787392492665678,0.04382921544536171,,,
2516,360,3218.7980000000002,23,primary,residential,service,nan,nan,nan,0.8091337201029701,0.14470743426583463,0.04615884563119524,,,
2517,1062,3364.819,10,primary,residential,service,nan,nan,nan,0.7740202370469259,0.20307778813659816,0.022901974816476014,,,
2518,395,3036.053,11,primary,residential,nan,nan,nan,nan,0.8733065595363453,0.12669344046365463,,,,
2519,491,3904.8319999999994,21,primary,residential,service,nan,nan,nan,0.6669782464392836,0.18652710283054433,0.1464946507301723,,,
2520,450,4930.898000000001,1,primary,residential,track,service,nan,nan,0.6627415533641133,0.2480469074801384,0.05091182174119196,0.03829971741455612,,
2521,745,6680.360000000001,15,primary,residential,service,track,living_street,nan,0.4891818704381201,0.4060112029890604,0.06239079929824141,0.03757896281038746,0.004837164464190552,
2522,420,3211.318,18,residential,unclassified,primary,nan,nan,nan,0.8321250028804371,0.1098212634189451,0.05805373370061762,,,
2523,363,3539.6910000000003,4,primary,residential,service,nan,nan,nan,0.7357811741194358,0.21086614622575808,0.05335267965480602,,,
2524,304,4759.811000000001,6,primary,residential,track,service,nan,nan,0.686563184966798,0.22101864969008217,0.052741800042060485,0.03967636530105922,,
2525,467,3230.913,8,primary,residential,service,nan,nan,nan,0.8060996999919218,0.1700491470986684,0.02385115290940982,,,
2526,425,5085.118,15,primary,residential,service,track,nan,nan,0.642642117646041,0.23896003986534822,0.06903005987275025,0.04936778261586063,,
2527,1724,3396.013,23,primary,residential,service,nan,nan,nan,0.7669104918031822,0.1617820662052825,0.07130744199153537,,,
2528,375,3688.465,3,primary,residential,service,nan,nan,nan,0.7061034874941202,0.24269580977452682,0.051200702731353014,,,
2529,673,4150.535999999999,5,residential,primary,service,unclassified,primary_link,nan,0.5645702145457842,0.15685347627390778,0.15096893509657555,0.09020907179217338,0.03739830229155946,
2530,269,3434.6240000000003,18,primary,residential,service,nan,nan,nan,0.7582891169455521,0.19845258170908955,0.043258301345358324,,,
2531,1034,4104.451999999999,17,residential,service,primary,unclassified,primary_link,nan,0.4513004415693009,0.21562366912805903,0.20403576409225885,0.09122192195206574,0.03781820325831561,
2532,1598,3930.305,11,primary,service,residential,nan,nan,nan,0.662655442770981,0.21883365285900203,0.11851090437001709,,,
2533,905,3652.7019999999998,18,primary,residential,service,nan,nan,nan,0.7640554855008704,0.19526887219378972,0.040675642305339994,,,
2534,387,1752.849,6,residential,unclassified,service,nan,nan,nan,0.6024312419381248,0.21198688535064916,0.18558187271122614,,,
2535,466,3364.819,15,primary,residential,service,nan,nan,nan,0.7740202370469259,0.20307778813659816,0.022901974816476014,,,
2536,401,3218.7980000000002,19,primary,residential,service,nan,nan,nan,0.8091337201029701,0.14470743426583463,0.04615884563119524,,,
2537,430,4913.222000000001,1,primary,residential,service,track,nan,nan,0.6651258583471295,0.21249864142104707,0.07128051612567068,0.051094984106152735,,
2538,360,3692.978,6,primary,residential,service,nan,nan,nan,0.7557226173565075,0.19313924967871457,0.05113813296477802,,,
2539,344,3457.014,9,primary,residential,service,nan,nan,nan,0.7533779151603088,0.2063222769708193,0.04029980786887181,,,
2540,971,5686.996,16,residential,primary,unclassified,primary_link,living_street,nan,0.5051593143374814,0.3053882928702605,0.1161251036575373,0.06764520319690746,0.005682085937813214,
2541,309,3345.7010000000005,18,primary,residential,service,nan,nan,nan,0.7784431424087208,0.17998739277658105,0.041569464814698025,,,
2542,412,3097.891,23,primary,residential,nan,nan,nan,nan,0.8407132465280411,0.1592867534719588,,,,
2543,482,3602.6459999999997,2,primary,residential,service,nan,nan,nan,0.7229236511164295,0.2556862372822642,0.021390111601306376,,,
2544,515,3873.4559999999997,12,primary,residential,service,nan,nan,nan,0.7959651535992666,0.18414020967322206,0.019894636727511558,,,
2545,655,3553.1299999999997,15,primary,residential,service,nan,nan,nan,0.732998229729844,0.250135514321176,0.016866255948980197,,,
2546,1975,31927.987,17,primary,residential,primary_link,nan,nan,nan,0.9346452064140471,0.046459427586211445,0.018895365999741856,,,
2547,343,3590.5489999999995,10,primary,residential,service,nan,nan,nan,0.7253592695713108,0.19864900882845496,0.07599172160023442,,,
2548,392,4882.668000000001,15,primary,residential,track,service,nan,nan,0.6692879794407484,0.2488680369011368,0.05141471834660886,0.03042926531150592,,
2549,593,3227.416,10,residential,primary,unclassified,primary_link,nan,nan,0.6341763813527602,0.2017174110805672,0.11601107511396115,0.04809513245271139,,
2550,629,2931.5629999999996,11,residential,service,unclassified,primary,nan,nan,0.7524300177072777,0.10136367528175244,0.08261258584584402,0.06359372116512592,,
2551,357,3652.7019999999998,5,primary,residential,service,nan,nan,nan,0.7640554855008704,0.19526887219378972,0.040675642305339994,,,
2552,300,1988.153,11,residential,unclassified,service,nan,nan,nan,0.8017280360213725,0.12181356263828791,0.0764584013403395,,,
2553,947,3707.1849999999995,13,residential,primary,unclassified,service,primary_link,nan,0.5870028067118312,0.1756119535442661,0.10099738750561413,0.09451699874702775,0.04187085349126089,
2554,550,4055.6459999999997,14,primary,residential,service,nan,nan,nan,0.7156563960464006,0.1758681600908955,0.10847544386270401,,,
2555,411,3346.776,14,primary,residential,service,nan,nan,nan,0.7781931028548073,0.16537886013285621,0.05642803701233665,,,
2556,372,3342.7039999999997,23,primary,residential,service,nan,nan,nan,0.7791410785998403,0.16436214513758923,0.056496776262570665,,,
2557,412,3606.771,2,primary,residential,service,nan,nan,nan,0.7220968561630333,0.2565374957267872,0.02136564811017944,,,
2558,727,3830.965,14,residential,primary,service,unclassified,primary_link,nan,0.6549159284932127,0.1699378616092812,0.07122278590381276,0.06340543440099296,0.040517989592700525,
2559,368,3834.0530000000003,16,primary,residential,service,nan,nan,nan,0.7647108686290983,0.18603263961139815,0.049256491759503584,,,
2560,373,4969.415999999999,19,primary,residential,primary_link,unclassified,service,nan,0.5480792914096949,0.25997038686235974,0.08348164049860186,0.07046582536056553,0.03800285586877815,
2561,460,3833.834,23,primary,service,residential,nan,nan,nan,0.6793298823058067,0.1773634434876419,0.14330667420655147,,,
2562,413,3692.978,14,primary,residential,service,nan,nan,nan,0.7557226173565075,0.19313924967871457,0.05113813296477802,,,
2563,398,4546.910000000001,21,primary,residential,track,service,nan,nan,0.7187102889654733,0.2128984299227387,0.0552113413285066,0.013179939783281393,,
2564,354,5406.535,0,primary,residential,service,nan,nan,nan,0.8405938369029335,0.13192534590084037,0.027480817196226418,,,
2565,1414,5939.118,12,primary,residential,primary_link,service,nan,nan,0.6875957002369713,0.2502762194655839,0.033056760279893405,0.029071320017551423,,
2566,446,3993.1059999999998,17,primary,residential,service,nan,nan,nan,0.6522336246520879,0.20688055864282093,0.14088581670509126,,,
2567,601,3302.4280000000003,22,primary,residential,service,nan,nan,nan,0.7886433860178026,0.1663666853599836,0.04498992862221371,,,
2568,358,3602.2299999999996,3,primary,residential,service,nan,nan,nan,0.7230071372455397,0.23574730097745009,0.04124556177701035,,,
2569,350,4700.299,0,primary,residential,service,unclassified,nan,nan,0.5541004944579058,0.31334347027710363,0.08103080250852128,0.05152523275646932,,
2570,410,3692.978,10,primary,residential,service,nan,nan,nan,0.7557226173565075,0.19313924967871457,0.05113813296477802,,,
2571,1055,3342.093,11,primary,residential,service,nan,nan,nan,0.7792835208355962,0.11969146280489501,0.10102501635950886,,,
2572,390,3732.833,18,primary,residential,service,nan,nan,nan,0.747653859682445,0.19107712560406534,0.06126901471348972,,,
2573,326,3590.5489999999995,2,primary,residential,service,nan,nan,nan,0.7253592695713108,0.19864900882845496,0.07599172160023442,,,
2574,361,3652.7019999999998,5,primary,residential,service,nan,nan,nan,0.7640554855008704,0.19526887219378972,0.040675642305339994,,,
2575,379,3682.361,18,primary,residential,service,nan,nan,nan,0.7072739473397639,0.2306172588727721,0.062108793787464076,,,
2576,464,3436.3340000000003,22,primary,residential,service,nan,nan,nan,0.7579117745830294,0.19885145041197974,0.04323677500499078,,,
2577,653,3700.2079999999996,15,primary,residential,service,nan,nan,nan,0.7038625936704099,0.18958799072916985,0.10654941560042029,,,
2578,428,4421.063,14,primary,residential,track,service,nan,nan,0.7391686117117083,0.1613320144951565,0.05678295016379545,0.04271642362933982,,
2579,355,3382.559,22,primary,residential,service,nan,nan,nan,0.7699608491677454,0.1624255482313834,0.06761360260087111,,,
2580,350,3662.8360000000002,5,primary,residential,service,nan,nan,nan,0.7110441199114566,0.24181808849754668,0.047137791590996694,,,
2581,699,5042.896,14,primary,residential,primary_link,unclassified,service,nan,0.5400932321428005,0.2805760816800505,0.08226523013760348,0.06943906834485582,0.02762638769468972,
2582,369,3637.3599999999997,17,primary,residential,service,nan,nan,nan,0.7160242593529373,0.24312853278201774,0.04084720786504498,,,
2583,422,3579.1099999999997,10,primary,residential,service,nan,nan,nan,0.7276775511230447,0.23081045287795013,0.04151199599900534,,,
2584,375,3206.6220000000003,17,primary,residential,nan,nan,nan,nan,0.8122061159687671,0.18779388403123287,,,,
2585,350,3259.0739999999996,23,primary,residential,service,nan,nan,nan,0.7991343553414253,0.14291912365291493,0.0579465210056599,,,
2586,301,3014.261,5,primary,residential,nan,nan,nan,nan,0.8640386482789646,0.13596135172103543,,,,
2587,377,4501.261,18,primary,residential,track,service,nan,nan,0.7259990033903834,0.21568867035259673,0.05577126054232358,0.0025410657146963922,,
2588,919,3834.0530000000003,7,primary,residential,service,nan,nan,nan,0.7647108686290983,0.18603263961139815,0.049256491759503584,,,
2589,357,3705.557,12,primary,residential,service,nan,nan,nan,0.7028465626085364,0.24341819596891912,0.05373524142254458,,,
2590,677,3484.517,14,primary,residential,primary_link,service,unclassified,nan,0.5492620641540851,0.2046937925686688,0.17388234868706337,0.03728551188012571,0.03487628271005709,
2591,363,3463.973,15,primary,residential,primary_link,service,unclassified,nan,0.5525196068214158,0.19726481701791557,0.1749136035413671,0.04021884697138228,0.035083125647919315,
2592,379,3682.054,16,primary,residential,service,nan,nan,nan,0.7073329179854505,0.2413772312953585,0.051289850719190976,,,
2593,342,6189.587999999999,19,primary,residential,primary_link,service,nan,nan,0.6597712157901303,0.27799847098062114,0.03171907403206805,0.03051123919718082,,
2594,386,3786.7760000000003,16,primary,residential,service,nan,nan,nan,0.6877718671503147,0.22562913676436103,0.0865989960853243,,,
2595,339,3592.971,12,primary,residential,service,nan,nan,nan,0.724870309278867,0.23635481611179157,0.038774874609341405,,,
2596,492,3641.778,16,primary,residential,service,nan,nan,nan,0.715155619041029,0.24404672662638965,0.04079765433258151,,,
2597,307,3342.7039999999997,20,primary,residential,service,nan,nan,nan,0.7791410785998403,0.16436214513758923,0.056496776262570665,,,
2598,518,4700.071,7,primary,residential,unclassified,primary_link,service,nan,0.5344617134507118,0.2055639159493548,0.14312783785606645,0.06649516571132649,0.050351367032540575,
2599,357,4835.857000000001,13,primary,residential,service,track,nan,nan,0.6757666738284445,0.21589823685853402,0.05642267751093549,0.05191241180208595,,
2600,300,3396.3650000000002,18,primary,residential,nan,nan,nan,nan,0.7806596169728517,0.21934038302714814,,,,
2601,895,3793.777,3,primary,residential,service,nan,nan,nan,0.7728292938672991,0.18800762406435592,0.03916308206834508,,,
