,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
13903,1630,14395.527999999998,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14395.527999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13904,1334,17848.434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14996.835000000001,0.0,0.0,2851.5989999999997,0.0,0.0,0.0,0.0,0.0
13905,698,3318.4100000000003,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3318.410000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13906,1202,17824.326999999997,3,0.0,0.0,0.0,0.0,0.0,310.14599999999996,0.0,15505.789,0.0,0.0,2008.392,0.0,0.0,0.0,0.0,0.0
13907,968,10716.789,7,0.0,0.0,0.0,0.0,0.0,799.3100000000002,0.0,9917.478999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13908,1661,26222.484,17,0.0,0.0,0.0,63.157,0.0,0.0,0.0,25485.476,0.0,13.89,0.0,0.0,0.0,0.0,659.9610000000002,0.0
13909,178,1751.385,1,0.0,0.0,0.0,0.0,0.0,570.818,0.0,1093.7930000000001,0.0,86.774,0.0,0.0,0.0,0.0,0.0,0.0
13910,994,13295.321,7,0.0,0.0,0.0,0.0,0.0,693.3030000000001,0.0,12602.017999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13911,1106,13937.876999999997,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13937.876999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13912,743,5849.928999999999,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5849.928999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
