,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
4009,304,2686.054,21,primary,residential,primary_link,unclassified,nan,nan,0.5946566971475629,0.14755622932375895,0.14322050115150328,0.11456657237717485,,
4010,791,10897.178999999998,0,secondary,tertiary,primary,residential,secondary_link,unclassified,0.6370385399744282,0.13345398841296455,0.09150625129678058,0.06930582676489026,0.03673556247905996,0.0319598310718765
4011,471,5918.235000000001,4,primary,unclassified,residential,nan,nan,nan,0.8143409310377165,0.09392749696488902,0.09173157199739448,,,
4012,864,10369.967999999999,8,secondary,tertiary,primary,residential,secondary_link,unclassified,0.6694256915739758,0.14023881269450403,0.0729218257954123,0.05902139717306747,0.0386032049472091,0.019789067815831254
4013,1408,4416.713,15,residential,unclassified,nan,nan,nan,nan,0.6391277857537949,0.3608722142462052,,,,
4014,703,9457.532000000001,21,secondary,residential,primary,secondary_link,unclassified,nan,0.7348234190484365,0.12119366870765014,0.07995711777660387,0.04232753322959943,0.021698261237709793,
4015,1558,4345.973,2,primary,service,unclassified,primary_link,residential,nan,0.4456804034447522,0.22228209885335232,0.1801348052553479,0.08851826737073608,0.06338442507581157,
4016,334,2578.291,16,primary,primary_link,residential,unclassified,nan,nan,0.6012948111753095,0.14920658684376586,0.13014357184662242,0.11935503013430214,,
4017,884,3447.5270000000005,17,tertiary,unclassified,primary,residential,nan,nan,0.5313458023679002,0.1705416665337211,0.16331242655967596,0.13480010453870267,,
4018,793,8297.114,11,primary,residential,service,unclassified,nan,nan,0.7852606339987616,0.15587938167415805,0.034127047067209156,0.024732937259871322,,
4019,1194,3076.71,11,residential,unclassified,primary,nan,nan,nan,0.8724436167204578,0.06669851887243192,0.06085786440711019,,,
4020,773,10354.974,1,secondary,tertiary,primary,secondary_link,unclassified,nan,0.6703950198233234,0.17768668467926624,0.07962588800319537,0.03865910237920443,0.03363330511501043,
4021,704,7019.397000000001,3,residential,primary,unclassified,primary_link,tertiary,service,0.36079666102373176,0.28661749720097035,0.18289676449415807,0.08006186286371893,0.06719352103891545,0.0224336933785053
4022,733,4674.783,12,secondary,primary,unclassified,secondary_link,residential,nan,0.5893965559470888,0.16176087745677178,0.11891140187683577,0.08563263792137517,0.044298526797928374,
4023,1017,14577.037,8,primary,residential,unclassified,tertiary,nan,nan,0.8934920724973119,0.048864388558525304,0.045332052048711956,0.012311486895450703,,
4024,1059,8184.264999999999,9,tertiary,primary,unclassified,service,nan,nan,0.8435413564932219,0.079112907512159,0.05038888647911572,0.02695684951550323,,
4025,776,10705.938000000002,18,primary,residential,unclassified,tertiary,nan,nan,0.7118695251177429,0.12581728009259907,0.08601329467814962,0.0762999001115082,,
4026,723,5588.915000000001,10,tertiary,primary,unclassified,residential,nan,nan,0.7743273962835361,0.10073941006438636,0.09946206016731332,0.02547113348476403,,
4027,1472,12688.454000000002,12,secondary,tertiary,primary,unclassified,secondary_link,nan,0.5471055023724716,0.3179374729182924,0.05959725274647328,0.043810301869715566,0.031549470093046796,
4028,348,2651.941,21,primary,unclassified,primary_link,residential,nan,nan,0.6754584660820131,0.16998568218523719,0.1450628049417389,0.009493046791010812,,
4029,1966,28503.992,10,primary,unclassified,primary_link,nan,nan,nan,0.9665849962349139,0.0195020051928165,0.01391299857227016,,,
4030,850,10903.647,19,primary,tertiary,primary_link,residential,unclassified,nan,0.8482359159279457,0.06406993916805999,0.04040858989657314,0.028465063111452527,0.018820491895968385,
4031,661,625.1980000000001,11,unclassified,residential,service,nan,nan,nan,0.6634650142834749,0.2214642401287272,0.11507074558779776,,,
4032,639,2150.098,6,residential,unclassified,primary,service,nan,nan,0.46613875274522376,0.3313351298405933,0.16317163217676592,0.03935448523741709,,
4033,1954,12854.251999999999,20,tertiary,primary,residential,service,primary_link,unclassified,0.6136685355164969,0.2029187696024631,0.087091726535313,0.0424531898083218,0.029927684629179514,0.023940093908225858
4034,1353,1662.588,22,residential,unclassified,primary,nan,nan,nan,0.7639499382889808,0.12342925607546788,0.11262080563555132,,,
4035,1828,23521.934999999998,1,secondary,primary,residential,primary_link,unclassified,nan,0.7988085163911903,0.14034661689185013,0.032638428768721625,0.019482155698500148,0.008724282249738383,
4036,378,3265.2950000000005,8,unclassified,primary,residential,primary_link,nan,nan,0.5591148732350368,0.27540758185707565,0.09505205502106241,0.07042548988682491,,
4037,785,5565.66,12,tertiary,residential,primary,service,unclassified,nan,0.6861613896644781,0.10504001322394828,0.1011603295925371,0.07076716867361643,0.03687109884541995,
4038,571,2904.853,14,residential,primary,unclassified,primary_link,nan,nan,0.3371020839953003,0.3095808978974151,0.27464453450828663,0.07867248359899795,,
4039,536,3402.2219999999998,15,unclassified,primary,residential,primary_link,nan,nan,0.5329405312175395,0.2643234333326867,0.1351449141178912,0.06759112133188253,,
4040,669,10863.028,10,secondary,primary,secondary_link,unclassified,nan,nan,0.8746460931519277,0.06961199032166722,0.036851051106560714,0.018890865419844263,,
4041,511,7341.566999999999,2,primary,residential,unclassified,nan,nan,nan,0.9180616345257082,0.0539862947515156,0.027952070722776216,,,
4042,365,3233.6349999999998,10,primary,residential,primary_link,unclassified,service,nan,0.47943351676982715,0.24236779970528527,0.11896766332625668,0.09516596647426195,0.06406505372436902,
