,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
6828,1389,27257.885000000002,11,motorway,primary,motorway_link,secondary,residential,tertiary,0.44024130999158584,0.3963558434559393,0.04865861749728564,0.03297922784544729,0.02881191992702295,0.027843282778542797
6829,1231,10142.33,13,primary,secondary,service,residential,primary_link,nan,0.5029365047282035,0.3831236017759233,0.05380459914043421,0.0416345159347014,0.01850077842073764,
6830,1162,15152.306999999999,16,primary,tertiary,residential,service,primary_link,nan,0.8523174061877178,0.10029581634004645,0.027868429540135378,0.015723678249127345,0.003794669682973029,
6831,605,10151.521,20,secondary,primary,track,service,residential,secondary_link,0.5719676883887646,0.1742289652949543,0.08765287487461237,0.08205824526196616,0.044658332480423384,0.03943389369927915
6832,1092,2859.6019999999994,0,residential,primary,service,nan,nan,nan,0.4708179669758239,0.28659617667073956,0.24258585635343663,,,
6833,500,3224.404,7,unclassified,service,residential,primary,primary_link,nan,0.5200979777968269,0.2122686859338966,0.10579784667181903,0.0905168831201053,0.0713186064773521,
6834,1160,4084.7299999999996,10,unclassified,residential,primary,service,nan,nan,0.3902018003637939,0.24843233212476712,0.22776976691237855,0.13359610059906044,,
6835,451,2502.796,12,residential,primary,service,nan,nan,nan,0.37983159634265035,0.3274541752504,0.2927142284069497,,,
6836,1826,20683.225,14,primary,unclassified,tertiary,residential,service,nan,0.9123737231500412,0.03508132798439316,0.026021183833759003,0.022468788112105346,0.004054976919701836,
6837,1086,12442.92,18,secondary,primary,service,residential,secondary_link,nan,0.7635912631440207,0.09844256814316897,0.05500638113883236,0.05078775721454448,0.03217203035943332,
6838,558,4383.0199999999995,19,residential,service,primary,unclassified,primary_link,nan,0.34064024348508565,0.261024134044563,0.21512313427727914,0.09533175755529294,0.08788073063777944,
6839,608,11399.472999999998,23,primary,tertiary,service,residential,nan,nan,0.8019461952320074,0.120597680261184,0.04753061830138991,0.029925506205418447,,
6840,582,7661.776999999999,8,primary,tertiary,residential,service,primary_link,secondary,0.5947930878176174,0.2848733394354861,0.04452426636797182,0.0356121040849923,0.02449053267929881,0.015706669614633788
6841,1489,8527.514,17,tertiary,unclassified,residential,service,primary,primary_link,0.5426366934138133,0.20508333378285862,0.10042903476910155,0.0906580745572508,0.034226035864614236,0.02696682761236159
6842,1666,10375.313,23,primary,service,residential,nan,nan,nan,0.9148980854842642,0.05222242451866272,0.03287948999707286,,,
6843,349,2359.7690000000002,3,primary,service,residential,unclassified,primary_link,nan,0.3541189836801822,0.2312531438458595,0.20675583076140078,0.11102696916520217,0.09684507254735526,
6844,162,705.744,17,service,nan,nan,nan,nan,nan,1.0,,,,,
6845,400,5017.695000000001,18,primary,residential,service,tertiary,primary_link,unclassified,0.3576658206606818,0.3125249741166013,0.19676604496686229,0.09399893775926993,0.030488700488969536,0.00855552200761505
6846,2114,23607.548,7,primary,residential,tertiary,service,nan,nan,0.8664441135521574,0.05470657096620117,0.044485814452225186,0.03436350102941653,,
6847,1477,11487.722,10,primary,residential,service,unclassified,tertiary,nan,0.704225520081353,0.12942592099634723,0.06600586260705125,0.06229616280756097,0.0380465335076876,
6848,606,3877.1130000000003,16,residential,unclassified,service,primary,nan,nan,0.4459777158932431,0.27017886762650456,0.18412953143227961,0.09971388504797253,,
6849,758,9115.151999999998,18,primary,secondary,service,residential,tertiary,primary_link,0.49995567819384706,0.33463994895532195,0.059867789368734624,0.048914598461989464,0.03603637108849091,0.020585613931616283
6850,678,4286.3279999999995,13,primary,residential,service,tertiary,primary_link,unclassified,0.41869357641319105,0.2658825922794523,0.1596798005192323,0.11003777592382105,0.03569092239324662,0.010015332471056813
6851,830,8637.133999999998,20,residential,primary,service,tertiary,nan,nan,0.45169670865358824,0.43654434445500107,0.07000285048257908,0.04175609640883192,,
6852,1010,1702.548,7,primary,service,residential,tertiary,nan,nan,0.6590886130670031,0.2218463150524978,0.1053127430181117,0.013752328862387433,,
6853,445,4624.803,11,primary,residential,primary_link,service,unclassified,nan,0.6239286300411067,0.19605635094078602,0.08318148902774886,0.07466609929114817,0.022167430699210323,
6854,756,2713.399,11,unclassified,service,residential,primary,primary_link,nan,0.4188657842064509,0.2630984237850755,0.12572238730831697,0.10756361301821074,0.08474979168194578,
6855,1894,28062.087,13,primary,residential,tertiary,service,nan,nan,0.9345683377006125,0.02947984588601696,0.02602261905894597,0.009929197354423425,,
6856,543,5965.805,18,secondary,primary,service,residential,secondary_link,nan,0.5448625960788192,0.20532233286203622,0.11472718266855854,0.06798646620196269,0.06710142218862333,
6857,328,4465.794,20,residential,primary,service,unclassified,primary_link,nan,0.4124811847568428,0.21113580250230976,0.2021732305610156,0.08827769485112838,0.08593208732870349,
6858,471,4751.869000000001,5,residential,service,primary,unclassified,primary_link,nan,0.5176211717957712,0.20329516659655392,0.17585480576169077,0.0551357792060345,0.04809307663994945,
6859,428,2857.9209999999994,11,unclassified,primary,service,residential,nan,nan,0.35153036070626176,0.3494515768630414,0.23628014910139233,0.0627379133293048,,
6860,1064,12464.603,23,primary,tertiary,service,residential,nan,nan,0.5685363585185987,0.33756630676484445,0.06202267332541598,0.031874661391140986,,
6861,593,5502.437000000001,14,primary,service,residential,nan,nan,nan,0.808262048252438,0.12974087663338987,0.06199707511417213,,,
6862,461,3271.6279999999997,19,unclassified,primary,residential,service,primary_link,nan,0.42977196673949475,0.2554199316059161,0.12907060338155807,0.11544833336797461,0.07028916490505645,
6863,475,3946.723,22,residential,primary,service,unclassified,primary_link,nan,0.5257146245125386,0.21172983257249112,0.1382676210111528,0.06638368084104204,0.05790424106277538,
6864,463,4192.831999999999,5,residential,primary,service,unclassified,primary_link,nan,0.5535540179048434,0.19930180841970296,0.13015164929098044,0.06248712087677256,0.05450540350770077,
6865,606,9593.237,0,primary,secondary,residential,tertiary,service,primary_link,0.5317233380140615,0.3179629566120383,0.049415854106387665,0.041966231002111186,0.0393719033523304,0.019559716913071158
6866,718,6581.593000000001,13,tertiary,primary,service,residential,primary_link,unclassified,0.5403234444913259,0.27267836221413266,0.1053998629207245,0.05183167661689198,0.023244068723179932,0.00652258503374487
6867,1271,2545.396,18,residential,service,primary,unclassified,primary_link,nan,0.47823560656180814,0.21438864522455445,0.11466310153704963,0.10293015310780718,0.08978249356878065,
