"","x"
"1720",429
"1721",0
"1722",430
"1723",430
"1724",430
"1725",430
"1726",431
"1727",431
"1728",431
"1729",431
"1730",431
"1731",0
"1732",432
"1733",432
"1734",432
"1735",432
"1736",433
"1737",433
"1738",434
"1739",434
"1740",434
"1741",434
"1742",435
"1743",435
"1744",435
"1745",435
"1746",435
"1747",436
"1748",436
"1749",436
"1750",437
"1751",437
"1752",438
"1753",438
"1754",438
"1755",439
"1756",439
"1757",439
"1758",440
"1759",440
"1760",440
"1761",441
"1762",441
"1763",441
"1764",441
"1765",441
"1766",442
"1767",442
"1768",0
"1769",443
"1770",443
"1771",443
"1772",0
"1773",0
"1774",0
"1775",444
"1776",444
"1777",444
"1778",444
"1779",444
"1780",444
"1781",444
"1782",444
"1783",0
"1784",0
"1785",0
"1786",0
"1787",0
"1788",0
"1789",0
"1790",0
"1791",0
"1792",0
"1793",0
"1794",0
"1795",0
"1796",0
"1797",0
"1798",0
"1799",0
"1800",0
"1801",0
"1802",0
"1803",0
"1804",0
"1805",445
"1806",445
"1807",445
"1808",446
"1809",446
"1810",446
"1811",0
"1812",0
"1813",0
"1814",0
"1815",0
"1816",0
"1817",0
"1818",0
"1819",0
"1820",0
"1821",0
"1822",0
"1823",0
"1824",0
"1825",0
"1826",0
"1827",0
"1828",0
"1829",0
"1830",0
"1831",0
"1832",0
"1833",0
"1834",447
"1835",447
"1836",447
"1837",448
"1838",448
"1839",448
"1840",448
"1841",449
"1842",449
"1843",449
"1844",450
"1845",450
"1846",0
"1847",451
"1848",451
"1849",451
"1850",451
"1851",452
"1852",452
"1853",452
"1854",452
"1855",0
"1856",453
"1857",453
"1858",453
"1859",453
"1860",453
"1861",0
"1862",454
"1863",454
"1864",454
"1865",455
"1866",455
"1867",456
"1868",456
"1869",457
"1870",457
"1871",0
"1872",0
"1873",0
"1874",458
"1875",458
"1876",458
"1877",458
"1878",458
"1879",459
"1880",459
"1881",459
"1882",459
"1883",459
"1884",460
"1885",460
"1886",460
"1887",461
"1888",461
"1889",462
"1890",462
"1891",0
"1892",0
"1893",0
"1894",463
"1895",463
"1896",463
"1897",463
"1898",463
"1899",464
"1900",464
"1901",0
"1902",0
"1903",465
"1904",465
"1905",465
"1906",465
"1907",466
"1908",466
"1909",467
"1910",467
"1911",468
"1912",468
"1913",468
"1914",469
"1915",469
"1916",469
"1917",469
"1918",470
"1919",470
"1920",0
"1921",0
"1922",0
"1923",0
"1924",0
"1925",0
"1926",0
"1927",0
"1928",0
"1929",471
"1930",471
"1931",471
"1932",472
"1933",472
"1934",472
"1935",472
"1936",473
"1937",473
"1938",473
"1939",473
"1940",474
"1941",474
"1942",474
"1943",475
"1944",475
"1945",475
"1946",476
"1947",476
"1948",477
"1949",477
"1950",477
"1951",478
"1952",478
"1953",479
"1954",479
"1955",479
"1956",479
"1957",480
"1958",480
"1959",480
"1960",481
"1961",481
"1962",481
"1963",482
"1964",482
"1965",482
"1966",483
"1967",483
"1968",483
"1969",484
"1970",484
"1971",484
"1972",485
"1973",485
"1974",486
"1975",486
"1976",486
"1977",487
"1978",487
"1979",487
"1980",487
"1981",487
"1982",488
"1983",488
"1984",489
"1985",489
"1986",490
"1987",490
"1988",490
"1989",491
"1990",491
"1991",492
"1992",492
"1993",492
"1994",493
"1995",493
"1996",494
"1997",494
"1998",495
"1999",495
"2000",495
"2001",496
"2002",496
"2003",497
"2004",497
"2005",497
"2006",498
"2007",498
"2008",498
"2009",0
"2010",0
"2011",499
"2012",499
"2013",499
"2014",500
"2015",500
"2016",500
"2017",500
"2018",500
"2019",500
"2020",0
"2021",501
"2022",501
"2023",501
"2024",501
"2025",502
"2026",502
"2027",502
"2028",0
"2029",0
"2030",0
"2031",0
"2032",503
"2033",503
"2034",504
"2035",504
"2036",504
"2037",505
"2038",505
"2039",506
"2040",506
"2041",506
"2042",506
"2043",507
"2044",507
"2045",507
"2046",508
"2047",508
"2048",508
"2049",508
"2050",508
"2051",509
"2052",509
"2053",510
"2054",510
"2055",511
"2056",511
"2057",511
"2058",512
"2059",512
"2060",512
"2061",512
"2062",513
"2063",513
"2064",513
"2065",513
"2066",513
"2067",513
"2068",514
"2069",514
"2070",514
"2071",514
"2072",515
"2073",515
"2074",515
"2075",516
"2076",516
"2077",516
"2078",517
"2079",517
"2080",517
"2081",0
"2082",518
"2083",518
"2084",518
"2085",518
"2086",519
"2087",519
"2088",520
"2089",520
"2090",0
"2091",0
"2092",521
"2093",521
"2094",522
"2095",522
"2096",0
"2097",523
"2098",523
"2099",523
"2100",523
"2101",523
"2102",523
"2103",523
"2104",523
"2105",523
"2106",524
"2107",524
"2108",524
"2109",525
"2110",525
"2111",526
"2112",526
"2113",526
"2114",527
"2115",527
"2116",528
"2117",528
"2118",528
"2119",529
"2120",529
"2121",529
"2122",529
"2123",530
"2124",530
"2125",530
"2126",531
"2127",531
"2128",531
"2129",532
"2130",532
"2131",532
"2132",533
"2133",533
"2134",533
"2135",533
"2136",534
"2137",534
"2138",534
"2139",535
"2140",535
"2141",536
"2142",536
"2143",536
"2144",536
"2145",536
"2146",537
"2147",537
"2148",537
"2149",538
"2150",538
"2151",538
"2152",538
"2153",539
"2154",539
"2155",539
"2156",539
"2157",539
"2158",0
"2159",540
"2160",540
"2161",541
"2162",541
"2163",541
"2164",542
"2165",542
"2166",542
"2167",542
"2168",543
"2169",543
"2170",543
"2171",544
"2172",544
"2173",544
"2174",545
"2175",545
"2176",545
"2177",546
"2178",546
"2179",0
"2180",0
"2181",0
"2182",547
"2183",547
"2184",547
"2185",548
"2186",548
"2187",549
"2188",549
"2189",549
"2190",0
"2191",0
"2192",0
"2193",550
"2194",550
"2195",550
"2196",551
"2197",551
"2198",551
"2199",552
"2200",552
"2201",553
"2202",553
"2203",553
"2204",554
"2205",554
"2206",554
"2207",555
"2208",555
"2209",555
"2210",555
"2211",555
"2212",555
"2213",556
"2214",556
"2215",556
"2216",557
"2217",557
"2218",557
"2219",558
"2220",558
"2221",559
"2222",559
"2223",560
"2224",560
"2225",560
"2226",561
"2227",561
"2228",562
"2229",562
"2230",563
"2231",563
"2232",563
"2233",563
"2234",563
"2235",564
"2236",564
"2237",565
"2238",565
"2239",565
"2240",0
"2241",0
"2242",566
"2243",566
"2244",567
"2245",567
"2246",567
"2247",567
"2248",567
"2249",568
"2250",568
"2251",568
"2252",568
"2253",568
"2254",569
"2255",569
"2256",570
"2257",570
"2258",571
"2259",571
"2260",572
"2261",572
"2262",572
"2263",572
"2264",573
"2265",573
"2266",573
"2267",574
"2268",574
"2269",574
"2270",575
"2271",575
"2272",575
"2273",576
"2274",576
"2275",576
"2276",577
"2277",577
"2278",0
"2279",0
"2280",0
"2281",0
"2282",0
"2283",0
"2284",0
"2285",0
"2286",0
"2287",0
"2288",578
"2289",578
"2290",578
"2291",579
"2292",579
"2293",579
"2294",580
"2295",580
"2296",581
"2297",581
"2298",582
"2299",582
"2300",582
"2301",583
"2302",583
"2303",583
"2304",584
"2305",584
"2306",584
"2307",584
"2308",584
"2309",585
"2310",585
"2311",585
"2312",586
"2313",586
"2314",586
"2315",0
"2316",587
"2317",587
"2318",588
"2319",588
"2320",588
"2321",589
"2322",589
"2323",590
"2324",590
"2325",590
"2326",0
"2327",0
"2328",0
"2329",591
"2330",591
"2331",591
"2332",591
"2333",591
"2334",591
"2335",591
"2336",592
"2337",592
"2338",592
"2339",0
"2340",0
"2341",593
"2342",593
"2343",594
"2344",594
"2345",594
"2346",595
"2347",595
"2348",595
"2349",596
"2350",596
"2351",596
"2352",0
"2353",597
"2354",597
"2355",597
"2356",598
"2357",598
"2358",598
"2359",599
"2360",599
"2361",600
"2362",600
"2363",600
"2364",601
"2365",601
"2366",601
"2367",0
"2368",602
"2369",602
"2370",603
"2371",603
"2372",603
"2373",603
"2374",0
"2375",0
"2376",0
"2377",0
"2378",0
"2379",0
"2380",0
"2381",0
"2382",0
"2383",0
"2384",0
"2385",0
"2386",604
"2387",604
"2388",604
"2389",604
"2390",605
"2391",605
"2392",605
"2393",606
"2394",606
"2395",606
"2396",607
"2397",607
"2398",607
"2399",608
"2400",608
"2401",0
"2402",0
"2403",609
"2404",609
"2405",610
"2406",610
"2407",610
"2408",611
"2409",611
"2410",611
"2411",612
"2412",612
"2413",612
"2414",613
"2415",613
"2416",613
"2417",614
"2418",614
"2419",614
"2420",615
"2421",615
"2422",616
"2423",616
"2424",617
"2425",617
"2426",617
"2427",618
"2428",618
"2429",618
"2430",618
"2431",619
"2432",619
"2433",619
"2434",620
"2435",620
"2436",0
"2437",621
