,vehicle,No added edges
8764,417IZ,79
8765,417IZ,78
8766,417IZ,77
8767,417IZ,76
8768,417IZ,76
8769,417IZ,79
8770,417IZ,79
8771,417IZ,82
8772,417IZ,79
8773,417IZ,73
8774,417IZ,384
8775,417IZ,75
8776,417IZ,81
8777,417IZ,77
8778,417IZ,26
8779,417IZ,81
8780,417IZ,78
8781,417IZ,77
8782,417IZ,81
8783,417IZ,103
8784,417IZ,77
8785,417IZ,81
8786,417IZ,79
8787,417IZ,77
8788,417IZ,80
8789,417IZ,74
8790,417IZ,80
8791,417IZ,90
8792,417IZ,77
8793,417IZ,75
8794,417IZ,79
8795,417IZ,79
8796,417IZ,78
8797,417IZ,76
8798,417IZ,76
8799,417IZ,79
8800,417IZ,77
8801,417IZ,114
8802,417IZ,77
8803,417IZ,83
8804,417IZ,77
8805,417IZ,76
8806,417IZ,78
8807,417IZ,75
8808,417IZ,77
8809,417IZ,76
8810,417IZ,77
8811,417IZ,77
8812,417IZ,77
8813,417IZ,83
8814,417IZ,83
8815,417IZ,80
8816,417IZ,77
8817,417IZ,78
8818,417IZ,74
8819,417IZ,75
8820,417IZ,79
8821,417IZ,77
8822,417IZ,117
8823,417IZ,86
8824,417IZ,78
8825,417IZ,125
8826,417IZ,78
8827,417IZ,76
8828,417IZ,78
8829,417IZ,118
8830,417IZ,76
8831,417IZ,75
8832,417IZ,80
8833,417IZ,81
8834,417IZ,3
8835,417IZ,75
8836,417IZ,79
8837,417IZ,78
8838,417IZ,76
8839,417IZ,78
8840,417IZ,81
8841,417IZ,81
8842,417IZ,78
8843,417IZ,80
8844,417IZ,195
8845,417IZ,77
8846,417IZ,77
8847,417IZ,78
8848,417IZ,85
8849,417IZ,76
8850,417IZ,79
8851,417IZ,76
8852,417IZ,79
8853,417IZ,79
8854,417IZ,74
8855,417IZ,77
8856,417IZ,81
8857,417IZ,79
8858,417IZ,80
8859,417IZ,79
8860,417IZ,79
8861,417IZ,78
8862,417IZ,81
8863,417IZ,80
8864,417IZ,79
8865,417IZ,73
8866,417IZ,79
8867,417IZ,80
8868,417IZ,115
8869,417IZ,77
8870,417IZ,81
8871,417IZ,78
8872,417IZ,78
8873,417IZ,76
8874,417IZ,76
8875,417IZ,75
8876,417IZ,75
8877,417IZ,115
8878,417IZ,76
8879,417IZ,76
8880,417IZ,78
8881,417IZ,76
8882,417IZ,219
8883,417IZ,75
8884,417IZ,73
8885,417IZ,82
8886,417IZ,82
8887,417IZ,221
8888,417IZ,76
8889,417IZ,85
8890,417IZ,83
8891,417IZ,85
8892,417IZ,81
8893,417IZ,85
8894,417IZ,76
8895,417IZ,78
8896,417IZ,81
8897,417IZ,78
8898,417IZ,74
8899,417IZ,116
8900,417IZ,114
8901,417IZ,80
8902,417IZ,80
8903,417IZ,76
8904,417IZ,78
8905,417IZ,77
8906,417IZ,72
8907,417IZ,80
8908,417IZ,76
8909,417IZ,77
8910,417IZ,76
8911,417IZ,82
8912,417IZ,79
8913,417IZ,74
8914,417IZ,78
8915,417IZ,78
8916,417IZ,74
8917,417IZ,113
8918,417IZ,77
8919,417IZ,87
8920,417IZ,75
8921,417IZ,75
8922,417IZ,116
8923,417IZ,82
8924,417IZ,76
8925,417IZ,81
8926,417IZ,77
8927,417IZ,76
8928,417IZ,72
8929,417IZ,76
8930,417IZ,77
8931,417IZ,79
8932,417IZ,77
8933,417IZ,80
8934,417IZ,74
8935,417IZ,79
8936,417IZ,78
8937,417IZ,114
8938,417IZ,77
8939,417IZ,77
8940,417IZ,77
8941,417IZ,78
8942,417IZ,75
8943,417IZ,81
8944,417IZ,75
8945,417IZ,78
8946,417IZ,78
8947,417IZ,76
8948,417IZ,75
8949,417IZ,195
8950,417IZ,80
8951,417IZ,81
8952,417IZ,79
8953,417IZ,75
8954,417IZ,78
8955,417IZ,79
8956,417IZ,76
8957,417IZ,80
8958,417IZ,77
8959,417IZ,82
8960,417IZ,76
8961,417IZ,79
8962,417IZ,194
8963,417IZ,77
8964,417IZ,77
8965,417IZ,80
8966,417IZ,185
8967,417IZ,78
8968,417IZ,80
8969,417IZ,80
8970,417IZ,79
8971,417IZ,77
8972,417IZ,81
8973,417IZ,190
8974,417IZ,76
8975,417IZ,83
8976,417IZ,81
8977,417IZ,79
8978,417IZ,78
8979,417IZ,78
8980,417IZ,77
8981,417IZ,100
8982,417IZ,80
8983,417IZ,77
8984,417IZ,79
8985,417IZ,81
8986,417IZ,79
8987,417IZ,80
8988,417IZ,81
8989,417IZ,79
8990,417IZ,77
8991,417IZ,77
8992,417IZ,75
8993,417IZ,115
8994,417IZ,77
8995,417IZ,79
8996,417IZ,81
8997,417IZ,81
8998,417IZ,76
8999,417IZ,77
9000,417IZ,75
9001,417IZ,75
9002,417IZ,74
9003,417IZ,79
9004,417IZ,78
9005,417IZ,81
9006,417IZ,82
9007,417IZ,78
9008,417IZ,198
9009,417IZ,77
9010,417IZ,82
9011,417IZ,75
9012,417IZ,81
9013,417IZ,78
9014,417IZ,75
9015,417IZ,107
9016,417IZ,83
9017,417IZ,77
9018,417IZ,77
9019,417IZ,77
9020,417IZ,74
9021,417IZ,84
9022,417IZ,78
9023,417IZ,78
9024,417IZ,75
9025,417IZ,116
9026,417IZ,77
9027,417IZ,77
9028,417IZ,80
9029,417IZ,81
9030,417IZ,75
9031,417IZ,78
9032,417IZ,80
9033,417IZ,81
9034,417IZ,77
9035,417IZ,110
9036,417IZ,81
9037,417IZ,77
9038,417IZ,75
9039,417IZ,75
9040,417IZ,78
9041,417IZ,80
9042,417IZ,78
9043,417IZ,73
9044,417IZ,75
9045,417IZ,80
9046,417IZ,82
9047,417IZ,79
9048,417IZ,75
9049,417IZ,118
9050,417IZ,80
9051,417IZ,78
9052,417IZ,81
9053,417IZ,77
9054,417IZ,75
9055,417IZ,75
9056,417IZ,77
9057,417IZ,81
9058,417IZ,79
9059,417IZ,78
9060,417IZ,81
9061,417IZ,79
9062,417IZ,79
9063,417IZ,79
9064,417IZ,88
9065,417IZ,76
9066,417IZ,83
9067,417IZ,79
9068,417IZ,77
9069,417IZ,76
9070,417IZ,78
9071,417IZ,82
9072,417IZ,193
9073,417IZ,76
9074,417IZ,75
9075,417IZ,81
9076,417IZ,82
9077,417IZ,75
9078,417IZ,80
9079,417IZ,82
9080,417IZ,77
9081,417IZ,80
9082,417IZ,73
9083,417IZ,77
9084,417IZ,78
9085,417IZ,74
9086,417IZ,80
9087,417IZ,77
9088,417IZ,74
9089,417IZ,85
9090,417IZ,75
9091,417IZ,79
9092,417IZ,77
9093,417IZ,77
9094,417IZ,76
9095,417IZ,82
9096,417IZ,80
9097,417IZ,78
9098,417IZ,75
9099,417IZ,77
9100,417IZ,76
9101,417IZ,73
9102,417IZ,76
9103,417IZ,77
9104,417IZ,74
9105,417IZ,74
9106,417IZ,73
9107,417IZ,74
9108,417IZ,77
9109,417IZ,75
9110,417IZ,76
9111,417IZ,75
9112,417IZ,76
9113,417IZ,75
9114,417IZ,74
9115,417IZ,75
9116,417IZ,78
9117,417IZ,78
9118,417IZ,78
9119,417IZ,10
9120,417IZ,110
9121,417IZ,71
9122,417IZ,77
9123,417IZ,75
9124,417IZ,74
9125,417IZ,78
9126,417IZ,75
9127,417IZ,73
9128,417IZ,80
9129,417IZ,77
9130,417IZ,72
9131,417IZ,77
9132,417IZ,77
9133,417IZ,77
9134,417IZ,72
9135,417IZ,74
9136,417IZ,72
9137,417IZ,186
9138,417IZ,78
9139,417IZ,30
9140,417IZ,75
9141,417IZ,75
9142,417IZ,73
9143,417IZ,83
9144,417IZ,71
9145,417IZ,77
9146,417IZ,72
9147,417IZ,77
9148,417IZ,74
9149,417IZ,79
9150,417IZ,74
9151,417IZ,73
9152,417IZ,74
9153,417IZ,77
9154,417IZ,75
9155,417IZ,74
9156,417IZ,76
9157,417IZ,73
9158,417IZ,76
9159,417IZ,76
9160,417IZ,114
9161,417IZ,103
9162,417IZ,74
9163,417IZ,74
9164,417IZ,77
9165,417IZ,72
9166,417IZ,77
9167,417IZ,79
9168,417IZ,77
9169,417IZ,115
9170,417IZ,76
9171,417IZ,75
9172,417IZ,76
9173,417IZ,188
9174,417IZ,190
9175,417IZ,75
9176,417IZ,78
9177,417IZ,75
9178,417IZ,75
9179,417IZ,71
9180,417IZ,80
9181,417IZ,73
9182,417IZ,77
9183,417IZ,76
9184,417IZ,71
9185,417IZ,79
9186,417IZ,73
9187,417IZ,77
9188,417IZ,79
9189,417IZ,108
9190,417IZ,88
9191,417IZ,72
9192,417IZ,79
9193,417IZ,195
9194,417IZ,106
9195,417IZ,78
9196,417IZ,72
9197,417IZ,72
9198,417IZ,76
9199,417IZ,72
9200,417IZ,189
9201,417IZ,77
9202,417IZ,79
9203,417IZ,75
9204,417IZ,77
9205,417IZ,78
9206,417IZ,108
9207,417IZ,74
9208,417IZ,74
9209,417IZ,76
9210,417IZ,76
9211,417IZ,74
9212,417IZ,76
9213,417IZ,96
9214,417IZ,78
9215,417IZ,74
9216,417IZ,75
9217,417IZ,78
9218,417IZ,84
9219,417IZ,75
9220,417IZ,71
9221,417IZ,78
9222,417IZ,76
9223,417IZ,77
9224,417IZ,77
9225,417IZ,113
9226,417IZ,76
9227,417IZ,72
9228,417IZ,75
9229,417IZ,76
9230,417IZ,73
9231,417IZ,76
9232,417IZ,74
9233,417IZ,80
9234,417IZ,75
9235,417IZ,72
9236,417IZ,73
9237,417IZ,78
9238,417IZ,73
9239,417IZ,76
9240,417IZ,75
9241,417IZ,75
9242,417IZ,74
9243,417IZ,76
9244,417IZ,73
9245,417IZ,78
9246,417IZ,73
9247,417IZ,76
9248,417IZ,75
9249,417IZ,74
9250,417IZ,77
9251,417IZ,80
9252,417IZ,79
9253,417IZ,77
9254,417IZ,78
9255,417IZ,73
9256,417IZ,75
9257,417IZ,80
9258,417IZ,78
9259,417IZ,75
9260,417IZ,75
9261,417IZ,74
9262,417IZ,78
9263,417IZ,77
9264,417IZ,80
9265,417IZ,74
9266,417IZ,76
9267,417IZ,79
9268,417IZ,72
9269,417IZ,76
9270,417IZ,83
9271,417IZ,72
9272,417IZ,83
9273,417IZ,116
9274,417IZ,78
9275,417IZ,86
9276,417IZ,75
9277,417IZ,78
9278,417IZ,73
9279,417IZ,75
9280,417IZ,75
9281,417IZ,74
9282,417IZ,73
9283,417IZ,73
9284,417IZ,76
9285,417IZ,79
9286,417IZ,77
9287,417IZ,74
9288,417IZ,74
9289,417IZ,81
9290,417IZ,72
9291,417IZ,77
9292,417IZ,79
9293,417IZ,77
9294,417IZ,76
9295,417IZ,77
9296,417IZ,193
9297,417IZ,74
9298,417IZ,77
9299,417IZ,78
9300,417IZ,76
9301,417IZ,110
9302,417IZ,73
9303,417IZ,74
9304,417IZ,78
9305,417IZ,74
9306,417IZ,75
9307,417IZ,78
9308,417IZ,78
9309,417IZ,82
9310,417IZ,77
9311,417IZ,73
9312,417IZ,77
9313,417IZ,79
9314,417IZ,73
9315,417IZ,73
9316,417IZ,74
9317,417IZ,74
9318,417IZ,83
9319,417IZ,73
9320,417IZ,73
9321,417IZ,78
9322,417IZ,75
9323,417IZ,78
9324,417IZ,81
9325,417IZ,76
9326,417IZ,77
9327,417IZ,81
9328,417IZ,74
9329,417IZ,89
9330,417IZ,76
9331,417IZ,72
9332,417IZ,74
9333,417IZ,73
9334,417IZ,73
9335,417IZ,77
9336,417IZ,75
9337,417IZ,78
9338,417IZ,76
9339,417IZ,77
9340,417IZ,83
9341,417IZ,77
9342,417IZ,76
9343,417IZ,82
9344,417IZ,78
9345,417IZ,74
9346,417IZ,73
9347,417IZ,75
9348,417IZ,74
9349,417IZ,74
9350,417IZ,75
9351,417IZ,76
9352,417IZ,78
9353,417IZ,77
9354,417IZ,75
9355,417IZ,72
9356,417IZ,76
9357,417IZ,75
9358,417IZ,77
9359,417IZ,73
9360,417IZ,79
9361,417IZ,72
9362,417IZ,72
9363,417IZ,74
9364,417IZ,74
9365,417IZ,72
9366,417IZ,76
9367,417IZ,79
9368,417IZ,74
9369,417IZ,75
9370,417IZ,78
9371,417IZ,78
9372,417IZ,79
9373,417IZ,76
9374,417IZ,75
9375,417IZ,77
9376,417IZ,79
9377,417IZ,76
9378,417IZ,113
9379,417IZ,78
9380,417IZ,79
9381,417IZ,73
9382,417IZ,191
9383,417IZ,77
9384,417IZ,77
9385,417IZ,123
9386,417IZ,76
9387,417IZ,77
9388,417IZ,76
9389,417IZ,75
9390,417IZ,73
9391,417IZ,76
9392,417IZ,76
9393,417IZ,78
9394,417IZ,74
9395,417IZ,76
9396,417IZ,78
9397,417IZ,75
9398,417IZ,73
9399,417IZ,76
9400,417IZ,74
9401,417IZ,77
9402,417IZ,76
9403,417IZ,112
9404,417IZ,77
9405,417IZ,75
9406,417IZ,79
9407,417IZ,76
9408,417IZ,80
9409,417IZ,77
9410,417IZ,76
9411,417IZ,79
9412,417IZ,77
9413,417IZ,74
9414,417IZ,74
9415,417IZ,77
9416,417IZ,78
9417,417IZ,76
9418,417IZ,119
9419,417IZ,73
9420,417IZ,75
9421,417IZ,79
9422,417IZ,74
9423,417IZ,73
9424,417IZ,74
9425,417IZ,74
9426,417IZ,78
9427,417IZ,73
9428,417IZ,74
9429,417IZ,73
9430,417IZ,73
9431,417IZ,76
9432,417IZ,79
9433,417IZ,81
9434,417IZ,76
9435,417IZ,76
9436,417IZ,105
9437,417IZ,76
9438,417IZ,78
9439,417IZ,76
9440,417IZ,81
9441,417IZ,80
9442,417IZ,79
9443,417IZ,75
9444,417IZ,76
9445,417IZ,74
9446,417IZ,79
9447,417IZ,79
9448,417IZ,74
9449,417IZ,74
9450,417IZ,74
9451,417IZ,75
9452,417IZ,72
9453,417IZ,75
9454,417IZ,76
9455,417IZ,107
9456,417IZ,78
9457,417IZ,191
9458,417IZ,73
9459,417IZ,76
9460,417IZ,75
9461,417IZ,75
9462,417IZ,75
9463,417IZ,76
9464,417IZ,75
9465,417IZ,80
9466,417IZ,76
9467,417IZ,77
9468,417IZ,105
9469,417IZ,81
9470,417IZ,77
9471,417IZ,75
9472,417IZ,75
9473,417IZ,76
9474,417IZ,75
9475,417IZ,111
9476,417IZ,71
9477,417IZ,75
9478,417IZ,71
9479,417IZ,80
9480,417IZ,72
9481,417IZ,113
9482,417IZ,71
9483,417IZ,76
9484,417IZ,74
9485,417IZ,74
9486,417IZ,73
9487,417IZ,74
9488,417IZ,73
9489,417IZ,76
9490,417IZ,71
9491,417IZ,74
9492,417IZ,72
9493,417IZ,75
9494,417IZ,78
9495,417IZ,74
9496,417IZ,77
9497,417IZ,81
9498,417IZ,0
9499,417IZ,194
9500,417IZ,77
9501,417IZ,76
9502,417IZ,85
9503,417IZ,74
9504,417IZ,76
9505,417IZ,75
9506,417IZ,74
9507,417IZ,77
9508,417IZ,69
9509,417IZ,72
9510,417IZ,75
9511,417IZ,77
9512,417IZ,78
9513,417IZ,73
9514,417IZ,74
9515,417IZ,73
9516,417IZ,74
9517,417IZ,77
9518,417IZ,74
9519,417IZ,75
9520,417IZ,75
9521,417IZ,77
9522,417IZ,74
9523,417IZ,78
9524,417IZ,106
9525,417IZ,74
9526,417IZ,76
9527,417IZ,78
9528,417IZ,75
9529,417IZ,75
9530,417IZ,73
9531,417IZ,77
9532,417IZ,75
9533,417IZ,72
9534,417IZ,74
9535,417IZ,72
9536,417IZ,79
9537,417IZ,74
9538,417IZ,73
9539,417IZ,78
9540,417IZ,76
9541,417IZ,79
9542,417IZ,267
9543,417IZ,3
9544,417IZ,72
9545,417IZ,76
9546,417IZ,70
9547,417IZ,76
9548,417IZ,76
9549,417IZ,79
9550,417IZ,76
9551,417IZ,77
9552,417IZ,75
9553,417IZ,74
9554,417IZ,72
9555,417IZ,78
9556,417IZ,80
9557,417IZ,74
9558,417IZ,78
9559,417IZ,74
9560,417IZ,76
9561,417IZ,74
9562,417IZ,76
9563,417IZ,77
9564,417IZ,75
9565,417IZ,78
9566,417IZ,75
9567,417IZ,75
9568,417IZ,182
9569,417IZ,75
9570,417IZ,77
9571,417IZ,74
9572,417IZ,78
9573,417IZ,75
9574,417IZ,75
9575,417IZ,73
9576,417IZ,106
9577,417IZ,73
9578,417IZ,74
9579,417IZ,269
9580,417IZ,80
9581,417IZ,186
9582,417IZ,122
9583,417IZ,106
9584,417IZ,76
9585,417IZ,75
9586,417IZ,79
9587,417IZ,77
9588,417IZ,76
9589,417IZ,75
9590,417IZ,75
9591,417IZ,75
9592,417IZ,77
9593,417IZ,76
9594,417IZ,78
9595,417IZ,75
9596,417IZ,111
9597,417IZ,75
9598,417IZ,73
9599,417IZ,76
9600,417IZ,74
9601,417IZ,72
9602,417IZ,72
9603,417IZ,72
9604,417IZ,258
9605,417IZ,79
9606,417IZ,71
9607,417IZ,74
9608,417IZ,78
9609,417IZ,74
9610,417IZ,77
9611,417IZ,72
9612,417IZ,74
9613,417IZ,75
9614,417IZ,73
9615,417IZ,76
9616,417IZ,73
9617,417IZ,108
9618,417IZ,74
9619,417IZ,75
9620,417IZ,76
9621,417IZ,79
9622,417IZ,76
9623,417IZ,71
9624,417IZ,74
9625,417IZ,105
9626,417IZ,76
9627,417IZ,75
9628,417IZ,76
9629,417IZ,78
9630,417IZ,111
9631,417IZ,104
9632,417IZ,73
9633,417IZ,77
9634,417IZ,75
9635,417IZ,81
9636,417IZ,72
9637,417IZ,111
9638,417IZ,76
9639,417IZ,124
9640,417IZ,74
9641,417IZ,72
9642,417IZ,78
9643,417IZ,186
9644,417IZ,72
9645,417IZ,76
9646,417IZ,73
9647,417IZ,78
9648,417IZ,74
9649,417IZ,74
9650,417IZ,76
9651,417IZ,70
9652,417IZ,77
9653,417IZ,78
9654,417IZ,70
9655,417IZ,50
9656,417IZ,78
9657,417IZ,76
9658,417IZ,75
9659,417IZ,75
9660,417IZ,73
9661,417IZ,77
9662,417IZ,80
9663,417IZ,77
9664,417IZ,75
9665,417IZ,77
9666,417IZ,74
9667,417IZ,78
9668,417IZ,78
9669,417IZ,73
9670,417IZ,73
9671,417IZ,75
9672,417IZ,78
9673,417IZ,77
9674,417IZ,75
9675,417IZ,77
9676,417IZ,71
9677,417IZ,179
9678,417IZ,76
9679,417IZ,76
9680,417IZ,70
9681,417IZ,79
9682,417IZ,110
9683,417IZ,79
9684,417IZ,79
9685,417IZ,77
9686,417IZ,76
9687,417IZ,79
9688,417IZ,75
9689,417IZ,76
9690,417IZ,113
9691,417IZ,79
9692,417IZ,74
9693,417IZ,81
9694,417IZ,77
9695,417IZ,74
9696,417IZ,72
9697,417IZ,74
9698,417IZ,74
9699,417IZ,74
9700,417IZ,75
9701,417IZ,208
9702,417IZ,75
9703,417IZ,76
9704,417IZ,77
9705,417IZ,76
9706,417IZ,73
9707,417IZ,76
9708,417IZ,74
9709,417IZ,76
9710,417IZ,71
9711,417IZ,79
9712,417IZ,77
9713,417IZ,75
9714,417IZ,76
9715,417IZ,75
9716,417IZ,72
9717,417IZ,74
9718,417IZ,73
9719,417IZ,74
9720,417IZ,78
9721,417IZ,78
9722,417IZ,79
9723,417IZ,73
9724,417IZ,72
9725,417IZ,77
9726,440HY,95
9727,440HY,19
9728,440HY,22
9729,440HY,18
9730,440HY,89
9731,440HY,23
9732,440HY,87
9733,440HY,30
9734,440HY,19
9735,440HY,24
9736,440HY,25
9737,440HY,23
9738,440HY,21
9739,440HY,25
9740,440HY,22
9741,440HY,31
9742,440HY,29
9743,440HY,20
9744,440HY,18
9745,440HY,20
9746,440HY,19
9747,440HY,32
9748,440HY,26
9749,440HY,26
9750,440HY,21
9751,440HY,90
9752,440HY,25
9753,440HY,18
9754,440HY,19
9755,440HY,17
9756,440HY,30
9757,440HY,19
9758,440HY,22
9759,440HY,24
9760,440HY,48
9761,440HY,24
9762,440HY,28
9763,440HY,22
9764,440HY,21
9765,440HY,22
9766,440HY,27
9767,440HY,30
9768,440HY,16
9769,440HY,22
9770,440HY,28
9771,440HY,20
9772,440HY,27
9773,440HY,23
9774,440HY,28
9775,440HY,26
9776,440HY,102
9777,440HY,20
9778,440HY,27
9779,440HY,25
9780,440HY,18
9781,440HY,27
9782,440HY,18
9783,440HY,24
9784,440HY,22
9785,440HY,23
9786,440HY,24
9787,440HY,24
9788,440HY,23
9789,440HY,22
9790,440HY,23
9791,440HY,21
9792,440HY,20
9793,440HY,24
9794,440HY,26
9795,440HY,19
9796,440HY,23
9797,440HY,92
9798,440HY,20
9799,440HY,31
9800,440HY,22
9801,440HY,30
9802,440HY,23
9803,440HY,19
9804,440HY,18
9805,440HY,18
9806,440HY,20
9807,440HY,19
9808,440HY,24
9809,440HY,100
9810,440HY,67
9811,440HY,22
9812,440HY,19
9813,440HY,16
9814,440HY,19
9815,440HY,26
9816,440HY,22
9817,440HY,20
9818,440HY,18
9819,440HY,21
9820,440HY,24
9821,440HY,96
9822,440HY,21
9823,440HY,27
9824,440HY,27
9825,440HY,78
9826,440HY,31
9827,440HY,20
9828,440HY,22
9829,440HY,30
9830,440HY,24
9831,440HY,17
9832,440HY,25
9833,440HY,22
9834,440HY,20
9835,440HY,21
9836,440HY,25
9837,440HY,28
9838,440HY,94
9839,440HY,26
9840,440HY,31
9841,440HY,22
9842,440HY,28
9843,440HY,25
9844,440HY,105
9845,440HY,30
9846,440HY,31
9847,440HY,99
9848,440HY,37
9849,440HY,20
9850,440HY,20
9851,440HY,32
9852,440HY,22
9853,440HY,23
9854,440HY,21
9855,440HY,23
9856,440HY,27
9857,440HY,22
9858,440HY,26
9859,440HY,23
9860,440HY,24
9861,440HY,24
9862,440HY,18
9863,440HY,19
9864,440HY,25
9865,440HY,23
9866,440HY,25
9867,440HY,101
9868,440HY,32
9869,440HY,24
9870,440HY,21
9871,440HY,22
9872,440HY,22
9873,440HY,23
9874,440HY,24
9875,440HY,19
9876,440HY,20
9877,440HY,18
9878,440HY,21
9879,440HY,21
9880,440HY,18
9881,440HY,23
9882,440HY,33
9883,440HY,25
9884,440HY,26
9885,440HY,29
9886,440HY,20
9887,440HY,22
9888,440HY,24
9889,440HY,16
9890,440HY,21
9891,440HY,95
9892,440HY,23
9893,440HY,31
9894,440HY,29
9895,440HY,20
9896,440HY,21
9897,440HY,19
9898,440HY,26
9899,440HY,23
9900,440HY,27
9901,440HY,23
9902,440HY,22
9903,440HY,18
9904,440HY,21
9905,440HY,95
9906,440HY,19
9907,440HY,18
9908,440HY,24
9909,440HY,24
9910,440HY,24
9911,440HY,21
9912,440HY,30
9913,440HY,20
9914,440HY,32
9915,440HY,26
9916,440HY,24
9917,440HY,19
9918,440HY,23
9919,440HY,23
9920,440HY,25
9921,440HY,26
9922,440HY,31
9923,440HY,21
9924,440HY,23
9925,440HY,21
9926,440HY,24
9927,440HY,27
9928,440HY,22
9929,440HY,22
9930,440HY,93
9931,440HY,22
9932,440HY,23
9933,440HY,25
9934,440HY,21
9935,440HY,30
9936,440HY,32
9937,440HY,22
9938,440HY,20
9939,440HY,27
9940,440HY,22
9941,440HY,20
9942,440HY,22
9943,440HY,20
9944,440HY,24
9945,440HY,18
9946,440HY,22
9947,440HY,23
9948,440HY,22
9949,440HY,100
9950,440HY,28
9951,440HY,19
9952,440HY,23
9953,440HY,21
9954,440HY,27
9955,440HY,20
9956,440HY,18
9957,440HY,19
9958,440HY,22
9959,440HY,22
9960,440HY,22
9961,440HY,25
9962,440HY,22
9963,440HY,37
9964,440HY,20
9965,440HY,25
9966,440HY,20
9967,440HY,19
9968,440HY,27
9969,440HY,19
9970,440HY,22
9971,440HY,21
9972,440HY,25
9973,440HY,31
9974,440HY,126
9975,440HY,98
9976,440HY,19
9977,440HY,21
9978,440HY,21
9979,440HY,21
9980,440HY,104
9981,440HY,22
9982,440HY,20
9983,440HY,18
9984,440HY,18
9985,440HY,24
9986,440HY,23
9987,440HY,22
9988,440HY,21
9989,440HY,27
9990,440HY,19
9991,440HY,23
9992,440HY,126
9993,440HY,18
9994,440HY,21
9995,440HY,24
9996,440HY,20
9997,440HY,19
9998,440HY,26
9999,440HY,21
10000,440HY,19
10001,440HY,25
10002,440HY,25
10003,440HY,18
10004,440HY,22
10005,440HY,21
10006,440HY,23
10007,440HY,22
10008,440HY,25
10009,440HY,25
10010,440HY,28
10011,440HY,27
10012,440HY,23
10013,440HY,17
10014,440HY,20
10015,440HY,21
10016,440HY,19
10017,440HY,20
10018,440HY,18
10019,440HY,21
10020,440HY,19
10021,440HY,21
10022,440HY,28
10023,440HY,36
10024,440HY,30
10025,440HY,20
10026,440HY,18
10027,440HY,17
10028,440HY,26
10029,440HY,22
10030,440HY,18
10031,440HY,24
10032,440HY,25
10033,440HY,23
10034,440HY,24
10035,440HY,22
10036,440HY,29
10037,440HY,24
10038,440HY,18
10039,440HY,20
10040,440HY,25
10041,440HY,25
10042,440HY,16
10043,440HY,19
10044,440HY,25
10045,440HY,31
10046,440HY,21
10047,440HY,27
10048,440HY,23
10049,440HY,24
10050,440HY,17
10051,440HY,20
10052,440HY,17
10053,440HY,23
10054,440HY,24
10055,440HY,22
10056,440HY,18
10057,440HY,22
10058,440HY,22
10059,440HY,26
10060,440HY,21
10061,440HY,23
10062,440HY,22
10063,440HY,21
10064,440HY,28
10065,440HY,24
10066,440HY,20
10067,440HY,31
10068,440HY,25
10069,440HY,24
10070,440HY,19
10071,440HY,27
10072,440HY,23
10073,440HY,23
10074,440HY,24
10075,440HY,21
10076,440HY,20
10077,440HY,22
10078,440HY,23
10079,440HY,25
10080,440HY,20
10081,440HY,28
10082,440HY,21
10083,440HY,24
10084,440HY,17
10085,440HY,24
10086,440HY,21
10087,440HY,22
10088,440HY,19
10089,440HY,30
10090,440HY,20
10091,440HY,30
10092,440HY,25
10093,440HY,20
10094,440HY,20
10095,440HY,24
10096,440HY,23
10097,440HY,22
10098,440HY,34
10099,440HY,25
10100,440HY,97
10101,440HY,25
10102,440HY,98
10103,440HY,23
10104,440HY,19
10105,440HY,26
10106,440HY,22
10107,440HY,31
10108,440HY,23
10109,440HY,24
10110,440HY,24
10111,440HY,22
10112,440HY,20
10113,440HY,19
10114,440HY,26
10115,440HY,28
10116,440HY,21
10117,440HY,28
10118,440HY,30
10119,440HY,22
10120,440HY,22
10121,440HY,22
10122,440HY,17
10123,440HY,23
10124,440HY,95
10125,440HY,24
10126,440HY,23
10127,440HY,23
10128,440HY,24
10129,440HY,23
10130,440HY,24
10131,440HY,17
10132,440HY,22
10133,440HY,22
10134,440HY,22
10135,440HY,19
10136,440HY,52
10137,440HY,20
10138,440HY,21
10139,440HY,24
10140,440HY,20
10141,440HY,20
10142,440HY,28
10143,440HY,24
10144,440HY,25
10145,440HY,23
10146,440HY,25
10147,440HY,22
10148,440HY,101
10149,440HY,31
10150,440HY,17
10151,440HY,20
10152,440HY,21
10153,440HY,30
10154,440HY,24
10155,440HY,21
10156,440HY,24
10157,440HY,129
10158,440HY,21
10159,440HY,88
10160,440HY,22
10161,440HY,22
10162,440HY,28
10163,440HY,25
10164,440HY,22
10165,440HY,18
10166,440HY,22
10167,440HY,19
10168,440HY,22
10169,440HY,26
10170,440HY,30
10171,440HY,26
10172,440HY,26
10173,440HY,20
10174,440HY,20
10175,440HY,22
10176,440HY,18
10177,440HY,19
10178,440HY,24
10179,440HY,22
10180,440HY,16
10181,440HY,51
10182,440HY,19
10183,440HY,22
10184,440HY,24
10185,440HY,20
10186,440HY,20
10187,440HY,22
10188,440HY,21
10189,440HY,16
10190,440HY,18
10191,440HY,20
10192,440HY,21
10193,440HY,21
10194,440HY,21
10195,440HY,34
10196,440HY,22
10197,440HY,20
10198,440HY,19
10199,440HY,22
10200,440HY,18
10201,440HY,27
10202,440HY,23
10203,440HY,28
10204,440HY,21
10205,440HY,23
10206,440HY,25
10207,440HY,22
10208,440HY,26
10209,440HY,20
10210,440HY,23
