,vehicle,No added edges
4636,440HY,44
4637,440HY,38
4638,440HY,35
4639,440HY,64
4640,440HY,36
4641,440HY,37
4642,440HY,41
4643,440HY,27
4644,440HY,88
4645,440HY,43
4646,440HY,96
4647,440HY,42
4648,440HY,77
4649,440HY,37
4650,440HY,101
4651,440HY,24
4652,440HY,43
4653,440HY,20
4654,440HY,7
4655,440HY,22
4656,440HY,22
4657,440HY,28
4658,440HY,22
4659,440HY,60
4660,440HY,21
4661,440HY,19
4662,440HY,61
4663,440HY,62
4664,440HY,61
4665,440HY,43
4666,440HY,46
4667,440HY,34
4668,440HY,55
4669,440HY,18
4670,440HY,70
4671,440HY,52
4672,440HY,23
4673,440HY,30
4674,440HY,27
4675,440HY,51
4676,440HY,27
4677,440HY,62
4678,440HY,66
4679,440HY,22
4680,440HY,43
4681,440HY,37
4682,440HY,96
4683,440HY,8
4684,440HY,45
4685,440HY,40
4686,440HY,111
4687,440HY,24
4688,440HY,43
4689,440HY,18
4690,440HY,32
4691,440HY,52
4692,440HY,24
4693,440HY,63
4694,440HY,30
4695,440HY,70
4696,440HY,78
4697,440HY,28
4698,440HY,55
4699,440HY,37
4700,440HY,36
4701,440HY,69
4702,440HY,8
4703,440HY,31
4704,440HY,15
4705,440HY,28
4706,440HY,38
4707,440HY,40
4708,440HY,179
4709,440HY,31
4710,440HY,29
4711,440HY,59
4712,440HY,21
4713,440HY,32
4714,440HY,68
4715,440HY,81
4716,440HY,85
4717,440HY,39
4718,440HY,44
4719,440HY,23
4720,440HY,25
4721,440HY,52
4722,440HY,22
4723,440HY,22
4724,440HY,27
4725,440HY,16
4726,440HY,24
4727,440HY,23
4728,440HY,27
4729,440HY,27
4730,440HY,21
4731,440HY,43
4732,440HY,77
4733,440HY,20
4734,440HY,29
4735,440HY,37
4736,440HY,47
4737,440HY,24
4738,440HY,41
4739,440HY,37
4740,440HY,21
4741,440HY,58
4742,440HY,62
4743,440HY,64
4744,440HY,34
4745,440HY,42
4746,440HY,41
4747,440HY,30
4748,440HY,28
4749,440HY,50
4750,440HY,63
4751,440HY,36
4752,440HY,36
4753,440HY,58
4754,440HY,60
4755,440HY,38
4756,440HY,27
4757,440HY,25
4758,440HY,135
4759,440HY,36
4760,440HY,54
4761,440HY,73
4762,440HY,42
4763,440HY,70
4764,440HY,89
4765,440HY,51
4766,440HY,15
4767,440HY,55
4768,440HY,55
4769,440HY,49
4770,440HY,77
4771,440HY,63
4772,440HY,98
4773,440HY,59
4774,440HY,43
4775,440HY,38
4776,440HY,29
4777,440HY,56
4778,440HY,45
4779,440HY,25
4780,440HY,39
4781,440HY,59
4782,440HY,30
4783,440HY,42
4784,440HY,38
4785,440HY,64
4786,440HY,27
4787,440HY,40
4788,440HY,22
4789,440HY,39
4790,440HY,59
4791,440HY,52
4792,440HY,209
4793,440HY,26
4794,440HY,68
4795,440HY,47
4796,440HY,28
4797,440HY,24
4798,440HY,34
4799,440HY,18
4800,440HY,34
4801,440HY,23
4802,440HY,24
4803,440HY,41
4804,440HY,28
4805,440HY,71
4806,440HY,70
4807,440HY,32
4808,440HY,60
4809,440HY,75
4810,440HY,67
4811,440HY,98
4812,440HY,21
4813,440HY,75
4814,440HY,50
4815,440HY,38
4816,440HY,21
4817,440HY,45
4818,440HY,40
4819,440HY,20
4820,440HY,39
4821,440HY,51
4822,440HY,80
4823,440HY,34
4824,440HY,26
4825,440HY,103
4826,440HY,24
4827,440HY,33
4828,440HY,33
4829,440HY,33
4830,440HY,11
4831,440HY,37
4832,440HY,49
4833,440HY,15
4834,440HY,49
4835,440HY,92
4836,440HY,39
4837,440HY,59
4838,440HY,513
4839,440HY,23
4840,440HY,22
4841,440HY,12
4842,440HY,18
4843,440HY,34
4844,440HY,32
4845,440HY,68
4846,440HY,56
4847,440HY,48
4848,440HY,36
4849,440HY,20
4850,440HY,19
4851,440HY,44
4852,440HY,37
4853,440HY,96
4854,440HY,58
4855,440HY,24
4856,440HY,28
4857,440HY,29
4858,440HY,66
4859,440HY,39
4860,440HY,76
4861,440HY,38
4862,440HY,20
4863,440HY,49
4864,440HY,34
4865,440HY,55
4866,440HY,21
4867,440HY,32
4868,440HY,33
4869,440HY,69
4870,440HY,37
4871,440HY,19
4872,440HY,33
4873,440HY,38
4874,440HY,29
4875,440HY,48
4876,440HY,66
4877,440HY,26
4878,440HY,23
4879,440HY,64
4880,440HY,52
4881,440HY,118
4882,440HY,63
4883,440HY,65
4884,440HY,61
4885,440HY,43
4886,440HY,41
4887,440HY,58
4888,440HY,49
4889,440HY,68
4890,440HY,32
4891,440HY,23
4892,440HY,50
4893,440HY,60
4894,440HY,56
4895,440HY,34
4896,440HY,49
4897,440HY,66
4898,440HY,25
4899,440HY,33
4900,440HY,44
4901,440HY,23
4902,440HY,37
4903,440HY,42
4904,440HY,30
4905,440HY,80
4906,440HY,38
4907,440HY,23
4908,440HY,69
4909,440HY,57
4910,440HY,23
4911,440HY,46
4912,440HY,136
4913,440HY,18
4914,440HY,38
4915,440HY,19
4916,440HY,16
4917,440HY,30
4918,440HY,38
4919,440HY,48
4920,440HY,26
4921,440HY,42
4922,440HY,35
4923,440HY,32
4924,440HY,26
4925,440HY,49
4926,440HY,40
4927,440HY,48
4928,440HY,41
4929,440HY,43
4930,440HY,21
4931,440HY,106
4932,440HY,146
4933,440HY,111
4934,440HY,25
4935,440HY,29
4936,440HY,12
4937,440HY,66
4938,440HY,41
4939,440HY,61
4940,440HY,65
4941,440HY,21
4942,440HY,39
4943,440HY,23
4944,440HY,77
4945,440HY,21
4946,440HY,36
4947,440HY,37
4948,440HY,92
4949,440HY,37
4950,440HY,41
4951,440HY,21
4952,440HY,84
4953,440HY,52
4954,440HY,60
4955,440HY,66
4956,440HY,14
4957,440HY,40
4958,440HY,55
4959,440HY,45
4960,440HY,37
4961,440HY,47
4962,440HY,66
4963,440HY,34
4964,440HY,29
4965,440HY,40
4966,440HY,40
4967,440HY,49
4968,440HY,24
4969,440HY,38
4970,440HY,85
4971,440HY,9
4972,440HY,95
4973,440HY,45
4974,440HY,48
4975,440HY,29
4976,440HY,14
4977,440HY,45
4978,440HY,10
4979,440HY,43
4980,440HY,37
4981,440HY,40
4982,440HY,38
4983,440HY,63
4984,440HY,32
4985,440HY,73
4986,440HY,58
4987,440HY,18
4988,440HY,34
4989,440HY,65
4990,440HY,27
4991,440HY,33
4992,440HY,62
4993,440HY,29
4994,440HY,34
4995,440HY,41
4996,440HY,46
4997,440HY,25
4998,440HY,47
4999,440HY,5
5000,440HY,47
5001,440HY,22
5002,440HY,62
5003,440HY,51
5004,440HY,53
5005,440HY,93
5006,440HY,37
5007,440HY,44
5008,440HY,97
5009,440HY,94
5010,440HY,63
5011,440HY,50
5012,440HY,47
5013,440HY,47
5014,440HY,74
5015,440HY,64
5016,440HY,27
5017,440HY,115
5018,440HY,18
5019,440HY,27
5020,440HY,65
5021,440HY,27
5022,440HY,30
5023,440HY,15
5024,440HY,17
5025,440HY,37
5026,440HY,54
5027,440HY,101
5028,440HY,28
5029,440HY,30
5030,440HY,27
5031,440HY,54
5032,440HY,102
5033,440HY,49
5034,440HY,60
5035,440HY,42
5036,440HY,33
5037,440HY,21
5038,440HY,26
5039,440HY,66
5040,440HY,102
5041,440HY,40
5042,440HY,56
5043,440HY,50
5044,440HY,22
5045,440HY,43
5046,440HY,36
5047,440HY,63
5048,440HY,10
5049,440HY,36
5050,440HY,32
5051,440HY,70
5052,440HY,60
5053,440HY,45
5054,440HY,27
5055,440HY,65
5056,440HY,24
5057,440HY,76
5058,440HY,35
5059,440HY,27
5060,440HY,74
5061,440HY,52
5062,440HY,23
5063,440HY,38
5064,440HY,31
5065,440HY,20
5066,440HY,38
5067,440HY,36
5068,440HY,37
5069,440HY,60
5070,440HY,62
5071,440HY,34
5072,440HY,22
5073,440HY,82
5074,440HY,37
5075,440HY,29
5076,440HY,42
5077,440HY,52
5078,440HY,56
5079,440HY,72
5080,440HY,55
5081,440HY,41
5082,440HY,25
5083,440HY,26
5084,440HY,45
5085,440HY,49
5086,440HY,57
5087,440HY,35
5088,440HY,64
5089,440HY,54
5090,440HY,0
5091,440HY,69
5092,440HY,52
5093,440HY,94
5094,440HY,28
5095,440HY,12
5096,440HY,80
5097,440HY,13
5098,440HY,43
5099,440HY,41
5100,440HY,43
5101,440HY,42
5102,440HY,28
5103,440HY,38
5104,440HY,107
5105,440HY,27
5106,440HY,25
5107,440HY,41
5108,440HY,66
5109,440HY,34
5110,440HY,42
5111,440HY,4
5112,440HY,8
5113,440HY,35
5114,440HY,24
5115,440HY,40
5116,440HY,30
5117,440HY,26
5118,440HY,46
5119,440HY,45
5120,440HY,40
5121,440HY,105
5122,440HY,71
5123,440HY,46
5124,440HY,15
5125,440HY,44
5126,440HY,86
5127,440HY,41
5128,440HY,57
5129,440HY,68
5130,440HY,49
5131,440HY,23
5132,440HY,40
5133,440HY,25
5134,440HY,37
5135,440HY,62
5136,440HY,25
5137,440HY,34
5138,440HY,40
5139,440HY,52
5140,440HY,43
5141,440HY,36
5142,440HY,79
5143,440HY,22
5144,440HY,32
5145,440HY,22
5146,440HY,40
5147,440HY,67
5148,440HY,51
5149,440HY,29
5150,440HY,28
5151,440HY,69
5152,440HY,46
5153,440HY,53
5154,440HY,38
5155,440HY,20
5156,440HY,46
5157,440HY,23
5158,440HY,55
5159,440HY,53
5160,440HY,37
5161,440HY,42
5162,440HY,145
5163,440HY,25
5164,440HY,53
5165,440HY,25
5166,440HY,55
5167,440HY,23
5168,440HY,32
5169,440HY,27
5170,440HY,21
5171,440HY,24
5172,440HY,89
5173,440HY,41
5174,440HY,30
5175,440HY,25
5176,440HY,75
5177,440HY,69
5178,440HY,44
5179,440HY,28
5180,440HY,60
5181,440HY,65
5182,440HY,26
5183,440HY,37
5184,440HY,59
5185,440HY,44
5186,440HY,75
5187,440HY,52
5188,440HY,55
5189,440HY,33
5190,440HY,10
5191,440HY,51
5192,440HY,25
5193,440HY,44
5194,440HY,142
5195,440HY,47
5196,440HY,61
5197,440HY,50
5198,440HY,43
5199,440HY,77
5200,440HY,63
5201,440HY,40
5202,440HY,97
5203,440HY,46
5204,440HY,29
5205,440HY,56
5206,440HY,50
5207,440HY,72
5208,440HY,66
5209,440HY,29
5210,440HY,76
5211,440HY,27
5212,440HY,58
5213,440HY,66
5214,440HY,42
5215,440HY,48
5216,440HY,23
5217,440HY,16
5218,440HY,28
5219,440HY,24
5220,440HY,28
5221,440HY,58
5222,440HY,21
5223,440HY,79
5224,440HY,46
5225,440HY,37
5226,440HY,18
5227,440HY,41
5228,440HY,27
5229,440HY,16
5230,440HY,75
5231,440HY,84
5232,440HY,31
5233,440HY,47
5234,440HY,50
5235,440HY,29
5236,440HY,23
5237,440HY,43
5238,440HY,92
5239,440HY,60
5240,440HY,27
5241,440HY,42
5242,440HY,36
5243,440HY,13
5244,440HY,139
5245,440HY,17
5246,440HY,50
5247,440HY,65
5248,440HY,24
5249,440HY,42
5250,440HY,35
5251,440HY,19
5252,440HY,99
5253,440HY,49
5254,440HY,35
5255,440HY,26
5256,440HY,37
5257,440HY,31
5258,440HY,37
5259,440HY,35
5260,440HY,28
5261,440HY,40
5262,440HY,77
5263,440HY,96
5264,440HY,52
5265,440HY,43
5266,440HY,27
5267,440HY,61
5268,440HY,114
5269,440HY,23
5270,440HY,25
5271,440HY,82
5272,440HY,60
5273,440HY,121
5274,440HY,20
5275,440HY,13
5276,440HY,62
5277,440HY,42
5278,440HY,134
5279,440HY,22
5280,440HY,34
5281,440HY,24
5282,440HY,27
5283,440HY,24
5284,440HY,25
5285,440HY,110
5286,440HY,48
5287,440HY,39
5288,440HY,76
5289,440HY,53
5290,440HY,70
5291,440HY,26
5292,440HY,6
5293,440HY,85
5294,440HY,16
5295,440HY,47
5296,440HY,30
5297,440HY,47
5298,440HY,49
5299,440HY,123
5300,440HY,57
5301,440HY,90
5302,440HY,41
5303,440HY,49
5304,440HY,68
5305,440HY,129
5306,440HY,48
5307,440HY,87
5308,440HY,102
5309,440HY,73
5310,440HY,53
5311,440HY,54
5312,440HY,38
5313,440HY,26
5314,440HY,91
5315,440HY,63
5316,440HY,53
5317,440HY,144
5318,440HY,53
5319,440HY,59
5320,440HY,84
5321,440HY,76
5322,440HY,13
5323,440HY,121
5324,440HY,29
5325,440HY,33
5326,440HY,74
5327,440HY,82
5328,440HY,63
5329,440HY,36
5330,440HY,51
5331,440HY,72
5332,440HY,109
5333,440HY,59
5334,440HY,133
5335,440HY,40
5336,440HY,19
5337,440HY,33
5338,440HY,44
5339,440HY,65
5340,440HY,64
5341,440HY,119
5342,440HY,105
5343,440HY,83
5344,440HY,49
5345,440HY,47
5346,440HY,33
5347,440HY,87
5348,440HY,28
5349,440HY,54
5350,440HY,41
5351,440HY,24
5352,440HY,6
5353,440HY,24
5354,440HY,62
5355,440HY,15
5356,440HY,126
5357,440HY,23
5358,440HY,14
5359,440HY,32
5360,440HY,28
5361,440HY,74
5362,440HY,54
5363,440HY,42
5364,440HY,131
5365,440HY,31
5366,440HY,130
5367,440HY,29
5368,440HY,26
5369,440HY,37
5370,440HY,401
5371,445LI,137
5372,445LI,46
5373,445LI,127
5374,445LI,35
5375,445LI,23
5376,445LI,24
5377,445LI,28
5378,445LI,150
5379,445LI,37
5380,445LI,37
5381,445LI,144
5382,445LI,23
5383,445LI,37
5384,445LI,148
5385,445LI,129
5386,445LI,38
5387,445LI,33
5388,445LI,131
5389,445LI,15
5390,445LI,148
5391,445LI,17
5392,445LI,99
5393,445LI,138
5394,445LI,127
5395,445LI,79
5396,445LI,23
5397,445LI,58
5398,445LI,42
5399,445LI,16
5400,445LI,42
5401,445LI,124
5402,445LI,27
5403,445LI,123
5404,445LI,122
5405,445LI,24
5406,445LI,135
5407,445LI,37
5408,445LI,138
5409,445LI,43
5410,445LI,129
5411,445LI,143
5412,445LI,145
5413,445LI,148
5414,445LI,158
5415,445LI,122
5416,445LI,180
5417,445LI,0
5418,445LI,39
5419,445LI,130
5420,445LI,81
5421,445LI,134
5422,445LI,157
5423,445LI,32
5424,445LI,54
5425,445LI,129
5426,445LI,11
5427,445LI,22
5428,445LI,137
5429,445LI,135
5430,445LI,26
5431,445LI,19
5432,445LI,156
5433,445LI,12
5434,445LI,37
5435,445LI,128
5436,445LI,25
5437,445LI,129
5438,445LI,128
5439,445LI,34
5440,445LI,21
5441,445LI,70
5442,445LI,2
5443,445LI,33
5444,445LI,127
5445,445LI,45
5446,445LI,21
5447,445LI,124
5448,445LI,124
5449,445LI,0
5450,445LI,124
5451,445LI,164
5452,445LI,126
5453,445LI,42
5454,445LI,44
5455,445LI,26
5456,445LI,15
5457,445LI,26
5458,445LI,132
5459,445LI,8
5460,445LI,40
5461,445LI,137
5462,445LI,74
5463,445LI,24
5464,445LI,14
5465,445LI,41
5466,445LI,42
5467,445LI,70
5468,445LI,169
5469,445LI,34
5470,445LI,131
5471,445LI,25
5472,445LI,30
5473,445LI,147
5474,445LI,17
5475,445LI,141
5476,445LI,34
5477,445LI,37
5478,445LI,126
5479,445LI,42
5480,445LI,26
5481,445LI,125
5482,445LI,131
5483,445LI,127
5484,445LI,135
5485,445LI,36
5486,445LI,197
5487,445LI,28
5488,445LI,49
5489,445LI,23
5490,445LI,30
5491,445LI,128
5492,445LI,68
5493,445LI,129
5494,445LI,35
5495,445LI,0
5496,445LI,32
5497,445LI,33
5498,445LI,130
5499,445LI,46
5500,445LI,146
5501,445LI,132
5502,445LI,153
5503,445LI,12
5504,445LI,20
5505,445LI,26
5506,445LI,47
5507,445LI,31
5508,445LI,34
5509,445LI,12
5510,445LI,42
5511,445LI,60
5512,445LI,13
5513,445LI,31
5514,445LI,62
5515,445LI,133
5516,445LI,27
5517,445LI,85
5518,445LI,131
5519,445LI,36
5520,445LI,139
5521,445LI,22
5522,445LI,21
5523,445LI,127
5524,445LI,135
5525,445LI,20
5526,445LI,175
5527,445LI,165
5528,445LI,16
5529,445LI,18
5530,445LI,131
5531,445LI,130
5532,445LI,134
5533,445LI,56
5534,445LI,30
5535,445LI,142
5536,445LI,75
5537,445LI,90
5538,445LI,134
5539,445LI,16
5540,445LI,130
5541,445LI,206
5542,445LI,173
5543,445LI,186
5544,445LI,38
5545,445LI,68
5546,445LI,178
5547,445LI,109
5548,445LI,129
5549,445LI,18
5550,445LI,129
5551,445LI,144
5552,445LI,33
5553,445LI,24
5554,445LI,132
5555,445LI,150
5556,445LI,141
5557,445LI,46
5558,445LI,124
5559,445LI,130
5560,445LI,126
5561,445LI,69
5562,445LI,138
5563,445LI,159
5564,445LI,128
5565,445LI,54
5566,445LI,164
5567,445LI,156
5568,445LI,127
5569,445LI,35
5570,445LI,162
5571,445LI,34
5572,445LI,22
5573,445LI,40
5574,445LI,32
5575,445LI,125
5576,471IH,27
5577,471IH,34
5578,471IH,41
5579,471IH,47
5580,471IH,45
5581,471IH,45
5582,471IH,35
5583,471IH,30
5584,471IH,39
5585,471IH,39
5586,471IH,36
5587,471IH,20
5588,471IH,63
5589,471IH,50
5590,471IH,43
5591,471IH,59
5592,471IH,46
5593,471IH,32
5594,471IH,28
5595,471IH,16
5596,471IH,86
5597,471IH,32
5598,471IH,32
5599,471IH,38
5600,471IH,57
5601,471IH,70
5602,471IH,36
5603,471IH,137
5604,471IH,7
5605,471IH,211
5606,471IH,120
5607,471IH,83
5608,471IH,16
5609,471IH,39
5610,471IH,37
5611,471IH,121
5612,471IH,17
5613,471IH,41
5614,471IH,30
5615,471IH,123
5616,471IH,27
5617,471IH,43
5618,471IH,23
5619,471IH,65
5620,471IH,43
5621,471IH,30
5622,471IH,43
5623,471IH,23
5624,471IH,23
5625,471IH,67
5626,471IH,33
5627,471IH,35
5628,471IH,28
5629,471IH,32
5630,471IH,128
5631,471IH,47
5632,471IH,51
5633,471IH,41
5634,471IH,122
5635,471IH,54
5636,471IH,43
5637,471IH,16
5638,471IH,37
5639,471IH,20
5640,471IH,58
5641,471IH,46
5642,471IH,19
5643,471IH,44
5644,471IH,34
5645,471IH,24
5646,471IH,137
5647,471IH,44
5648,471IH,24
5649,471IH,32
5650,471IH,21
5651,471IH,43
5652,471IH,124
5653,471IH,23
5654,471IH,42
5655,471IH,23
5656,471IH,85
5657,471IH,29
5658,471IH,74
5659,471IH,121
5660,471IH,34
5661,471IH,17
5662,471IH,34
5663,471IH,19
5664,471IH,22
5665,471IH,40
5666,471IH,0
5667,471IH,35
5668,471IH,16
5669,471IH,70
5670,471IH,138
5671,471IH,15
5672,471IH,126
5673,471IH,28
5674,471IH,33
5675,471IH,32
5676,471IH,55
5677,471IH,33
5678,471IH,65
5679,471IH,2
5680,471IH,21
5681,471IH,124
5682,471IH,128
5683,471IH,43
5684,471IH,38
5685,471IH,16
5686,471IH,13
5687,471IH,24
5688,471IH,70
5689,471IH,31
5690,471IH,37
5691,471IH,40
5692,471IH,43
5693,471IH,46
5694,471IH,123
5695,471IH,34
5696,471IH,46
5697,471IH,73
5698,471IH,124
5699,471IH,64
5700,471IH,131
5701,471IH,21
5702,471IH,119
5703,471IH,21
5704,471IH,30
5705,471IH,126
5706,471IH,37
5707,471IH,12
5708,471IH,44
5709,471IH,38
5710,471IH,42
5711,471IH,18
5712,471IH,40
5713,471IH,23
5714,471IH,76
5715,471IH,80
5716,471IH,26
5717,471IH,32
5718,471IH,21
5719,471IH,128
5720,471IH,44
5721,471IH,124
5722,471IH,19
5723,471IH,0
5724,471IH,12
5725,471IH,124
5726,471IH,35
5727,471IH,123
5728,471IH,79
5729,471IH,20
5730,471IH,124
5731,471IH,125
5732,471IH,124
5733,471IH,122
5734,471IH,127
5735,471IH,16
5736,471IH,119
5737,471IH,32
5738,471IH,18
5739,471IH,121
5740,471IH,24
5741,471IH,123
5742,471IH,17
5743,471IH,125
5744,471IH,41
5745,471IH,131
5746,471IH,37
5747,471IH,13
5748,471IH,117
5749,471IH,45
5750,471IH,34
5751,471IH,31
5752,471IH,122
5753,471IH,17
5754,471IH,44
5755,471IH,28
5756,471IH,107
5757,471IH,19
5758,471IH,93
5759,471IH,43
5760,471IH,37
5761,471IH,20
5762,471IH,15
5763,471IH,166
5764,471IH,129
5765,471IH,52
5766,471IH,118
5767,471IH,14
5768,471IH,27
5769,471IH,35
5770,471IH,37
5771,471IH,134
5772,471IH,31
5773,471IH,40
5774,471IH,38
5775,471IH,126
5776,471IH,33
5777,471IH,123
5778,471IH,21
5779,471IH,19
5780,471IH,120
5781,471IH,1
5782,471IH,45
5783,471IH,32
5784,471IH,120
5785,471IH,46
5786,471IH,74
5787,471IH,32
5788,471IH,36
5789,471IH,17
5790,471IH,30
5791,471IH,25
5792,471IH,87
5793,471IH,17
5794,471IH,12
5795,471IH,75
5796,471IH,139
5797,471IH,45
5798,471IH,34
5799,471IH,91
5800,471IH,32
5801,471IH,36
5802,471IH,22
5803,471IH,23
5804,471IH,3
5805,471IH,15
5806,471IH,30
5807,471IH,117
5808,471IH,25
5809,471IH,38
5810,471IH,82
5811,471IH,40
5812,471IH,28
5813,471IH,35
5814,471IH,127
5815,471IH,121
5816,471IH,155
5817,471IH,125
5818,471IH,30
5819,471IH,25
5820,471IH,37
5821,471IH,32
5822,471IH,59
5823,471IH,120
5824,471IH,123
5825,471IH,35
5826,471IH,27
5827,471IH,40
5828,471IH,27
5829,471IH,46
5830,471IH,7
5831,471IH,43
5832,471IH,34
5833,471IH,22
5834,471IH,40
5835,471IH,45
5836,471IH,24
5837,471IH,122
5838,471IH,54
5839,471IH,56
5840,471IH,21
5841,471IH,35
5842,471IH,37
5843,471IH,20
5844,471IH,18
5845,471IH,25
5846,471IH,16
5847,471IH,47
5848,471IH,78
5849,471IH,16
5850,471IH,132
5851,471IH,122
5852,471IH,28
5853,471IH,18
5854,471IH,12
5855,471IH,24
5856,471IH,122
5857,471IH,131
5858,471IH,122
5859,471IH,2
5860,471IH,15
5861,471IH,103
5862,471IH,36
5863,471IH,35
5864,471IH,29
5865,471IH,22
5866,471IH,21
5867,471IH,0
5868,471IH,119
5869,471IH,33
5870,471IH,46
5871,471IH,46
5872,471IH,21
5873,471IH,158
5874,471IH,128
5875,471IH,52
5876,471IH,38
5877,471IH,219
5878,471IH,31
5879,471IH,31
5880,471IH,44
5881,471IH,124
5882,471IH,52
5883,471IH,68
5884,471IH,130
5885,471IH,54
5886,471IH,25
5887,471IH,47
5888,471IH,22
5889,471IH,40
5890,471IH,20
5891,471IH,60
5892,471IH,9
5893,471IH,127
5894,471IH,15
5895,471IH,160
5896,471IH,23
5897,471IH,22
5898,471IH,39
5899,471IH,23
5900,471IH,125
5901,471IH,117
5902,471IH,120
5903,471IH,33
5904,471IH,16
5905,471IH,21
5906,471IH,37
5907,471IH,47
5908,471IH,0
5909,471IH,24
5910,471IH,61
5911,471IH,11
5912,471IH,29
5913,471IH,40
5914,471IH,28
5915,471IH,95
5916,471IH,23
5917,471IH,124
5918,471IH,119
5919,471IH,85
5920,471IH,40
5921,471IH,14
5922,471IH,15
5923,471IH,49
5924,471IH,47
5925,471IH,39
5926,471IH,23
5927,471IH,31
5928,471IH,39
5929,471IH,126
5930,471IH,24
5931,471IH,32
5932,471IH,55
5933,471IH,51
5934,471IH,36
5935,471IH,40
5936,471IH,26
5937,471IH,24
5938,471IH,23
5939,471IH,124
5940,471IH,52
5941,471IH,15
5942,471IH,122
5943,471IH,20
5944,471IH,70
5945,471IH,22
5946,471IH,34
5947,471IH,24
5948,471IH,66
5949,471IH,53
5950,471IH,116
5951,471IH,30
5952,471IH,19
5953,471IH,65
5954,471IH,19
5955,471IH,24
5956,471IH,59
5957,471IH,109
5958,471IH,40
5959,471IH,147
5960,471IH,24
5961,471IH,36
5962,471IH,122
5963,471IH,42
5964,471IH,35
5965,471IH,115
5966,471IH,49
5967,471IH,158
5968,471IH,127
5969,471IH,128
5970,471IH,15
5971,471IH,40
5972,471IH,19
5973,471IH,47
5974,471IH,30
5975,471IH,23
5976,471IH,139
5977,471IH,26
5978,471IH,121
5979,471IH,134
5980,471IH,125
5981,471IH,32
5982,471IH,74
5983,471IH,15
5984,471IH,23
5985,471IH,28
5986,471IH,132
5987,471IH,26
5988,471IH,84
5989,471IH,32
5990,471IH,34
5991,471IH,121
5992,471IH,43
5993,471IH,122
5994,471IH,121
5995,471IH,16
5996,471IH,118
5997,471IH,32
5998,471IH,36
5999,471IH,34
6000,471IH,41
6001,471IH,130
6002,471IH,40
6003,471IH,44
6004,471IH,33
6005,471IH,36
6006,471IH,23
6007,471IH,23
6008,471IH,14
6009,471IH,47
6010,471IH,50
6011,471IH,39
6012,471IH,58
6013,471IH,64
6014,471IH,0
6015,471IH,20
6016,471IH,19
6017,471IH,45
6018,471IH,61
6019,471IH,10
6020,471IH,37
6021,471IH,42
6022,471IH,48
6023,471IH,53
6024,471IH,32
6025,471IH,57
6026,471IH,11
6027,471IH,54
6028,471IH,43
6029,471IH,58
6030,471IH,26
6031,471IH,85
6032,471IH,7
6033,471IH,41
6034,471IH,53
6035,471IH,12
6036,471IH,49
6037,471IH,14
6038,471IH,33
6039,471IH,33
6040,471IH,61
6041,471IH,30
6042,471IH,45
6043,471IH,52
6044,471IH,50
6045,471IH,58
6046,471IH,50
6047,471IH,41
6048,471IH,40
6049,471IH,39
6050,471IH,38
6051,471IH,32
6052,471IH,67
6053,471IH,46
6054,471IH,61
6055,471IH,45
6056,471IH,42
6057,471IH,69
6058,471IH,105
6059,471IH,33
6060,471IH,13
6061,471IH,43
6062,471IH,38
6063,471IH,59
6064,471IH,16
6065,471IH,16
6066,471IH,58
6067,471IH,37
6068,471IH,52
6069,471IH,15
6070,471IH,11
6071,471IH,64
6072,471IH,72
6073,471IH,60
6074,471IH,55
6075,471IH,65
6076,471IH,46
6077,471IH,103
6078,471IH,34
6079,471IH,54
6080,471IH,136
6081,471IH,28
6082,471IH,56
6083,471IH,57
6084,471IH,74
6085,471IH,15
6086,471IH,73
6087,471IH,86
6088,471IH,89
6089,471IH,52
6090,471IH,33
6091,471IH,65
6092,471IH,140
6093,471IH,89
6094,471IH,58
6095,471IH,32
6096,471IH,91
6097,471IH,55
6098,471IH,35
6099,471IH,60
6100,471IH,67
6101,471IH,54
6102,471IH,17
6103,471IH,80
6104,471IH,8
6105,471IH,26
6106,471IH,115
6107,471IH,33
6108,471IH,37
6109,471IH,30
6110,471IH,34
6111,471IH,64
6112,471IH,17
6113,471IH,43
6114,471IH,28
6115,471IH,47
6116,471IH,24
6117,471IH,90
6118,471IH,55
6119,471IH,17
6120,471IH,69
6121,471IH,15
6122,471IH,14
6123,471IH,115
6124,471IH,8
6125,471IH,48
6126,471IH,57
6127,471IH,89
6128,471IH,65
6129,471IH,34
6130,471IH,33
6131,471IH,34
6132,471IH,54
6133,471IH,140
6134,471IH,34
6135,471IH,92
6136,471IH,32
6137,471IH,65
6138,471IH,35
6139,471IH,69
6140,471IH,59
6141,471IH,43
6142,471IH,23
6143,471IH,55
6144,471IH,32
6145,471IH,45
6146,471IH,16
6147,471IH,19
6148,471IH,20
6149,471IH,38
6150,471IH,64
6151,471IH,40
6152,471IH,54
6153,471IH,49
6154,471IH,18
6155,471IH,11
6156,471IH,111
6157,471IH,61
6158,471IH,53
6159,471IH,62
6160,471IH,68
6161,471IH,35
6162,471IH,90
6163,471IH,68
6164,471IH,57
6165,471IH,20
6166,471IH,109
6167,471IH,47
6168,471IH,68
6169,471IH,152
6170,471IH,83
6171,471IH,66
6172,471IH,72
6173,471IH,53
6174,471IH,101
6175,471IH,32
6176,471IH,42
6177,471IH,20
6178,471IH,107
6179,471IH,9
6180,471IH,46
6181,471IH,33
6182,471IH,39
6183,471IH,38
6184,471IH,110
6185,471IH,50
6186,471IH,70
6187,471IH,54
6188,471IH,11
6189,471IH,45
