,vehicle,No added edges
1631,125KK,8
1632,125KK,26
1633,125KK,52
1634,125KK,56
1635,125KK,54
1636,125KK,74
1637,125KK,82
1638,125KK,25
1639,125KK,53
1640,125KK,15
1641,125KK,18
1642,125KK,43
1643,125KK,42
1644,125KK,23
1645,125KK,66
1646,125KK,27
1647,125KK,74
1648,125KK,60
1649,125KK,77
1650,125KK,47
1651,125KK,9
1652,125KK,50
1653,125KK,36
1654,125KK,87
1655,125KK,23
1656,125KK,42
1657,125KK,80
1658,125KK,20
1659,125KK,85
1660,125KK,37
1661,125KK,41
1662,125KK,33
1663,125KK,44
1664,125KK,44
1665,125KK,12
1666,125KK,47
1667,125KK,35
1668,125KK,20
1669,125KK,30
1670,125KK,28
1671,125KK,82
1672,125KK,44
1673,125KK,124
1674,125KK,40
1675,125KK,53
1676,125KK,39
1677,125KK,46
1678,125KK,38
1679,125KK,44
1680,125KK,85
1681,125KK,48
1682,125KK,17
1683,125KK,39
1684,125KK,47
1685,125KK,22
1686,125KK,41
1687,125KK,45
1688,125KK,87
1689,125KK,69
1690,125KK,7
1691,125KK,70
1692,125KK,39
1693,125KK,104
1694,125KK,112
1695,125KK,50
1696,125KK,55
1697,125KK,51
1698,125KK,29
1699,125KK,6
1700,125KK,38
1701,125KK,53
1702,125KK,79
1703,125KK,47
1704,125KK,53
1705,125KK,11
1706,125KK,45
1707,125KK,55
1708,125KK,59
1709,125KK,59
1710,125KK,72
1711,125KK,97
1712,125KK,31
1713,125KK,128
1714,125KK,40
1715,125KK,42
1716,125KK,49
1717,125KK,87
1718,125KK,21
1719,125KK,48
1720,125KK,54
1721,125KK,26
1722,125KK,14
1723,125KK,51
1724,125KK,31
1725,125KK,87
1726,125KK,42
1727,125KK,43
1728,125KK,4
1729,125KK,78
1730,125KK,69
1731,125KK,16
1732,125KK,46
1733,125KK,47
1734,125KK,40
1735,125KK,50
1736,125KK,25
1737,125KK,84
1738,125KK,37
1739,125KK,42
1740,125KK,35
1741,125KK,17
1742,125KK,51
1743,125KK,38
1744,125KK,27
1745,125KK,66
1746,125KK,61
1747,125KK,29
1748,125KK,132
1749,125KK,133
1750,125KK,155
1751,125KK,16
1752,125KK,134
1753,125KK,28
1754,125KK,27
1755,125KK,79
1756,125KK,33
1757,125KK,22
1758,125KK,74
1759,125KK,99
1760,125KK,149
1761,125KK,111
1762,125KK,230
1763,125KK,149
1764,125KK,138
1765,125KK,14
1766,125KK,45
1767,125KK,17
1768,125KK,255
1769,125KK,148
1770,125KK,25
1771,125KK,144
1772,125KK,28
1773,125KK,133
1774,125KK,103
1775,125KK,139
1776,125KK,143
1777,125KK,135
1778,125KK,125
1779,125KK,291
1780,125KK,28
1781,125KK,259
1782,125KK,126
1783,125KK,134
1784,125KK,105
1785,125KK,131
1786,125KK,127
1787,125KK,147
1788,125KK,34
1789,125KK,139
1790,125KK,104
1791,125KK,3
1792,125KK,74
1793,125KK,132
1794,125KK,32
1795,125KK,134
1796,125KK,45
1797,125KK,76
1798,125KK,131
1799,125KK,50
1800,125KK,29
1801,125KK,28
1802,125KK,129
1803,125KK,20
1804,125KK,143
1805,125KK,26
1806,125KK,139
1807,125KK,15
1808,125KK,144
1809,125KK,76
1810,125KK,73
1811,125KK,137
1812,125KK,102
1813,125KK,109
1814,125KK,131
1815,125KK,139
1816,125KK,91
1817,125KK,42
1818,125KK,27
1819,125KK,30
1820,125KK,28
1821,125KK,31
1822,125KK,131
1823,125KK,32
1824,125KK,72
1825,125KK,0
1826,125KK,27
1827,125KK,69
1828,125KK,135
1829,125KK,65
1830,125KK,29
1831,125KK,28
1832,125KK,56
1833,125KK,61
1834,125KK,67
1835,125KK,8
1836,125KK,24
1837,125KK,19
1838,125KK,135
1839,125KK,102
1840,125KK,251
1841,125KK,66
1842,125KK,137
1843,125KK,77
1844,125KK,31
1845,125KK,128
1846,125KK,105
1847,125KK,141
1848,125KK,143
1849,125KK,30
1850,125KK,15
1851,125KK,27
1852,125KK,133
1853,125KK,138
1854,125KK,59
1855,125KK,141
1856,125KK,117
1857,125KK,16
1858,125KK,106
1859,125KK,64
1860,125KK,102
1861,125KK,121
1862,125KK,46
1863,125KK,255
1864,125KK,60
1865,125KK,131
1866,125KK,248
1867,125KK,131
1868,171LF,19
1869,171LF,31
1870,171LF,78
1871,171LF,41
1872,171LF,53
1873,171LF,81
1874,171LF,60
1875,171LF,33
1876,171LF,27
1877,171LF,32
1878,171LF,123
1879,171LF,65
1880,171LF,69
1881,171LF,37
1882,171LF,49
1883,171LF,78
1884,171LF,105
1885,171LF,33
1886,171LF,83
1887,171LF,38
1888,171LF,45
1889,171LF,37
1890,171LF,43
1891,171LF,27
1892,171LF,45
1893,171LF,70
1894,171LF,164
1895,171LF,74
1896,171LF,26
1897,171LF,55
1898,171LF,20
1899,171LF,44
1900,171LF,64
1901,171LF,44
1902,171LF,124
1903,171LF,51
1904,171LF,16
1905,171LF,42
1906,171LF,42
1907,171LF,31
1908,171LF,43
1909,171LF,80
1910,171LF,36
1911,171LF,17
1912,171LF,127
1913,171LF,91
1914,171LF,86
1915,171LF,144
1916,171LF,50
1917,171LF,29
1918,171LF,45
1919,171LF,85
1920,171LF,114
1921,171LF,7
1922,171LF,46
1923,171LF,49
1924,171LF,18
1925,171LF,40
1926,171LF,40
1927,171LF,13
1928,171LF,45
1929,171LF,92
1930,171LF,76
1931,171LF,48
1932,171LF,57
1933,171LF,35
1934,171LF,52
1935,171LF,17
1936,171LF,66
1937,171LF,28
1938,171LF,147
1939,171LF,29
1940,171LF,44
1941,171LF,21
1942,171LF,58
1943,171LF,76
1944,171LF,44
1945,171LF,45
1946,171LF,52
1947,171LF,18
1948,171LF,26
1949,171LF,85
1950,171LF,56
1951,171LF,46
1952,171LF,17
1953,171LF,7
1954,171LF,53
1955,171LF,33
1956,171LF,19
1957,171LF,22
1958,171LF,48
1959,171LF,23
1960,171LF,13
1961,171LF,23
1962,171LF,32
1963,171LF,52
1964,171LF,142
1965,171LF,57
1966,171LF,74
1967,171LF,36
1968,171LF,60
1969,171LF,56
1970,171LF,38
1971,171LF,36
1972,171LF,26
1973,171LF,96
1974,171LF,95
1975,171LF,153
1976,171LF,26
1977,171LF,56
1978,171LF,9
1979,171LF,70
1980,171LF,34
1981,171LF,51
1982,171LF,20
1983,171LF,37
1984,171LF,29
1985,171LF,48
1986,171LF,68
1987,171LF,31
1988,171LF,62
1989,171LF,69
1990,171LF,37
1991,171LF,54
1992,171LF,98
1993,171LF,63
1994,171LF,60
1995,171LF,23
1996,171LF,22
1997,171LF,46
1998,171LF,120
1999,171LF,67
2000,171LF,22
2001,171LF,82
2002,171LF,70
2003,171LF,89
2004,171LF,22
2005,171LF,60
2006,171LF,28
2007,171LF,48
2008,171LF,30
2009,171LF,24
2010,171LF,105
2011,171LF,73
2012,171LF,123
2013,171LF,124
2014,171LF,59
2015,171LF,110
2016,171LF,63
2017,171LF,89
2018,171LF,128
2019,171LF,44
2020,171LF,19
2021,171LF,12
2022,171LF,43
2023,171LF,20
2024,171LF,45
2025,171LF,25
2026,171LF,127
2027,171LF,81
2028,171LF,137
2029,171LF,39
2030,171LF,21
2031,171LF,61
2032,171LF,34
2033,171LF,73
2034,171LF,74
2035,171LF,21
2036,171LF,88
2037,171LF,57
2038,171LF,41
2039,171LF,34
2040,171LF,48
2041,171LF,111
2042,171LF,40
2043,171LF,18
2044,171LF,55
2045,171LF,97
2046,171LF,56
2047,171LF,51
2048,171LF,26
2049,171LF,76
2050,171LF,26
2051,171LF,35
2052,171LF,47
2053,171LF,17
2054,171LF,41
2055,171LF,30
2056,171LF,43
2057,171LF,32
2058,171LF,43
2059,171LF,86
2060,171LF,35
2061,171LF,38
2062,171LF,58
2063,171LF,45
2064,171LF,18
2065,171LF,66
2066,171LF,44
2067,171LF,39
2068,171LF,45
2069,171LF,46
2070,171LF,6
2071,171LF,29
2072,171LF,27
2073,171LF,14
2074,171LF,54
2075,171LF,32
2076,171LF,48
2077,171LF,48
2078,171LF,68
2079,171LF,8
2080,171LF,43
2081,171LF,40
2082,171LF,40
2083,171LF,2
2084,171LF,46
2085,171LF,66
2086,171LF,39
2087,171LF,65
2088,171LF,66
2089,171LF,81
2090,171LF,65
2091,171LF,101
2092,171LF,53
2093,171LF,4
2094,171LF,36
2095,171LF,75
2096,171LF,119
2097,171LF,29
2098,171LF,31
2099,171LF,11
2100,171LF,65
2101,171LF,11
2102,171LF,83
2103,171LF,30
2104,171LF,53
2105,171LF,14
2106,171LF,36
2107,171LF,67
2108,171LF,19
2109,171LF,54
2110,171LF,60
2111,171LF,63
2112,171LF,33
2113,171LF,89
2114,171LF,75
2115,171LF,34
2116,171LF,38
2117,171LF,45
2118,171LF,36
2119,171LF,98
2120,171LF,26
2121,171LF,34
2122,171LF,16
2123,171LF,21
2124,171LF,137
2125,171LF,16
2126,171LF,30
2127,171LF,34
2128,171LF,48
2129,171LF,94
2130,171LF,29
2131,171LF,29
2132,171LF,32
2133,171LF,27
2134,171LF,1
2135,171LF,56
2136,171LF,59
2137,171LF,76
2138,171LF,41
2139,171LF,8
2140,171LF,41
2141,171LF,8
2142,171LF,131
2143,171LF,34
2144,171LF,72
2145,171LF,95
2146,171LF,72
2147,171LF,46
2148,171LF,40
2149,171LF,61
2150,171LF,39
2151,171LF,86
2152,171LF,20
2153,171LF,21
2154,171LF,34
2155,171LF,65
2156,171LF,23
2157,171LF,23
2158,171LF,23
2159,171LF,48
2160,171LF,39
2161,171LF,118
2162,171LF,95
2163,171LF,17
2164,171LF,27
2165,171LF,78
2166,171LF,28
2167,171LF,20
2168,171LF,37
2169,171LF,41
2170,171LF,7
2171,171LF,71
2172,171LF,116
2173,171LF,68
2174,171LF,40
2175,171LF,41
2176,171LF,40
2177,171LF,108
2178,171LF,20
2179,171LF,30
2180,171LF,13
2181,171LF,30
2182,171LF,12
2183,171LF,44
2184,171LF,122
2185,171LF,42
2186,171LF,33
2187,171LF,29
2188,171LF,46
2189,171LF,30
2190,171LF,88
2191,171LF,36
2192,171LF,45
2193,171LF,33
2194,171LF,75
2195,171LF,44
2196,171LF,53
2197,171LF,33
2198,171LF,8
2199,171LF,44
2200,171LF,21
2201,171LF,26
2202,171LF,69
2203,171LF,56
2204,171LF,35
2205,171LF,84
2206,171LF,40
2207,171LF,63
2208,171LF,39
2209,171LF,89
2210,171LF,61
2211,171LF,8
2212,171LF,25
2213,171LF,27
2214,171LF,51
2215,171LF,76
2216,171LF,40
2217,171LF,45
2218,171LF,108
2219,171LF,43
2220,171LF,47
2221,171LF,69
2222,171LF,69
2223,171LF,166
2224,171LF,45
2225,171LF,24
2226,171LF,30
2227,171LF,31
2228,171LF,67
2229,171LF,53
2230,171LF,22
2231,171LF,33
2232,171LF,72
2233,171LF,116
2234,171LF,71
2235,171LF,23
2236,171LF,50
2237,171LF,29
2238,171LF,19
2239,171LF,2
2240,171LF,32
2241,171LF,40
2242,171LF,27
2243,171LF,4
2244,171LF,28
2245,171LF,75
2246,171LF,51
2247,171LF,59
2248,171LF,75
2249,171LF,3
2250,171LF,115
2251,171LF,46
2252,171LF,76
2253,171LF,25
2254,171LF,85
2255,171LF,30
2256,171LF,83
2257,171LF,41
2258,171LF,55
2259,171LF,60
2260,171LF,111
2261,171LF,10
2262,171LF,27
2263,171LF,18
2264,171LF,110
2265,171LF,46
2266,171LF,25
2267,171LF,128
2268,171LF,44
2269,171LF,167
2270,171LF,57
2271,171LF,51
2272,171LF,21
2273,171LF,39
2274,171LF,140
2275,171LF,47
2276,171LF,54
2277,171LF,42
2278,171LF,52
2279,171LF,49
2280,171LF,15
2281,171LF,26
2282,171LF,75
2283,171LF,33
2284,171LF,15
2285,171LF,43
2286,171LF,19
2287,171LF,39
2288,171LF,21
2289,171LF,17
2290,171LF,19
2291,171LF,73
2292,171LF,32
2293,171LF,38
2294,171LF,40
2295,171LF,115
2296,171LF,115
2297,171LF,64
2298,171LF,79
2299,171LF,31
2300,171LF,30
2301,171LF,44
2302,171LF,58
2303,171LF,49
2304,171LF,134
2305,171LF,29
2306,171LF,54
2307,171LF,26
2308,171LF,19
2309,171LF,65
2310,171LF,70
2311,171LF,30
2312,171LF,37
2313,171LF,48
2314,171LF,59
2315,171LF,15
2316,171LF,16
2317,171LF,17
2318,171LF,48
2319,171LF,43
2320,171LF,26
2321,171LF,14
2322,171LF,88
2323,171LF,84
2324,171LF,48
2325,171LF,34
2326,171LF,34
2327,171LF,14
2328,171LF,23
2329,171LF,54
2330,171LF,44
2331,171LF,46
2332,171LF,43
2333,171LF,29
2334,171LF,30
2335,171LF,44
2336,171LF,66
2337,171LF,21
2338,171LF,38
2339,171LF,22
2340,171LF,69
2341,171LF,146
2342,171LF,28
2343,171LF,61
2344,171LF,53
2345,171LF,33
2346,171LF,58
2347,171LF,60
2348,171LF,34
2349,171LF,44
2350,171LF,82
2351,171LF,50
2352,171LF,17
2353,171LF,16
2354,171LF,32
2355,171LF,40
2356,171LF,18
2357,171LF,47
2358,171LF,33
2359,171LF,54
2360,171LF,75
2361,171LF,55
2362,171LF,34
2363,171LF,15
2364,171LF,42
2365,171LF,43
2366,171LF,54
2367,171LF,29
2368,171LF,49
2369,171LF,102
2370,171LF,56
2371,171LF,44
2372,171LF,40
2373,171LF,5
2374,171LF,43
2375,171LF,33
2376,171LF,24
2377,171LF,110
2378,171LF,55
2379,171LF,8
2380,171LF,49
2381,171LF,39
2382,171LF,35
2383,171LF,39
2384,171LF,49
2385,171LF,31
2386,171LF,32
2387,171LF,39
2388,171LF,70
2389,171LF,14
2390,171LF,27
2391,171LF,12
2392,171LF,31
2393,171LF,27
2394,171LF,46
2395,171LF,68
2396,171LF,36
2397,171LF,59
2398,171LF,4
2399,171LF,34
2400,171LF,80
2401,171LF,50
2402,171LF,23
2403,171LF,74
2404,171LF,69
2405,171LF,77
2406,171LF,28
2407,171LF,48
2408,171LF,41
2409,171LF,41
2410,171LF,35
2411,171LF,32
2412,171LF,23
2413,171LF,36
2414,171LF,74
2415,171LF,50
2416,171LF,28
2417,171LF,39
2418,171LF,42
2419,171LF,60
2420,171LF,37
2421,171LF,45
2422,171LF,30
2423,171LF,110
2424,171LF,14
2425,171LF,34
2426,171LF,28
2427,171LF,12
2428,171LF,47
2429,171LF,9
2430,171LF,25
2431,171LF,63
2432,171LF,29
2433,171LF,44
2434,171LF,41
2435,171LF,22
2436,171LF,57
2437,171LF,37
2438,171LF,106
2439,171LF,88
2440,171LF,58
2441,171LF,76
2442,171LF,23
2443,171LF,27
2444,171LF,296
2445,171LF,30
2446,171LF,36
2447,171LF,73
2448,171LF,15
2449,171LF,39
2450,171LF,54
2451,171LF,51
2452,171LF,31
2453,171LF,27
2454,171LF,12
2455,171LF,33
2456,171LF,10
2457,171LF,38
2458,171LF,27
2459,171LF,58
2460,171LF,16
2461,171LF,64
2462,171LF,45
2463,171LF,196
2464,171LF,38
2465,171LF,24
2466,171LF,16
2467,171LF,108
2468,171LF,65
2469,171LF,49
2470,171LF,23
2471,171LF,33
2472,171LF,20
2473,171LF,37
2474,171LF,14
2475,171LF,48
2476,171LF,105
2477,171LF,37
2478,171LF,18
2479,171LF,70
2480,171LF,37
2481,171LF,27
2482,171LF,30
2483,171LF,11
2484,171LF,29
2485,171LF,40
2486,171LF,70
2487,171LF,59
2488,171LF,41
2489,171LF,36
2490,171LF,17
2491,171LF,61
2492,171LF,120
2493,171LF,52
2494,171LF,66
2495,171LF,47
2496,171LF,59
2497,171LF,62
2498,171LF,94
2499,171LF,35
2500,171LF,13
2501,171LF,51
2502,171LF,86
2503,171LF,118
2504,171LF,115
2505,171LF,61
2506,171LF,62
2507,171LF,99
2508,171LF,22
2509,171LF,23
2510,171LF,68
2511,171LF,14
2512,171LF,34
2513,171LF,52
2514,171LF,27
2515,171LF,43
2516,171LF,9
2517,171LF,142
2518,171LF,35
2519,171LF,54
2520,171LF,11
2521,171LF,28
2522,171LF,50
2523,171LF,29
2524,171LF,81
2525,171LF,25
2526,171LF,17
2527,171LF,19
2528,171LF,47
2529,171LF,52
2530,171LF,82
2531,171LF,70
2532,171LF,61
2533,171LF,140
2534,171LF,125
2535,171LF,30
2536,171LF,18
2537,171LF,69
2538,171LF,135
2539,171LF,16
2540,171LF,35
2541,171LF,37
2542,171LF,33
2543,171LF,20
2544,171LF,47
2545,171LF,170
2546,171LF,22
2547,171LF,11
2548,171LF,29
2549,171LF,61
2550,171LF,19
2551,171LF,11
2552,171LF,39
2553,171LF,22
2554,171LF,55
2555,171LF,26
2556,171LF,32
2557,171LF,8
2558,171LF,60
2559,171LF,33
2560,171LF,71
2561,171LF,24
2562,171LF,38
2563,171LF,66
2564,171LF,29
2565,171LF,139
2566,278JI,39
2567,278JI,13
2568,278JI,61
2569,278JI,33
2570,278JI,31
2571,278JI,161
2572,278JI,64
2573,278JI,26
2574,278JI,9
2575,278JI,27
2576,278JI,4
2577,278JI,60
2578,278JI,35
2579,278JI,31
2580,278JI,68
2581,278JI,108
2582,278JI,12
2583,278JI,31
2584,278JI,20
2585,278JI,22
2586,278JI,33
2587,278JI,57
2588,278JI,3
2589,278JI,31
2590,278JI,16
2591,278JI,11
2592,278JI,73
2593,278JI,12
2594,278JI,31
2595,278JI,24
2596,278JI,61
2597,278JI,70
2598,278JI,16
2599,278JI,16
2600,278JI,6
2601,278JI,32
2602,278JI,210
2603,278JI,19
2604,278JI,20
2605,278JI,31
2606,278JI,84
2607,278JI,64
2608,278JI,7
2609,278JI,10
2610,278JI,23
2611,278JI,46
2612,278JI,20
2613,278JI,21
2614,278JI,56
2615,278JI,20
2616,278JI,22
2617,278JI,3
2618,278JI,21
2619,278JI,64
2620,278JI,45
2621,278JI,66
2622,278JI,17
2623,278JI,58
2624,278JI,89
2625,278JI,11
2626,278JI,29
2627,278JI,58
2628,278JI,59
2629,278JI,66
2630,278JI,4
2631,278JI,16
2632,278JI,49
2633,278JI,2
2634,278JI,41
2635,278JI,74
2636,278JI,70
2637,278JI,2
2638,278JI,57
2639,278JI,22
2640,278JI,63
2641,278JI,39
2642,278JI,50
2643,278JI,4
2644,278JI,8
2645,278JI,69
2646,278JI,62
2647,278JI,32
2648,278JI,88
2649,278JI,23
2650,278JI,4
2651,278JI,47
2652,278JI,73
2653,278JI,61
2654,278JI,32
2655,278JI,7
2656,278JI,62
2657,278JI,114
2658,278JI,34
2659,278JI,34
2660,278JI,6
2661,278JI,0
2662,278JI,63
2663,278JI,24
2664,278JI,20
2665,278JI,59
2666,278JI,16
2667,278JI,3
2668,278JI,35
2669,278JI,22
2670,278JI,17
2671,278JI,15
2672,278JI,70
2673,278JI,26
2674,278JI,23
2675,278JI,19
2676,278JI,19
2677,278JI,18
2678,278JI,18
2679,278JI,30
2680,278JI,4
2681,278JI,0
2682,278JI,59
2683,278JI,29
2684,278JI,18
2685,278JI,15
2686,278JI,1
2687,278JI,66
2688,278JI,15
2689,278JI,59
2690,278JI,10
2691,278JI,34
2692,278JI,74
2693,278JI,2
2694,278JI,22
2695,278JI,110
2696,278JI,30
2697,278JI,105
2698,278JI,21
2699,278JI,13
2700,278JI,62
2701,278JI,17
2702,278JI,79
2703,278JI,16
2704,278JI,30
2705,278JI,74
2706,278JI,19
2707,278JI,27
2708,278JI,19
2709,278JI,64
2710,278JI,23
2711,278JI,28
2712,278JI,72
2713,278JI,65
2714,278JI,16
2715,278JI,0
2716,278JI,30
2717,278JI,26
2718,278JI,26
2719,278JI,7
2720,278JI,66
2721,278JI,27
2722,278JI,29
2723,278JI,54
2724,278JI,80
2725,278JI,53
2726,278JI,27
2727,278JI,64
2728,278JI,71
2729,278JI,48
2730,278JI,18
2731,278JI,41
2732,278JI,55
2733,278JI,25
2734,278JI,22
2735,278JI,40
2736,278JI,35
2737,278JI,55
2738,278JI,47
2739,278JI,67
2740,278JI,43
2741,278JI,50
2742,278JI,31
2743,278JI,68
2744,278JI,27
2745,278JI,54
2746,278JI,72
2747,278JI,57
2748,278JI,107
2749,278JI,27
2750,278JI,27
2751,278JI,47
2752,278JI,49
2753,278JI,50
2754,278JI,30
2755,278JI,93
2756,278JI,27
2757,278JI,56
2758,278JI,25
2759,278JI,41
2760,278JI,42
2761,278JI,70
2762,278JI,28
2763,278JI,51
2764,278JI,53
2765,278JI,25
2766,278JI,34
2767,278JI,42
2768,278JI,36
2769,278JI,34
2770,278JI,51
2771,278JI,29
2772,278JI,52
2773,278JI,87
2774,278JI,17
2775,278JI,42
2776,278JI,99
2777,278JI,47
2778,278JI,38
2779,278JI,23
2780,278JI,44
2781,278JI,31
2782,278JI,57
2783,278JI,72
2784,278JI,22
2785,278JI,23
2786,278JI,50
2787,278JI,51
2788,278JI,121
2789,278JI,31
2790,278JI,46
2791,278JI,34
2792,278JI,46
2793,278JI,62
2794,278JI,62
2795,278JI,72
2796,278JI,42
2797,278JI,44
2798,278JI,77
2799,278JI,34
2800,278JI,31
2801,278JI,67
2802,278JI,29
2803,278JI,27
2804,278JI,34
2805,278JI,38
2806,278JI,85
2807,278JI,87
2808,278JI,57
2809,278JI,38
2810,278JI,38
2811,278JI,37
2812,278JI,77
2813,278JI,35
2814,278JI,24
2815,278JI,26
2816,278JI,62
2817,278JI,27
2818,278JI,91
2819,278JI,125
2820,278JI,51
2821,278JI,38
2822,278JI,60
2823,278JI,81
2824,278JI,41
2825,278JI,22
2826,278JI,58
2827,278JI,32
2828,278JI,68
2829,278JI,63
2830,278JI,64
2831,278JI,67
2832,278JI,78
2833,278JI,78
2834,278JI,37
2835,278JI,74
2836,278JI,42
2837,278JI,117
2838,278JI,32
2839,278JI,95
2840,278JI,48
2841,278JI,51
2842,278JI,37
2843,278JI,45
2844,278JI,58
2845,278JI,57
2846,278JI,29
2847,278JI,32
2848,278JI,25
2849,278JI,47
2850,278JI,35
2851,278JI,63
2852,278JI,23
2853,278JI,116
2854,278JI,96
2855,278JI,32
2856,278JI,80
2857,278JI,39
2858,278JI,40
2859,278JI,44
2860,278JI,36
2861,278JI,132
2862,278JI,73
2863,278JI,32
2864,278JI,55
2865,278JI,40
2866,278JI,91
2867,278JI,78
2868,278JI,39
2869,278JI,51
2870,278JI,123
2871,278JI,81
2872,278JI,32
2873,278JI,29
2874,278JI,28
2875,278JI,57
2876,278JI,73
2877,278JI,71
2878,278JI,64
2879,278JI,44
2880,278JI,48
2881,278JI,56
2882,278JI,32
2883,278JI,35
2884,278JI,45
2885,278JI,29
2886,278JI,33
2887,278JI,38
2888,278JI,40
2889,278JI,50
2890,278JI,19
2891,278JI,72
2892,278JI,19
2893,278JI,96
2894,278JI,46
2895,278JI,45
2896,278JI,72
2897,278JI,68
2898,278JI,67
2899,278JI,65
2900,278JI,35
2901,278JI,50
2902,278JI,27
2903,278JI,34
2904,278JI,25
2905,278JI,69
2906,278JI,138
2907,278JI,64
2908,278JI,201
2909,278JI,44
2910,278JI,43
2911,278JI,60
2912,278JI,133
2913,278JI,66
2914,278JI,27
2915,278JI,37
2916,278JI,27
2917,278JI,34
2918,278JI,71
2919,278JI,25
2920,278JI,26
2921,278JI,48
2922,278JI,45
2923,278JI,51
2924,278JI,34
2925,278JI,34
2926,278JI,142
2927,278JI,58
2928,278JI,28
2929,278JI,37
2930,278JI,59
2931,278JI,50
2932,278JI,118
2933,278JI,94
2934,278JI,34
2935,278JI,70
2936,278JI,39
2937,278JI,95
2938,278JI,42
2939,278JI,69
2940,278JI,30
2941,278JI,69
2942,278JI,26
2943,278JI,29
2944,278JI,60
2945,278JI,31
2946,278JI,51
2947,278JI,57
2948,278JI,43
2949,278JI,71
2950,278JI,208
2951,278JI,20
2952,278JI,52
2953,278JI,42
2954,278JI,66
2955,278JI,23
2956,278JI,64
2957,278JI,28
2958,278JI,42
2959,278JI,53
2960,278JI,85
2961,278JI,63
2962,278JI,42
2963,278JI,79
2964,278JI,78
2965,278JI,43
2966,278JI,20
2967,278JI,65
2968,278JI,91
2969,278JI,9
2970,278JI,39
2971,278JI,64
2972,278JI,21
2973,278JI,23
2974,278JI,32
2975,278JI,61
2976,278JI,54
2977,278JI,43
2978,278JI,86
2979,278JI,34
2980,278JI,140
2981,278JI,29
2982,278JI,70
2983,278JI,83
2984,278JI,131
2985,278JI,48
2986,278JI,28
2987,278JI,58
2988,278JI,62
2989,278JI,97
2990,278JI,35
2991,278JI,28
2992,278JI,71
2993,278JI,42
2994,278JI,75
2995,278JI,47
2996,278JI,16
2997,278JI,36
2998,278JI,60
2999,278JI,117
3000,278JI,68
3001,278JI,102
3002,278JI,45
3003,278JI,88
3004,278JI,84
3005,278JI,33
3006,278JI,50
3007,278JI,49
3008,278JI,31
3009,278JI,41
3010,278JI,30
3011,278JI,27
3012,278JI,54
3013,278JI,21
3014,278JI,37
3015,278JI,112
3016,278JI,32
3017,278JI,58
3018,278JI,72
3019,278JI,134
3020,278JI,57
3021,278JI,53
3022,278JI,20
3023,278JI,49
3024,278JI,41
3025,278JI,125
3026,278JI,24
3027,278JI,28
3028,278JI,57
3029,278JI,88
3030,278JI,29
3031,278JI,26
3032,278JI,40
3033,278JI,54
3034,278JI,41
3035,278JI,128
3036,278JI,63
3037,278JI,49
3038,278JI,46
3039,278JI,41
3040,278JI,82
3041,278JI,39
3042,278JI,57
3043,278JI,123
3044,278JI,39
3045,278JI,28
3046,278JI,25
3047,278JI,44
3048,278JI,40
3049,278JI,36
3050,278JI,82
3051,278JI,26
3052,278JI,32
3053,278JI,63
3054,278JI,41
3055,278JI,45
3056,278JI,21
3057,278JI,28
3058,278JI,21
3059,278JI,66
3060,278JI,61
3061,278JI,42
3062,278JI,45
3063,278JI,61
3064,278JI,80
3065,278JI,75
3066,278JI,85
3067,278JI,26
3068,278JI,44
3069,278JI,69
3070,278JI,30
3071,278JI,38
3072,278JI,118
3073,278JI,40
3074,278JI,67
3075,278JI,33
3076,278JI,43
3077,278JI,47
3078,278JI,51
3079,278JI,47
3080,278JI,73
3081,278JI,63
3082,278JI,83
3083,278JI,73
3084,278JI,53
3085,278JI,24
3086,278JI,132
3087,278JI,34
3088,278JI,71
3089,278JI,30
3090,278JI,44
3091,278JI,47
3092,278JI,113
3093,278JI,74
3094,278JI,60
3095,278JI,86
3096,278JI,42
3097,278JI,53
3098,278JI,69
3099,278JI,90
3100,278JI,36
3101,278JI,44
3102,278JI,43
3103,278JI,128
3104,278JI,33
3105,278JI,41
3106,278JI,15
3107,278JI,65
3108,278JI,35
3109,278JI,61
3110,278JI,62
3111,278JI,58
3112,278JI,45
3113,278JI,59
3114,278JI,53
3115,278JI,35
3116,278JI,11
3117,278JI,45
3118,278JI,31
3119,278JI,59
3120,278JI,42
3121,278JI,26
3122,278JI,50
3123,278JI,40
3124,278JI,30
3125,278JI,35
3126,278JI,29
3127,278JI,40
3128,278JI,31
3129,278JI,37
3130,278JI,28
3131,278JI,74
3132,278JI,61
3133,278JI,49
3134,278JI,65
3135,278JI,34
3136,278JI,24
3137,278JI,50
3138,278JI,43
3139,278JI,130
3140,278JI,95
3141,278JI,68
3142,278JI,30
3143,278JI,38
3144,278JI,73
3145,278JI,49
3146,278JI,27
3147,278JI,135
3148,278JI,64
3149,278JI,21
3150,278JI,156
3151,278JI,46
3152,278JI,43
3153,278JI,28
3154,278JI,39
3155,278JI,68
3156,278JI,69
3157,278JI,30
3158,278JI,53
3159,278JI,61
3160,278JI,69
3161,278JI,65
3162,278JI,44
3163,278JI,80
3164,278JI,60
3165,278JI,59
3166,278JI,41
3167,278JI,87
3168,278JI,44
3169,278JI,36
3170,278JI,34
3171,278JI,130
3172,278JI,71
3173,278JI,154
3174,278JI,42
3175,278JI,18
3176,278JI,49
3177,278JI,44
3178,278JI,83
3179,278JI,44
3180,278JI,39
3181,278JI,24
3182,278JI,72
3183,278JI,91
3184,278JI,29
