move,vehicle,hour,mean_speed
sp_sps,278JI,12,8.555555556
sp_sps,278JI,14,13.16919192
sp_sps,278JI,16,12.73333333
sp_sps,278JI,9,10.49329502
sp_sps,278JI,12,8.373590982
sp_sps,278JI,22,11.79824561
sp_sps,278JI,13,12.16666667
sp_sps,278JI,16,11.11111111
sp_sps,278JI,0,12.00980392
sp_sps,278JI,5,13.37673611
sp_sps,278JI,11,15.86538462
sp_sps,278JI,8,11.30268199
sp_sps,278JI,11,11.28703704
sp_sps,278JI,13,12.34767025
sp_sps,278JI,1,15.12152778
sp_sps,278JI,11,15.91975309
sp_sps,278JI,14,11.14850427
sp_sps,278JI,18,9.494949495
sp_sps,417IZ,9,11.89701897
sp_sps,417IZ,15,11.66666667
sp_sps,417IZ,14,11.48148148
sp_sps,417IZ,18,16.14583333
sp_sps,417IZ,18,12.68292683
sp_sps,417IZ,10,10.69121447
sp_sps,417IZ,0,10.46176046
sp_sps,417IZ,16,12.08333333
sp_sps,417IZ,12,14.91830065
sp_sps,417IZ,18,16.12179487
sp_sps,417IZ,8,11.31481481
sp_sps,417IZ,10,15.14520202
sp_sps,417IZ,16,21.24269006
sp_sps,417IZ,8,12.4691358
sp_sps,417IZ,9,10.36036036
sp_sps,417IZ,6,14.06045752
sp_sps,417IZ,20,13.43434343
sp_sps,417IZ,5,17.9348659
sp_sps,417IZ,21,12.69444444
sp_sps,417IZ,16,8.055555556
sp_sps,417IZ,17,16.27777778
sp_sps,417IZ,20,9.943019943
sp_sps,417IZ,8,14.62606838
sp_sps,417IZ,10,8.872863248
sp_sps,417IZ,16,14.35185185
sp_sps,417IZ,21,14.38208617
sp_sps,417IZ,22,14.49494949
sp_sps,417IZ,14,13.01724138
sp_sps,417IZ,4,12.00617284
sp_sps,417IZ,3,8.271604938
sp_sps,417IZ,11,7.836538462
sp_sps,417IZ,12,11.02272727
sp_sps,417IZ,19,10.30246914
sp_sps,417IZ,10,8.700396825
sp_sps,417IZ,3,9.027777778
sp_sps,417IZ,7,24.24924925
sp_sps,417IZ,17,9.370915033
sp_sps,417IZ,19,11.33838384
sp_sps,417IZ,23,13.61111111
sp_sps,417IZ,14,12.0959596
sp_sps,417IZ,17,12.01923077
sp_sps,417IZ,23,10.75650118
sp_sps,417IZ,10,9.5781893
sp_sps,417IZ,7,14.4017094
sp_sps,417IZ,9,15.24051491
sp_sps,417IZ,5,8.791666667
sp_sps,417IZ,12,14.62643678
sp_sps,417IZ,19,18.50260417
sp_sps,417IZ,9,13.61562782
sp_sps,417IZ,18,10.50747863
sp_sps,417IZ,23,17.16954023
sp_sps,417IZ,12,18.28125
sp_sps,417IZ,23,14.34156379
sp_sps,417IZ,16,12.65151515
sp_sps,417IZ,16,14.97685185
sp_sps,417IZ,20,11.23333333
sp_sps,417IZ,17,19.08475783
sp_sps,417IZ,16,11.67562724
sp_sps,417IZ,17,10.94135802
sp_sps,417IZ,10,11.60185185
sp_sps,417IZ,5,19.68505477
sp_sps,417IZ,1,11.98148148
sp_sps,417IZ,18,13.26719577
sp_sps,417IZ,13,14.72222222
sp_sps,417IZ,5,13.27256944
sp_sps,417IZ,11,9.881687243
sp_sps,417IZ,12,15.38580247
sp_sps,417IZ,14,7.734375
sp_sps,417IZ,19,15.98915989
sp_sps,417IZ,21,11.33986928
sp_sps,417IZ,4,14.13654618
sp_sps,417IZ,19,15.33854167
sp_sps,417IZ,6,15.77380952
sp_sps,417IZ,4,14.12202381
sp_sps,417IZ,13,14.28743961
sp_sps,417IZ,14,15.34471218
sp_sps,417IZ,9,12.8125
sp_sps,417IZ,10,10.21701389
sp_sps,417IZ,13,21.27260982
sp_sps,417IZ,21,14.56196581
sp_sps,417IZ,22,13.47222222
sp_sps,417IZ,1,17.50315657
sp_sps,417IZ,22,15.09395425
sp_sps,417IZ,12,17.5462963
sp_sps,417IZ,10,9.922839506
sp_sps,417IZ,16,11.86111111
sp_sps,417IZ,10,14.48232323
sp_sps,417IZ,4,8.227513228
sp_sps,417IZ,3,19.59876543
sp_sps,417IZ,21,14.26954733
sp_sps,417IZ,22,12.12365591
sp_sps,417IZ,20,14.96527778
sp_sps,417IZ,18,21.22863248
sp_sps,417IZ,7,12.98922056
sp_sps,417IZ,10,8.324074074
sp_sps,417IZ,11,8.271604938
sp_sps,417IZ,14,12.12962963
sp_sps,417IZ,19,11.06125356
sp_sps,417IZ,14,10.94562648
sp_sps,417IZ,1,11.86507937
sp_sps,417IZ,13,9.852941176
sp_sps,417IZ,16,13.82592593
sp_sps,417IZ,0,14.8531746
sp_sps,417IZ,17,17.0531401
sp_sps,417IZ,0,11.24756335
sp_sps,417IZ,18,12.98433048
sp_sps,417IZ,14,13.10823755
sp_sps,417IZ,15,14.95530013
sp_sps,417IZ,20,12.31800766
sp_sps,417IZ,15,10.15873016
sp_sps,417IZ,23,19.76726727
sp_sps,417IZ,16,13.44202899
sp_sps,417IZ,10,11.41414141
sp_sps,417IZ,14,13.20460705
sp_sps,417IZ,15,17.05555556
sp_sps,417IZ,13,12.31060606
sp_sps,417IZ,20,14.25
sp_sps,417IZ,13,12.87698413
sp_sps,417IZ,22,7.777777778
sp_sps,417IZ,4,12.80701754
sp_sps,417IZ,17,13.14484127
sp_sps,417IZ,21,19.56855792
sp_sps,417IZ,21,21.97530864
sp_sps,417IZ,18,21.06965174
sp_sps,417IZ,21,15.15700483
sp_sps,417IZ,16,11.94444444
sp_sps,417IZ,19,18.94005848
sp_sps,417IZ,21,11.20039683
sp_sps,417IZ,22,13.54166667
sp_sps,417IZ,5,9.199834163
sp_sps,417IZ,16,9.444444444
sp_sps,417IZ,14,12.96296296
sp_sps,417IZ,0,9.834656085
sp_sps,417IZ,22,11.21031746
sp_sps,417IZ,19,8.093093093
sp_sps,417IZ,17,18.46825397
sp_sps,417IZ,9,10.95238095
sp_sps,417IZ,13,17.5
sp_sps,417IZ,16,16.47727273
sp_sps,417IZ,16,11.54320988
sp_sps,417IZ,19,14.12393162
sp_sps,417IZ,9,9.6875
sp_sps,417IZ,22,12.53295669
sp_sps,417IZ,12,12.75045537
sp_sps,417IZ,22,17.12654321
sp_sps,417IZ,6,12.23169192
sp_sps,417IZ,21,11.26068376
sp_sps,417IZ,17,11.7921147
sp_sps,417IZ,5,7.5
sp_sps,417IZ,9,15.85069444
sp_sps,417IZ,18,13.72222222
sp_sps,417IZ,12,13.07407407
sp_sps,417IZ,23,11.66666667
sp_sps,417IZ,5,17.99603175
sp_sps,417IZ,19,16.25
sp_sps,417IZ,17,16.05734767
sp_sps,417IZ,6,12.37945493
sp_sps,417IZ,18,15.72796935
sp_sps,417IZ,4,4.766081871
sp_sps,417IZ,16,12.57936508
sp_sps,417IZ,13,13.05316092
sp_sps,417IZ,8,14.08436214
sp_sps,417IZ,13,17.00810185
sp_sps,417IZ,17,12.01095462
sp_sps,417IZ,3,15.07122507
sp_sps,417IZ,18,16.03535354
sp_sps,417IZ,19,16.43026005
sp_sps,417IZ,13,14.61805556
sp_sps,417IZ,18,14.26062092
sp_sps,417IZ,17,15.90534979
sp_sps,417IZ,9,14.52256944
sp_sps,417IZ,17,7.777777778
sp_sps,417IZ,4,13.93518519
sp_sps,417IZ,16,12.26449275
sp_sps,417IZ,21,12.81323877
sp_sps,417IZ,13,14.08831909
sp_sps,417IZ,7,11.26157407
sp_sps,417IZ,10,4.365079365
sp_sps,417IZ,17,15.45977011
sp_sps,417IZ,16,14.56709957
sp_sps,417IZ,8,19.40972222
sp_sps,417IZ,16,12.19879518
sp_sps,417IZ,20,15.34122085
sp_sps,417IZ,12,18.65384615
sp_sps,417IZ,14,13.83512545
sp_sps,417IZ,16,12.55009107
sp_sps,417IZ,3,9.711538462
sp_sps,417IZ,11,12.59107468
sp_sps,417IZ,5,5.820707071
sp_sps,417IZ,6,8.59375
sp_sps,417IZ,11,15.66358025
sp_sps,417IZ,18,17.59920635
sp_sps,417IZ,12,11.38888889
sp_sps,417IZ,19,13.42592593
sp_sps,417IZ,19,14.71471471
sp_sps,417IZ,20,13.82378472
sp_sps,417IZ,23,14.71296296
sp_sps,417IZ,15,18.9800995
sp_sps,417IZ,1,15.31695157
sp_sps,417IZ,4,14.37037037
sp_sps,417IZ,11,14.61174242
sp_sps,417IZ,18,13.85361552
sp_sps,417IZ,18,17.45071685
sp_sps,417IZ,7,14.4890873
sp_sps,417IZ,12,13.33333333
sp_sps,417IZ,14,15.50042409
sp_sps,417IZ,19,13.9453125
sp_sps,417IZ,9,17.582846
sp_sps,417IZ,9,15.02583979
sp_sps,417IZ,12,18.04429429
sp_sps,417IZ,2,13.42978395
sp_sps,417IZ,10,11.71626984
sp_sps,417IZ,9,11.66099773
sp_sps,417IZ,13,11.24269006
sp_sps,417IZ,17,3.611111111
sp_sps,417IZ,16,12.14285714
sp_sps,417IZ,18,16.77902622
sp_sps,417IZ,19,12.89493575
sp_sps,417IZ,5,8.397435897
sp_sps,417IZ,16,12.51431844
sp_sps,417IZ,3,13.375
sp_sps,417IZ,8,12.72222222
sp_sps,417IZ,16,7.12962963
sp_sps,417IZ,10,3.888888889
sp_sps,417IZ,21,12.93055556
sp_sps,417IZ,7,11.31944444
sp_sps,417IZ,13,11.04700855
sp_sps,417IZ,17,11.42592593
sp_sps,417IZ,7,9.316239316
sp_sps,417IZ,1,16.53703704
sp_sps,417IZ,22,16.08333333
sp_sps,417IZ,22,13.7345679
sp_sps,417IZ,18,13.23412698
sp_sps,417IZ,7,3.271604938
sp_sps,417IZ,21,14.70555556
sp_sps,417IZ,13,14.58523592
sp_sps,417IZ,20,14.71048513
sp_sps,417IZ,20,15.48611111
sp_sps,417IZ,10,12.07355243
sp_sps,417IZ,20,12.5
sp_sps,417IZ,21,14.34108527
sp_sps,417IZ,16,16.37037037
sp_sps,417IZ,11,3.611111111
sp_sps,417IZ,16,12.64444444
sp_sps,417IZ,20,12.74305556
sp_sps,417IZ,21,16.31313131
sp_sps,417IZ,10,14.72222222
sp_sps,417IZ,17,18.85802469
sp_sps,417IZ,8,14.375
sp_sps,417IZ,16,11.25
sp_sps,417IZ,17,13.79273504
sp_sps,417IZ,8,14.81481481
sp_sps,417IZ,18,13.61979167
sp_sps,417IZ,12,12.67407407
sp_sps,417IZ,18,13.45987654
sp_sps,417IZ,19,14.82770745
sp_sps,417IZ,0,11.94444444
sp_sps,417IZ,11,4.116161616
sp_sps,417IZ,12,14.82051282
sp_sps,417IZ,18,15.68452381
sp_sps,417IZ,6,14.23202614
sp_sps,417IZ,10,17.85984848
sp_sps,417IZ,9,13.72222222
sp_sps,417IZ,22,15.17777778
sp_sps,417IZ,21,13.25301205
sp_sps,417IZ,12,15.01028807
sp_sps,417IZ,22,16.80555556
sp_sps,417IZ,9,5.416666667
sp_sps,417IZ,18,9.722222222
sp_sps,417IZ,19,15.90277778
sp_sps,417IZ,5,14.76984127
sp_sps,417IZ,4,16.98801743
sp_sps,417IZ,2,12.94117647
sp_sps,417IZ,15,14.92521368
sp_sps,417IZ,0,14.33760684
sp_sps,417IZ,17,12.04666667
sp_sps,417IZ,19,15.07387707
sp_sps,417IZ,6,8.374485597
sp_sps,417IZ,15,13.36419753
sp_sps,417IZ,5,13.74255952
sp_sps,417IZ,6,16.41891892
sp_sps,417IZ,7,11.58730159
sp_sps,417IZ,4,5.486111111
sp_sps,417IZ,12,15.03144654
sp_sps,417IZ,20,15.68888889
sp_sps,417IZ,16,13.78205128
sp_sps,417IZ,21,7.486111111
sp_sps,417IZ,0,14.32308522
sp_sps,417IZ,5,13.99206349
sp_sps,417IZ,9,16.753003
sp_sps,417IZ,21,11.63663664
sp_sps,417IZ,14,14.93484225
sp_sps,417IZ,9,15.24547804
sp_sps,417IZ,23,19.37037037
sp_sps,417IZ,12,8.75
sp_sps,417IZ,15,15.18518519
sp_sps,417IZ,17,15.01792115
sp_sps,417IZ,3,13.85233918
sp_sps,417IZ,0,14.39300412
sp_sps,417IZ,13,17.09876543
sp_sps,417IZ,2,10.58855886
sp_sps,417IZ,18,15.03019324
sp_sps,417IZ,18,12.05761317
sp_sps,417IZ,22,15.72016461
sp_sps,417IZ,1,14.21568627
sp_sps,417IZ,18,13.75
sp_sps,417IZ,3,11.37037037
sp_sps,417IZ,4,13.57193732
sp_sps,417IZ,20,11.64473684
sp_sps,417IZ,15,11.34651601
sp_sps,417IZ,21,15.19230769
sp_sps,417IZ,15,15.83333333
sp_sps,417IZ,18,17.63888889
sp_sps,417IZ,3,16.80740741
sp_sps,417IZ,7,19.03030303
sp_sps,417IZ,20,15.04020468
sp_sps,417IZ,11,4.555555556
sp_sps,417IZ,2,13.16951567
sp_sps,417IZ,19,17.07264957
sp_sps,417IZ,23,12.44444444
sp_sps,417IZ,7,14.48937908
sp_sps,417IZ,16,14.38438438
sp_sps,417IZ,18,14.28968254
sp_sps,417IZ,8,16.59171076
sp_sps,417IZ,1,14.19020716
sp_sps,417IZ,3,11.33156966
sp_sps,417IZ,5,14.28148148
sp_sps,417IZ,17,19.77272727
sp_sps,417IZ,13,14.36507937
sp_sps,417IZ,13,12.86492375
sp_sps,417IZ,14,14.66339869
sp_sps,417IZ,16,12.15277778
sp_sps,417IZ,10,16.10153257
sp_sps,417IZ,6,14.72222222
sp_sps,417IZ,6,13.14692982
sp_sps,417IZ,13,9.395833333
sp_sps,417IZ,15,11.50966184
sp_sps,417IZ,17,18.28581871
sp_sps,417IZ,20,13.43599034
sp_sps,417IZ,18,17.63157895
sp_sps,417IZ,6,10.81560284
sp_sps,417IZ,19,13.67724868
sp_sps,417IZ,2,14.02539683
sp_sps,417IZ,12,13.6155914
sp_sps,417IZ,11,12.24652778
sp_sps,417IZ,3,13.83333333
sp_sps,417IZ,10,13.77645503
sp_sps,417IZ,16,14.73348348
sp_sps,417IZ,3,12.5862069
sp_sps,417IZ,7,6.388888889
sp_sps,417IZ,22,17.40049751
sp_sps,417IZ,14,14.04513889
sp_sps,417IZ,17,14.47619048
sp_sps,417IZ,6,10.16865079
sp_sps,417IZ,7,12.99196787
sp_sps,417IZ,19,12.69607843
sp_sps,417IZ,18,19.7008547
sp_sps,417IZ,21,13.95833333
sp_sps,417IZ,11,11.16255144
sp_sps,417IZ,17,12.17741935
sp_sps,417IZ,5,9.926215278
sp_sps,417IZ,15,11.84343434
sp_sps,417IZ,14,14.98677249
sp_sps,417IZ,20,13.20121951
sp_sps,417IZ,16,13.1712963
sp_sps,417IZ,16,17.07854406
sp_sps,417IZ,8,15.11904762
sp_sps,417IZ,11,6.5625
sp_sps,417IZ,14,17.58939974
sp_sps,417IZ,10,6.481481481
sp_sps,417IZ,13,21.75
sp_sps,417IZ,13,13.8179669
sp_sps,417IZ,14,12.26190476
sp_sps,417IZ,6,10.03968254
sp_sps,417IZ,7,11.81372549
sp_sps,417IZ,14,16.13715278
sp_sps,417IZ,19,13.64583333
sp_sps,417IZ,17,14.18686869
sp_sps,417IZ,15,17.3513302
sp_sps,417IZ,5,11.99845679
sp_sps,417IZ,8,4.166666667
sp_sps,417IZ,20,14.45195195
sp_sps,417IZ,7,13.53276353
sp_sps,417IZ,8,11.28019324
sp_sps,417IZ,13,15.53104575
sp_sps,417IZ,23,14.18859649
sp_sps,417IZ,12,14.90196078
sp_sps,417IZ,6,10.17094017
sp_sps,417IZ,7,11.82098765
sp_sps,417IZ,0,10.74712644
sp_sps,417IZ,15,8.520531401
sp_sps,417IZ,19,9.814814815
sp_sps,417IZ,18,16.33597884
sp_sps,417IZ,19,12.24178404
sp_sps,417IZ,1,10.56134259
sp_sps,417IZ,14,17.59070295
sp_sps,417IZ,12,15.77327327
sp_sps,417IZ,6,14.05228758
sp_sps,417IZ,6,11.23015873
sp_sps,417IZ,15,10.06944444
sp_sps,417IZ,20,3.159722222
sp_sps,417IZ,13,16.18518519
sp_sps,417IZ,16,11.534937
sp_sps,417IZ,2,17.33333333
sp_sps,417IZ,14,12.57936508
sp_sps,417IZ,7,8.61952862
sp_sps,417IZ,19,15.44791667
sp_sps,417IZ,10,14.37739464
sp_sps,417IZ,19,5.111111111
sp_sps,417IZ,11,15.4542042
sp_sps,417IZ,18,14.32098765
sp_sps,417IZ,23,10.41187739
sp_sps,417IZ,18,14.62059621
sp_sps,417IZ,19,14.85142119
sp_sps,417IZ,15,16.55864198
sp_sps,417IZ,17,9.877314815
sp_sps,417IZ,16,8.174603175
sp_sps,417IZ,0,14.36899863
sp_sps,417IZ,10,11.63279133
sp_sps,417IZ,6,10.71382429
sp_sps,417IZ,16,9.861111111
sp_sps,417IZ,4,6.00877193
sp_sps,417IZ,6,15.48353909
sp_sps,417IZ,17,10.46934866
sp_sps,417IZ,11,13.96464646
sp_sps,417IZ,22,14.65517241
sp_sps,417IZ,19,10.3125
sp_sps,417IZ,7,12.33552632
sp_sps,417IZ,19,13.09259259
sp_sps,417IZ,14,14.46623094
sp_sps,417IZ,19,11.08518519
sp_sps,417IZ,6,13.40123457
sp_sps,417IZ,15,14.20138889
sp_sps,440HY,21,9.966931217
sp_sps,440HY,2,18.50217865
sp_sps,440HY,19,17.31231231
sp_sps,440HY,23,13.81746032
sp_sps,440HY,8,15.72530864
sp_sps,440HY,17,7.185990338
sp_sps,440HY,19,12.19320066
sp_sps,440HY,0,9.969135802
sp_sps,440HY,10,18.47993827
sp_sps,440HY,14,18.0952381
sp_sps,440HY,15,19.02298851
sp_sps,440HY,0,9.649758454
sp_sps,440HY,4,4.097222222
sp_sps,440HY,5,13.61742424
sp_sps,440HY,7,21.13984674
sp_sps,440HY,10,19.60648148
sp_sps,440HY,21,16.7
sp_sps,440HY,15,8.914141414
sp_sps,440HY,16,14.33183183
sp_sps,440HY,18,18.13492063
sp_sps,440HY,18,10.92592593
sp_sps,440HY,2,18.30645161
sp_sps,440HY,22,19.42239859
sp_sps,440HY,3,14.22222222
sp_sps,440HY,8,15.67821068
sp_sps,440HY,13,10.83333333
sp_sps,440HY,10,19.15780142
sp_sps,440HY,13,11.79976852
sp_sps,440HY,14,14.47674419
sp_sps,440HY,23,11.11111111
sp_sps,440HY,0,17.41688539
sp_sps,440HY,0,10.64327485
sp_sps,440HY,11,13.90522876
sp_sps,440HY,5,14.51247166
sp_sps,440HY,10,18.02060338
sp_sps,440HY,11,8.9
sp_sps,440HY,16,23.4009009
sp_sps,440HY,17,27.80555556
sp_sps,440HY,10,13.31790123
sp_sps,440HY,20,10.28806584
sp_sps,440HY,16,7.745098039
sp_sps,440HY,7,18.29566855
sp_sps,440HY,16,14.42204301
sp_sps,440HY,2,16.21447028
sp_sps,440HY,22,16.00694444
sp_sps,440HY,21,11.4701897
sp_sps,440HY,6,17.28864734
sp_sps,440HY,10,16.64496528
sp_sps,440HY,22,14.09961686
sp_sps,440HY,14,9.173126615
sp_sps,440HY,19,8.201754386
sp_sps,440HY,2,10
sp_sps,440HY,5,16.60947712
sp_sps,440HY,9,12.33796296
sp_sps,440HY,11,17.10144928
sp_sps,440HY,16,15.40149393
sp_sps,440HY,18,16.57407407
sp_sps,440HY,4,10.33816425
sp_sps,440HY,9,9.444444444
sp_sps,440HY,18,11.45679012
sp_sps,440HY,20,14.27951389
sp_sps,440HY,23,10.01322751
sp_sps,440HY,3,9.393939394
sp_sps,440HY,6,18.43630268
sp_sps,440HY,4,14.55808081
sp_sps,440HY,2,8.804347826
sp_sps,440HY,9,15.70048309
sp_sps,440HY,13,16.75641026
sp_sps,440HY,18,6.421568627
sp_sps,440HY,19,18.63562092
sp_sps,440HY,20,15.03472222
sp_sps,440HY,22,14.18458781
sp_sps,440HY,23,13.38888889
sp_sps,440HY,7,7.548309179
sp_sps,440HY,11,19.41256831
sp_sps,440HY,15,9.070512821
sp_sps,440HY,18,12.01219512
sp_sps,440HY,19,12.12962963
sp_sps,440HY,11,9.95210728
sp_sps,440HY,16,14.79591837
sp_sps,440HY,22,9.820261438
sp_sps,440HY,13,7.010582011
sp_sps,440HY,15,4.698412698
sp_sps,440HY,7,12.75362319
sp_sps,440HY,16,22.34195402
sp_sps,440HY,17,9.888888889
sp_sps,440HY,19,20.65104167
sp_sps,440HY,13,9.522222222
sp_sps,440HY,1,18.49489796
sp_sps,440HY,17,8.623188406
sp_sps,440HY,17,8.933333333
sp_sps,440HY,16,12.6521164
sp_sps,440HY,18,9.699546485
sp_sps,440HY,19,16.22474747
sp_sps,440HY,2,16.30015432
sp_sps,440HY,13,6.333333333
sp_sps,440HY,16,14.0959596
sp_sps,440HY,20,14.39922481
sp_sps,440HY,1,14.16666667
sp_sps,440HY,8,8.686868687
sp_sps,440HY,16,16.57657658
sp_sps,440HY,23,12.00617284
sp_sps,440HY,7,9.154040404
sp_sps,440HY,8,21.68981481
sp_sps,440HY,12,21.20915033
sp_sps,440HY,14,21.81481481
sp_sps,440HY,18,15.98180077
sp_sps,440HY,20,10.83333333
sp_sps,440HY,21,17.28835979
sp_sps,440HY,8,11.38888889
sp_sps,440HY,18,19.86507937
sp_sps,440HY,9,17.3802682
sp_sps,440HY,14,13.03819444
sp_sps,440HY,11,8.232323232
sp_sps,440HY,17,10.35440613
sp_sps,440HY,20,17.34649123
sp_sps,440HY,22,16.6718107
sp_sps,440HY,1,14.48148148
sp_sps,440HY,9,18.51190476
sp_sps,440HY,13,13.65384615
sp_sps,440HY,6,19.17328042
sp_sps,440HY,9,13.41183575
sp_sps,440HY,10,23.61111111
sp_sps,440HY,12,13.4018759
sp_sps,440HY,14,12.96557121
sp_sps,440HY,18,11.66666667
sp_sps,440HY,20,6.921296296
sp_sps,440HY,0,15.52009456
sp_sps,440HY,3,18.27020202
sp_sps,440HY,7,16.17753623
sp_sps,440HY,15,5.3125
sp_sps,440HY,20,20.00925926
sp_sps,440HY,2,3.222222222
sp_sps,440HY,6,8.244949495
sp_sps,440HY,16,17.38179669
sp_sps,440HY,16,11.17724868
sp_sps,440HY,10,13.15315315
sp_sps,440HY,11,9.6875
sp_sps,440HY,17,14.16666667
sp_sps,440HY,1,18.16239316
sp_sps,440HY,3,13.2349537
sp_sps,440HY,11,12.31746032
sp_sps,440HY,7,21.8904321
sp_sps,440HY,9,11.56666667
sp_sps,440HY,17,17.54065041
sp_sps,440HY,9,11.63194444
sp_sps,440HY,12,15.66666667
sp_sps,440HY,20,11.44907407
sp_sps,440HY,10,17.61151663
sp_sps,440HY,18,18.64316239
sp_sps,440HY,23,12.1031746
sp_sps,440HY,10,3.333333333
sp_sps,440HY,5,7.333333333
sp_sps,440HY,12,12.42424242
sp_sps,440HY,19,13.76361656
sp_sps,440HY,0,16.63837449
sp_sps,440HY,7,9.232026144
sp_sps,440HY,11,11.78571429
sp_sps,440HY,14,6.944444444
sp_sps,440HY,14,8.140096618
sp_sps,440HY,9,17.65555556
sp_sps,440HY,2,15.54232804
sp_sps,440HY,9,18.67010816
sp_sps,440HY,0,11.6748366
sp_sps,440HY,7,11.71717172
sp_sps,440HY,7,19.18079096
sp_sps,440HY,0,13.45860566
sp_sps,440HY,17,4.553872054
sp_sps,440HY,10,12.91394336
sp_sps,440HY,16,15.76023392
sp_sps,440HY,10,13.44618056
sp_sps,440HY,16,12.67489712
sp_sps,440HY,20,20.99206349
sp_sps,440HY,22,9.955555556
sp_sps,440HY,23,14.08730159
sp_sps,440HY,13,19.53174603
sp_sps,440HY,20,14.73544974
sp_sps,440HY,14,17.70964361
sp_sps,440HY,2,15.81649832
sp_sps,440HY,7,7.425925926
sp_sps,440HY,9,13.87759711
sp_sps,440HY,16,16.23352166
sp_sps,440HY,0,15.92592593
sp_sps,440HY,7,6.172086721
sp_sps,440HY,11,12.60416667
sp_sps,440HY,22,16.68699187
sp_sps,440HY,3,12.42592593
sp_sps,440HY,15,6.58496732
sp_sps,440HY,18,10.06704981
sp_sps,440HY,14,16.64609053
sp_sps,440HY,19,17.77777778
sp_sps,440HY,20,23.33333333
sp_sps,440HY,11,13.43954248
sp_sps,440HY,12,10.87121212
sp_sps,440HY,18,8.928571429
sp_sps,440HY,21,16.02657005
sp_sps,440HY,22,16.15740741
sp_sps,440HY,7,15.31544256
sp_sps,440HY,14,16.92622951
sp_sps,440HY,17,17.78186275
sp_sps,440HY,19,15.72222222
sp_sps,440HY,1,12.70128824
sp_sps,440HY,12,12.37528345
sp_sps,440HY,10,17.76276276
sp_sps,440HY,5,17.11988304
sp_sps,440HY,8,16.91358025
sp_sps,440HY,10,14.20987654
sp_sps,440HY,17,22.003367
sp_sps,440HY,18,14.39009662
sp_sps,440HY,20,19.86254296
sp_sps,440HY,22,14.81638418
sp_sps,440HY,3,9.655172414
sp_sps,440HY,10,11.58854167
sp_sps,440HY,19,11.63194444
sp_sps,440HY,23,11.28205128
sp_sps,440HY,21,16.43004115
sp_sps,440HY,11,6.717171717
sp_sps,440HY,12,9.130434783
sp_sps,440HY,4,15.81871345
sp_sps,440HY,7,13.49747475
sp_sps,440HY,10,11.47530864
sp_sps,440HY,17,12.09150327
sp_sps,440HY,21,20.22263072
sp_sps,440HY,15,7.579365079
sp_sps,440HY,13,10.77898551
sp_sps,440HY,13,13.19023569
sp_sps,440HY,15,14.73063973
sp_sps,440HY,17,10.90534979
sp_sps,440HY,16,18.99064906
sp_sps,440HY,14,6.416666667
sp_sps,440HY,14,18.04292929
sp_sps,440HY,19,10.36549708
sp_sps,440HY,0,16.41737892
sp_sps,440HY,8,13.48544974
sp_sps,440HY,19,14.3287037
sp_sps,440HY,16,9.470899471
sp_sps,440HY,8,24.1031746
sp_sps,440HY,15,6.192810458
sp_sps,440HY,21,11.36752137
sp_sps,440HY,2,14.28571429
sp_sps,440HY,12,15.73076923
sp_sps,440HY,14,11.47306397
sp_sps,440HY,4,15.8270202
sp_sps,440HY,22,11.46367521
sp_sps,440HY,0,16.46164021
sp_sps,440HY,4,15.05973716
sp_sps,440HY,1,12.15811966
sp_sps,440HY,6,16.39492754
sp_sps,440HY,19,12.93154762
sp_sps,440HY,10,8.333333333
sp_sps,440HY,7,18.2627866
sp_sps,440HY,11,12.5862069
sp_sps,440HY,3,12.4375
sp_sps,440HY,20,10.58922559
sp_sps,440HY,10,11.94444444
sp_sps,440HY,15,5.851851852
sp_sps,440HY,23,14.12439614
sp_sps,440HY,12,20.76388889
sp_sps,440HY,16,12.55787037
sp_sps,440HY,2,19.21474359
sp_sps,440HY,8,16.20020964
sp_sps,440HY,10,13.88888889
sp_sps,440HY,8,16.45390071
sp_sps,440HY,14,21.75925926
sp_sps,440HY,8,14.4212963
sp_sps,440HY,14,18.62466125
sp_sps,440HY,10,26.24828532
sp_sps,440HY,8,13.64969136
sp_sps,440HY,6,7.896825397
sp_sps,440HY,8,7.305555556
sp_sps,440HY,13,15.35781544
sp_sps,440HY,15,10.81597222
sp_sps,440HY,10,12.28333333
sp_sps,440HY,16,14.79700855
sp_sps,440HY,22,13.6026936
sp_sps,440HY,1,14.82384824
sp_sps,440HY,17,17.19618056
sp_sps,440HY,19,15.67676768
sp_sps,440HY,21,7.341269841
sp_sps,440HY,22,16.85626102
sp_sps,440HY,9,12.27777778
sp_sps,440HY,15,17.95833333
sp_sps,440HY,21,13.29501916
sp_sps,440HY,0,8.814102564
sp_sps,440HY,14,20.13888889
sp_sps,440HY,18,13.65961199
sp_sps,440HY,10,17.56944444
sp_sps,440HY,15,14.19753086
sp_sps,440HY,10,19.6875
sp_sps,440HY,18,7.605820106
sp_sps,440HY,21,19.99444444
sp_sps,440HY,0,18.50762527
sp_sps,440HY,13,5.590277778
sp_sps,440HY,11,16.45299145
sp_sps,440HY,18,9.063786008
sp_sps,440HY,19,13.42592593
sp_sps,440HY,1,8.83744856
sp_sps,440HY,12,4.126984127
sp_sps,440HY,8,8.362068966
sp_sps,440HY,5,14.25925926
sp_sps,440HY,15,20.62865497
sp_sps,440HY,21,10.74561404
sp_sps,440HY,4,18.4591195
sp_sps,440HY,8,6.586021505
