,list_hr,move
64648,11,hs_sphs
64649,13,hs_sphs
64650,17,hs_sphs
64651,19,hs_sphs
64652,7,hs_sphs
64653,22,hs_sphs
64654,20,hs_sphs
64655,22,hs_sphs
64656,6,hs_sphs
64657,11,hs_sphs
64658,12,hs_sphs
64659,18,hs_sphs
64660,8,hs_sphs
64661,12,hs_sphs
64662,17,hs_sphs
64663,20,hs_sphs
64664,13,hs_sphs
64665,17,hs_sphs
64666,22,hs_sphs
64667,11,hs_sphs
64668,17,hs_sphs
64669,1,hs_sphs
64670,3,hs_sphs
64671,0,hs_sphs
64672,5,hs_sphs
64673,9,hs_sphs
64674,12,hs_sphs
64675,16,hs_sphs
64676,23,hs_sphs
64677,1,hs_sphs
64678,7,hs_sphs
64679,9,hs_sphs
64680,19,hs_sphs
64681,23,hs_sphs
64682,1,hs_sphs
64683,15,hs_sphs
64684,22,hs_sphs
64685,1,hs_sphs
64686,10,hs_sphs
64687,14,hs_sphs
64688,9,hs_sphs
64689,21,hs_sphs
64690,1,hs_sphs
64691,13,hs_sphs
64692,17,hs_sphs
64693,1,hs_sphs
64694,13,hs_sphs
64695,15,hs_sphs
64696,16,hs_sphs
64697,18,hs_sphs
64698,4,hs_sphs
64699,8,hs_sphs
64700,18,hs_sphs
64701,19,hs_sphs
64702,22,hs_sphs
64703,1,hs_sphs
64704,21,hs_sphs
64705,10,hs_sphs
64706,14,hs_sphs
64707,16,hs_sphs
64708,18,hs_sphs
64709,20,hs_sphs
64710,22,hs_sphs
64711,23,hs_sphs
64712,4,hs_sphs
64713,3,hs_sphs
64714,18,hs_sphs
64715,21,hs_sphs
64716,1,hs_sphs
64717,17,hs_sphs
64718,20,hs_sphs
64719,11,hs_sphs
64720,14,hs_sphs
64721,0,hs_sphs
64722,17,hs_sphs
64723,20,hs_sphs
64724,2,hs_sphs
64725,10,hs_sphs
64726,14,hs_sphs
64727,16,hs_sphs
64728,22,hs_sphs
64729,0,hs_sphs
64730,12,hs_sphs
64731,3,hs_sphs
64732,11,hs_sphs
64733,2,hs_sphs
64734,4,hs_sphs
64735,17,hs_sphs
64736,10,hs_sphs
64737,20,hs_sphs
64738,0,hs_sphs
64739,12,hs_sphs
64740,14,hs_sphs
64741,21,hs_sphs
64742,5,hs_sphs
64743,8,hs_sphs
64744,10,hs_sphs
64745,17,hs_sphs
64746,6,hs_sphs
64747,19,hs_sphs
64748,1,hs_sphs
64749,3,hs_sphs
64750,10,hs_sphs
64751,12,hs_sphs
64752,18,hs_sphs
64753,0,hs_sphs
64754,15,hs_sphs
64755,23,hs_sphs
64756,9,hs_sphs
64757,12,hs_sphs
64758,15,hs_sphs
64759,23,hs_sphs
64760,2,hs_sphs
64761,7,hs_sphs
64762,8,hs_sphs
64763,13,hs_sphs
64764,5,hs_sphs
64765,11,hs_sphs
64766,9,hs_sphs
64767,13,hs_sphs
64768,4,hs_sphs
64769,6,hs_sphs
64770,11,hs_sphs
64771,14,hs_sphs
64772,17,hs_sphs
64773,20,hs_sphs
64774,2,hs_sphs
64775,9,hs_sphs
64776,5,hs_sphs
64777,13,hs_sphs
64778,17,hs_sphs
64779,8,hs_sphs
64780,14,hs_sphs
64781,0,hs_sphs
64782,21,hs_sphs
64783,7,hs_sphs
64784,17,hs_sphs
64785,1,hs_sphs
64786,3,hs_sphs
64787,13,hs_sphs
64788,12,hs_sphs
64789,18,hs_sphs
64790,20,hs_sphs
64791,5,hs_sphs
64792,0,hs_sphs
64793,10,hs_sphs
64794,14,hs_sphs
64795,19,hs_sphs
64796,22,hs_sphs
64797,13,hs_sphs
64798,18,hs_sphs
64799,13,hs_sphs
64800,20,hs_sphs
64801,1,hs_sphs
64802,7,hs_sphs
64803,11,hs_sphs
64804,18,hs_sphs
64805,1,hs_sphs
64806,2,hs_sphs
64807,5,hs_sphs
64808,16,hs_sphs
64809,18,hs_sphs
64810,0,hs_sphs
64811,12,hs_sphs
64812,15,hs_sphs
64813,2,hs_sphs
64814,15,hs_sphs
64815,18,hs_sphs
64816,22,hs_sphs
64817,21,hs_sphs
64818,5,hs_sphs
64819,22,hs_sphs
64820,8,hs_sphs
64821,10,hs_sphs
64822,16,hs_sphs
64823,19,hs_sphs
64824,1,hs_sphs
64825,6,hs_sphs
64826,12,hs_sphs
64827,17,hs_sphs
64828,0,hs_sphs
64829,1,hs_sphs
64830,10,hs_sphs
64831,18,hs_sphs
64832,21,hs_sphs
64833,6,hs_sphs
64834,11,hs_sphs
64835,12,hs_sphs
64836,14,hs_sphs
64837,17,hs_sphs
64838,0,hs_sphs
64839,2,hs_sphs
64840,15,hs_sphs
64841,19,hs_sphs
64842,21,hs_sphs
64843,2,hs_sphs
64844,16,hs_sphs
64845,19,hs_sphs
64846,12,hs_sphs
64847,2,hs_sphs
64848,4,hs_sphs
64849,19,hs_sphs
64850,0,hs_sphs
64851,9,hs_sphs
64852,11,hs_sphs
64853,14,hs_sphs
64854,6,hs_sphs
64855,8,hs_sphs
64856,12,hs_sphs
64857,9,hs_sphs
64858,15,hs_sphs
64859,11,hs_sphs
64860,12,hs_sphs
64861,14,hs_sphs
64862,17,hs_sphs
64863,18,hs_sphs
64864,19,hs_sphs
64865,23,hs_sphs
64866,4,hs_sphs
64867,8,hs_sphs
64868,20,hs_sphs
64869,21,hs_sphs
64870,23,hs_sphs
64871,4,hs_sphs
64872,9,hs_sphs
64873,22,hs_sphs
64874,10,hs_sphs
64875,19,hs_sphs
64876,20,hs_sphs
64877,22,hs_sphs
64878,5,hs_sphs
64879,9,hs_sphs
64880,11,hs_sphs
64881,12,hs_sphs
64882,13,hs_sphs
64883,18,hs_sphs
64884,19,hs_sphs
64885,6,hs_sphs
64886,13,hs_sphs
64887,14,hs_sphs
64888,18,hs_sphs
64889,21,hs_sphs
64890,23,hs_sphs
64891,5,hs_sphs
64892,9,hs_sphs
64893,11,hs_sphs
64894,14,hs_sphs
64895,19,hs_sphs
64896,22,hs_sphs
64897,11,hs_sphs
64898,14,hs_sphs
64899,9,hs_sphs
64900,14,hs_sphs
64901,5,hs_sphs
64902,8,hs_sphs
64903,10,hs_sphs
64904,12,hs_sphs
64905,19,hs_sphs
64906,6,hs_sphs
64907,11,hs_sphs
64908,19,hs_sphs
64909,23,hs_sphs
64910,12,hs_sphs
64911,10,hs_sphs
64912,21,hs_sphs
64913,23,hs_sphs
64914,18,hs_sphs
64915,0,hs_sphs
64916,15,hs_sphs
64917,22,hs_sphs
64918,17,hs_sphs
64919,18,hs_sphs
64920,2,hs_sphs
64921,6,hs_sphs
64922,12,hs_sphs
64923,11,hs_sphs
64924,21,hs_sphs
64925,0,hs_sphs
64926,9,hs_sphs
64927,10,hs_sphs
64928,16,hs_sphs
64929,18,hs_sphs
64930,21,hs_sphs
64931,23,hs_sphs
64932,7,hs_sphs
64933,21,hs_sphs
64934,19,hs_sphs
64935,6,hs_sphs
64936,8,hs_sphs
64937,11,hs_sphs
64938,2,hs_sphs
64939,8,hs_sphs
64940,11,hs_sphs
64941,13,hs_sphs
64942,16,hs_sphs
64943,21,hs_sphs
64944,16,hs_sphs
64945,20,hs_sphs
64946,21,hs_sphs
64947,11,hs_sphs
64948,17,hs_sphs
64949,21,hs_sphs
64950,6,hs_sphs
64951,13,hs_sphs
64952,17,hs_sphs
64953,19,hs_sphs
64954,23,hs_sphs
64955,2,hs_sphs
64956,5,hs_sphs
64957,15,hs_sphs
64958,19,hs_sphs
64959,18,hs_sphs
64960,1,hs_sphs
64961,9,hs_sphs
64962,19,hs_sphs
64963,7,hs_sphs
64964,21,hs_sphs
64965,11,hs_sphs
64966,14,hs_sphs
64967,18,hs_sphs
64968,20,hs_sphs
64969,6,hs_sphs
64970,16,hs_sphs
64971,1,hs_sphs
64972,3,hs_sphs
64973,17,hs_sphs
64974,4,hs_sphs
64975,7,hs_sphs
64976,8,hs_sphs
64977,10,hs_sphs
64978,12,hs_sphs
64979,15,hs_sphs
64980,18,hs_sphs
64981,19,hs_sphs
64982,9,hs_sphs
64983,14,hs_sphs
64984,19,hs_sphs
64985,21,hs_sphs
64986,22,hs_sphs
64987,23,hs_sphs
64988,7,hs_sphs
64989,10,hs_sphs
64990,1,hs_sphs
64991,8,hs_sphs
64992,13,hs_sphs
64993,21,hs_sphs
64994,9,hs_sphs
64995,11,hs_sphs
64996,13,hs_sphs
64997,17,hs_sphs
64998,22,hs_sphs
64999,17,hs_sphs
65000,23,hs_sphs
65001,1,hs_sphs
65002,13,hs_sphs
65003,16,hs_sphs
65004,19,hs_sphs
65005,1,hs_sphs
65006,11,hs_sphs
65007,18,hs_sphs
65008,17,hs_sphs
65009,19,hs_sphs
65010,0,hs_sphs
65011,9,hs_sphs
65012,0,hs_sphs
65013,2,hs_sphs
65014,8,hs_sphs
65015,16,hs_sphs
65016,0,hs_sphs
65017,5,hs_sphs
65018,6,hs_sphs
65019,11,hs_sphs
65020,16,hs_sphs
65021,17,hs_sphs
65022,19,hs_sphs
65023,20,hs_sphs
65024,17,hs_sphs
65025,19,hs_sphs
65026,0,hs_sphs
65027,5,hs_sphs
65028,12,hs_sphs
65029,14,hs_sphs
65030,17,hs_sphs
65031,3,hs_sphs
65032,12,hs_sphs
65033,16,hs_sphs
65034,22,hs_sphs
65035,8,hs_sphs
65036,11,hs_sphs
65037,15,hs_sphs
65038,3,hs_sphs
65039,12,hs_sphs
65040,14,hs_sphs
65041,18,hs_sphs
65042,3,hs_sphs
65043,13,hs_sphs
65044,18,hs_sphs
65045,20,hs_sphs
65046,8,hs_sphs
65047,9,hs_sphs
65048,22,hs_sphs
65049,11,hs_sphs
65050,23,hs_sphs
65051,13,hs_sphs
65052,20,hs_sphs
65053,6,hs_sphs
65054,21,hs_sphs
65055,11,hs_sphs
65056,9,hs_sphs
65057,17,hs_sphs
65058,20,hs_sphs
65059,11,hs_sphs
65060,16,hs_sphs
65061,22,hs_sphs
65062,5,hs_sphs
65063,21,hs_sphs
65064,10,hs_sphs
65065,22,hs_sphs
65066,21,hs_sphs
65067,23,hs_sphs
65068,8,hs_sphs
65069,13,hs_sphs
65070,23,hs_sphs
65071,23,hs_sphs
65072,14,hs_sphs
65073,1,hs_sphs
65074,6,hs_sphs
65075,19,hs_sphs
65076,21,hs_sphs
65077,1,hs_sphs
65078,20,hs_sphs
65079,8,hs_sphs
65080,13,hs_sphs
65081,23,hs_sphs
65082,19,hs_sphs
65083,23,hs_sphs
65084,22,hs_sphs
65085,3,hs_sphs
65086,18,hs_sphs
65087,20,hs_sphs
65088,14,hs_sphs
65089,13,hs_sphs
65090,21,hs_sphs
65091,13,hs_sphs
65092,22,hs_sphs
65093,3,hs_sphs
65094,20,hs_sphs
65095,0,hs_sphs
65096,17,hs_sphs
65097,9,hs_sphs
65098,5,hs_sphs
65099,18,hs_sphs
65100,18,hs_sphs
65101,10,hs_sphs
65102,13,hs_sphs
65103,18,hs_sphs
65104,0,hs_sphs
65105,21,hs_sphs
65106,1,hs_sphs
65107,9,hs_sphs
65108,12,hs_sphs
65109,18,hs_sphs
65110,16,hs_sphs
65111,21,hs_sphs
65112,23,hs_sphs
65113,10,hs_sphs
65114,22,hs_sphs
65115,13,hs_sphs
65116,16,hs_sphs
65117,1,hs_sphs
65118,15,hs_sphs
65119,18,hs_sphs
65120,2,hs_sphs
65121,5,hs_sphs
65122,10,hs_sphs
65123,14,hs_sphs
65124,5,hs_sphs
65125,21,hs_sphs
65126,20,hs_sphs
65127,11,hs_sphs
65128,19,hs_sphs
65129,3,hs_sphs
65130,19,hs_sphs
65131,22,hs_sphs
65132,17,hs_sphs
65133,2,hs_sphs
65134,17,hs_sphs
65135,19,hs_sphs
65136,10,hs_sphs
65137,17,hs_sphs
65138,3,hs_sphs
65139,20,hs_sphs
65140,17,hs_sphs
65141,20,hs_sphs
65142,22,hs_sphs
65143,15,hs_sphs
65144,21,hs_sphs
65145,1,hs_sphs
65146,13,hs_sphs
65147,15,hs_sphs
65148,0,hs_sphs
65149,2,hs_sphs
65150,11,hs_sphs
65151,20,hs_sphs
65152,0,hs_sphs
65153,11,hs_sphs
65154,16,hs_sphs
65155,23,hs_sphs
65156,19,hs_sphs
65157,17,hs_sphs
65158,18,hs_sphs
65159,21,hs_sphs
65160,23,hs_sphs
65161,19,hs_sphs
65162,20,hs_sphs
65163,11,hs_sphs
65164,15,hs_sphs
65165,4,hs_sphs
65166,14,hs_sphs
65167,15,hs_sphs
65168,19,hs_sphs
65169,0,hs_sphs
65170,5,hs_sphs
65171,18,hs_sphs
65172,20,hs_sphs
65173,3,hs_sphs
65174,13,hs_sphs
65175,18,hs_sphs
65176,18,hs_sphs
65177,3,hs_sphs
65178,5,hs_sphs
65179,12,hs_sphs
65180,2,hs_sphs
65181,17,hs_sphs
65182,3,hs_sphs
65183,22,hs_sphs
65184,2,hs_sphs
65185,0,hs_sphs
65186,7,hs_sphs
65187,10,hs_sphs
65188,21,hs_sphs
65189,1,hs_sphs
65190,2,hs_sphs
65191,21,hs_sphs
65192,0,hs_sphs
65193,22,hs_sphs
65194,22,hs_sphs
65195,16,hs_sphs
65196,8,hs_sphs
65197,17,hs_sphs
65198,0,hs_sphs
65199,2,hs_sphs
65200,18,hs_sphs
65201,21,hs_sphs
65202,0,hs_sphs
65203,14,hs_sphs
65204,19,hs_sphs
65205,9,hs_sphs
65206,6,hs_sphs
65207,13,hs_sphs
65208,20,hs_sphs
65209,16,hs_sphs
65210,1,hs_sphs
65211,12,hs_sphs
65212,14,hs_sphs
65213,19,hs_sphs
65214,12,hs_sphs
65215,17,hs_sphs
65216,21,hs_sphs
65217,16,hs_sphs
65218,18,hs_sphs
65219,3,hs_sphs
65220,6,hs_sphs
65221,12,hs_sphs
65222,21,hs_sphs
65223,1,hs_sphs
65224,9,hs_sphs
65225,15,hs_sphs
65226,8,hs_sphs
65227,20,hs_sphs
65228,23,hs_sphs
65229,1,hs_sphs
65230,21,hs_sphs
65231,7,hs_sphs
65232,2,hs_sphs
65233,23,hs_sphs
65234,5,hs_sphs
65235,13,hs_sphs
65236,16,hs_sphs
65237,21,hs_sphs
65238,21,hs_sphs
65239,0,hs_sphs
65240,5,hs_sphs
65241,23,hs_sphs
65242,10,hs_sphs
65243,0,hs_sphs
65244,20,hs_sphs
65245,21,hs_sphs
65246,1,hs_sphs
65247,4,hs_sphs
65248,23,hs_sphs
65249,14,hs_sphs
65250,15,hs_sphs
65251,18,hs_sphs
65252,20,hs_sphs
65253,16,hs_sphs
65254,10,hs_sphs
65255,16,hs_sphs
65256,22,hs_sphs
65257,20,hs_sphs
65258,0,hs_sphs
65259,6,hs_sphs
65260,0,hs_sphs
65261,7,hs_sphs
65262,17,hs_sphs
65263,1,hs_sphs
65264,22,hs_sphs
65265,8,hs_sphs
65266,17,hs_sphs
65267,17,hs_sphs
65268,19,hs_sphs
65269,22,hs_sphs
65270,2,hs_sphs
65271,6,hs_sphs
65272,16,hs_sphs
65273,18,hs_sphs
65274,1,hs_sphs
65275,19,hs_sphs
65276,21,hs_sphs
65277,0,hs_sphs
65278,21,hs_sphs
65279,21,hs_sphs
65280,8,hs_sphs
65281,16,hs_sphs
65282,22,hs_sphs
65283,13,hs_sphs
65284,20,hs_sphs
65285,19,hs_sphs
65286,16,hs_sphs
65287,0,hs_sphs
65288,3,hs_sphs
65289,14,hs_sphs
65290,21,hs_sphs
65291,6,hs_sphs
65292,18,hs_sphs
65293,5,hs_sphs
65294,10,hs_sphs
65295,16,hs_sphs
65296,10,hs_sphs
65297,20,hs_sphs
65298,16,hs_sphs
65299,18,hs_sphs
65300,19,hs_sphs
65301,14,hs_sphs
65302,16,hs_sphs
65303,19,hs_sphs
65304,22,hs_sphs
65305,19,hs_sphs
65306,18,hs_sphs
65307,7,hs_sphs
65308,23,hs_sphs
65309,10,hs_sphs
65310,22,hs_sphs
65311,20,hs_sphs
65312,11,hs_sphs
65313,0,hs_sphs
65314,1,hs_sphs
65315,1,hs_sphs
65316,11,hs_sphs
65317,17,hs_sphs
65318,19,hs_sphs
65319,15,hs_sphs
65320,18,hs_sphs
65321,21,hs_sphs
65322,22,hs_sphs
65323,7,hs_sphs
65324,16,hs_sphs
65325,21,hs_sphs
65326,2,hs_sphs
65327,10,hs_sphs
65328,6,hs_sphs
65329,15,hs_sphs
65330,18,hs_sphs
65331,5,hs_sphs
65332,3,hs_sphs
65333,14,hs_sphs
65334,1,hs_sphs
65335,15,hs_sphs
65336,17,hs_sphs
65337,20,hs_sphs
65338,8,hs_sphs
65339,15,hs_sphs
65340,20,hs_sphs
65341,23,hs_sphs
65342,9,hs_sphs
65343,20,hs_sphs
65344,18,hs_sphs
65345,13,hs_sphs
65346,16,hs_sphs
65347,7,hs_sphs
65348,12,hs_sphs
65349,14,hs_sphs
65350,18,hs_sphs
65351,23,hs_sphs
65352,16,hs_sphs
65353,18,hs_sphs
65354,6,hs_sphs
65355,15,hs_sphs
65356,1,hs_sphs
65357,21,hs_sphs
65358,0,hs_sphs
65359,20,hs_sphs
65360,23,hs_sphs
65361,2,hs_sphs
65362,14,hs_sphs
65363,22,hs_sphs
65364,12,hs_sphs
65365,22,hs_sphs
65366,12,hs_sphs
65367,23,hs_sphs
65368,19,hs_sphs
65369,22,hs_sphs
65370,11,hs_sphs
65371,20,hs_sphs
65372,0,hs_sphs
65373,22,hs_sphs
65374,5,hs_sphs
65375,21,hs_sphs
65376,2,hs_sphs
65377,14,hs_sphs
65378,4,hs_sphs
65379,19,hs_sphs
65380,22,hs_sphs
65381,1,hs_sphs
65382,3,hs_sphs
65383,13,hs_sphs
65384,21,hs_sphs
65385,1,hs_sphs
65386,15,hs_sphs
65387,4,hs_sphs
65388,13,hs_sphs
65389,21,hs_sphs
65390,9,hs_sphs
65391,23,hs_sphs
65392,15,hs_sphs
65393,20,hs_sphs
65394,18,hs_sphs
65395,1,hs_sphs
65396,18,hs_sphs
65397,6,hs_sphs
65398,16,hs_sphs
65399,19,hs_sphs
65400,23,hs_sphs
65401,3,hs_sphs
65402,14,hs_sphs
65403,16,hs_sphs
65404,10,hs_sphs
65405,13,hs_sphs
65406,18,hs_sphs
65407,22,hs_sphs
65408,5,hs_sphs
65409,14,hs_sphs
65410,20,hs_sphs
65411,14,hs_sphs
65412,22,hs_sphs
65413,23,hs_sphs
65414,15,hs_sphs
65415,17,hs_sphs
65416,20,hs_sphs
65417,4,hs_sphs
65418,7,hs_sphs
65419,14,hs_sphs
65420,0,hs_sphs
65421,18,hs_sphs
65422,9,hs_sphs
65423,0,hs_sphs
65424,11,hs_sphs
65425,21,hs_sphs
65426,3,hs_sphs
65427,9,hs_sphs
65428,18,hs_sphs
65429,11,hs_sphs
65430,0,hs_sphs
65431,17,hs_sphs
65432,6,hs_sphs
65433,15,hs_sphs
65434,20,hs_sphs
65435,9,hs_sphs
65436,18,hs_sphs
65437,2,hs_sphs
65438,20,hs_sphs
65439,8,hs_sphs
65440,20,hs_sphs
65441,11,hs_sphs
65442,20,hs_sphs
65443,12,hs_sphs
65444,13,hs_sphs
65445,6,hs_sphs
65446,8,hs_sphs
65447,17,hs_sphs
65448,21,hs_sphs
65449,14,hs_sphs
65450,17,hs_sphs
65451,10,hs_sphs
65452,23,hs_sphs
65453,15,hs_sphs
65454,5,hs_sphs
65455,11,hs_sphs
65456,19,hs_sphs
65457,22,hs_sphs
65458,1,hs_sphs
65459,17,hs_sphs
65460,13,hs_sphs
65461,9,hs_sphs
65462,1,hs_sphs
65463,22,hs_sphs
65464,10,hs_sphs
65465,21,hs_sphs
65466,20,hs_sphs
65467,9,hs_sphs
65468,15,hs_sphs
65469,1,hs_sphs
65470,14,hs_sphs
65471,21,hs_sphs
65472,23,hs_sphs
65473,7,hs_sphs
65474,16,hs_sphs
65475,2,hs_sphs
65476,20,hs_sphs
65477,22,hs_sphs
65478,17,hs_sphs
65479,20,hs_sphs
65480,23,hs_sphs
65481,1,hs_sphs
65482,7,hs_sphs
65483,17,hs_sphs
65484,22,hs_sphs
65485,18,hs_sphs
65486,2,hs_sphs
65487,9,hs_sphs
65488,11,hs_sphs
65489,20,hs_sphs
65490,5,hs_sphs
65491,16,hs_sphs
65492,18,hs_sphs
65493,21,hs_sphs
65494,10,hs_sphs
65495,21,hs_sphs
65496,9,hs_sphs
65497,14,hs_sphs
65498,19,hs_sphs
65499,21,hs_sphs
65500,8,hs_sphs
65501,12,hs_sphs
65502,17,hs_sphs
65503,19,hs_sphs
65504,23,hs_sphs
65505,12,hs_sphs
65506,18,hs_sphs
65507,0,hs_sphs
65508,12,hs_sphs
65509,22,hs_sphs
65510,15,hs_sphs
65511,20,hs_sphs
65512,5,hs_sphs
65513,18,hs_sphs
65514,17,hs_sphs
65515,18,hs_sphs
65516,15,hs_sphs
65517,6,hs_sphs
65518,5,hs_sphs
65519,17,hs_sphs
65520,2,hs_sphs
65521,0,hs_sphs
65522,20,hs_sphs
65523,23,hs_sphs
65524,1,hs_sphs
65525,18,hs_sphs
65526,21,hs_sphs
65527,1,hs_sphs
65528,12,hs_sphs
65529,20,hs_sphs
65530,1,hs_sphs
65531,16,hs_sphs
65532,21,hs_sphs
65533,9,hs_sphs
65534,17,hs_sphs
65535,19,hs_sphs
65536,21,hs_sphs
65537,13,hs_sphs
65538,18,hs_sphs
65539,2,hs_sphs
65540,10,hs_sphs
65541,0,hs_sphs
65542,5,hs_sphs
65543,16,hs_sphs
65544,12,hs_sphs
65545,19,hs_sphs
65546,21,hs_sphs
65547,16,hs_sphs
65548,15,hs_sphs
65549,17,hs_sphs
65550,21,hs_sphs
65551,16,hs_sphs
65552,15,hs_sphs
65553,22,hs_sphs
65554,2,hs_sphs
65555,14,hs_sphs
65556,17,hs_sphs
65557,20,hs_sphs
65558,21,hs_sphs
65559,0,hs_sphs
65560,9,hs_sphs
65561,21,hs_sphs
65562,0,hs_sphs
65563,13,hs_sphs
65564,21,hs_sphs
65565,7,hs_sphs
65566,17,hs_sphs
65567,18,hs_sphs
65568,19,hs_sphs
65569,23,hs_sphs
65570,3,hs_sphs
65571,6,hs_sphs
65572,18,hs_sphs
65573,3,hs_sphs
65574,2,hs_sphs
65575,22,hs_sphs
65576,22,hs_sphs
65577,11,hs_sphs
65578,21,hs_sphs
65579,19,hs_sphs
65580,9,hs_sphs
65581,16,hs_sphs
65582,20,hs_sphs
65583,9,hs_sphs
65584,17,hs_sphs
65585,21,hs_sphs
65586,0,hs_sphs
65587,6,hs_sphs
65588,5,hs_sphs
65589,20,hs_sphs
65590,5,hs_sphs
65591,13,hs_sphs
65592,21,hs_sphs
65593,1,hs_sphs
65594,4,hs_sphs
65595,20,hs_sphs
65596,20,hs_sphs
65597,1,hs_sphs
65598,18,hs_sphs
65599,19,hs_sphs
65600,4,hs_sphs
65601,11,hs_sphs
65602,18,hs_sphs
65603,6,hs_sphs
65604,22,hs_sphs
65605,9,hs_sphs
65606,19,hs_sphs
65607,11,hs_sphs
65608,20,hs_sphs
65609,4,hs_sphs
65610,19,hs_sphs
65611,6,hs_sphs
65612,4,hs_sphs
65613,16,hs_sphs
65614,13,hs_sphs
65615,13,hs_sphs
65616,22,hs_sphs
65617,12,hs_sphs
65618,23,hs_sphs
65619,3,hs_sphs
65620,21,hs_sphs
65621,8,hs_sphs
65622,17,hs_sphs
65623,4,hs_sphs
65624,5,hs_sphs
65625,8,hs_sphs
65626,17,hs_sphs
65627,21,hs_sphs
65628,11,hs_sphs
65629,22,hs_sphs
65630,17,hs_sphs
65631,6,hs_sphs
65632,9,hs_sphs
65633,8,hs_sphs
65634,14,hs_sphs
65635,4,hs_sphs
65636,11,hs_sphs
65637,14,hs_sphs
65638,0,hs_sphs
65639,18,hs_sphs
65640,2,hs_sphs
65641,5,hs_sphs
65642,18,hs_sphs
65643,9,hs_sphs
65644,10,hs_sphs
65645,21,hs_sphs
65646,18,hs_sphs
65647,1,hs_sphs
65648,9,hs_sphs
65649,18,hs_sphs
65650,12,hs_sphs
65651,1,hs_sphs
65652,21,hs_sphs
65653,17,hs_sphs
65654,11,hs_sphs
65655,19,hs_sphs
65656,2,hs_sphs
65657,5,hs_sphs
65658,11,hs_sphs
65659,14,hs_sphs
65660,21,hs_sphs
65661,21,hs_sphs
65662,0,hs_sphs
65663,13,hs_sphs
65664,16,hs_sphs
65665,18,hs_sphs
65666,13,hs_sphs
65667,16,hs_sphs
65668,22,hs_sphs
65669,20,hs_sphs
65670,20,hs_sphs
65671,0,hs_sphs
65672,4,hs_sphs
65673,11,hs_sphs
65674,3,hs_sphs
65675,18,hs_sphs
65676,22,hs_sphs
65677,16,hs_sphs
65678,0,hs_sphs
65679,1,hs_sphs
65680,15,hs_sphs
65681,19,hs_sphs
65682,3,hs_sphs
65683,18,hs_sphs
65684,4,hs_sphs
65685,20,hs_sphs
65686,5,hs_sphs
65687,10,hs_sphs
65688,14,hs_sphs
65689,16,hs_sphs
65690,20,hs_sphs
65691,12,hs_sphs
65692,0,hs_sphs
65693,21,hs_sphs
65694,0,hs_sphs
65695,6,hs_sphs
65696,11,hs_sphs
65697,15,hs_sphs
65698,18,hs_sphs
65699,12,hs_sphs
65700,8,hs_sphs
65701,15,hs_sphs
65702,3,hs_sphs
65703,9,hs_sphs
65704,1,hs_sphs
65705,11,hs_sphs
65706,14,hs_sphs
65707,11,hs_sphs
65708,16,hs_sphs
65709,5,hs_sphs
65710,9,hs_sphs
65711,18,hs_sphs
65712,21,hs_sphs
65713,14,hs_sphs
65714,19,hs_sphs
65715,21,hs_sphs
65716,15,hs_sphs
65717,13,hs_sphs
65718,14,hs_sphs
65719,18,hs_sphs
65720,12,hs_sphs
65721,17,hs_sphs
65722,4,hs_sphs
65723,11,hs_sphs
65724,5,hs_sphs
65725,15,hs_sphs
65726,21,hs_sphs
65727,22,hs_sphs
65728,12,hs_sphs
65729,4,hs_sphs
65730,22,hs_sphs
65731,17,hs_sphs
65732,19,hs_sphs
65733,13,hs_sphs
65734,8,hs_sphs
65735,15,hs_sphs
65736,21,hs_sphs
65737,16,hs_sphs
65738,12,hs_sphs
65739,14,hs_sphs
65740,19,hs_sphs
65741,8,hs_sphs
65742,2,hs_sphs
65743,5,hs_sphs
65744,19,hs_sphs
65745,22,hs_sphs
65746,9,hs_sphs
65747,15,hs_sphs
65748,18,hs_sphs
65749,18,hs_sphs
65750,11,hs_sphs
65751,5,hs_sphs
65752,9,hs_sphs
65753,18,hs_sphs
65754,22,hs_sphs
65755,21,hs_sphs
65756,18,hs_sphs
65757,15,hs_sphs
65758,18,hs_sphs
65759,21,hs_sphs
65760,9,hs_sphs
65761,10,hs_sphs
65762,19,hs_sphs
65763,3,hs_sphs
65764,2,hs_sphs
65765,19,hs_sphs
65766,2,hs_sphs
65767,15,hs_sphs
65768,18,hs_sphs
65769,3,hs_sphs
65770,2,hs_sphs
65771,14,hs_sphs
65772,18,hs_sphs
65773,22,hs_sphs
65774,17,hs_sphs
65775,5,hs_sphs
65776,17,hs_sphs
65777,6,hs_sphs
65778,20,hs_sphs
65779,23,hs_sphs
65780,4,hs_sphs
65781,2,hs_sphs
65782,21,hs_sphs
65783,2,hs_sphs
65784,4,hs_sphs
65785,8,hs_sphs
65786,16,hs_sphs
65787,2,hs_sphs
65788,15,hs_sphs
65789,1,hs_sphs
65790,8,hs_sphs
65791,21,hs_sphs
65792,15,hs_sphs
65793,18,hs_sphs
65794,14,hs_sphs
65795,16,hs_sphs
65796,19,hs_sphs
65797,2,hs_sphs
65798,19,hs_sphs
65799,15,hs_sphs
65800,6,hs_sphs
65801,2,hs_sphs
65802,3,hs_sphs
65803,17,hs_sphs
65804,19,hs_sphs
65805,23,hs_sphs
65806,15,hs_sphs
65807,10,hs_sphs
65808,12,hs_sphs
65809,9,hs_sphs
65810,18,hs_sphs
65811,2,hs_sphs
65812,5,hs_sphs
65813,16,hs_sphs
