"","x"
"2033",382
"2034",383
"2035",383
"2036",383
"2037",384
"2038",384
"2039",384
"2040",385
"2041",385
"2042",386
"2043",386
"2044",386
"2045",387
"2046",387
"2047",387
"2048",0
"2049",0
"2050",0
"2051",0
"2052",0
"2053",0
"2054",0
"2055",388
"2056",388
"2057",388
"2058",389
"2059",389
"2060",389
"2061",390
"2062",390
"2063",0
"2064",391
"2065",391
"2066",391
"2067",392
"2068",392
"2069",392
"2070",392
"2071",393
"2072",393
"2073",393
"2074",394
"2075",394
"2076",394
"2077",395
"2078",395
"2079",0
"2080",396
"2081",396
"2082",396
"2083",397
"2084",397
"2085",397
"2086",397
"2087",398
"2088",398
"2089",398
"2090",399
"2091",399
"2092",399
"2093",400
"2094",400
"2095",400
"2096",0
"2097",401
"2098",401
"2099",401
"2100",402
"2101",402
"2102",402
"2103",402
"2104",402
"2105",0
"2106",0
"2107",0
"2108",0
"2109",0
"2110",0
"2111",0
"2112",0
"2113",0
"2114",0
"2115",0
"2116",0
"2117",403
"2118",403
"2119",403
"2120",404
"2121",404
"2122",0
"2123",0
"2124",0
"2125",0
"2126",0
"2127",0
"2128",405
"2129",405
"2130",405
"2131",0
"2132",0
"2133",0
"2134",0
"2135",0
"2136",0
"2137",0
"2138",0
"2139",0
"2140",0
"2141",0
"2142",0
"2143",0
"2144",0
"2145",0
"2146",0
"2147",0
"2148",406
"2149",406
"2150",0
"2151",0
"2152",407
"2153",407
"2154",407
"2155",0
"2156",0
"2157",0
"2158",0
"2159",0
"2160",0
"2161",0
"2162",0
"2163",0
"2164",0
"2165",0
"2166",0
"2167",0
"2168",0
"2169",0
"2170",0
"2171",0
"2172",0
"2173",0
"2174",0
"2175",0
"2176",0
"2177",0
"2178",0
"2179",0
"2180",0
"2181",0
"2182",0
"2183",0
"2184",0
"2185",0
"2186",0
"2187",0
"2188",0
"2189",408
"2190",408
"2191",0
"2192",0
"2193",0
"2194",0
"2195",0
"2196",0
"2197",0
"2198",0
"2199",0
"2200",0
"2201",0
"2202",0
"2203",0
"2204",0
"2205",0
"2206",0
"2207",0
"2208",0
"2209",0
"2210",0
"2211",0
"2212",0
"2213",0
"2214",0
"2215",0
"2216",0
"2217",0
"2218",0
"2219",0
"2220",0
"2221",0
"2222",0
"2223",0
"2224",409
"2225",409
"2226",409
"2227",0
"2228",410
"2229",410
"2230",410
"2231",411
"2232",411
"2233",411
"2234",411
"2235",412
"2236",412
"2237",413
"2238",413
"2239",0
"2240",0
"2241",414
"2242",414
"2243",0
"2244",0
"2245",0
"2246",415
"2247",415
"2248",415
"2249",416
"2250",416
"2251",416
"2252",417
"2253",417
"2254",0
"2255",418
"2256",418
"2257",418
"2258",0
"2259",419
"2260",419
"2261",419
"2262",0
"2263",0
"2264",420
"2265",420
"2266",421
"2267",421
"2268",0
"2269",0
"2270",0
"2271",0
"2272",0
"2273",0
"2274",0
"2275",0
"2276",422
"2277",422
"2278",422
"2279",0
"2280",423
"2281",423
"2282",424
"2283",424
"2284",0
"2285",0
"2286",0
"2287",0
"2288",0
"2289",0
"2290",0
"2291",0
"2292",0
"2293",0
"2294",0
"2295",0
"2296",0
"2297",0
"2298",0
"2299",0
"2300",0
"2301",0
"2302",0
"2303",0
"2304",0
"2305",0
"2306",0
"2307",0
"2308",425
"2309",425
"2310",425
"2311",0
"2312",0
"2313",0
"2314",0
"2315",0
"2316",0
"2317",0
"2318",0
"2319",0
"2320",0
"2321",0
"2322",0
"2323",0
"2324",0
"2325",0
"2326",0
"2327",0
"2328",0
"2329",0
"2330",0
"2331",0
"2332",0
"2333",0
"2334",0
"2335",0
"2336",0
"2337",0
"2338",0
"2339",0
"2340",0
"2341",0
"2342",0
"2343",426
"2344",426
"2345",426
"2346",426
"2347",426
"2348",427
"2349",427
"2350",427
"2351",428
"2352",428
"2353",428
"2354",0
"2355",429
"2356",429
"2357",429
"2358",430
"2359",430
"2360",431
"2361",431
"2362",432
"2363",432
"2364",0
"2365",433
"2366",433
"2367",433
"2368",434
"2369",434
"2370",434
"2371",434
"2372",0
"2373",0
"2374",0
"2375",0
"2376",0
"2377",0
"2378",0
"2379",0
"2380",0
"2381",0
"2382",0
"2383",0
"2384",0
"2385",0
"2386",0
"2387",0
"2388",0
"2389",0
"2390",0
"2391",0
"2392",0
"2393",0
"2394",0
"2395",0
"2396",0
"2397",0
"2398",0
"2399",0
"2400",0
"2401",0
"2402",0
"2403",0
"2404",0
"2405",0
"2406",0
"2407",435
"2408",435
"2409",435
"2410",435
"2411",435
"2412",435
"2413",0
"2414",436
"2415",436
"2416",436
"2417",437
"2418",437
"2419",437
"2420",0
"2421",438
"2422",438
"2423",438
"2424",439
"2425",439
"2426",439
"2427",440
"2428",440
"2429",440
"2430",441
"2431",441
"2432",442
"2433",442
"2434",443
"2435",443
"2436",444
"2437",444
"2438",445
"2439",445
"2440",0
"2441",446
"2442",446
"2443",446
"2444",447
"2445",447
"2446",447
"2447",0
"2448",448
"2449",448
"2450",449
"2451",449
"2452",449
"2453",449
"2454",449
"2455",449
"2456",450
"2457",450
"2458",450
"2459",451
"2460",451
"2461",452
"2462",452
"2463",453
"2464",453
"2465",453
"2466",454
"2467",454
"2468",454
"2469",454
"2470",454
"2471",455
"2472",455
"2473",455
"2474",0
"2475",456
"2476",456
"2477",456
"2478",456
"2479",456
"2480",0
"2481",457
"2482",457
"2483",457
"2484",458
"2485",458
"2486",458
"2487",0
"2488",459
"2489",459
"2490",459
"2491",0
"2492",0
"2493",460
"2494",460
"2495",460
