"","x"
"1438",261
"1439",0
"1440",0
"1441",0
"1442",0
"1443",262
"1444",262
"1445",262
"1446",262
"1447",0
"1448",0
"1449",0
"1450",0
"1451",0
"1452",0
"1453",0
"1454",263
"1455",263
"1456",0
"1457",0
"1458",0
"1459",264
"1460",264
"1461",264
"1462",0
"1463",0
"1464",265
"1465",265
"1466",0
"1467",0
"1468",0
"1469",0
"1470",266
"1471",266
"1472",267
"1473",267
"1474",268
"1475",268
"1476",0
"1477",0
"1478",269
"1479",269
"1480",270
"1481",270
"1482",0
"1483",0
"1484",0
"1485",0
"1486",0
"1487",0
"1488",0
"1489",0
"1490",0
"1491",0
"1492",0
"1493",0
"1494",271
"1495",271
"1496",272
"1497",272
"1498",273
"1499",273
"1500",0
"1501",274
"1502",274
"1503",274
"1504",0
"1505",0
"1506",0
"1507",275
"1508",275
"1509",275
"1510",276
"1511",276
"1512",0
"1513",277
"1514",277
"1515",277
"1516",0
"1517",278
"1518",278
"1519",279
"1520",279
"1521",279
"1522",280
"1523",280
"1524",0
"1525",0
"1526",281
"1527",281
"1528",0
"1529",0
"1530",0
"1531",0
"1532",282
"1533",282
"1534",283
"1535",283
"1536",284
"1537",284
"1538",284
"1539",0
"1540",0
"1541",0
"1542",285
"1543",285
"1544",286
"1545",286
"1546",287
"1547",287
"1548",288
"1549",288
"1550",289
"1551",289
"1552",290
"1553",290
"1554",290
"1555",291
"1556",291
"1557",292
"1558",292
"1559",0
"1560",0
"1561",0
"1562",0
"1563",293
"1564",293
"1565",0
"1566",0
"1567",0
"1568",0
"1569",0
"1570",0
"1571",0
"1572",0
"1573",0
"1574",0
"1575",0
"1576",0
"1577",0
"1578",0
"1579",0
"1580",0
"1581",0
"1582",0
"1583",294
"1584",294
"1585",295
"1586",295
"1587",295
"1588",295
"1589",296
"1590",296
"1591",296
"1592",0
"1593",0
"1594",0
"1595",0
"1596",0
"1597",0
"1598",0
"1599",0
"1600",297
"1601",297
"1602",297
"1603",298
"1604",298
"1605",0
"1606",0
"1607",0
"1608",0
"1609",0
"1610",0
"1611",0
"1612",0
"1613",0
"1614",0
"1615",0
"1616",0
"1617",0
"1618",299
"1619",299
"1620",0
"1621",0
"1622",0
"1623",0
"1624",0
"1625",0
"1626",300
"1627",300
"1628",300
"1629",0
"1630",0
"1631",0
"1632",0
"1633",0
"1634",0
"1635",0
"1636",301
"1637",301
"1638",301
"1639",302
"1640",302
"1641",303
"1642",303
"1643",303
"1644",303
"1645",304
"1646",304
"1647",304
"1648",304
"1649",305
"1650",305
"1651",0
"1652",0
"1653",0
"1654",306
"1655",306
"1656",306
"1657",0
"1658",307
"1659",307
"1660",307
"1661",308
"1662",308
"1663",309
"1664",309
"1665",0
"1666",0
"1667",0
"1668",0
"1669",0
"1670",0
"1671",0
"1672",0
"1673",0
"1674",0
"1675",0
"1676",0
"1677",0
"1678",0
"1679",0
"1680",310
"1681",310
"1682",310
"1683",311
"1684",311
"1685",311
"1686",312
"1687",312
"1688",313
"1689",313
"1690",0
"1691",0
"1692",314
"1693",314
"1694",315
"1695",315
"1696",0
"1697",0
"1698",0
"1699",0
"1700",316
"1701",316
"1702",316
"1703",316
"1704",316
"1705",316
"1706",317
"1707",317
"1708",0
"1709",0
"1710",0
"1711",318
"1712",318
"1713",318
"1714",318
"1715",0
"1716",0
"1717",0
"1718",0
"1719",0
"1720",0
"1721",0
"1722",0
"1723",319
"1724",319
"1725",319
"1726",0
"1727",320
"1728",320
"1729",320
"1730",320
"1731",0
"1732",0
"1733",0
"1734",321
"1735",321
"1736",0
"1737",0
"1738",322
"1739",322
"1740",0
"1741",0
"1742",0
"1743",0
"1744",0
"1745",0
"1746",0
"1747",0
"1748",323
"1749",323
"1750",0
"1751",324
"1752",324
"1753",325
"1754",325
"1755",0
"1756",326
"1757",326
"1758",326
"1759",326
"1760",327
"1761",327
"1762",328
"1763",328
"1764",328
"1765",0
"1766",0
"1767",329
"1768",329
"1769",329
"1770",330
"1771",330
"1772",0
"1773",0
"1774",0
"1775",0
"1776",0
"1777",331
"1778",331
"1779",331
"1780",332
"1781",332
"1782",0
"1783",0
"1784",333
"1785",333
"1786",0
"1787",0
"1788",0
"1789",0
"1790",334
"1791",334
"1792",335
"1793",335
"1794",0
"1795",0
"1796",0
"1797",0
"1798",0
"1799",336
"1800",336
"1801",336
"1802",336
"1803",337
"1804",337
"1805",337
"1806",0
"1807",0
"1808",0
"1809",0
"1810",0
"1811",0
"1812",0
"1813",0
"1814",0
"1815",338
"1816",338
"1817",0
"1818",339
"1819",339
"1820",339
"1821",340
"1822",340
"1823",340
"1824",0
"1825",0
"1826",0
"1827",0
"1828",0
"1829",0
"1830",0
"1831",341
"1832",341
"1833",0
"1834",342
"1835",342
"1836",0
"1837",343
"1838",343
"1839",344
"1840",344
"1841",0
"1842",345
"1843",345
"1844",345
"1845",0
"1846",0
"1847",0
"1848",346
"1849",346
"1850",346
"1851",346
"1852",0
"1853",0
"1854",0
"1855",0
"1856",347
"1857",347
"1858",347
"1859",347
"1860",347
"1861",0
"1862",0
"1863",0
"1864",348
"1865",348
"1866",348
"1867",348
"1868",348
"1869",349
"1870",349
"1871",0
"1872",0
"1873",0
"1874",0
"1875",0
"1876",0
"1877",0
"1878",0
"1879",0
"1880",0
"1881",0
"1882",0
"1883",0
"1884",350
"1885",350
"1886",351
"1887",351
"1888",352
"1889",352
"1890",353
"1891",353
"1892",353
"1893",0
"1894",0
"1895",0
"1896",0
"1897",354
"1898",354
"1899",354
"1900",355
"1901",355
"1902",355
"1903",355
"1904",356
"1905",356
"1906",0
"1907",0
"1908",0
"1909",0
"1910",0
"1911",0
"1912",0
"1913",357
"1914",357
"1915",0
"1916",0
"1917",0
"1918",0
"1919",0
"1920",358
"1921",358
"1922",359
"1923",359
"1924",0
"1925",360
"1926",360
"1927",361
"1928",361
"1929",361
"1930",0
"1931",0
"1932",362
"1933",362
"1934",363
"1935",363
"1936",363
"1937",363
