,travel time,real travel time,euc_dist,distance,hour of day,O lat,O lon,D lat,D lon
7089,1694,1717.0000002000002,0.13930136103067903,22537.839000000004,5,49.438901,18.771751,49.30022,18.784883
7090,628,703.0000002,0.0488255824030795,7162.044,19,49.253002,18.797371,49.300198,18.784862
7091,543,600.0,0.04617739452373028,4800.559,20,49.309232,18.830245,49.300263,18.784947
7092,909,1207.9999997999998,0.06966815465476456,8420.382,17,49.316828,18.717699,49.300295,18.785377
7093,1370,1399.0000002,0.13019965026450142,24381.482,21,49.308674,18.765743,49.438697,18.772523
7094,776,844.9999998000001,0.09501941061172638,8428.526,22,49.260824,18.871357,49.300252,18.784904
7095,424,724.0000002,0.012052630791658785,1848.833,23,49.308385,18.793745,49.300263,18.78484
7096,736,754.9999998000001,0.046966529571602,8276.293,17,49.347008,18.789346,49.300252,18.784904
7097,604,673.0000002,0.07460092141522123,6956.546,2,49.266628,18.851509,49.300188,18.784883
7098,767,928.0000002,0.08859573227870561,8232.524,5,49.258195,18.862839,49.300252,18.784862
7099,513,562.00000002,0.05204752202554848,4602.902,12,49.321324,18.737268,49.300306,18.784883
7100,422,442.00000001999996,0.046956169456208056,5032.3099999999995,16,49.30787,18.831875,49.300209,18.785548
7101,698,765.0,0.040381275524675776,7150.168,4,49.260319,18.790956,49.300241,18.784883
7102,630,688.0000002,0.09500328586423017,8894.892999999998,13,49.260877,18.8714,49.30022,18.784926
7103,714,738.0,0.058242975275991045,9279.404,1,49.356632,18.77027,49.300252,18.784883
7104,1344,1345.0000002000002,0.13904227643777906,22345.722999999998,12,49.438761,18.772717,49.300252,18.784883
7105,1630,1647.0,0.00951664520721639,1259.797,18,49.299791,18.794432,49.300241,18.784926
7106,584,610.0000001999999,0.05538875283845819,5253.144,4,49.292474,18.73008,49.300209,18.784926
7107,793,1092.0,0.04407615238425721,5550.213000000001,7,49.337352,18.808637,49.300252,18.78484
7108,498,538.99999998,0.037402524888035284,3994.313,3,49.303331,18.747611,49.300209,18.784883
7109,1396,1476.0,0.18681146224201312,22764.190000000002,18,49.446143,18.901548,49.300274,18.78484
7110,609,670.9999998,0.037328957579876164,4705.3009999999995,1,49.30331,18.74759,49.300295,18.784797
7111,1896,1921.9999997999998,0.1390155593090102,22600.566000000003,17,49.438783,18.77291,49.30028400000001,18.784883
7112,655,679.9999998000001,0.04638175220924511,8237.318,4,49.34659,18.787115,49.300263,18.784862
7113,569,643.9999998000001,0.049084221752007835,7369.009,23,49.346901,18.800182,49.300241,18.784947
7114,1529,1566.0,0.1391126391669701,22972.769,13,49.438783,18.772674,49.300209,18.784904
7115,593,618.0,0.038523715617786065,5843.299999999999,22,49.261918,18.789132,49.300209,18.784904
7116,1315,1369.0000002,0.08827016062067236,10547.144999999997,12,49.225118,18.738513,49.300188,18.784947
7117,480,568.00000002,0.04756147863554616,5931.416,5,49.337771,18.813937,49.300198,18.784776
7118,1136,1176.0,0.13467840398520214,21820.891000000003,21,49.434899,18.783252,49.300231,18.784926
7119,713,1012.9999998,0.003239330332027208,451.15799999999996,16,49.297935,18.787158,49.300241,18.784883
7120,748,811.0000001999999,0.05514945853768447,8845.725,20,49.354991,18.778124,49.300252,18.78484
7121,600,640.0000001999999,0.05636398961216316,6735.885,17,49.334348,18.740315,49.300263,18.785205
7122,2138,2203.0000002,0.10959774295577435,13645.070999999998,20,49.398271,18.833892,49.300252,18.784862
7123,1078,1117.9999997999998,0.13872003959412554,21364.703000000005,20,49.438976,18.782051,49.30028400000001,18.78484
7124,498,562.99999998,0.04936316522468798,5036.439,0,49.322976,18.741024,49.300241,18.78484
7125,811,829.9999998000001,0.09064064911506382,13457.942999999997,1,49.218477,18.745766,49.300263,18.78484
7126,671,708.0,0.08795799554333085,9063.429999999998,10,49.260888,18.863504,49.30028400000001,18.784862
7127,544,588.0,0.04948685608320628,8139.69,12,49.347298,18.800397,49.300327,18.784819
7128,1634,1654.0000002,0.1393977529230708,25161.35100000001,19,49.439019,18.77188,49.300231,18.784904
7129,286,366.0,0.009470408069358074,1052.995,21,49.294019,18.791921,49.30028400000001,18.784819
7130,628,679.9999998000001,0.09309089756791407,8663.850999999999,4,49.261392,18.869491,49.300263,18.784904
7131,1643,1648.9999998,0.14360100951246482,22552.336999999996,11,49.298321,18.802457,49.438804,18.772695
7132,1380,1680.0,0.06485148439318841,7499.714,20,49.31156,18.721046,49.300252,18.784904
7133,184,238.99999998,0.005384193532925465,290.606,10,49.299458,18.77954,49.300274,18.784862
7134,1067,1254.0,0.13988801774633897,22860.638999999992,19,49.298954,18.77836,49.438729,18.772738
7135,1202,1255.9999998,0.04931297258328288,8400.393,7,49.349261,18.790076000000006,49.30022,18.784904
7136,1517,1546.9999998,0.13898764319534834,22201.474000000002,11,49.43874,18.772738,49.30028400000001,18.784883
7137,1307,1402.0000002000002,0.13894355395267124,23273.252,12,49.438686,18.772867,49.300263,18.784883
7138,1310,1356.0,0.13900672971119235,22341.337,19,49.438772,18.772695,49.300295,18.784819
7139,1831,1839.0,0.2199018867881744,30509.201000000005,21,49.344863,19.000103,49.300241,18.784776
7140,1359,1393.0000002,0.04507583610982988,7455.254999999999,18,49.256221,18.794603,49.300241,18.784904
7141,788,873.0,0.047343298754945584,6753.281,19,49.33747,18.814065,49.300274,18.784776
7142,430,450.0,0.048470906789541676,4175.683,17,49.322557,18.74186,49.300231,18.784883
7143,604,651.0,0.052212513107488215,5413.12,20,49.329553,18.741689,49.30022,18.784883
7144,841,912.0,0.05797895629449859,9288.881,22,49.356911,18.772438,49.300274,18.78484
7145,719,751.0000001999999,0.09098115264712693,13644.223,4,49.21617,18.750079,49.300231,18.784883
7146,982,1042.0000002000002,0.11466188074508671,11346.42,21,49.268398,18.895154,49.300198,18.78499
7147,1274,1297.0000002000002,0.13900856288013516,21912.626,23,49.438718,18.772738,49.300241,18.784883
7148,1273,1300.0000002000002,0.13381725971264066,21029.935,10,49.201912,18.875606,49.300241,18.78484
7149,515,532.00000002,0.038452090151258,3323.257,13,49.279578,18.752482,49.30028400000001,18.784883
7150,420,457.00000001999996,0.027623758487937338,3470.583,6,49.311056,18.810332,49.300263,18.784904
7151,1227,1251.0,0.13893009755988744,22900.963,20,49.4386,18.772781,49.300198,18.784883
7152,769,802.0000002,0.09057472417842771,13693.800999999998,21,49.21850900000001,18.745852,49.300263,18.78484
7153,1542,1575.0,0.13892858950194378,22341.337,12,49.438697,18.772652,49.300306,18.784862
7154,398,1657.9999997999998,0.013759951308054989,1674.788,5,49.309157,18.795419,49.300231,18.784947
7155,1406,1440.0,0.1390120341013708,22278.872,11,49.43874,18.772845,49.300252,18.784904
7156,429,513.0,0.038936242140195844,3541.632,9,49.30846,18.746753,49.300274,18.784819
7157,813,838.0000002,0.10235146366320216,9860.870999999997,10,49.266553,18.88155,49.300188,18.784883
7158,1239,1276.0000002,0.13886097538546618,22250.952,20,49.43859000000001,18.772738,49.300263,18.784904
7159,1361,1377.0,0.13902764969602824,22250.952,23,49.438729,18.772738,49.300231,18.784862
7160,1506,1519.0000002,0.1392402318476976,22225.304,11,49.438997,18.772695,49.300295,18.784926
7161,498,721.0000001999999,0.05416159534208897,6003.043000000001,9,49.424224,18.825009,49.438643,18.772802
7162,419,574.99999998,0.039055056074728,4005.7840000000006,1,49.30490800000001,18.746152,49.300231,18.784926
7163,971,987.0,0.13904238076931533,22283.245999999996,11,49.300241,18.784883,49.438686,18.772008
7164,1274,1300.0000002000002,0.13868704886902616,23326.313,14,49.438268,18.771858,49.300198,18.784926
7165,628,651.0,0.07504568641833782,8668.75,16,49.335207,18.851295,49.30022,18.784904
7166,554,585.0,0.013231509135395452,1714.331,20,49.301186,18.798037,49.300231,18.78484
7167,755,1054.9999997999998,0.038298878547550694,3276.205,22,49.304275,18.746753,49.300252,18.78484
7168,934,985.0000002,0.04431881947886157,7007.143,17,49.336033,18.81104,49.300241,18.784904
7169,1510,1560.0,0.13909451187232796,22341.337,11,49.438858,18.772631,49.300306,18.784904
