EdgeID,Highway
289039,primary
289040,primary
289041,primary
289259,residential
289273,tertiary
289274,tertiary
289275,tertiary
289276,tertiary
289278,primary
289279,primary
289281,secondary
289293,secondary
289294,secondary
289926,unclassified
290912,service
290913,service
291144,service
291145,service
291149,residential
291167,residential
291168,service
291261,residential
291262,residential
291263,residential
291264,residential
291265,residential
291266,residential
291267,residential
291282,residential
291285,secondary
291286,secondary
291287,secondary
291288,tertiary
291415,residential
291496,residential
291525,service
291533,secondary
291534,secondary
291535,secondary
291536,secondary
291537,secondary
291538,secondary
291539,secondary
291540,secondary
291541,secondary
291542,secondary
291543,secondary
291544,secondary
291545,secondary
291546,secondary
291547,secondary
291548,secondary
291549,secondary
291550,secondary
291551,secondary
291552,secondary
291553,secondary
291554,secondary
291555,secondary
291556,secondary
291557,secondary
291558,secondary
291559,secondary
291560,secondary
291561,secondary
291562,secondary
291563,secondary
291565,secondary
291566,secondary
291567,secondary
292152,residential
292154,residential
292155,residential
292156,residential
292157,residential
292158,residential
292167,tertiary
292168,tertiary
292169,tertiary
292170,tertiary
292171,tertiary
292172,tertiary
292173,tertiary
292176,residential
292177,residential
292178,residential
292179,residential
292180,tertiary
292181,tertiary
292182,tertiary
292186,service
292189,residential
292190,residential
292191,residential
292192,residential
292193,residential
292194,residential
292195,residential
292198,unclassified
292372,service
292389,primary
292390,primary
292391,primary
292392,primary
292393,primary
292394,primary
292395,primary
292396,primary
292569,residential
292570,residential
292571,residential
292573,residential
292574,residential
292582,residential
292588,residential
292589,residential
292590,residential
292591,residential
292592,residential
292593,residential
292594,residential
292595,residential
292600,residential
292607,motorway
292608,motorway_link
292610,residential
292617,residential
292620,residential
292621,residential
292624,residential
292628,residential
292647,residential
292648,residential
292654,service
292655,service
292665,residential
292670,residential
292671,residential
292674,service
292679,motorway_link
292688,residential
292714,motorway
292715,residential
292716,residential
292717,residential
292722,service
292731,residential
292732,residential
292733,residential
292734,residential
292735,residential
292919,motorway
292920,motorway
292925,service
292929,residential
293254,residential
293623,residential
293624,residential
293625,residential
293626,residential
293629,residential
293649,residential
293655,residential
293720,residential
293724,residential
293730,primary_link
293733,service
293740,service
293749,service
293758,primary_link
293767,primary_link
293867,residential
293882,residential
293892,residential
293893,residential
293905,residential
293906,residential
293939,residential
293953,residential
293955,tertiary
293956,tertiary
293957,tertiary
293958,tertiary
293959,tertiary
293960,tertiary
293961,tertiary
293962,tertiary
293963,tertiary
293964,tertiary
293965,tertiary
293966,tertiary
293967,tertiary
293968,tertiary
293969,tertiary
293970,tertiary
293971,tertiary
294135,unclassified
294292,motorway_link
294293,motorway
294360,tertiary
294361,tertiary
294362,tertiary
294429,primary
294430,primary
294609,trunk
294610,trunk_link
294611,trunk
294614,living_street
294618,residential
294619,residential
294620,residential
294621,residential
294622,residential
294623,residential
294624,residential
294625,residential
294627,residential
294628,residential
294629,residential
294630,residential
294631,residential
294632,residential
294633,residential
294634,residential
294635,residential
294636,unclassified
294638,residential
294639,primary
294694,residential
294696,residential
294697,residential
294706,residential
294709,residential
294710,residential
294711,residential
294714,residential
294717,residential
294718,residential
294719,residential
294992,residential
295005,service
295014,residential
295021,residential
295068,secondary
295069,secondary
295070,secondary
295071,secondary
295148,residential
295151,service
295289,service
295290,service
295295,service
295296,service
295297,service
295298,service
295387,residential
295389,residential
295390,residential
295397,residential
295418,residential
295420,service
295423,service
295426,residential
295427,service
295430,service
295437,service
295439,service
295444,residential
295450,service
295451,residential
295452,residential
295453,residential
295454,service
295457,service
295668,primary
295669,primary
295670,primary
295671,primary
295672,primary
295725,residential
295730,residential
295731,residential
296171,residential
296172,residential
296195,residential
296198,residential
296202,residential
296209,residential
296210,residential
296221,residential
296224,residential
296232,residential
296256,residential
296882,service
296906,residential
296907,residential
297481,track
297486,residential
297921,tertiary
298673,primary
298674,primary
298675,primary
298677,primary
298678,primary
298679,primary
298680,unclassified
298747,unclassified
298748,tertiary
298749,tertiary
298750,tertiary
298751,primary
298752,primary
298753,primary
299053,primary
299073,secondary
299074,secondary
299574,tertiary
299575,tertiary
299576,tertiary
300372,residential
300373,residential
300376,service
300389,service
300390,service
300391,service
300398,service
300400,service
300404,service
300405,service
300406,service
300408,service
300412,service
300414,service
300460,residential
300505,residential
300506,residential
300702,trunk
300704,trunk
300705,trunk
300706,trunk
300707,trunk_link
300708,trunk_link
300709,trunk_link
300713,trunk_link
300717,service
300739,service
300790,service
300838,service
300839,service
300840,service
301808,primary
301809,primary
301810,primary
301811,primary
301812,primary
301813,primary
301814,primary
301815,primary
301816,primary
301817,primary
301818,primary
301819,primary
301821,service
301826,tertiary
301827,tertiary
301828,primary
301829,primary
301830,primary
301831,primary
302027,service
302028,service
303475,track
303512,track
303632,residential
303633,secondary
303634,secondary
303635,secondary
303636,secondary
303637,secondary
303638,secondary
303639,secondary
303640,secondary
303641,secondary
303642,secondary
303643,secondary
303644,secondary
303645,secondary
303646,secondary
303647,secondary
303648,secondary
303649,secondary
303650,secondary
303651,secondary
303652,secondary
303653,residential
303654,residential
303655,residential
303656,residential
303657,secondary
303658,secondary
303659,secondary
303660,secondary
303661,secondary
303662,secondary
303663,secondary
303664,residential
303665,residential
303778,track
303779,track
303780,track
303781,service
303898,residential
303899,residential
304129,residential
304137,residential
304138,residential
304976,residential
304977,residential
305458,residential
305459,residential
305926,residential
305927,residential
305929,residential
307219,track
307221,residential
307227,residential
307231,track
307234,track
307239,track
307243,tertiary
307244,tertiary
307360,residential
307362,residential
307596,residential
307597,residential
307598,residential
307599,residential
307600,residential
307601,residential
307602,residential
307603,residential
308169,tertiary
308170,tertiary
308171,tertiary
308190,residential
308191,residential
308196,residential
308215,residential
308221,residential
308227,residential
308229,residential
308230,residential
308232,residential
308253,residential
308256,residential
308259,residential
308265,residential
308266,residential
308274,residential
308288,residential
308299,residential
308300,residential
308315,residential
308316,residential
308320,residential
308333,residential
308334,residential
308347,tertiary
308348,tertiary
308349,tertiary
308350,tertiary
308351,tertiary
308352,tertiary
308353,tertiary
308354,tertiary
308355,tertiary
308356,tertiary
308357,tertiary
308358,tertiary
308360,tertiary
308361,tertiary
308362,tertiary
308363,tertiary
308364,tertiary
308365,tertiary
308366,tertiary
308367,tertiary
308368,tertiary
308369,tertiary
308370,tertiary
308371,secondary
308372,secondary
308373,secondary
308374,secondary
309083,ferry
309298,motorway_link
309331,primary
309332,primary
309977,residential
309978,residential
309979,residential
309980,residential
309983,residential
309984,residential
310030,residential
310031,residential
310032,residential
310452,residential
310466,service
310485,tertiary
310486,tertiary
310487,secondary
310488,secondary
310489,secondary
310490,secondary
310491,secondary
310492,secondary
310711,tertiary
310712,tertiary
310713,tertiary
310714,tertiary
310723,track
310979,primary
310981,primary
310989,primary
310993,residential
311001,residential
311002,residential
311005,residential
311006,track
311010,residential
311011,residential
311019,track
311020,track
311022,residential
311023,residential
311031,residential
311033,residential
311040,residential
311045,track
311048,residential
311049,residential
311050,residential
311054,residential
311055,residential
311056,residential
311057,residential
311058,residential
311059,residential
311061,residential
311062,residential
311063,residential
311064,residential
311065,residential
311066,tertiary
311067,tertiary
311068,tertiary
311069,tertiary
311070,tertiary
311071,tertiary
311072,tertiary
311073,tertiary
311074,tertiary
311075,tertiary
311076,tertiary
311077,tertiary
311078,tertiary
311079,tertiary
311080,tertiary
311081,tertiary
311082,tertiary
311083,tertiary
311084,tertiary
311085,tertiary
311086,tertiary
311087,secondary
311088,secondary
311089,secondary
311090,secondary
311122,residential
311123,residential
311128,service
311129,service
311409,residential
311413,residential
311414,residential
311672,service
311675,service
311679,service
311701,service
311791,service
311798,service
311803,service
312692,track
312751,residential
312752,secondary
312753,primary_link
312754,secondary
313836,service
313838,service
313840,service
313844,service
313849,service
313851,service
313853,service
313856,residential
313857,residential
313860,service
313862,residential
313863,residential
313867,residential
313870,tertiary
313871,tertiary
313872,tertiary
315609,primary
315610,primary
315805,residential
315809,tertiary
315866,residential
315878,residential
315879,residential
315919,primary
315920,primary
315936,residential
315937,residential
315971,primary
315972,primary
315984,residential
316667,service
316678,service
316695,service
316697,secondary
316698,secondary
317331,residential
317334,residential
317337,service
317340,service
317358,residential
317373,residential
317380,tertiary
317381,tertiary
317500,service
317677,secondary
317678,secondary
317679,secondary
317680,secondary
317681,secondary
317682,secondary
317683,secondary
317684,secondary
317685,secondary
317686,secondary
317687,secondary
317688,secondary
317689,secondary
317690,secondary
317691,secondary
317692,secondary
317693,secondary
317694,secondary
317695,secondary
317696,secondary
317697,secondary
317698,residential
317699,residential
317700,residential
317701,residential
317702,residential
317703,residential
317704,residential
317705,residential
317712,secondary
317713,secondary
317714,secondary
317715,residential
317716,residential
317720,track
317721,track
317731,residential
317751,primary_link
317753,service
317779,tertiary
317780,tertiary
317781,tertiary
317782,tertiary
317783,tertiary
317784,tertiary
317785,tertiary
317786,secondary
317787,secondary
317788,secondary
317789,secondary
317790,secondary
317791,secondary
317792,secondary
317793,secondary
318983,primary
318984,primary
318985,primary
318986,primary
319244,residential
319245,residential
319246,residential
319247,residential
319248,residential
319249,residential
319250,residential
319251,residential
319561,residential
319562,residential
319563,residential
319567,residential
319568,residential
319576,service
319580,residential
319582,residential
320022,residential
320023,residential
320914,track
320920,tertiary
320921,tertiary
320922,tertiary
320923,tertiary
320946,service
320950,residential
320951,residential
320952,service
320953,service
321168,residential
321551,service
322029,service
322118,tertiary
322119,tertiary
322120,tertiary
322121,tertiary
322122,tertiary
322123,tertiary
322124,tertiary
322125,tertiary
322126,tertiary
322127,tertiary
322128,tertiary
322129,tertiary
322130,tertiary
322131,tertiary
322132,tertiary
322133,tertiary
322134,tertiary
322135,tertiary
322136,tertiary
322137,tertiary
322138,tertiary
322139,tertiary
322140,secondary
322144,residential
322145,residential
322146,residential
322147,residential
322148,residential
322149,residential
322150,residential
322151,residential
322152,residential
322153,residential
322154,residential
322155,residential
322156,residential
322157,residential
322158,residential
322159,residential
322160,residential
322161,residential
322164,residential
322183,residential
322184,residential
322185,residential
322188,service
322196,residential
322197,service
322198,residential
322201,service
322204,service
322205,service
322211,residential
322213,unclassified
322349,residential
322579,residential
322785,residential
322791,track
322947,residential
322961,tertiary
322962,tertiary
322963,tertiary
322964,tertiary
322965,tertiary
322966,tertiary
322968,tertiary
322969,tertiary
322970,tertiary
322993,service
323172,secondary
323174,secondary
323175,secondary
323176,secondary
323178,secondary
323179,secondary
323180,secondary
323181,secondary
323184,tertiary
323185,tertiary
323186,primary
323187,primary
323188,primary
323587,residential
323588,residential
323591,service
323594,service
323595,service
323602,residential
323894,service
323895,service
323896,service
323898,service
323899,service
323900,service
323901,service
323902,service
323903,service
323906,service
323907,service
323908,service
323910,service
323911,service
323912,service
323914,service
323917,service
323920,service
323921,service
323923,service
323924,service
323926,service
323927,service
323929,service
323931,service
323934,service
323935,service
323936,service
323940,service
323941,service
323942,service
324058,residential
324059,residential
324635,secondary
324636,secondary
324637,secondary
324638,secondary
324639,secondary
324640,secondary
324641,secondary
324642,secondary
324643,secondary
324644,residential
324645,residential
324685,primary
324686,primary
324687,primary
324688,primary
324689,primary
324690,primary
324691,primary
324692,primary
324727,residential
324728,residential
324729,living_street
324731,residential
324732,living_street
324733,living_street
324740,living_street
324819,service
324826,service
324827,service
324830,service
324851,residential
325174,tertiary
325175,tertiary
325176,tertiary
325177,tertiary
325178,tertiary
325179,tertiary
325180,tertiary
325181,tertiary
325182,tertiary
325183,tertiary
325184,primary
325185,primary
325186,primary
325187,residential
325188,residential
325195,residential
325197,residential
325198,residential
325199,residential
325201,residential
325202,residential
325203,residential
325204,residential
325210,residential
325213,residential
325215,residential
325220,residential
325221,residential
325222,residential
325223,residential
325224,residential
325225,residential
325227,residential
325228,residential
325229,residential
325230,residential
325231,residential
325232,residential
325233,residential
325234,residential
325235,residential
325236,residential
325237,residential
325238,residential
325239,residential
325240,residential
325241,residential
325251,residential
325252,residential
325253,residential
325452,tertiary
325453,tertiary
325454,tertiary
325455,tertiary
325456,secondary
325457,secondary
325463,unclassified
327416,residential
327417,residential
328474,primary
328475,primary
328476,primary
328477,primary
328478,primary
328479,primary
328480,primary
328481,primary
328482,primary
328483,primary
328484,primary
328485,primary
328486,primary
328488,primary
328873,residential
328874,residential
328919,primary
328920,primary
328921,primary
328922,primary
328923,primary
328924,primary
328925,primary
328926,primary
328927,primary
328928,primary
328929,primary
328930,primary
328931,primary
328932,primary
328933,primary
328934,primary
328935,primary
328936,primary
328937,primary
328938,primary
328939,primary
328940,primary
328941,primary
328942,primary
328943,primary
328944,primary
329052,residential
329053,residential
330244,primary
330245,primary
330352,primary
330353,primary
330354,primary
330355,primary
330405,tertiary
330406,tertiary
330412,residential
330425,residential
330516,primary
332903,service
332911,residential
332980,tertiary
332981,tertiary
332982,tertiary
332983,tertiary
332984,tertiary
332985,tertiary
332986,tertiary
332987,tertiary
332988,tertiary
332989,tertiary
332990,tertiary
332991,tertiary
332992,residential
332993,residential
332994,residential
332995,residential
333006,residential
336201,residential
336248,service
336920,residential
336923,residential
336924,residential
336925,residential
336926,residential
336927,residential
336928,residential
336929,residential
336930,residential
336931,residential
336932,residential
336933,residential
337304,residential
337305,residential
337306,residential
337307,residential
337308,residential
337309,residential
337568,residential
337569,residential
337769,primary
337770,primary
337771,primary
337772,primary
337773,primary
337774,primary
338280,residential
338281,residential
338282,residential
338641,residential
338643,service
338712,service
338932,primary
338933,primary
338934,primary
338935,primary
338936,tertiary
338937,tertiary
338938,tertiary
338939,tertiary
338947,tertiary
338988,tertiary
338989,primary
338991,primary
338992,primary
338994,primary
338998,primary
338999,primary
339023,primary
339346,primary
339416,primary
339417,primary
339418,primary
339419,primary
339599,primary
339600,primary
339606,residential
339609,primary
339612,tertiary
339613,tertiary
339614,tertiary
339628,primary
339629,primary
339630,primary
339631,primary
339632,primary
339633,primary
339634,primary
339635,residential
339636,primary
339697,residential
340102,service
340623,residential
340624,residential
340625,residential
340626,residential
340627,residential
340630,residential
340631,residential
340633,residential
340634,residential
340638,residential
340639,residential
340642,residential
340643,residential
340649,service
340673,service
340907,service
342070,tertiary
342105,motorway
342107,motorway
342109,motorway
342110,motorway
342112,motorway
342115,motorway
342116,motorway
342119,motorway
342123,motorway
342125,motorway
342126,motorway
342129,motorway
342130,motorway
342133,motorway
342135,motorway_link
343992,residential
344506,tertiary
344507,tertiary
344508,tertiary
344509,tertiary
344510,tertiary
344511,tertiary
344512,tertiary
344523,tertiary
344524,tertiary
344525,tertiary
344526,tertiary
344527,tertiary
344528,tertiary
344693,tertiary
344694,tertiary
344981,service
344982,service
344985,service
344986,service
344990,residential
344995,residential
345719,residential
345722,residential
345723,residential
345724,residential
345747,residential
345991,service
346026,residential
346027,residential
346672,residential
346947,tertiary
346948,secondary
346995,secondary
346996,tertiary
346999,tertiary
347112,tertiary
347249,residential
347644,secondary
347645,secondary
347646,secondary
349120,tertiary
349272,service
349333,trunk_link
349335,trunk
349571,primary
349572,primary
353406,service
353408,service
353409,service
353415,service
353420,service
353423,service
353424,service
353430,service
353436,service
353446,residential
353489,tertiary
353490,tertiary
353514,tertiary
353515,tertiary
353516,tertiary
353517,tertiary
353522,tertiary
353523,tertiary
353525,tertiary
353527,tertiary
353528,tertiary
353531,tertiary
353532,tertiary
353533,tertiary
353536,tertiary
353537,tertiary
353538,tertiary
353539,tertiary
353540,tertiary
353541,tertiary
353542,tertiary
353543,residential
353545,tertiary
353546,tertiary
353553,residential
353554,residential
353555,residential
353556,residential
353567,residential
353571,residential
353573,residential
353578,residential
353590,residential
353591,residential
353602,residential
353603,residential
353604,residential
354624,service
354628,service
354629,service
354630,tertiary
354631,tertiary
354632,tertiary
354633,tertiary
354634,tertiary
356434,service
356442,primary
356443,primary
356444,primary
356445,primary
356446,primary
356447,primary
356448,primary
356449,primary
356450,primary
356451,primary
356452,primary
356453,primary
356454,primary
356455,primary
358093,service
358588,service
358589,service
358590,service
358591,service
358592,service
359010,primary
359011,primary
359012,primary
359013,primary
359014,primary
359015,primary
359016,primary
359017,primary
359018,primary
359019,primary
359020,primary
359021,primary
359022,secondary
359023,secondary
359121,secondary
360764,service
361139,unclassified
361140,unclassified
361149,track
361155,unclassified
361167,track
361174,track
361245,tertiary
361697,residential
362295,service
363079,residential
363080,residential
363493,trunk_link
363495,motorway_link
363796,residential
363797,residential
363798,residential
363814,service
363822,residential
363826,residential
363884,track
364240,residential
364251,service
364252,service
364254,service
364255,residential
364256,residential
364259,residential
364260,residential
364261,residential
364262,residential
364264,service
364265,service
364270,track
364277,residential
364278,residential
364280,service
364281,residential
364282,residential
365194,service
365233,residential
365234,residential
365237,residential
365238,residential
365239,residential
365243,residential
365246,residential
365248,service
365249,residential
365251,service
365256,residential
365260,residential
365261,residential
365262,residential
365277,primary
365278,primary
365279,primary
365280,primary
365281,motorway
365282,motorway
365283,motorway
365284,motorway
365536,service
365537,service
365538,service
365545,residential
365547,residential
365548,residential
365550,residential
365551,residential
365554,service
365555,service
365565,service
365690,primary_link
365691,primary
365692,primary
365693,primary
365694,primary
365695,primary
365696,primary
365697,primary
365698,primary
365699,primary
365700,primary
365701,primary
365702,primary
365703,primary
365704,primary
365705,primary
365706,primary
365712,service
366205,residential
366207,service
366232,residential
366236,residential
366240,residential
366242,service
366246,residential
366247,residential
366251,service
366252,service
366255,service
369946,residential
369949,service
369951,service
369958,residential
369968,track
369973,residential
369974,residential
369984,residential
369985,residential
369986,residential
369987,residential
369999,residential
370021,service
370047,residential
370048,residential
370061,residential
370087,service
370090,service
370091,service
370095,service
370103,residential
370112,residential
370113,residential
370114,residential
370129,residential
370130,residential
370131,residential
370153,residential
370154,residential
370155,residential
370183,residential
370202,residential
370206,residential
370210,residential
371104,primary
371105,primary
371106,primary
371107,primary
371108,primary
371109,primary
371110,primary
371111,primary
371112,primary
371113,primary
371114,primary
371115,primary
371116,primary
371117,primary
371118,primary
371119,primary
371120,primary
371121,primary
371122,primary
371123,primary
371124,primary
371125,primary
371126,primary
371127,primary
371128,primary
371131,primary_link
371133,residential
371134,residential
371255,motorway
371256,motorway
371257,motorway
371258,motorway
371259,motorway
371260,motorway
371261,motorway
371262,motorway
371263,motorway
371264,motorway
371265,motorway
371266,motorway
371267,motorway
371268,motorway
371269,motorway
371283,motorway_link
371448,primary
371449,primary
371450,primary
371451,primary
371452,residential
371534,primary
371535,primary
371536,tertiary
371537,tertiary
371538,tertiary
371543,service
371547,secondary
371606,tertiary
371607,secondary
371615,service
371616,service
371635,track
371643,service
371650,residential
371714,residential
371715,residential
371716,residential
371717,residential
371718,residential
371719,residential
371720,residential
371721,residential
371722,service
371729,living_street
371730,living_street
371731,residential
371735,primary
371736,primary
371737,primary
371738,primary
371739,residential
371742,service
371743,service
371744,service
371748,service
371749,service
371750,service
371751,service
371876,residential
371877,residential
371879,residential
371880,residential
371881,residential
371888,residential
371891,residential
371892,residential
371893,residential
371895,residential
371896,residential
371898,residential
371899,residential
371901,service
371903,service
371905,residential
371908,residential
371909,service
371912,residential
371918,residential
371919,residential
371922,residential
371925,residential
371928,residential
372053,secondary
372054,secondary
372055,secondary
372056,secondary
372421,residential
373169,primary
373170,primary
373171,primary
373179,residential
373234,service
373801,secondary
373802,secondary
373803,secondary
373804,secondary
373805,secondary
373806,secondary
373807,secondary
373808,secondary
373809,secondary
373810,secondary
373811,secondary
373812,secondary
373818,residential
373819,residential
374807,secondary
374808,secondary
374814,primary
374815,primary
374816,primary
374817,primary
374818,primary
375422,secondary_link
375423,primary
375434,primary
375435,primary
375444,service
375445,service
375446,service
375447,service
375449,service
375450,service
375458,tertiary
376007,primary
376008,primary
376009,primary
376010,primary
376013,primary
376014,primary
376015,primary
376016,motorway
376017,motorway_link
376018,primary
376020,motorway_link
376021,motorway_link
376025,motorway_link
376026,primary
376027,primary
376028,primary
376029,primary
376030,primary
377232,secondary
377233,secondary_link
377234,residential
377235,residential
377236,residential
377673,trunk
377749,residential
377750,residential
377758,residential
377759,residential
377760,residential
377761,residential
377762,residential
377763,residential
377767,residential
377819,trunk
377820,trunk
377854,trunk
377855,trunk
378066,primary
378072,primary
378073,motorway
378074,motorway
378075,motorway
378076,motorway
378107,primary
378108,primary
378109,primary
378110,primary
378111,primary
378112,primary
378113,primary
378114,primary
378115,primary
378116,primary
378117,primary
378118,primary
378119,primary
378120,primary
378125,tertiary
378126,tertiary
378127,residential
378128,residential
378139,service
378146,residential
379094,trunk
379096,trunk
380490,service
380491,residential
380492,service
380493,service
380494,service
380506,tertiary
380507,tertiary
380508,tertiary
380628,unclassified
381021,secondary
381022,secondary
381023,secondary
381024,secondary
381025,secondary
381026,secondary
381027,secondary
381028,secondary
381029,secondary
381030,secondary
381031,secondary
381032,secondary
381033,secondary
381034,secondary
381035,secondary
381036,secondary
381037,secondary
381038,secondary
381039,secondary
381040,secondary
381051,residential
381052,residential
381053,residential
381055,residential
381056,residential
381057,residential
381058,residential
381064,residential
381257,tertiary
381258,tertiary
381276,residential
381277,residential
381278,residential
381279,residential
381280,primary_link
381281,primary_link
381282,primary_link
381283,secondary
381285,residential
381289,residential
381290,residential
381307,track
381337,secondary
381338,residential
381339,residential
381342,secondary
381343,secondary
381344,secondary
381345,secondary
381346,secondary
381347,secondary
381348,secondary
381349,secondary
381350,secondary
381351,secondary
381352,secondary
381353,secondary
381354,secondary
381355,secondary
381356,secondary
381357,secondary
381358,secondary
381359,residential
381360,residential
381361,residential
381362,residential
381381,tertiary
381395,primary
381396,primary
381397,primary
381398,primary
381399,primary
381400,primary
381401,primary
381402,primary
381403,primary
381404,primary
381405,primary
381406,primary
381407,primary
381408,primary
381409,residential
381411,residential
381444,track
381445,service
381448,track
381466,tertiary
381560,tertiary
381561,tertiary
381562,tertiary
381563,secondary
381564,secondary
381565,secondary
381566,secondary
381567,secondary
381568,secondary
381569,secondary
381570,secondary
381571,secondary
381572,secondary
381575,service
381682,primary
381683,primary
381684,primary
381685,primary
381686,primary
381687,primary
381688,primary
381725,track
381739,residential
381742,residential
381750,residential
381751,residential
381752,residential
381753,residential
381778,tertiary
381779,tertiary
381780,tertiary
381781,tertiary
381782,primary
381783,primary
381784,primary
381785,primary
381786,primary
381787,primary
381788,primary
381789,primary
381790,primary
381791,primary
381792,primary
381793,primary
381794,primary
381917,residential
381918,residential
381919,residential
381927,residential
381934,residential
382095,secondary
382181,primary
382182,primary
382183,primary
382187,service
382188,service
382211,tertiary
382212,primary
382213,primary
382214,primary
382215,primary
382216,primary
382217,primary
382218,primary
382219,primary
382220,primary
382221,primary
382222,primary
382223,primary
382224,primary
382225,primary
382226,primary
382227,primary
382228,primary
382229,primary
382230,primary
382231,primary
382232,primary
382233,primary
382234,primary
382235,primary
382236,primary
382237,primary
382238,primary
382239,primary
382240,primary
382241,primary
382242,primary
382248,primary_link
382249,service
382250,primary_link
382251,primary_link
382252,primary_link
382254,primary_link
382280,residential
382281,residential
382282,residential
382403,secondary
382404,secondary
382405,secondary
382406,secondary
382407,secondary
382446,unclassified
382447,unclassified
382448,unclassified
382449,residential
382450,residential
382489,secondary
382490,secondary
382491,secondary
382492,secondary
382493,secondary
382494,secondary
382495,primary_link
382496,secondary
382510,primary_link
382512,primary_link
382515,secondary_link
382516,secondary_link
382524,primary_link
382669,track
382679,unclassified
382681,primary
382682,primary
382683,primary
382684,primary
382685,primary
382686,primary
382687,primary
382688,primary
382689,primary
382711,residential
382731,tertiary
382732,tertiary
383064,tertiary
383065,tertiary
383066,tertiary
383099,track
383232,residential
383234,unclassified
383235,unclassified
383236,unclassified
383237,unclassified
384949,track
384953,track
386069,tertiary
386070,secondary
386071,secondary
386073,residential
389069,tertiary
389070,tertiary
390097,residential
390101,residential
390103,tertiary
390120,residential
390121,residential
390122,residential
390123,residential
390125,tertiary
390964,residential
391071,residential
391072,residential
391073,residential
391358,residential
391360,residential
391361,residential
391362,residential
391364,residential
391750,residential
392049,track
393282,unclassified
393283,unclassified
393284,unclassified
393285,unclassified
393286,unclassified
393287,unclassified
394022,tertiary
394023,primary
394024,primary
394025,residential
394026,residential
394071,unclassified
394454,tertiary
394455,tertiary
394456,tertiary
394457,tertiary
394458,tertiary
394459,tertiary
394460,tertiary
394464,residential
394466,residential
394471,service
394480,tertiary
394481,tertiary
394787,primary
394959,tertiary
394960,tertiary
394961,tertiary
394962,tertiary
394963,tertiary
395106,primary
395107,primary
395108,primary
395142,tertiary
395143,tertiary
395144,tertiary
395145,tertiary
395146,tertiary
395147,secondary
395148,residential
395153,residential
395366,residential
395367,residential
395368,residential
395369,residential
395370,residential
395371,residential
395372,residential
395376,residential
395377,residential
395378,residential
395379,residential
395380,residential
395381,residential
395382,residential
395383,residential
395384,residential
395385,residential
395386,residential
395387,residential
395388,residential
395389,residential
395390,residential
395391,residential
395392,residential
395393,residential
395394,residential
395395,residential
395396,residential
395397,residential
395398,residential
395399,residential
395400,residential
395401,residential
395402,residential
395403,residential
395718,tertiary
395719,tertiary
395720,tertiary
395721,tertiary
395722,residential
395726,service
395731,service
395732,residential
395738,residential
395741,residential
395752,tertiary
395759,tertiary
395760,tertiary
395761,tertiary
395781,tertiary
396163,primary
396164,secondary
396165,secondary
396166,secondary
396362,tertiary
396363,tertiary
396857,residential
396858,residential
397183,tertiary
397184,tertiary
397185,tertiary
397206,residential
397466,residential
397657,residential
397658,residential
397664,residential
398264,primary
398267,motorway
398268,motorway
398269,motorway
398271,motorway
398272,motorway
398274,motorway
398525,motorway
398527,motorway
398530,primary
398531,primary
398532,primary
398533,primary
398534,primary
398535,primary
398536,primary
398537,primary
398538,primary
398539,primary
398540,primary
398541,primary
398542,primary
398562,primary
398563,primary
398564,primary
398565,primary
398576,unclassified
398584,primary
398588,primary
398937,residential
398999,residential
399000,residential
399002,residential
399003,residential
399005,tertiary
399006,tertiary
399007,tertiary
399008,tertiary
399009,tertiary
399010,residential
399011,residential
399012,residential
399014,residential
399419,service
400027,service
401119,primary
401120,residential
401121,living_street
401122,residential
401123,residential
401124,residential
401125,residential
401126,residential
401444,primary
401445,unclassified
401446,unclassified
401447,unclassified
401448,primary
401449,primary
401450,residential
401576,tertiary
401577,tertiary
401578,tertiary
401579,tertiary
401763,primary
401764,primary
401765,primary
401766,primary
401767,primary
401768,primary
401769,primary
401770,primary
401771,primary
401772,primary
401773,primary
401774,primary
402259,primary
402260,primary
402672,tertiary
403549,tertiary
403550,tertiary
403551,tertiary
403552,tertiary
403553,tertiary
403769,primary
403770,primary
403771,primary
403772,primary
403773,primary
403774,primary
403972,primary
403973,primary
404196,secondary
404197,secondary
404571,residential
404572,residential
404805,residential
404806,residential
404807,residential
404808,residential
404809,residential
404810,residential
404811,residential
404812,residential
404813,tertiary
404814,tertiary
404815,tertiary
404861,secondary
404862,secondary
404863,secondary
405125,motorway_link
405126,motorway
405127,motorway
405130,motorway_link
405131,motorway
405132,motorway
405133,motorway
405134,motorway
405135,motorway
405136,motorway
405677,residential
405678,residential
405981,residential
405982,residential
406564,track
407305,tertiary
407387,primary
407388,primary
407389,primary
407390,primary
407466,tertiary
407467,tertiary
407480,primary
407481,primary
407482,primary
407906,service
407907,service
407908,service
407909,service
407913,service
407914,service
407915,service
409620,service
410355,residential
410359,residential
410360,residential
410361,secondary
410366,residential
410367,residential
410368,residential
410369,residential
410370,residential
410472,residential
410473,residential
410477,residential
410478,residential
410479,residential
410480,residential
410481,residential
410482,residential
410483,residential
410484,residential
410485,residential
410486,residential
410525,residential
410565,residential
410600,service
410627,tertiary
410628,tertiary
410629,tertiary
410630,tertiary
410631,tertiary
410632,tertiary
410633,tertiary
410634,tertiary
410635,tertiary
410636,tertiary
410637,tertiary
410638,tertiary
410639,tertiary
410640,tertiary
410641,tertiary
410642,tertiary
410643,tertiary
410644,tertiary
410645,tertiary
410646,residential
410647,residential
410648,tertiary
410649,residential
410651,tertiary
410652,tertiary
