EdgeID,Length(m)(poly),Hour_of_Day,time_poly(s)
1391,76.437,19.0,15.8
1391,76.437,20.0,15.0
1391,76.437,21.0,12.0
1391,76.437,22.0,15.666666666666666
1391,76.437,23.0,11.0
1392,12.946,0.0,
1392,12.946,1.0,
1392,12.946,2.0,
1392,12.946,3.0,
1392,12.946,4.0,
1392,12.946,5.0,
1392,12.946,6.0,8.5
1392,12.946,7.0,
1392,12.946,8.0,
1392,12.946,9.0,
1392,12.946,10.0,13.0
1392,12.946,11.0,
1392,12.946,12.0,
1392,12.946,13.0,
1392,12.946,14.0,
1392,12.946,15.0,
1392,12.946,16.0,10.0
1392,12.946,17.0,24.0
1392,12.946,18.0,14.5
1392,12.946,19.0,10.0
1392,12.946,20.0,
1392,12.946,21.0,
1392,12.946,22.0,18.0
1392,12.946,23.0,15.0
1393,603.298,0.0,34.0
1393,603.298,1.0,25.5
1393,603.298,2.0,33.5
1393,603.298,3.0,
1393,603.298,4.0,11.0
1393,603.298,5.0,12.833333333333334
1393,603.298,6.0,18.166666666666668
1393,603.298,7.0,11.5
1393,603.298,8.0,23.0
1393,603.298,9.0,12.0
1393,603.298,10.0,22.6
1393,603.298,11.0,18.75
1393,603.298,12.0,15.166666666666666
1393,603.298,13.0,23.75
1393,603.298,14.0,13.2
1393,603.298,15.0,15.333333333333334
1393,603.298,16.0,24.0
1393,603.298,17.0,14.2
1393,603.298,18.0,17.166666666666668
1393,603.298,19.0,17.0
1393,603.298,20.0,14.6
1393,603.298,21.0,25.666666666666668
1393,603.298,22.0,20.5
1393,603.298,23.0,13.333333333333334
1394,23.275,0.0,30.0
1394,23.275,1.0,
1394,23.275,2.0,
1394,23.275,3.0,
1394,23.275,4.0,48.0
1394,23.275,5.0,41.0
1394,23.275,6.0,41.0
1394,23.275,7.0,38.0
1394,23.275,8.0,19.0
1394,23.275,9.0,39.666666666666664
1394,23.275,10.0,21.5
1394,23.275,11.0,31.5
1394,23.275,12.0,37.4
1394,23.275,13.0,32.333333333333336
1394,23.275,14.0,40.0
1394,23.275,15.0,49.0
1394,23.275,16.0,33.0
1394,23.275,17.0,45.0
1394,23.275,18.0,44.0
1394,23.275,19.0,30.0
1394,23.275,20.0,25.0
1394,23.275,21.0,
1394,23.275,22.0,24.0
1394,23.275,23.0,
1395,18.065,0.0,41.0
1395,18.065,1.0,43.0
1395,18.065,2.0,38.0
1395,18.065,3.0,36.0
1395,18.065,4.0,40.5
1395,18.065,5.0,50.5
1395,18.065,6.0,37.375
1395,18.065,7.0,42.666666666666664
1395,18.065,8.0,
1395,18.065,9.0,37.666666666666664
1395,18.065,10.0,39.666666666666664
1395,18.065,11.0,33.22222222222222
1395,18.065,12.0,37.285714285714285
1395,18.065,13.0,35.666666666666664
1395,18.065,14.0,41.0
1395,18.065,15.0,29.666666666666668
1395,18.065,16.0,31.0
1395,18.065,17.0,42.5
1395,18.065,18.0,36.0
1395,18.065,19.0,37.0
1395,18.065,20.0,40.5
1395,18.065,21.0,35.2
1395,18.065,22.0,
1395,18.065,23.0,34.5
1396,162.942,1.0,38.0
1396,162.942,6.0,57.0
1396,162.942,7.0,52.0
1396,162.942,11.0,
1396,162.942,13.0,
1396,162.942,15.0,20.0
1396,162.942,16.0,37.5
1396,162.942,17.0,43.0
1396,162.942,18.0,35.0
1396,162.942,19.0,23.0
1396,162.942,20.0,12.0
1396,162.942,21.0,25.0
1396,162.942,22.0,35.333333333333336
1396,162.942,23.0,
1397,184.871,6.0,
1397,184.871,7.0,28.0
1397,184.871,8.0,64.0
1397,184.871,11.0,106.0
1397,184.871,13.0,25.0
1397,184.871,15.0,82.0
1397,184.871,16.0,59.0
1397,184.871,17.0,
1397,184.871,18.0,
1397,184.871,19.0,28.0
1397,184.871,20.0,
1397,184.871,21.0,87.0
1397,184.871,22.0,28.0
1397,184.871,23.0,42.0
1398,17.741,6.0,
1398,17.741,7.0,
1398,17.741,11.0,
1398,17.741,13.0,
1398,17.741,15.0,
1398,17.741,16.0,
1398,17.741,17.0,
1398,17.741,18.0,
1398,17.741,19.0,31.0
1398,17.741,20.0,
1398,17.741,21.0,28.0
1398,17.741,22.0,
1398,17.741,23.0,
1399,21.501,6.0,
1399,21.501,7.0,
1399,21.501,11.0,
1399,21.501,13.0,
1399,21.501,15.0,
1399,21.501,16.0,180.0
1399,21.501,17.0,23.0
1399,21.501,18.0,27.0
1399,21.501,19.0,26.0
1399,21.501,20.0,25.0
1399,21.501,21.0,24.0
1399,21.501,22.0,33.0
1399,21.501,23.0,
1400,67.43,6.0,
1400,67.43,7.0,25.0
1400,67.43,11.0,
1400,67.43,13.0,37.0
1400,67.43,15.0,
1400,67.43,16.0,
1400,67.43,17.0,
1400,67.43,18.0,
1400,67.43,19.0,32.666666666666664
1400,67.43,20.0,
1400,67.43,21.0,35.5
1400,67.43,22.0,
1400,67.43,23.0,103.0
1401,16.488,6.0,
1401,16.488,7.0,
1401,16.488,11.0,
1401,16.488,13.0,
1401,16.488,15.0,
1401,16.488,16.0,
1401,16.488,17.0,
1401,16.488,18.0,
1401,16.488,19.0,
1401,16.488,20.0,
1401,16.488,21.0,
1401,16.488,22.0,
1401,16.488,23.0,
1402,56.224,6.0,
1402,56.224,7.0,
1402,56.224,11.0,
1402,56.224,13.0,
1402,56.224,15.0,
1402,56.224,16.0,
1402,56.224,17.0,
1402,56.224,18.0,
1402,56.224,19.0,
1402,56.224,20.0,
1402,56.224,21.0,
1402,56.224,22.0,
1402,56.224,23.0,
1405,168.938,9.0,20.0
1407,20.839,16.0,
2966,41.628,18.0,
2967,29.317,2.0,14.0
2967,29.317,5.0,
2967,29.317,18.0,
2967,29.317,20.0,
2967,29.317,21.0,14.0
2967,29.317,22.0,
2968,29.994,2.0,
2968,29.994,5.0,
2968,29.994,18.0,
2968,29.994,20.0,
2968,29.994,21.0,
2968,29.994,22.0,
2969,113.759,2.0,
2969,113.759,5.0,
2969,113.759,18.0,12.0
2969,113.759,20.0,
2969,113.759,21.0,
2969,113.759,22.0,
2970,91.32,2.0,10.0
2970,91.32,5.0,50.0
2970,91.32,18.0,
2970,91.32,20.0,35.0
2970,91.32,21.0,10.0
2970,91.32,22.0,11.0
2971,17.752,2.0,
2971,17.752,5.0,
2971,17.752,18.0,
2971,17.752,20.0,
2971,17.752,21.0,
2971,17.752,22.0,
2972,396.413,2.0,23.0
2972,396.413,5.0,17.0
2972,396.413,18.0,29.0
2972,396.413,20.0,23.0
2972,396.413,21.0,23.0
2972,396.413,22.0,25.0
2973,373.028,2.0,12.0
2973,373.028,5.0,12.0
2973,373.028,18.0,45.0
2973,373.028,20.0,11.0
2973,373.028,21.0,22.0
2973,373.028,22.0,42.0
2974,198.988,2.0,43.0
2974,198.988,5.0,25.0
2974,198.988,11.0,
2974,198.988,20.0,18.0
2974,198.988,21.0,16.0
2974,198.988,22.0,
2975,0.939,2.0,
2975,0.939,5.0,
2975,0.939,11.0,
2975,0.939,20.0,
2975,0.939,21.0,
2975,0.939,22.0,
2976,1328.183,0.0,131.0
2976,1328.183,1.0,120.0
2976,1328.183,10.0,99.0
2976,1328.183,11.0,139.0
2976,1328.183,12.0,150.0
2976,1328.183,14.0,94.0
2976,1328.183,15.0,162.0
2976,1328.183,17.0,124.0
2976,1328.183,18.0,208.0
2976,1328.183,21.0,130.0
2976,1328.183,22.0,113.0
2976,1328.183,23.0,123.0
2977,274.724,0.0,13.0
2977,274.724,1.0,21.0
2977,274.724,11.0,12.5
2977,274.724,12.0,17.0
2977,274.724,14.0,32.0
2977,274.724,15.0,20.0
2977,274.724,17.0,37.0
2977,274.724,18.0,26.0
2977,274.724,21.0,21.5
2977,274.724,22.0,11.0
2977,274.724,23.0,26.0
2978,438.825,0.0,76.0
2978,438.825,1.0,25.0
2978,438.825,2.0,35.0
2978,438.825,4.0,28.0
2978,438.825,5.0,22.0
2978,438.825,6.0,42.0
2978,438.825,7.0,28.0
2978,438.825,12.0,54.0
2978,438.825,14.0,24.0
2978,438.825,18.0,27.0
2978,438.825,19.0,30.0
2978,438.825,20.0,27.0
2978,438.825,22.0,23.0
2978,438.825,23.0,9.0
2979,200.854,0.0,
2979,200.854,1.0,13.0
2979,200.854,2.0,14.0
2979,200.854,4.0,13.0
2979,200.854,5.0,23.0
2979,200.854,6.0,
2979,200.854,7.0,14.0
2979,200.854,12.0,93.0
2979,200.854,14.0,17.0
2979,200.854,18.0,27.0
2979,200.854,19.0,49.0
2979,200.854,20.0,13.0
2979,200.854,22.0,28.0
2979,200.854,23.0,12.0
2980,156.506,1.0,15.5
2980,156.506,2.0,
2980,156.506,4.0,14.0
2980,156.506,5.0,
2980,156.506,7.0,
2980,156.506,12.0,
2980,156.506,14.0,
2980,156.506,19.0,
2980,156.506,20.0,
2980,156.506,22.0,
2980,156.506,23.0,10.0
2981,241.016,1.0,16.0
2981,241.016,2.0,16.0
2981,241.016,4.0,16.0
2981,241.016,5.0,20.0
2981,241.016,7.0,13.5
2981,241.016,12.0,12.0
2981,241.016,14.0,12.0
2981,241.016,19.0,12.0
2981,241.016,20.0,29.0
2981,241.016,21.0,113.0
2981,241.016,22.0,20.0
2981,241.016,23.0,10.0
2982,399.844,1.0,89.5
2982,399.844,2.0,35.0
2982,399.844,4.0,29.0
2982,399.844,5.0,12.0
2982,399.844,7.0,27.5
2982,399.844,12.0,18.0
2982,399.844,14.0,27.0
2982,399.844,19.0,27.0
2982,399.844,20.0,20.0
2982,399.844,21.0,22.0
2982,399.844,23.0,39.0
2983,265.765,0.0,34.0
2983,265.765,1.0,20.0
2983,265.765,2.0,45.0
2983,265.765,4.0,19.0
2983,265.765,5.0,23.0
2983,265.765,6.0,10.0
2983,265.765,7.0,23.0
2983,265.765,12.0,17.0
2983,265.765,14.0,22.0
2983,265.765,17.0,35.5
2983,265.765,18.0,14.0
2983,265.765,19.0,18.0
2983,265.765,20.0,42.0
2983,265.765,23.0,19.666666666666668
2984,470.415,0.0,31.0
2984,470.415,1.0,50.0
2984,470.415,2.0,28.5
2984,470.415,4.0,36.0
2984,470.415,5.0,41.0
2984,470.415,6.0,30.0
2984,470.415,7.0,28.0
2984,470.415,12.0,23.0
2984,470.415,14.0,43.0
2984,470.415,17.0,86.5
2984,470.415,18.0,27.0
2984,470.415,19.0,35.0
2984,470.415,20.0,40.0
2984,470.415,23.0,45.333333333333336
2985,292.721,0.0,
2985,292.721,1.0,30.0
2985,292.721,2.0,16.0
2985,292.721,4.0,25.0
2985,292.721,5.0,15.0
2985,292.721,6.0,9.0
2985,292.721,7.0,17.5
2985,292.721,12.0,17.0
2985,292.721,14.0,13.0
2985,292.721,18.0,26.0
2985,292.721,19.0,9.0
2985,292.721,20.0,
2985,292.721,23.0,13.0
2986,508.536,0.0,32.0
2986,508.536,1.0,35.5
2986,508.536,2.0,45.0
2986,508.536,4.0,24.0
2986,508.536,5.0,32.0
2986,508.536,6.0,21.0
2986,508.536,7.0,24.0
2986,508.536,12.0,19.5
2986,508.536,14.0,26.0
2986,508.536,18.0,23.0
2986,508.536,19.0,29.0
2986,508.536,20.0,45.0
2986,508.536,23.0,26.0
2987,422.909,0.0,22.0
2987,422.909,1.0,27.0
2987,422.909,2.0,33.0
2987,422.909,4.0,25.0
2987,422.909,5.0,32.0
2987,422.909,6.0,19.0
2987,422.909,7.0,18.0
2987,422.909,12.0,23.5
2987,422.909,14.0,39.0
2987,422.909,18.0,22.0
2987,422.909,19.0,12.0
2987,422.909,20.0,39.0
2987,422.909,23.0,19.0
2988,723.352,0.0,51.0
2988,723.352,1.0,52.0
2988,723.352,2.0,57.0
2988,723.352,4.0,53.0
2988,723.352,5.0,58.0
2988,723.352,6.0,48.0
2988,723.352,7.0,45.5
2988,723.352,12.0,49.5
2988,723.352,14.0,48.0
2988,723.352,18.0,52.0
2988,723.352,19.0,48.0
2988,723.352,20.0,39.0
2988,723.352,23.0,48.5
2989,784.215,0.0,36.0
2989,784.215,1.0,55.0
2989,784.215,2.0,64.0
2989,784.215,4.0,44.0
2989,784.215,5.0,56.0
2989,784.215,6.0,60.0
2989,784.215,7.0,50.5
2989,784.215,12.0,46.5
2989,784.215,14.0,44.0
2989,784.215,18.0,45.0
2989,784.215,19.0,42.0
2989,784.215,20.0,46.0
2989,784.215,22.0,53.0
2989,784.215,23.0,25.0
2990,29.82,0.0,
2990,29.82,1.0,106.0
2990,29.82,3.0,
2990,29.82,4.0,
2990,29.82,5.0,
2990,29.82,6.0,
2990,29.82,8.0,
2990,29.82,10.0,
2990,29.82,11.0,
2990,29.82,12.0,19.0
2990,29.82,13.0,
2990,29.82,14.0,
2990,29.82,15.0,
2990,29.82,17.0,
2990,29.82,18.0,110.0
2990,29.82,19.0,
2990,29.82,20.0,31.5
2990,29.82,21.0,124.0
2990,29.82,22.0,
2990,29.82,23.0,
2991,576.428,0.0,40.666666666666664
2991,576.428,1.0,30.0
2991,576.428,3.0,42.0
2991,576.428,4.0,44.0
2991,576.428,5.0,38.5
2991,576.428,6.0,37.0
2991,576.428,8.0,37.5
2991,576.428,10.0,37.5
2991,576.428,11.0,48.0
2991,576.428,12.0,15.0
2991,576.428,13.0,44.0
2991,576.428,14.0,46.5
2991,576.428,15.0,39.0
2991,576.428,17.0,19.0
2991,576.428,18.0,45.0
2991,576.428,19.0,64.8
2991,576.428,20.0,39.75
2991,576.428,21.0,43.666666666666664
2991,576.428,22.0,47.25
2991,576.428,23.0,39.5
2992,55.896,19.0,
2992,55.896,22.0,
2992,55.896,23.0,
2993,61.317,11.0,12.0
2994,13.197,11.0,
2995,141.744,11.0,
2996,114.012,11.0,
2998,219.685,11.0,25.0
2999,5.231,0.0,
2999,5.231,1.0,
2999,5.231,2.0,
2999,5.231,3.0,
2999,5.231,6.0,
2999,5.231,7.0,14.0
2999,5.231,8.0,
2999,5.231,9.0,
2999,5.231,10.0,
2999,5.231,11.0,
2999,5.231,12.0,
2999,5.231,13.0,
2999,5.231,14.0,
2999,5.231,15.0,21.0
2999,5.231,16.0,
2999,5.231,17.0,
2999,5.231,18.0,
2999,5.231,19.0,
2999,5.231,20.0,
2999,5.231,21.0,
2999,5.231,22.0,
2999,5.231,23.0,
3000,7.641,0.0,
3000,7.641,1.0,
3000,7.641,2.0,
3000,7.641,3.0,
3000,7.641,6.0,
3000,7.641,7.0,
3000,7.641,8.0,
3000,7.641,9.0,
3000,7.641,10.0,
3000,7.641,11.0,
3000,7.641,12.0,
3000,7.641,13.0,
3000,7.641,14.0,
3000,7.641,15.0,
3000,7.641,16.0,
3000,7.641,17.0,
3000,7.641,18.0,
3000,7.641,19.0,
3000,7.641,20.0,
3000,7.641,21.0,
3000,7.641,22.0,
3000,7.641,23.0,
3001,54.529,0.0,
3001,54.529,1.0,
3001,54.529,2.0,
3001,54.529,3.0,
3001,54.529,6.0,
3001,54.529,7.0,
3001,54.529,8.0,13.0
3001,54.529,9.0,13.0
3001,54.529,10.0,
3001,54.529,11.0,
3001,54.529,12.0,
3001,54.529,13.0,
3001,54.529,14.0,
3001,54.529,15.0,
3001,54.529,16.0,
3001,54.529,17.0,22.0
3001,54.529,18.0,19.0
3001,54.529,19.0,
3001,54.529,20.0,12.0
3001,54.529,21.0,27.0
3001,54.529,22.0,
3001,54.529,23.0,
3002,53.764,0.0,
3002,53.764,1.0,
3002,53.764,2.0,
3002,53.764,3.0,
3002,53.764,6.0,
3002,53.764,7.0,
3002,53.764,8.0,
3002,53.764,9.0,19.0
3002,53.764,10.0,10.0
3002,53.764,11.0,12.5
3002,53.764,12.0,30.0
3002,53.764,13.0,
3002,53.764,14.0,
3002,53.764,15.0,
3002,53.764,16.0,14.0
3002,53.764,17.0,10.0
3002,53.764,18.0,
3002,53.764,19.0,18.0
3002,53.764,20.0,18.0
3002,53.764,21.0,
3002,53.764,22.0,
3002,53.764,23.0,
3003,115.824,0.0,
3003,115.824,1.0,29.0
3003,115.824,2.0,11.0
3003,115.824,3.0,23.0
3003,115.824,6.0,13.0
3003,115.824,7.0,23.0
3003,115.824,8.0,21.333333333333332
3003,115.824,9.0,23.0
3003,115.824,10.0,
3003,115.824,11.0,14.0
3003,115.824,12.0,23.0
3003,115.824,13.0,21.666666666666668
3003,115.824,14.0,29.0
3003,115.824,15.0,
3003,115.824,16.0,20.5
3003,115.824,17.0,
3003,115.824,18.0,17.0
3003,115.824,19.0,11.0
3003,115.824,20.0,12.0
3003,115.824,21.0,10.5
3003,115.824,22.0,16.5
3003,115.824,23.0,11.833333333333334
3004,198.189,0.0,14.5
3004,198.189,1.0,10.0
3004,198.189,2.0,11.0
3004,198.189,3.0,11.0
3004,198.189,6.0,11.0
3004,198.189,7.0,36.0
3004,198.189,8.0,17.0
3004,198.189,9.0,11.0
3004,198.189,10.0,10.5
3004,198.189,11.0,16.25
3004,198.189,12.0,
3004,198.189,13.0,11.0
3004,198.189,14.0,16.0
3004,198.189,15.0,25.0
3004,198.189,16.0,13.0
3004,198.189,17.0,11.0
3004,198.189,18.0,20.0
3004,198.189,19.0,19.0
3004,198.189,20.0,14.25
3004,198.189,21.0,13.0
3004,198.189,22.0,12.0
3004,198.189,23.0,11.5
3005,28.225,0.0,
3005,28.225,1.0,
3005,28.225,2.0,
3005,28.225,3.0,
3005,28.225,6.0,12.0
3005,28.225,7.0,
3005,28.225,8.0,
3005,28.225,9.0,19.0
3005,28.225,10.0,
3005,28.225,11.0,
3005,28.225,12.0,
3005,28.225,13.0,8.0
3005,28.225,14.0,
3005,28.225,15.0,
3005,28.225,16.0,
3005,28.225,17.0,
3005,28.225,18.0,
3005,28.225,19.0,
3005,28.225,20.0,
3005,28.225,21.0,
3005,28.225,22.0,14.0
3005,28.225,23.0,
3006,27.657,0.0,14.0
3006,27.657,1.0,
3006,27.657,2.0,
3006,27.657,3.0,
3006,27.657,6.0,
3006,27.657,7.0,
3006,27.657,8.0,
3006,27.657,9.0,
3006,27.657,10.0,
3006,27.657,11.0,
3006,27.657,12.0,
3006,27.657,13.0,
3006,27.657,14.0,
3006,27.657,15.0,
3006,27.657,16.0,22.0
3006,27.657,17.0,
3006,27.657,18.0,
3006,27.657,19.0,
3006,27.657,20.0,
3006,27.657,21.0,
3006,27.657,22.0,
3006,27.657,23.0,
3007,1.844,0.0,
3007,1.844,1.0,
3007,1.844,2.0,
3007,1.844,3.0,
3007,1.844,6.0,
3007,1.844,7.0,
3007,1.844,8.0,
3007,1.844,9.0,
3007,1.844,10.0,13.0
3007,1.844,11.0,
3007,1.844,12.0,
3007,1.844,13.0,
3007,1.844,14.0,
3007,1.844,15.0,
3007,1.844,16.0,
3007,1.844,17.0,
3007,1.844,18.0,
3007,1.844,19.0,
3007,1.844,20.0,
3007,1.844,21.0,
3007,1.844,22.0,
3007,1.844,23.0,
3008,836.636,0.0,37.0
3008,836.636,1.0,32.6
3008,836.636,2.0,40.0
3008,836.636,3.0,33.0
3008,836.636,4.0,31.75
3008,836.636,5.0,35.22222222222222
3008,836.636,6.0,28.875
3008,836.636,7.0,33.0
3008,836.636,8.0,30.5
3008,836.636,9.0,35.6875
3008,836.636,10.0,34.84615384615385
3008,836.636,11.0,35.5
3008,836.636,12.0,36.77272727272727
3008,836.636,13.0,34.17391304347826
3008,836.636,14.0,35.94117647058823
3008,836.636,15.0,31.4
3008,836.636,16.0,35.75
3008,836.636,17.0,35.61538461538461
3008,836.636,18.0,33.09090909090909
3008,836.636,19.0,32.86666666666667
3008,836.636,20.0,32.42857142857143
3008,836.636,21.0,30.416666666666668
3008,836.636,22.0,36.75
3008,836.636,23.0,33.714285714285715
3081,45.67,0.0,
3081,45.67,3.0,
3081,45.67,6.0,
3081,45.67,7.0,
3081,45.67,8.0,
3081,45.67,12.0,
3081,45.67,14.0,20.0
3081,45.67,16.0,
3081,45.67,18.0,
3081,45.67,19.0,
3081,45.67,20.0,
3081,45.67,22.0,21.0
3081,45.67,23.0,
3082,29.889,0.0,
3082,29.889,1.0,
3082,29.889,3.0,
3082,29.889,6.0,
3082,29.889,7.0,
3082,29.889,8.0,
3082,29.889,9.0,
3082,29.889,10.0,
3082,29.889,12.0,
3082,29.889,14.0,
3082,29.889,16.0,16.0
3082,29.889,18.0,
3082,29.889,19.0,
3082,29.889,20.0,
3082,29.889,22.0,
3082,29.889,23.0,
3083,62.077,0.0,
3083,62.077,1.0,
3083,62.077,3.0,
3083,62.077,6.0,
3083,62.077,7.0,
3083,62.077,8.0,
3083,62.077,9.0,18.0
3083,62.077,10.0,
3083,62.077,12.0,
3083,62.077,14.0,
3083,62.077,16.0,
3083,62.077,18.0,16.0
3083,62.077,19.0,
3083,62.077,20.0,
3083,62.077,22.0,
3083,62.077,23.0,14.0
3084,48.438,0.0,
3084,48.438,1.0,
3084,48.438,3.0,
3084,48.438,6.0,
3084,48.438,7.0,
3084,48.438,8.0,16.0
3084,48.438,9.0,
3084,48.438,10.0,21.0
3084,48.438,12.0,
3084,48.438,14.0,13.0
3084,48.438,16.0,
3084,48.438,18.0,13.0
3084,48.438,19.0,15.0
3084,48.438,20.0,17.0
3084,48.438,22.0,12.0
3084,48.438,23.0,
3085,79.509,1.0,
3085,79.509,6.0,
3085,79.509,7.0,
3085,79.509,8.0,
3085,79.509,9.0,
3085,79.509,10.0,
3085,79.509,12.0,
3085,79.509,14.0,
3085,79.509,15.0,
3085,79.509,16.0,
3085,79.509,18.0,
3085,79.509,19.0,
3085,79.509,20.0,28.0
3085,79.509,22.0,
3085,79.509,23.0,
3086,19.139,1.0,
3086,19.139,6.0,
3086,19.139,7.0,
3086,19.139,8.0,
3086,19.139,9.0,
3086,19.139,10.0,
3086,19.139,12.0,
3086,19.139,14.0,
3086,19.139,15.0,
3086,19.139,16.0,
3086,19.139,18.0,
3086,19.139,19.0,
3086,19.139,20.0,
3086,19.139,22.0,
3086,19.139,23.0,
3087,78.323,8.0,
3087,78.323,9.0,
3087,78.323,14.0,17.0
3087,78.323,15.0,11.0
3087,78.323,16.0,
3087,78.323,18.0,12.0
3087,78.323,19.0,
3087,78.323,20.0,
3087,78.323,22.0,10.0
3087,78.323,23.0,
3088,72.978,8.0,16.0
3088,72.978,9.0,9.0
3088,72.978,14.0,
3088,72.978,15.0,
3088,72.978,16.0,18.0
3088,72.978,18.0,19.0
3088,72.978,19.0,13.0
3088,72.978,20.0,
3088,72.978,22.0,
3088,72.978,23.0,
3089,245.349,8.0,
3089,245.349,9.0,18.0
3089,245.349,14.0,14.5
3089,245.349,15.0,9.0
3089,245.349,16.0,
3089,245.349,18.0,18.0
3089,245.349,19.0,
3089,245.349,20.0,10.0
3089,245.349,22.0,18.0
3089,245.349,23.0,28.0
4244,231.318,0.0,18.333333333333332
4244,231.318,1.0,13.75
4244,231.318,2.0,12.666666666666666
4244,231.318,3.0,12.5
4244,231.318,4.0,15.0
4244,231.318,5.0,27.333333333333332
4244,231.318,6.0,40.0
4244,231.318,8.0,21.5
4244,231.318,9.0,31.333333333333332
4244,231.318,10.0,10.0
4244,231.318,11.0,13.8
4244,231.318,12.0,18.2
4244,231.318,13.0,15.8
4244,231.318,14.0,29.333333333333332
4244,231.318,15.0,20.75
4244,231.318,16.0,30.5
4244,231.318,17.0,19.75
4244,231.318,18.0,19.166666666666668
4244,231.318,19.0,17.0
4244,231.318,20.0,15.545454545454545
4244,231.318,21.0,21.571428571428573
4244,231.318,22.0,28.0
4244,231.318,23.0,12.75
4245,8.481,0.0,
4245,8.481,8.0,
4245,8.481,14.0,74.0
4245,8.481,18.0,
4245,8.481,21.0,
4245,8.481,22.0,
4247,103.708,0.0,
4247,103.708,1.0,
4247,103.708,3.0,
4247,103.708,6.0,
4247,103.708,7.0,
4247,103.708,8.0,
4247,103.708,9.0,12.0
4247,103.708,11.0,
4247,103.708,12.0,
4247,103.708,13.0,11.0
4247,103.708,16.0,
4247,103.708,18.0,
4247,103.708,19.0,15.0
4247,103.708,20.0,12.0
4247,103.708,21.0,
4247,103.708,22.0,
4247,103.708,23.0,
4248,192.327,3.0,11.0
4248,192.327,6.0,
4248,192.327,10.0,11.0
4248,192.327,12.0,12.0
4248,192.327,18.0,18.5
4248,192.327,22.0,16.0
4248,192.327,23.0,
4762,363.095,13.0,13.0
4762,363.095,14.0,25.0
4762,363.095,15.0,19.0
4762,363.095,17.0,24.0
4762,363.095,20.0,20.0
4762,363.095,21.0,38.0
4763,151.628,13.0,15.0
4763,151.628,14.0,
4763,151.628,15.0,10.5
4763,151.628,17.0,
4763,151.628,20.0,12.0
4763,151.628,21.0,
4764,42.463,13.0,
4764,42.463,14.0,12.0
4764,42.463,15.0,
4764,42.463,17.0,
4764,42.463,20.0,15.0
4764,42.463,21.0,
4765,13.835,13.0,
4765,13.835,14.0,
4765,13.835,17.0,
4765,13.835,20.0,
4765,13.835,21.0,
4766,100.165,13.0,
4766,100.165,14.0,
4766,100.165,17.0,
4766,100.165,20.0,102.0
4766,100.165,21.0,
4767,208.242,13.0,15.0
4767,208.242,14.0,14.0
4767,208.242,17.0,14.0
4767,208.242,20.0,14.0
4767,208.242,21.0,
4768,60.307,12.0,
4768,60.307,14.0,16.0
4768,60.307,17.0,
4768,60.307,20.0,14.0
4768,60.307,21.0,10.0
4769,63.139,12.0,
4769,63.139,14.0,
4769,63.139,17.0,
4769,63.139,20.0,
4769,63.139,21.0,
4770,47.834,12.0,
4770,47.834,14.0,
4770,47.834,17.0,
4770,47.834,20.0,
4770,47.834,21.0,
4771,228.426,12.0,222.0
4771,228.426,14.0,32.0
4771,228.426,17.0,11.0
4771,228.426,20.0,15.0
4771,228.426,21.0,14.0
4772,151.553,14.0,
4772,151.553,17.0,14.0
4772,151.553,20.0,109.0
4772,151.553,21.0,10.0
4779,44.196,0.0,
4779,44.196,1.0,
4779,44.196,2.0,
4779,44.196,6.0,16.0
4779,44.196,7.0,
4779,44.196,8.0,
4779,44.196,10.0,29.0
4779,44.196,11.0,30.333333333333332
4779,44.196,13.0,33.0
4779,44.196,14.0,14.0
4779,44.196,15.0,22.0
4779,44.196,16.0,
4779,44.196,17.0,18.0
4779,44.196,18.0,20.2
4779,44.196,19.0,
4779,44.196,20.0,17.0
4779,44.196,21.0,27.142857142857142
4779,44.196,22.0,
4779,44.196,23.0,18.0
4780,44.673,0.0,
4780,44.673,1.0,
4780,44.673,3.0,
4780,44.673,6.0,
4780,44.673,7.0,14.0
4780,44.673,8.0,
4780,44.673,10.0,
4780,44.673,11.0,
4780,44.673,13.0,14.0
4780,44.673,14.0,
4780,44.673,15.0,
4780,44.673,16.0,
4780,44.673,17.0,
4780,44.673,18.0,
4780,44.673,19.0,
4780,44.673,20.0,
4780,44.673,21.0,
4780,44.673,22.0,
4780,44.673,23.0,
4781,54.823,1.0,
4781,54.823,3.0,
4781,54.823,6.0,16.0
4781,54.823,7.0,
4781,54.823,8.0,
4781,54.823,9.0,14.0
4781,54.823,10.0,
4781,54.823,11.0,
4781,54.823,13.0,13.0
4781,54.823,14.0,
4781,54.823,15.0,
4781,54.823,16.0,14.0
4781,54.823,17.0,
4781,54.823,18.0,13.0
4781,54.823,19.0,14.0
4781,54.823,20.0,
4781,54.823,21.0,
4781,54.823,22.0,16.0
4781,54.823,23.0,12.0
4782,22.394,1.0,
4782,22.394,3.0,
4782,22.394,6.0,
4782,22.394,7.0,
4782,22.394,8.0,
4782,22.394,9.0,
4782,22.394,10.0,
4782,22.394,11.0,
4782,22.394,13.0,
4782,22.394,14.0,
4782,22.394,15.0,
