EdgeID,Length(m)(poly),Hour_of_Day,time_poly(s)
328929,202.996,14.0,12.0
328929,202.996,15.0,13.6875
328929,202.996,16.0,12.076923076923077
328929,202.996,17.0,12.35
328929,202.996,18.0,11.791666666666666
328929,202.996,19.0,12.464285714285714
328929,202.996,20.0,12.088235294117647
328929,202.996,21.0,12.931034482758621
328929,202.996,22.0,12.333333333333334
328929,202.996,23.0,13.235294117647058
328931,96.603,0.0,14.384615384615385
328931,96.603,1.0,14.923076923076923
328931,96.603,2.0,12.833333333333334
328931,96.603,3.0,11.666666666666666
328931,96.603,4.0,18.0
328931,96.603,5.0,12.0
328931,96.603,6.0,14.0
328931,96.603,7.0,17.0
328931,96.603,8.0,12.2
328931,96.603,9.0,13.142857142857142
328931,96.603,10.0,11.857142857142858
328931,96.603,11.0,11.833333333333334
328931,96.603,12.0,13.0
328931,96.603,13.0,17.4
328931,96.603,14.0,10.8
328931,96.603,15.0,13.0
328931,96.603,16.0,13.0
328931,96.603,17.0,12.76923076923077
328931,96.603,18.0,12.090909090909092
328931,96.603,19.0,16.25
328931,96.603,20.0,13.789473684210526
328931,96.603,21.0,13.136363636363637
328931,96.603,22.0,12.11111111111111
328931,96.603,23.0,14.375
328932,102.387,0.0,15.666666666666666
328932,102.387,1.0,16.4
328932,102.387,2.0,15.75
328932,102.387,3.0,13.2
328932,102.387,4.0,18.0
328932,102.387,5.0,17.333333333333332
328932,102.387,6.0,19.833333333333332
328932,102.387,7.0,16.5
328932,102.387,8.0,14.75
328932,102.387,9.0,25.714285714285715
328932,102.387,10.0,
328932,102.387,11.0,24.0
328932,102.387,12.0,22.0
328932,102.387,13.0,20.0
328932,102.387,14.0,22.5
328932,102.387,15.0,29.0
328932,102.387,16.0,17.714285714285715
328932,102.387,17.0,20.0
328932,102.387,18.0,15.222222222222221
328932,102.387,19.0,18.88888888888889
328932,102.387,20.0,14.272727272727273
328932,102.387,21.0,17.0
328932,102.387,22.0,15.416666666666666
328932,102.387,23.0,17.545454545454547
328933,73.331,0.0,12.375
328933,73.331,1.0,11.142857142857142
328933,73.331,2.0,17.666666666666668
328933,73.331,3.0,14.0
328933,73.331,4.0,
328933,73.331,5.0,14.5
328933,73.331,6.0,10.5
328933,73.331,7.0,
328933,73.331,8.0,10.0
328933,73.331,9.0,13.833333333333334
328933,73.331,10.0,14.0
328933,73.331,11.0,12.166666666666666
328933,73.331,12.0,10.666666666666666
328933,73.331,13.0,12.0
328933,73.331,14.0,13.0
328933,73.331,15.0,12.0
328933,73.331,16.0,12.833333333333334
328933,73.331,17.0,13.125
328933,73.331,18.0,11.8
328933,73.331,19.0,12.875
328933,73.331,20.0,11.615384615384615
328933,73.331,21.0,12.090909090909092
328933,73.331,22.0,11.571428571428571
328933,73.331,23.0,11.25
328934,73.3,0.0,12.0
328934,73.3,1.0,12.285714285714286
328934,73.3,2.0,13.2
328934,73.3,3.0,10.0
328934,73.3,4.0,11.5
328934,73.3,5.0,
328934,73.3,6.0,11.333333333333334
328934,73.3,7.0,16.0
328934,73.3,8.0,14.666666666666666
328934,73.3,9.0,13.0
328934,73.3,10.0,
328934,73.3,11.0,13.2
328934,73.3,12.0,12.0
328934,73.3,13.0,14.666666666666666
328934,73.3,14.0,12.666666666666666
328934,73.3,15.0,18.0
328934,73.3,16.0,10.75
328934,73.3,17.0,23.0
328934,73.3,18.0,11.0
328934,73.3,19.0,13.571428571428571
328934,73.3,20.0,11.785714285714286
328934,73.3,21.0,13.333333333333334
328934,73.3,22.0,13.5
328934,73.3,23.0,9.666666666666666
330244,124.567,0.0,10.5
330244,124.567,1.0,11.5
330244,124.567,2.0,11.0
330244,124.567,3.0,10.8
330244,124.567,4.0,11.25
330244,124.567,5.0,14.25
330244,124.567,6.0,12.0
330244,124.567,7.0,12.0
330244,124.567,8.0,12.0
330244,124.567,9.0,11.714285714285714
330244,124.567,10.0,11.5
330244,124.567,11.0,11.5
330244,124.567,12.0,11.0
330244,124.567,13.0,13.0
330244,124.567,14.0,15.6
330244,124.567,15.0,15.4
330244,124.567,16.0,
330244,124.567,17.0,11.333333333333334
330244,124.567,18.0,13.166666666666666
330244,124.567,19.0,14.857142857142858
330244,124.567,20.0,14.25
330244,124.567,21.0,10.75
330244,124.567,22.0,16.285714285714285
330244,124.567,23.0,12.4
330245,62.85,0.0,21.5
330245,62.85,1.0,
330245,62.85,2.0,
330245,62.85,3.0,15.0
330245,62.85,4.0,16.5
330245,62.85,5.0,15.0
330245,62.85,6.0,
330245,62.85,7.0,
330245,62.85,8.0,
330245,62.85,9.0,21.5
330245,62.85,10.0,
330245,62.85,11.0,17.0
330245,62.85,12.0,
330245,62.85,13.0,
330245,62.85,14.0,22.0
330245,62.85,15.0,24.5
330245,62.85,16.0,
330245,62.85,17.0,
330245,62.85,18.0,16.0
330245,62.85,19.0,17.0
330245,62.85,20.0,19.0
330245,62.85,21.0,20.0
330245,62.85,22.0,17.0
330245,62.85,23.0,19.0
330352,352.547,0.0,16.0
330352,352.547,1.0,18.4
330352,352.547,2.0,16.0
330352,352.547,3.0,17.0
330352,352.547,4.0,15.5
330352,352.547,5.0,16.571428571428573
330352,352.547,6.0,12.75
330352,352.547,7.0,13.2
330352,352.547,8.0,21.5
330352,352.547,9.0,38.666666666666664
330352,352.547,10.0,19.0
330352,352.547,11.0,23.0
330352,352.547,12.0,25.0
330352,352.547,13.0,17.0
330352,352.547,14.0,16.5
330352,352.547,15.0,18.0
330352,352.547,16.0,12.333333333333334
330352,352.547,17.0,16.4
330352,352.547,18.0,16.818181818181817
330352,352.547,19.0,14.909090909090908
330352,352.547,20.0,16.0
330352,352.547,21.0,15.5
330352,352.547,22.0,20.555555555555557
330352,352.547,23.0,17.5
330353,292.236,0.0,20.375
330353,292.236,1.0,22.0
330353,292.236,2.0,17.666666666666668
330353,292.236,3.0,16.0
330353,292.236,4.0,24.8
330353,292.236,5.0,19.5
330353,292.236,6.0,18.25
330353,292.236,7.0,20.25
330353,292.236,8.0,17.75
330353,292.236,9.0,18.555555555555557
330353,292.236,10.0,19.333333333333332
330353,292.236,11.0,18.0
330353,292.236,12.0,14.0
330353,292.236,13.0,20.75
330353,292.236,14.0,20.833333333333332
330353,292.236,15.0,23.125
330353,292.236,16.0,32.25
330353,292.236,17.0,13.4
330353,292.236,18.0,17.555555555555557
330353,292.236,19.0,18.555555555555557
330353,292.236,20.0,16.11111111111111
330353,292.236,21.0,17.0
330353,292.236,22.0,16.0
330353,292.236,23.0,13.0
330354,409.585,0.0,17.75
330354,409.585,1.0,19.428571428571427
330354,409.585,2.0,16.666666666666668
330354,409.585,3.0,20.166666666666668
330354,409.585,4.0,18.0
330354,409.585,5.0,20.125
330354,409.585,6.0,19.5
330354,409.585,7.0,16.0
330354,409.585,8.0,18.75
330354,409.585,9.0,17.333333333333332
330354,409.585,10.0,17.333333333333332
330354,409.585,11.0,19.666666666666668
330354,409.585,12.0,17.0
330354,409.585,13.0,23.0
330354,409.585,14.0,18.09090909090909
330354,409.585,15.0,21.142857142857142
330354,409.585,16.0,24.75
330354,409.585,17.0,22.8
330354,409.585,18.0,23.272727272727273
330354,409.585,19.0,20.3
330354,409.585,20.0,22.125
330354,409.585,21.0,22.571428571428573
330354,409.585,22.0,18.77777777777778
330354,409.585,23.0,26.75
330355,143.875,0.0,13.333333333333334
330355,143.875,1.0,12.5
330355,143.875,2.0,12.666666666666666
330355,143.875,3.0,14.0
330355,143.875,4.0,16.0
330355,143.875,5.0,13.8
330355,143.875,6.0,15.666666666666666
330355,143.875,7.0,15.5
330355,143.875,8.0,16.666666666666668
330355,143.875,9.0,16.333333333333332
330355,143.875,10.0,18.5
330355,143.875,11.0,27.333333333333332
330355,143.875,12.0,
330355,143.875,13.0,14.333333333333334
330355,143.875,14.0,15.6
330355,143.875,15.0,16.8
330355,143.875,16.0,15.0
330355,143.875,17.0,22.0
330355,143.875,18.0,14.5
330355,143.875,19.0,14.833333333333334
330355,143.875,20.0,17.0
330355,143.875,21.0,16.6
330355,143.875,22.0,24.0
330355,143.875,23.0,11.5
330516,683.747,0.0,40.25
330516,683.747,1.0,37.714285714285715
330516,683.747,2.0,32.75
330516,683.747,3.0,39.4
330516,683.747,4.0,39.4
330516,683.747,5.0,41.666666666666664
330516,683.747,6.0,32.333333333333336
330516,683.747,7.0,31.2
330516,683.747,8.0,46.8
330516,683.747,9.0,41.0
330516,683.747,10.0,36.0
330516,683.747,11.0,41.666666666666664
330516,683.747,12.0,46.0
330516,683.747,13.0,38.75
330516,683.747,14.0,41.083333333333336
330516,683.747,15.0,36.125
330516,683.747,16.0,54.25
330516,683.747,17.0,35.8
330516,683.747,18.0,38.583333333333336
330516,683.747,19.0,39.6
330516,683.747,20.0,42.5
330516,683.747,21.0,38.44444444444444
330516,683.747,22.0,46.22222222222222
330516,683.747,23.0,38.5
330522,59.411,5.0,14.0
332904,228.128,2.0,11.0
336930,40.993,16.0,19.0
336931,3.874,7.0,
336932,187.81,7.0,26.0
336933,100.754,7.0,
337304,221.651,16.0,
337306,50.015,16.0,
337307,20.522,16.0,41.0
337308,38.098,9.0,54.0
337308,38.098,10.0,
337308,38.098,11.0,
337308,38.098,12.0,107.25
337308,38.098,13.0,
337308,38.098,15.0,83.0
337308,38.098,16.0,
337308,38.098,17.0,
337309,390.933,9.0,35.0
337309,390.933,10.0,39.0
337309,390.933,11.0,28.0
337309,390.933,12.0,44.75
337309,390.933,13.0,58.0
337309,390.933,15.0,32.5
337309,390.933,16.0,32.0
337309,390.933,17.0,70.0
337769,303.482,0.0,20.0
337769,303.482,1.0,14.0
337769,303.482,2.0,18.5
337769,303.482,3.0,20.0
337769,303.482,4.0,17.0
337769,303.482,5.0,14.0
337769,303.482,6.0,24.0
337769,303.482,7.0,15.0
337769,303.482,10.0,17.0
337769,303.482,11.0,19.5
337769,303.482,14.0,
337769,303.482,17.0,21.333333333333332
337769,303.482,18.0,14.75
337769,303.482,19.0,15.0
337769,303.482,20.0,17.333333333333332
337769,303.482,21.0,14.333333333333334
337769,303.482,22.0,15.0
337769,303.482,23.0,
337770,364.604,0.0,18.0
337770,364.604,1.0,23.0
337770,364.604,2.0,19.0
337770,364.604,3.0,9.5
337770,364.604,4.0,11.0
337770,364.604,5.0,15.5
337770,364.604,6.0,22.0
337770,364.604,7.0,11.0
337770,364.604,10.0,23.0
337770,364.604,11.0,10.0
337770,364.604,14.0,25.0
337770,364.604,17.0,16.666666666666668
337770,364.604,18.0,18.333333333333332
337770,364.604,19.0,15.666666666666666
337770,364.604,20.0,22.666666666666668
337770,364.604,21.0,20.25
337770,364.604,22.0,10.0
337770,364.604,23.0,33.0
337771,51.509,0.0,
337771,51.509,1.0,
337771,51.509,2.0,20.0
337771,51.509,3.0,11.5
337771,51.509,4.0,
337771,51.509,5.0,
337771,51.509,6.0,
337771,51.509,7.0,9.0
337771,51.509,10.0,
337771,51.509,11.0,12.0
337771,51.509,14.0,12.0
337771,51.509,17.0,12.0
337771,51.509,18.0,14.0
337771,51.509,19.0,
337771,51.509,20.0,11.0
337771,51.509,21.0,
337771,51.509,22.0,10.0
337771,51.509,23.0,
337772,47.327,0.0,
337772,47.327,1.0,
337772,47.327,2.0,
337772,47.327,3.0,21.0
337772,47.327,4.0,
337772,47.327,5.0,10.0
337772,47.327,6.0,
337772,47.327,7.0,
337772,47.327,10.0,15.0
337772,47.327,11.0,
337772,47.327,14.0,
337772,47.327,17.0,
337772,47.327,18.0,
337772,47.327,19.0,22.0
337772,47.327,20.0,
337772,47.327,21.0,10.0
337772,47.327,22.0,
337772,47.327,23.0,11.0
337773,121.085,0.0,
337773,121.085,1.0,14.5
337773,121.085,2.0,
337773,121.085,3.0,10.0
337773,121.085,4.0,
337773,121.085,5.0,8.0
337773,121.085,6.0,10.0
337773,121.085,7.0,
337773,121.085,10.0,
337773,121.085,11.0,9.0
337773,121.085,14.0,
337773,121.085,17.0,12.0
337773,121.085,18.0,29.0
337773,121.085,19.0,
337773,121.085,20.0,11.5
337773,121.085,21.0,16.0
337773,121.085,22.0,
337773,121.085,23.0,
337774,70.167,0.0,
337774,70.167,1.0,
337774,70.167,2.0,14.0
337774,70.167,3.0,9.0
337774,70.167,4.0,19.0
337774,70.167,5.0,
337774,70.167,6.0,
337774,70.167,7.0,12.0
337774,70.167,10.0,
337774,70.167,11.0,15.0
337774,70.167,14.0,12.0
337774,70.167,17.0,14.5
337774,70.167,18.0,10.666666666666666
337774,70.167,19.0,14.5
337774,70.167,20.0,16.0
337774,70.167,21.0,18.0
337774,70.167,22.0,
337774,70.167,23.0,11.0
338641,92.395,0.0,
338641,92.395,1.0,
338641,92.395,2.0,
338641,92.395,3.0,
338641,92.395,4.0,
338641,92.395,5.0,
338641,92.395,6.0,
338641,92.395,8.0,
338641,92.395,16.0,
338641,92.395,18.0,
338641,92.395,19.0,
338641,92.395,20.0,
338641,92.395,21.0,
338641,92.395,22.0,
338641,92.395,23.0,
338643,26.728,1.0,1225.0
338643,26.728,2.0,
338643,26.728,4.0,
338643,26.728,5.0,151.0
338643,26.728,8.0,
338643,26.728,15.0,
338643,26.728,18.0,
338643,26.728,20.0,196.0
338643,26.728,21.0,
338643,26.728,23.0,
338644,15.998,1.0,
338644,15.998,2.0,
338644,15.998,4.0,135.0
338644,15.998,15.0,
338644,15.998,20.0,
338644,15.998,21.0,
338645,13.107,1.0,115.0
338645,13.107,2.0,195.0
338645,13.107,15.0,303.0
338645,13.107,20.0,478.0
338645,13.107,21.0,558.0
338701,71.136,3.0,28.0
338933,15.396,6.0,
338933,15.396,10.0,
338933,15.396,15.0,
338933,15.396,16.0,
338934,44.465,6.0,
338934,44.465,10.0,
338934,44.465,15.0,
338934,44.465,16.0,
338935,23.232,6.0,
338935,23.232,10.0,
338935,23.232,15.0,
338935,23.232,16.0,
338990,94.569,9.0,15.0
338990,94.569,10.0,55.0
338990,94.569,12.0,102.0
338990,94.569,15.0,42.5
338990,94.569,17.0,
338990,94.569,18.0,56.0
338992,57.185,6.0,
338992,57.185,10.0,
338992,57.185,15.0,
338992,57.185,16.0,70.0
338998,25.544,6.0,23.0
338998,25.544,9.0,
338998,25.544,10.0,
338998,25.544,12.0,50.0
338998,25.544,15.0,
338998,25.544,16.0,
338998,25.544,17.0,
338998,25.544,18.0,
338999,57.139,6.0,
338999,57.139,10.0,
338999,57.139,15.0,27.0
338999,57.139,16.0,
339023,14.954,9.0,
339023,14.954,10.0,
339023,14.954,12.0,
339023,14.954,15.0,
339023,14.954,17.0,
339023,14.954,18.0,
339416,414.516,0.0,17.153846153846153
339416,414.516,1.0,15.96078431372549
339416,414.516,2.0,17.658536585365855
339416,414.516,3.0,16.694444444444443
339416,414.516,4.0,17.483870967741936
339416,414.516,5.0,20.92
339416,414.516,6.0,17.44
339416,414.516,7.0,18.454545454545453
339416,414.516,8.0,19.444444444444443
339416,414.516,9.0,22.9375
339416,414.516,10.0,18.444444444444443
339416,414.516,11.0,17.821428571428573
339416,414.516,12.0,19.0
339416,414.516,13.0,18.21276595744681
339416,414.516,14.0,18.136363636363637
339416,414.516,15.0,17.595238095238095
339416,414.516,16.0,21.210526315789473
339416,414.516,17.0,18.584615384615386
339416,414.516,18.0,18.75
339416,414.516,19.0,19.403846153846153
339416,414.516,20.0,19.436363636363637
339416,414.516,21.0,17.375
339416,414.516,22.0,18.391304347826086
339416,414.516,23.0,16.72
339417,559.845,0.0,24.44736842105263
339417,559.845,1.0,25.072727272727274
339417,559.845,2.0,24.046511627906977
339417,559.845,3.0,20.9
339417,559.845,4.0,22.96875
339417,559.845,5.0,27.933333333333334
339417,559.845,6.0,25.565217391304348
339417,559.845,7.0,24.458333333333332
339417,559.845,8.0,24.785714285714285
339417,559.845,9.0,29.5
339417,559.845,10.0,27.054054054054053
339417,559.845,11.0,29.551724137931036
339417,559.845,12.0,28.452380952380953
339417,559.845,13.0,27.170212765957448
339417,559.845,14.0,28.977272727272727
339417,559.845,15.0,27.681818181818183
339417,559.845,16.0,25.23076923076923
339417,559.845,17.0,28.046153846153846
339417,559.845,18.0,26.884615384615383
339417,559.845,19.0,26.120689655172413
339417,559.845,20.0,24.946428571428573
339417,559.845,21.0,27.074626865671643
339417,559.845,22.0,25.085106382978722
339417,559.845,23.0,24.528301886792452
339418,23.013,0.0,12.0
339418,23.013,1.0,14.0
339418,23.013,2.0,14.857142857142858
339418,23.013,3.0,16.8
339418,23.013,4.0,
339418,23.013,5.0,19.0
339418,23.013,6.0,20.75
339418,23.013,7.0,11.5
339418,23.013,8.0,10.75
339418,23.013,9.0,11.5
339418,23.013,10.0,15.5
339418,23.013,11.0,
339418,23.013,12.0,14.75
339418,23.013,13.0,13.5
339418,23.013,14.0,11.0
339418,23.013,15.0,9.6
339418,23.013,16.0,11.5
339418,23.013,17.0,12.9
339418,23.013,18.0,12.0
339418,23.013,19.0,12.0
339418,23.013,20.0,12.0
339418,23.013,21.0,11.4
339418,23.013,22.0,11.5
339418,23.013,23.0,12.25
339419,19.206,0.0,14.5
339419,19.206,1.0,12.2
339419,19.206,2.0,13.5
339419,19.206,3.0,18.0
339419,19.206,4.0,12.0
339419,19.206,5.0,14.333333333333334
339419,19.206,6.0,10.0
339419,19.206,7.0,11.0
339419,19.206,8.0,12.5
339419,19.206,9.0,10.666666666666666
339419,19.206,10.0,14.666666666666666
339419,19.206,11.0,13.142857142857142
339419,19.206,12.0,12.333333333333334
339419,19.206,13.0,12.333333333333334
339419,19.206,14.0,10.666666666666666
339419,19.206,15.0,12.4
339419,19.206,16.0,12.25
339419,19.206,17.0,14.4
339419,19.206,18.0,10.9
339419,19.206,19.0,11.4
339419,19.206,20.0,12.2
339419,19.206,21.0,12.0
339419,19.206,22.0,14.5
339419,19.206,23.0,16.2
339599,33.29,0.0,13.875
339599,33.29,1.0,12.333333333333334
339599,33.29,2.0,13.222222222222221
339599,33.29,3.0,14.9
339599,33.29,4.0,12.5
339599,33.29,5.0,23.3
339599,33.29,6.0,10.0
339599,33.29,7.0,13.6
339599,33.29,8.0,12.222222222222221
339599,33.29,9.0,14.0
339599,33.29,10.0,12.9
339599,33.29,11.0,10.5
339599,33.29,12.0,13.6
339599,33.29,13.0,11.75
339599,33.29,14.0,12.5
339599,33.29,15.0,12.333333333333334
339599,33.29,16.0,11.222222222222221
339599,33.29,17.0,11.666666666666666
339599,33.29,18.0,11.4
339599,33.29,19.0,10.75
339599,33.29,20.0,13.090909090909092
339599,33.29,21.0,12.0
339599,33.29,22.0,14.363636363636363
339599,33.29,23.0,14.307692307692308
339600,448.774,0.0,19.818181818181817
339600,448.774,1.0,18.571428571428573
339600,448.774,2.0,19.7027027027027
339600,448.774,3.0,19.88888888888889
339600,448.774,4.0,19.037037037037038
339600,448.774,5.0,19.866666666666667
339600,448.774,6.0,28.47826086956522
339600,448.774,7.0,30.08695652173913
339600,448.774,8.0,24.037037037037038
339600,448.774,9.0,23.096774193548388
339600,448.774,10.0,22.17142857142857
339600,448.774,11.0,23.035714285714285
339600,448.774,12.0,21.58974358974359
339600,448.774,13.0,21.933333333333334
339600,448.774,14.0,25.261904761904763
339600,448.774,15.0,47.770833333333336
339600,448.774,16.0,21.305555555555557
339600,448.774,17.0,20.18032786885246
339600,448.774,18.0,21.068493150684933
339600,448.774,19.0,19.963636363636365
339600,448.774,20.0,21.27777777777778
339600,448.774,21.0,19.508196721311474
339600,448.774,22.0,21.73170731707317
339600,448.774,23.0,17.608695652173914
339609,118.57,0.0,14.071428571428571
339609,118.57,1.0,12.578947368421053
339609,118.57,2.0,12.846153846153847
339609,118.57,3.0,12.944444444444445
339609,118.57,4.0,13.764705882352942
339609,118.57,5.0,14.833333333333334
339609,118.57,6.0,11.727272727272727
339609,118.57,7.0,12.538461538461538
339609,118.57,8.0,12.5
339609,118.57,9.0,13.157894736842104
339609,118.57,10.0,11.916666666666666
339609,118.57,11.0,14.384615384615385
339609,118.57,12.0,14.368421052631579
339609,118.57,13.0,13.647058823529411
339609,118.57,14.0,12.95
339609,118.57,15.0,13.15
339609,118.57,16.0,12.11111111111111
339609,118.57,17.0,13.027027027027026
339609,118.57,18.0,13.392857142857142
339609,118.57,19.0,12.045454545454545
339609,118.57,20.0,11.851851851851851
339609,118.57,21.0,12.333333333333334
339609,118.57,22.0,13.857142857142858
339609,118.57,23.0,13.19047619047619
339610,62.91,19.0,
339610,62.91,20.0,
339611,445.069,19.0,41.0
339611,445.069,20.0,27.5
339612,53.527,19.0,12.0
339612,53.527,20.0,
339613,11.163,19.0,
339613,11.163,20.0,
339614,34.545,6.0,
339614,34.545,7.0,38.0
339614,34.545,12.0,
339614,34.545,13.0,22.0
339614,34.545,16.0,
339614,34.545,19.0,
339614,34.545,20.0,
339628,45.233,6.0,
339628,45.233,9.0,
339628,45.233,10.0,
339628,45.233,12.0,
339628,45.233,15.0,
339628,45.233,16.0,
339628,45.233,17.0,
339628,45.233,18.0,
339629,38.434,6.0,
339629,38.434,9.0,
339629,38.434,10.0,
339629,38.434,12.0,
339629,38.434,15.0,
339629,38.434,16.0,
339629,38.434,17.0,
339629,38.434,18.0,
339630,62.926,6.0,
339630,62.926,9.0,
339630,62.926,10.0,
339630,62.926,12.0,24.0
339630,62.926,15.0,66.0
339630,62.926,16.0,
339630,62.926,17.0,25.0
339630,62.926,18.0,
339631,65.078,6.0,18.0
339631,65.078,9.0,30.0
339631,65.078,10.0,27.0
339631,65.078,11.0,20.0
339631,65.078,12.0,
339631,65.078,15.0,26.666666666666668
339631,65.078,16.0,
339631,65.078,17.0,
339631,65.078,18.0,
339632,209.521,9.0,48.0
339632,209.521,10.0,
339632,209.521,12.0,
339632,209.521,15.0,
339632,209.521,17.0,
339632,209.521,18.0,
339633,139.403,9.0,
339633,139.403,10.0,
339633,139.403,12.0,
339633,139.403,15.0,26.0
339633,139.403,17.0,39.0
339633,139.403,18.0,
339636,111.992,21.0,33.0
339697,42.592,1.0,
339697,42.592,2.0,
339697,42.592,4.0,26.0
339697,42.592,9.0,
339697,42.592,11.0,
339697,42.592,12.0,
339697,42.592,14.0,
339697,42.592,15.0,
339697,42.592,16.0,
339697,42.592,18.0,
339697,42.592,19.0,
339697,42.592,20.0,
339697,42.592,22.0,
340624,45.51,0.0,
340624,45.51,1.0,
340624,45.51,2.0,
340624,45.51,3.0,
340624,45.51,4.0,
340624,45.51,5.0,
340624,45.51,6.0,106.0
340624,45.51,8.0,
340624,45.51,9.0,
340624,45.51,10.0,
340624,45.51,11.0,13.0
340624,45.51,12.0,
340624,45.51,13.0,
340624,45.51,14.0,
340624,45.51,15.0,
340624,45.51,16.0,52.0
340624,45.51,17.0,
340624,45.51,18.0,
340624,45.51,19.0,
340624,45.51,20.0,
340624,45.51,21.0,
340624,45.51,22.0,
340624,45.51,23.0,
340625,279.901,0.0,26.5
340625,279.901,1.0,27.5
340625,279.901,2.0,25.0
340625,279.901,3.0,30.0
340625,279.901,4.0,27.0
340625,279.901,5.0,24.0
340625,279.901,6.0,61.8
340625,279.901,8.0,39.72727272727273
340625,279.901,9.0,48.57142857142857
340625,279.901,10.0,35.6
340625,279.901,11.0,38.0
340625,279.901,12.0,53.4
340625,279.901,13.0,38.42857142857143
340625,279.901,14.0,50.90909090909091
340625,279.901,15.0,51.2
340625,279.901,16.0,49.875
340625,279.901,17.0,38.3
340625,279.901,18.0,48.81818181818182
340625,279.901,19.0,54.666666666666664
340625,279.901,20.0,31.285714285714285
340625,279.901,21.0,35.77777777777778
340625,279.901,22.0,26.25
340625,279.901,23.0,28.4
340626,32.407,0.0,12.0
340626,32.407,1.0,15.0
340626,32.407,2.0,12.0
340626,32.407,3.0,
340626,32.407,4.0,
340626,32.407,5.0,18.666666666666668
340626,32.407,6.0,14.0
340626,32.407,8.0,13.75
340626,32.407,9.0,16.5
340626,32.407,10.0,17.75
340626,32.407,11.0,19.0
340626,32.407,12.0,
340626,32.407,13.0,14.0
340626,32.407,14.0,18.5
340626,32.407,15.0,16.75
340626,32.407,16.0,
340626,32.407,17.0,17.5
340626,32.407,18.0,16.0
340626,32.407,19.0,14.0
340626,32.407,20.0,15.6
340626,32.407,21.0,14.2
340626,32.407,22.0,13.714285714285714
340626,32.407,23.0,14.333333333333334
340627,33.057,0.0,
340627,33.057,1.0,
340627,33.057,2.0,
340627,33.057,3.0,12.5
340627,33.057,4.0,10.0
340627,33.057,5.0,
340627,33.057,6.0,
340627,33.057,8.0,
340627,33.057,9.0,125.0
340627,33.057,10.0,15.0
340627,33.057,11.0,
340627,33.057,12.0,15.333333333333334
340627,33.057,13.0,22.666666666666668
340627,33.057,14.0,31.0
340627,33.057,15.0,60.6
340627,33.057,16.0,21.5
340627,33.057,17.0,15.333333333333334
340627,33.057,18.0,21.0
340627,33.057,19.0,
340627,33.057,20.0,
340627,33.057,21.0,11.0
340627,33.057,22.0,13.5
340627,33.057,23.0,12.0
340630,130.274,15.0,85.0
340633,20.326,15.0,
340638,240.307,0.0,14.6
340638,240.307,1.0,12.0
340638,240.307,2.0,12.0
340638,240.307,3.0,14.0
340638,240.307,4.0,25.0
340638,240.307,5.0,12.0
340638,240.307,6.0,17.5
340638,240.307,8.0,64.45454545454545
340638,240.307,9.0,35.42857142857143
340638,240.307,10.0,36.3
340638,240.307,11.0,67.75
340638,240.307,12.0,29.4
340638,240.307,13.0,20.428571428571427
340638,240.307,14.0,52.875
340638,240.307,15.0,43.45454545454545
340638,240.307,16.0,33.0
340638,240.307,17.0,31.625
340638,240.307,18.0,33.18181818181818
340638,240.307,19.0,26.0
340638,240.307,20.0,19.666666666666668
340638,240.307,21.0,15.5
340638,240.307,22.0,14.1
340638,240.307,23.0,19.0
340639,64.917,0.0,29.0
340639,64.917,1.0,11.0
340639,64.917,2.0,
340639,64.917,3.0,14.0
340639,64.917,4.0,
340639,64.917,5.0,
340639,64.917,6.0,29.0
340639,64.917,8.0,14.333333333333334
340639,64.917,9.0,
340639,64.917,10.0,22.666666666666668
340639,64.917,11.0,22.0
340639,64.917,12.0,
340639,64.917,13.0,28.0
340639,64.917,14.0,38.5
340639,64.917,15.0,50.0
340639,64.917,16.0,
340639,64.917,17.0,28.0
340639,64.917,18.0,
340639,64.917,19.0,
340639,64.917,20.0,22.0
340639,64.917,21.0,
340639,64.917,22.0,25.0
340639,64.917,23.0,
340642,50.404,11.0,
340642,50.404,18.0,
340642,50.404,22.0,
340643,50.707,0.0,18.0
340643,50.707,1.0,
340643,50.707,2.0,
340643,50.707,3.0,16.0
340643,50.707,4.0,
340643,50.707,5.0,26.0
340643,50.707,6.0,28.0
340643,50.707,8.0,17.0
340643,50.707,9.0,22.666666666666668
340643,50.707,10.0,15.5
340643,50.707,11.0,17.75
340643,50.707,12.0,25.0
340643,50.707,13.0,25.0
340643,50.707,14.0,15.0
340643,50.707,15.0,32.25
340643,50.707,16.0,34.0
340643,50.707,17.0,20.0
340643,50.707,18.0,23.4
340643,50.707,19.0,
340643,50.707,20.0,24.75
340643,50.707,21.0,25.0
340643,50.707,22.0,19.0
340643,50.707,23.0,
342122,376.474,17.0,18.0
342124,1870.373,17.0,61.0
342127,44.049,17.0,
342128,565.97,17.0,15.0
342131,51.616,17.0,
342132,275.268,17.0,17.0
342134,198.909,17.0,12.0
344271,64.609,23.0,23.0
344506,135.448,18.0,14.0
344506,135.448,19.0,
344507,39.543,18.0,
344507,39.543,19.0,
344508,66.168,18.0,
344508,66.168,19.0,18.0
344509,321.912,18.0,123.0
344509,321.912,19.0,22.0
344510,34.181,19.0,
344511,62.822,19.0,72.0
344512,150.752,19.0,
344523,136.788,18.0,15.0
344523,136.788,19.0,
344524,8.03,18.0,
344524,8.03,19.0,
344525,52.916,18.0,
344525,52.916,19.0,19.0
344526,144.446,18.0,13.0
344526,144.446,19.0,
344527,122.719,18.0,
