,EdgeID,Length(m)(poly),from_node,to_node,weight
62,1386,321.856,146408,146412,"[13.694444444444446, 8.347222222222221, 10.916666666666668, 14.780092594259258, 9.689043209823634, 11.191495811268963, 11.143353174603176, 8.430555555555557, 9.893518519407408, 11.634259260303704, 13.112654321537038, 12.405349794395061, 9.845045193586861, 10.558862433615522, 13.087367725234392, 14.730990459786755, 9.600229031880268, 9.585890652828924, 12.405404908938857, 9.969525844525846, 7.683333333781482, 10.41255144057613, 7.456560555045405, 9.559523809488889]"
63,1387,62.128,146408,146409,"[15.511574074074076, 12.521412037037036, 17.736111111111114, 15.19675926027778, 14.465525793055559, 15.09468694894621, 15.898148148148152, 17.239583333333336, 16.727843916296298, 14.643518518918517, 15.297325102962963, 18.006172839794242, 19.662887377014364, 16.26708553804233, 15.45539021126984, 18.725448934152638, 14.680539225318768, 12.857552070136727, 16.49143195283964, 14.184294871794872, 14.670601852148152, 12.704355281700963, 13.753928170594838, 12.2825978034523]"
64,1388,70.12,146409,146410,"[17.328703703703702, 16.057098765432098, 17.947222222222223, 15.376157407777779, 16.07060185074074, 17.666170635238096, 19.086805555555557, 20.821759259259256, 19.83134920666667, 18.078703703641974, 17.48199588555556, 20.301440329711937, 19.53703703725926, 20.231481482263376, 17.72850529100529, 21.657407408074075, 18.48548997750623, 16.147732006111195, 19.150633401574115, 18.453892668178383, 18.16111111155556, 14.996159121714678, 17.23051346801347, 16.031402460177972]"
65,1389,93.65799999999999,146410,146411,"[18.40555555555556, 18.333333333333332, 17.96481481481481, 13.993055555555555, 16.19984567901235, 18.489969135802472, 18.76851851851852, 18.842592592592595, 15.370370370370376, 18.82098765432099, 18.287037037037038, 20.148148148148152, 19.408564814814817, 19.169973544973544, 19.12037037037037, 18.787037037037038, 20.09683317771553, 17.875701193175686, 20.765703735197786, 19.55059523809524, 18.689814814814817, 16.840740740740742, 18.345679012345684, 17.433862433862437]"
66,1389,93.65799999999999,146410,146411,"[16.89814815, 16.89814815, 16.89814815, 16.89814815, 16.94444444, 15.34722222, 15.34722222, 15.34722222, 24.96031746, 17.762345683333333, 18.5416666675, 21.861111110000003, 19.53703704, 24.76851852, 18.692592594, 26.527777775, 22.1031746, 19.53703704, 23.333333335, 23.333333335, 18.935185185, 13.61111111, 13.61111111, 13.59126984]"
67,1390,20.053,146404,146411,"[18.998611111111114, 18.29861111111111, 17.982407407407408, 15.561342593055555, 16.701388887777778, 19.080632716141974, 18.32484567901235, 20.43981481481482, 19.334215166913584, 18.504629629012346, 18.667052469135804, 20.756172839629635, 19.79783950462963, 20.596707818806586, 19.20300925848148, 22.109259258370372, 20.643936229504316, 19.208142344239285, 21.27608497133409, 19.454166666666666, 18.66296296344445, 17.609259259382714, 18.604166666666668, 16.69005101984127]"
68,1391,76.437,146404,146423,"[19.59166666666667, 18.26388888888889, 18.018518518518523, 15.671296296296298, 16.87499999888889, 19.266865079682542, 20.85416666666667, 22.245370370370367, 18.82010581977778, 19.13703703837037, 18.87731481425926, 20.98353909514403, 20.067129629382716, 20.8256172844856, 19.49490740777778, 22.390740740074072, 20.879960317345677, 20.250025195287986, 21.6112648761684, 19.89074074074074, 18.715488215488218, 18.690329218106996, 19.05639730639731, 18.30092592659259]"
69,1392,12.946,146423,186928,"[19.9625, 18.275462962962962, 18.606481481481477, 15.804398147037038, 17.22222222111111, 19.56398809531746, 21.201388888888893, 21.412037037037038, 18.666501324351852, 19.165740741629634, 19.095293210432096, 21.163065843127573, 19.969907407469137, 20.792181070041153, 19.858564814333334, 22.695370369703703, 21.14149764872428, 20.608808893977322, 21.7914712180733, 20.418364197530867, 18.79587542077441, 19.05967078176955, 19.18402777777778, 19.230324074444443]"
70,1393,603.298,2902,73420,"[22.333333333333332, 23.68769841, 21.647376543333337, 18.939043206666668, 18.497685185, 17.276026569782612, 17.57788671058823, 17.398070339106752, 18.015712682626262, 18.290976683029626, 18.126948515811964, 18.98458994682672, 18.106048830833334, 18.176594262787525, 19.05004409133333, 19.723765432333334, 19.392283950211638, 18.7632485579293, 17.557407406857145, 18.71009361, 19.764126305384615, 20.48417107666667, 21.484868276875, 21.812872776363633]"
71,1394,23.275,73420,286390,"[22.148148146666667, 23.70515873, 21.40586419666667, 19.211805556666665, 18.435185184999998, 17.441501322608698, 17.45936214055556, 17.534722222268524, 17.84801136419192, 18.168737336314816, 18.190613553162393, 18.951788470439162, 18.171788653194444, 18.278284252202727, 19.19484126933333, 20.03703703733333, 19.469929454197526, 19.068897305606065, 17.333219955428575, 18.6072200175, 19.695767195714286, 20.541865078666667, 21.380255869375002, 21.707419433636364]"
72,1395,18.065,241169,286390,"[21.962962963333336, 23.705257935, 21.164351853333333, 19.484567900000002, 18.372685183333335, 17.6852772026087, 17.653163580555557, 17.53494957048611, 17.95734127021164, 18.1316169321816, 18.310190272820517, 18.998013117023813, 18.360599464444444, 18.57612433966862, 19.523126102666666, 20.35030864222222, 19.557936507231044, 19.24828342828283, 17.120664315833338, 18.19424130642857, 20.0016835, 20.810361551333337, 21.414050100625, 21.637740500909093]"
73,1396,162.942,141079,156260,"[9.444444444, 9.444444444, 9.444444444, 4.222222222, 4.222222222, 4.222222222, 15.0, 11.284722224, 6.805555556, 8.263888889, 3.4837962965, 5.9259259260000015, 5.972222222, 6.203703704, 9.222222222000001, 6.333333333500001, 6.4583333345, 10.976851851500001, 10.902777779, 8.899691357666667, 8.203125, 9.652777776499999, 14.953703705, 10.590277780000001]"
74,1397,184.87099999999998,2897,141177,"[9.097222222000001, 9.097222222000001, 9.097222222000001, 2.333333333, 2.333333333, 6.458333333, 7.499999998666667, 8.1944444445, 7.916666667, 9.224537038000001, 5.987654321333334, 3.6111111113333334, 7.916666667, 5.870370370333333, 9.143518519, 8.067129629500002, 8.846450618, 9.594907405499999, 5.79861111125, 9.139660494, 7.647156085333333, 9.398148149, 8.935185186, 7.309027777]"
75,1398,17.741,2925,141177,"[8.611111111, 8.611111111, 8.611111111, 2.569444444, 2.569444444, 2.569444444, 12.24537037, 8.1177662035, 7.301587302000001, 9.027777777999999, 7.177372685, 10.273919753666668, 7.708333333, 7.222222222, 8.373015873, 8.140432099, 8.532572751333333, 9.6084104945, 6.423611111, 8.787477954666668, 9.129146318, 8.92361111, 8.811342594333333, 11.52777778]"
76,1399,21.500999999999998,2925,173585,"[8.37962963, 8.37962963, 8.37962963, 2.8055555560000003, 2.8055555560000003, 2.8055555560000003, 11.15740741, 8.041087962999999, 6.686507937000001, 9.097222222000001, 6.649718915499999, 7.106481481, 7.5, 8.055555556, 8.273809523999999, 8.213734568, 8.218694885333333, 9.6219135785, 6.25, 8.7593694885, 9.380151100500001, 8.449074074, 8.872685186666667, 11.94444444]"
77,1400,67.43,173585,173646,"[8.148148147999999, 8.148148147999999, 8.148148147999999, 3.041666667, 3.041666667, 3.041666667, 10.06944444, 7.964409722000001, 6.071428571, 9.166666667000001, 6.122065145500001, 6.909722222, 7.291666667, 7.74691358, 8.174603175, 8.287037037, 7.904817019333333, 9.635416668, 7.342592592500001, 8.731261023, 9.631155883, 8.1412037035, 8.934027776333332, 11.64351852]"
78,1401,16.488,173646,292936,"[7.916666667, 7.916666667, 7.916666667, 3.277777778, 3.277777778, 3.277777778, 8.981481481, 7.8877314814999995, 5.4563492060000005, 9.236111111, 5.594411376, 6.712962963, 7.083333333, 7.438271605, 8.075396825, 7.8761574075, 7.590939153333333, 9.403935187, 8.4351851855, 8.428681658, 9.672669921, 7.833333333000001, 8.995370369333335, 11.34259259]"
79,1402,56.224,2910,292936,"[7.685185185, 7.685185185, 7.685185185, 3.513888889, 3.513888889, 3.513888889, 7.893518519, 7.8110532405, 4.841269841, 9.305555556, 5.066757605499999, 6.516203704, 6.875, 7.12962963, 7.976190476, 7.465277778000001, 7.277061287333333, 9.172453706, 9.527777780000001, 8.7513227518, 9.7141839635, 7.525462962999999, 9.056712962, 11.04166667]"
80,1405,168.938,2898,2924,"[7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 7.361111111, 5.357142857, 5.357142857, 5.357142857, 5.357142857, 5.357142857, 5.357142857]"
81,1407,20.839000000000002,2905,242353,"[23.33333333, 23.33333333, 23.33333333, 23.33333333, 23.33333333, 23.33333333, 23.33333333, 23.33333333, 23.33333333, 23.33333333, 23.33333333, 12.87037037, 12.87037037, 20.0462963, 17.2337963, 10.45138889, 10.45138889, 20.555555554999998, 20.555555554999998, 12.30902778, 12.30902778, 12.30902778, 18.88888889, 18.88888889]"
82,2967,29.316999999999997,2452,197841,"[11.875, 11.875, 11.875, 14.16666667, 14.16666667, 17.22222222, 17.22222222, 17.22222222, 17.22222222, 10.55555556, 10.55555556, 10.40740741, 10.40740741, 15.833333335, 14.36111111, 11.98412698, 11.98412698, 11.98412698, 11.98412698, 11.98412698, 13.95833333, 11.22222222, 11.22222222, 11.22222222]"
83,2968,29.994,2453,197841,"[12.4537037, 12.4537037, 12.4537037, 13.61111111, 13.61111111, 19.16666667, 19.16666667, 19.16666667, 19.16666667, 11.66666667, 11.66666667, 10.33333333, 10.33333333, 17.65740741, 13.97222222, 12.42063492, 12.42063492, 12.42063492, 12.42063492, 12.42063492, 13.4375, 10.72222222, 10.72222222, 10.72222222]"
84,2969,113.759,2453,66926,"[13.03240741, 13.03240741, 13.03240741, 13.055555555, 13.055555555, 21.11111111, 21.11111111, 21.11111111, 21.11111111, 12.77777778, 12.77777778, 10.25925926, 10.25925926, 19.48148148, 13.58333333, 12.85714286, 12.85714286, 12.85714286, 12.85714286, 12.85714286, 12.91666667, 10.22222222, 10.22222222, 10.22222222]"
85,2970,91.32,66926,223157,"[13.61111111, 13.61111111, 13.61111111, 12.5, 12.5, 23.05555556, 23.05555556, 23.05555556, 23.05555556, 13.88888889, 13.88888889, 10.18518519, 10.18518519, 21.305555554999998, 13.19444444, 13.29365079, 13.29365079, 13.29365079, 13.29365079, 13.29365079, 14.61805556, 9.722222222000001, 9.722222222000001, 9.722222222000001]"
86,2971,17.752,197845,223157,"[17.01388889, 17.01388889, 17.01388889, 14.72222222, 14.72222222, 23.98148148, 23.98148148, 23.98148148, 23.98148148, 14.58333333, 14.58333333, 13.28703704, 13.28703704, 23.36111111, 16.52777778, 13.73015873, 13.73015873, 13.73015873, 13.73015873, 13.73015873, 16.31944444, 11.45833333, 11.45833333, 11.45833333]"
87,2972,396.413,66927,197845,"[20.41666667, 20.41666667, 20.41666667, 16.944444445000002, 16.944444445000002, 24.90740741, 24.90740741, 24.90740741, 24.90740741, 15.27777778, 15.27777778, 16.38888889, 16.38888889, 25.416666665, 19.86111111, 14.16666667, 14.16666667, 14.16666667, 14.16666667, 14.16666667, 18.02083333, 13.19444444, 13.19444444, 13.19444444]"
88,2973,373.028,66927,66928,"[18.88888889, 18.88888889, 18.88888889, 15.277777780000001, 15.277777780000001, 25.83333333, 25.83333333, 25.83333333, 25.83333333, 15.69444444, 15.69444444, 7.87037037, 7.87037037, 21.25, 14.72222222, 16.11111111, 16.11111111, 16.11111111, 16.11111111, 16.11111111, 19.72222222, 5.9259259260000015, 5.9259259260000015, 5.9259259260000015]"
89,2974,198.988,66928,116702,"[15.55555556, 15.55555556, 15.55555556, 13.61111111, 13.61111111, 17.91666667, 17.91666667, 17.91666667, 16.73611111, 16.73611111, 16.73611111, 16.73611111, 16.73611111, 18.26388889, 13.05555556, 10.55555556, 10.55555556, 10.55555556, 9.722222222000001, 9.722222222000001, 13.88888889, 4.722222222, 4.722222222, 4.722222222]"
90,2975,0.9390000000000001,116702,116708,"[15.9375, 15.9375, 17.22222222, 13.61111111, 13.61111111, 18.57638889, 18.57638889, 18.57638889, 17.77777778, 17.77777778, 17.77777778, 17.77777778, 17.77777778, 18.333333335, 13.51851852, 11.89814815, 11.89814815, 11.89814815, 10.03472222, 10.03472222, 14.49074074, 14.49074074, 14.49074074, 14.49074074]"
91,2976,1328.183,2484,274102,"[11.80555556, 11.80555556, 11.80555556, 11.80555556, 11.80555556, 11.80555556, 11.80555556, 14.40972222, 14.40972222, 13.188657405, 12.06349206, 8.055555556, 8.055555556, 13.81944444, 9.419191919, 9.419191919, 11.13425926, 11.13425926, 10.538194443999998, 12.843915345, 12.471866096666666, 12.939814814814815, 11.979717810000002, 13.51851852]"
92,2977,274.724,2485,274102,"[12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 15.48611111, 15.48611111, 15.046296295000001, 13.61111111, 12.77777778, 12.77777778, 16.2037037, 11.11111111, 11.11111111, 12.63888889, 12.63888889, 14.261574075, 13.98709315, 14.006278356666668, 15.416666666666668, 13.16358025, 14.16666667]"
93,2978,438.825,2475,101416,"[20.27777778, 18.433641973333334, 18.433641973333334, 17.08333333, 17.08333333, 23.703703703333332, 22.546296295, 22.546296295, 22.546296295, 22.546296295, 22.546296295, 22.546296295, 19.86111111, 14.58333333, 16.94444444, 16.94444444, 16.94444444, 20.0, 19.72222222, 18.819444445000002, 18.819444445000002, 18.819444445000002, 18.61111111, 15.694444445]"
94,2979,200.854,101385,101416,"[15.27777778, 14.756944446, 14.756944446, 16.59722222, 16.59722222, 19.050925926666665, 19.340277775, 19.340277775, 19.340277775, 19.340277775, 19.340277775, 19.340277775, 17.754629626666667, 18.61111111, 8.333333332999999, 8.333333332999999, 8.333333332999999, 15.370370370370367, 17.77777778, 15.885416665, 15.885416665, 15.885416665, 15.83333333, 14.444444445]"
95,2980,156.506,2476,101385,"[10.27777778, 14.76851852, 14.76851852, 16.11111111, 16.11111111, 19.02777778, 18.6631944425, 18.6631944425, 18.6631944425, 18.6631944425, 18.6631944425, 18.6631944425, 18.749999996666666, 16.94444444, 2.152777778, 2.152777778, 2.152777778, 2.152777778, 12.22222222, 15.13888889, 3.916666667, 3.916666667, 10.625, 18.33333333]"
96,2981,241.016,2476,2477,"[16.64351851666667, 16.64351851666667, 16.64351851666667, 15.90277778, 15.90277778, 18.472222225, 17.6041666675, 17.6041666675, 17.6041666675, 17.6041666675, 17.6041666675, 17.6041666675, 18.61111111, 16.94444444, 16.94444444, 16.94444444, 16.94444444, 16.94444444, 17.5, 15.625, 3.666666667, 3.666666667, 5.416666667, 12.7256944455]"
97,2982,399.844,2477,2478,"[15.74074074, 15.74074074, 15.74074074, 15.69444444, 15.69444444, 17.63888889, 17.3032407425, 17.3032407425, 17.3032407425, 17.3032407425, 17.3032407425, 17.3032407425, 21.25, 16.25, 16.25, 16.25, 16.25, 16.25, 17.5, 14.4560185175, 13.75, 13.75, 2.5, 15.9375]"
98,2983,265.765,2458,2472,"[11.01851852, 11.188271604, 11.188271604, 13.00925926, 12.546296295, 17.96296296, 12.9224537005, 12.9224537005, 12.9224537005, 12.9224537005, 12.9224537005, 14.39814815, 20.07716049, 12.96296296, 10.0, 10.0, 12.08333333, 10.694444444444443, 12.77777778, 12.378472221749998, 12.378472221749998, 12.378472221749998, 13.63260582, 11.48148148]"
99,2984,470.415,2472,116700,"[18.61111111, 18.101851853333333, 18.101851853333333, 11.2962963, 20.277777774999997, 21.48148148, 19.39814815, 19.39814815, 19.39814815, 19.39814815, 19.39814815, 17.08333333, 19.25925926, 19.16666667, 15.37037037, 15.37037037, 3.458333333, 20.972222222222214, 18.19444444, 16.6435185175, 16.6435185175, 16.6435185175, 18.90873016, 12.361111109000001]"
100,2985,292.721,101455,116700,"[18.88888889, 17.824074073333335, 17.824074073333335, 15.69444444, 22.5, 20.0, 19.3750000025, 19.3750000025, 19.3750000025, 19.3750000025, 19.3750000025, 18.33333333, 23.88888889, 14.30555556, 16.38888889, 16.38888889, 16.38888889, 20.69444444444445, 17.5, 17.708333332499997, 17.708333332499997, 17.708333332499997, 20.694444445, 18.88888889]"
101,2986,508.536,101455,258684,"[18.05555556, 18.518518516666667, 18.518518516666667, 15.55555556, 26.94444444, 23.564814815, 19.9884259275, 19.9884259275, 19.9884259275, 19.9884259275, 19.9884259275, 18.33333333, 29.72222222, 14.44444444, 13.75, 13.75, 13.75, 23.88888888888889, 18.42592593, 17.708333335, 17.708333335, 17.708333335, 23.40277778, 21.11111111]"
102,2987,422.909,258684,258686,"[16.57407407, 20.13888889, 20.13888889, 16.94444444, 27.5, 25.092592595, 23.194444445, 23.194444445, 23.194444445, 23.194444445, 23.194444445, 21.11111111, 29.16666667, 21.52777778, 13.47222222, 13.47222222, 13.47222222, 22.777777777777786, 21.11111111, 19.20138889, 19.20138889, 19.20138889, 21.527777775, 20.13888889]"
103,2988,723.352,2473,258686,"[16.0, 18.11728395333333, 18.11728395333333, 15.74074074, 24.02777778, 21.342592590000002, 19.3055555575, 19.3055555575, 19.3055555575, 19.3055555575, 19.3055555575, 19.23611111, 28.61111111, 21.04166667, 16.45833333, 16.45833333, 16.45833333, 19.652777777777786, 23.61111111, 17.63425926, 17.63425926, 17.63425926, 17.08333333, 19.16666667]"
104,2989,784.215,2473,116679,"[14.93055556, 15.145502646666666, 15.145502646666666, 15.27777778, 15.27777778, 19.680555556666665, 16.298611112499998, 16.298611112499998, 16.298611112499998, 16.298611112499998, 16.298611112499998, 16.298611112499998, 22.1875, 13.56481481, 16.07142857, 16.07142857, 16.07142857, 16.11111111111111, 19.79166667, 16.694444445000002, 16.694444445000002, 16.694444445000002, 15.83333333, 15.145833334999999]"
