"","x"
"1893",423
"1894",423
"1895",423
"1896",424
"1897",424
"1898",425
"1899",425
"1900",425
"1901",0
"1902",426
"1903",426
"1904",0
"1905",427
"1906",427
"1907",427
"1908",0
"1909",428
"1910",428
"1911",428
"1912",0
"1913",429
"1914",429
"1915",429
"1916",0
"1917",0
"1918",430
"1919",430
"1920",430
"1921",430
"1922",430
"1923",430
"1924",431
"1925",431
"1926",0
"1927",0
"1928",432
"1929",432
"1930",432
"1931",433
"1932",433
"1933",433
"1934",434
"1935",434
"1936",434
"1937",434
"1938",434
"1939",434
"1940",434
"1941",434
"1942",434
"1943",434
"1944",434
"1945",434
"1946",0
"1947",0
"1948",435
"1949",435
"1950",435
"1951",436
"1952",436
"1953",436
"1954",436
"1955",436
"1956",436
"1957",436
"1958",436
"1959",436
"1960",437
"1961",437
"1962",437
"1963",437
"1964",437
"1965",437
"1966",438
"1967",438
"1968",0
"1969",439
"1970",439
"1971",439
"1972",439
"1973",440
"1974",440
"1975",440
"1976",0
"1977",0
"1978",441
"1979",441
"1980",441
"1981",442
"1982",442
"1983",442
"1984",442
"1985",442
"1986",0
"1987",0
"1988",443
"1989",443
"1990",444
"1991",444
"1992",444
"1993",444
"1994",444
"1995",445
"1996",445
"1997",0
"1998",0
"1999",0
"2000",446
"2001",446
"2002",446
"2003",0
"2004",447
"2005",447
"2006",0
"2007",448
"2008",448
"2009",0
"2010",0
"2011",0
"2012",0
"2013",449
"2014",449
"2015",449
"2016",0
"2017",450
"2018",450
"2019",451
"2020",451
"2021",451
"2022",451
"2023",452
"2024",452
"2025",0
"2026",453
"2027",453
"2028",453
"2029",453
"2030",453
"2031",0
"2032",454
"2033",454
"2034",454
"2035",0
"2036",0
"2037",455
"2038",455
"2039",456
"2040",456
"2041",456
"2042",457
"2043",457
"2044",457
"2045",0
"2046",458
"2047",458
"2048",458
"2049",458
"2050",458
"2051",459
"2052",459
"2053",459
"2054",460
"2055",460
"2056",460
"2057",460
"2058",0
"2059",461
"2060",461
"2061",461
"2062",462
"2063",462
"2064",462
"2065",463
"2066",463
"2067",463
"2068",464
"2069",464
"2070",464
"2071",0
"2072",465
"2073",465
"2074",465
"2075",0
"2076",466
"2077",466
"2078",466
"2079",0
"2080",467
"2081",467
"2082",467
"2083",0
"2084",468
"2085",468
"2086",468
"2087",0
"2088",0
"2089",0
"2090",469
"2091",469
"2092",470
"2093",470
"2094",471
"2095",471
"2096",471
"2097",0
"2098",0
"2099",472
"2100",472
"2101",0
"2102",0
"2103",473
"2104",473
"2105",473
"2106",473
"2107",474
"2108",474
"2109",475
"2110",475
"2111",475
"2112",475
"2113",475
"2114",0
"2115",476
"2116",476
"2117",476
"2118",477
"2119",477
"2120",477
"2121",478
"2122",478
"2123",478
"2124",479
"2125",479
"2126",479
"2127",479
"2128",479
"2129",480
"2130",480
"2131",480
"2132",0
"2133",481
"2134",481
"2135",481
"2136",482
"2137",482
"2138",482
"2139",0
"2140",483
"2141",483
"2142",483
"2143",484
"2144",484
"2145",484
"2146",0
"2147",0
"2148",0
"2149",0
"2150",0
"2151",0
"2152",485
"2153",485
"2154",485
"2155",485
"2156",0
"2157",486
"2158",486
"2159",486
"2160",0
"2161",487
"2162",487
"2163",488
"2164",488
"2165",488
"2166",0
"2167",489
"2168",489
"2169",489
"2170",490
"2171",490
"2172",490
"2173",0
"2174",0
"2175",0
"2176",0
"2177",0
"2178",491
"2179",491
"2180",491
"2181",0
"2182",0
"2183",0
"2184",0
"2185",492
"2186",492
"2187",492
"2188",492
"2189",0
"2190",0
"2191",493
"2192",493
"2193",493
"2194",494
"2195",494
"2196",494
"2197",495
"2198",495
"2199",495
"2200",0
"2201",496
"2202",496
"2203",496
"2204",0
"2205",497
"2206",497
"2207",498
"2208",498
"2209",498
"2210",0
"2211",499
"2212",499
"2213",499
"2214",0
"2215",500
"2216",500
"2217",500
"2218",0
"2219",501
"2220",501
"2221",502
"2222",502
"2223",502
"2224",502
"2225",0
"2226",0
"2227",0
"2228",503
"2229",503
"2230",503
"2231",0
"2232",504
"2233",504
"2234",504
"2235",505
"2236",505
"2237",505
"2238",0
"2239",0
"2240",0
"2241",0
"2242",0
"2243",0
"2244",0
"2245",0
"2246",0
"2247",0
"2248",0
"2249",0
"2250",0
"2251",0
"2252",0
"2253",0
"2254",0
"2255",0
"2256",0
"2257",506
"2258",506
"2259",506
"2260",0
"2261",507
"2262",507
"2263",0
"2264",0
"2265",0
"2266",508
"2267",508
"2268",0
"2269",0
"2270",0
"2271",0
"2272",509
"2273",509
"2274",509
"2275",0
"2276",0
"2277",0
"2278",510
"2279",510
"2280",510
"2281",0
"2282",511
"2283",511
"2284",511
"2285",0
"2286",512
"2287",512
"2288",0
"2289",0
"2290",513
"2291",513
"2292",513
"2293",513
"2294",0
"2295",514
"2296",514
"2297",515
"2298",515
"2299",516
"2300",516
"2301",517
"2302",517
"2303",517
"2304",0
"2305",518
"2306",518
"2307",518
"2308",518
"2309",0
"2310",519
"2311",519
"2312",519
"2313",519
"2314",519
"2315",519
"2316",519
"2317",519
"2318",0
"2319",520
"2320",520
"2321",520
"2322",521
"2323",521
"2324",522
"2325",522
"2326",522
"2327",0
"2328",523
"2329",523
"2330",523
"2331",523
"2332",0
"2333",524
"2334",524
"2335",524
"2336",0
"2337",525
"2338",525
"2339",525
"2340",525
"2341",526
"2342",526
"2343",526
"2344",526
"2345",527
"2346",527
"2347",527
"2348",527
"2349",527
"2350",527
"2351",527
"2352",527
"2353",528
"2354",528
"2355",528
"2356",529
"2357",529
"2358",530
"2359",530
"2360",530
"2361",0
"2362",0
"2363",531
"2364",531
"2365",532
"2366",532
"2367",532
"2368",533
"2369",533
"2370",534
"2371",534
"2372",535
"2373",535
"2374",0
"2375",0
"2376",536
"2377",536
"2378",536
"2379",0
