,Unnamed: 0,EdgeID,Length(m)(poly),weight,data avail,from_node,from_lat,from_lon,to_node,to_lat,to_lon
62,62,1395,18.065,"[41.0, 43.0, 38.0, 36.0, 40.5, 50.5, 37.375, 42.66666666666666, 1.3885152778459002, 37.66666666666666, 39.66666666666666, 33.22222222222222, 37.285714285714285, 35.666666666666664, 41.0, 29.666666666666668, 31.0, 42.5, 36.0, 37.0, 40.5, 35.2, 1.3885152778459002, 34.5]",24,241169,49.43200591,18.80900958,286390,49.43202863,18.80876222
63,63,1396,162.942,"[38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 57.0, 52.0, 52.0, 52.0, 52.0, 12.524077298796938, 12.524077298796938, 12.524077298796938, 12.524077298796938, 20.0, 37.5, 43.0, 35.0, 23.0, 12.0, 25.0, 35.333333333333336, 12.524077298796938]",14,141079,49.43697395,18.78996552,156260,49.43842943,18.78972729
64,64,1397,184.871,"[42.171130767096, 42.171130767096, 42.171130767096, 42.171130767096, 42.171130767096, 42.171130767096, 42.171130767096, 28.0, 64.0, 64.0, 64.0, 106.0, 106.0, 25.0, 25.0, 82.0, 59.0, 42.171130767096, 42.171130767096, 28.0, 42.171130767096, 87.0, 28.0, 42.0]",14,2897,49.44015908,18.78476576,141177,49.43995363,18.78730268
65,65,1398,17.741,"[4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 4.046919370474818, 31.0, 4.046919370474818, 28.0, 4.046919370474818, 4.046919370474818]",13,2925,49.43993463,18.78754632,141177,49.43995363,18.78730268
66,66,1399,21.501,"[4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 4.904617179673021, 180.0, 23.0, 27.0, 26.0, 25.0, 24.0, 33.0, 4.904617179673021]",13,2925,49.43993463,18.78754632,173585,49.43990948,18.78784117
67,67,1400,67.43,"[15.38153278570075, 15.38153278570075, 15.38153278570075, 15.38153278570075, 15.38153278570075, 15.38153278570075, 15.38153278570075, 25.0, 25.0, 25.0, 25.0, 15.38153278570075, 15.38153278570075, 37.0, 37.0, 15.38153278570075, 15.38153278570075, 15.38153278570075, 15.38153278570075, 32.666666666666664, 15.38153278570075, 35.5, 15.38153278570075, 103.0]",13,173585,49.43990948,18.78784117,173646,49.43983032,18.78876579
68,68,1401,16.488,"[3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906, 3.761096137781906]",13,173646,49.43983032,18.78876579,292936,49.43981114,18.78899192
69,69,1402,56.224,"[12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744, 12.825319580946744]",13,2910,49.43978971,18.78976752,292936,49.43981114,18.78899192
70,70,1405,168.938,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",1,2898,49.44068397,18.78529158,2924,49.44050013,18.78761095
71,71,1407,20.839,"[1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776, 1.6017309645740776]",1,2905,49.42249561,18.83754195,242353,49.42233319,18.83740784
72,72,2966,41.628,"[3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178, 3.5489662661293178]",1,2302,49.11611711,18.44193716,158302,49.11634343,18.44148156
73,73,2967,29.317,"[14.0, 14.0, 14.0, 14.0, 14.0, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 2.4994005002429422, 14.0, 2.4994005002429422, 2.4994005002429422]",6,2452,49.22553746,18.56366065,197841,49.22571665,18.56395681
74,74,2968,29.994,"[2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225, 2.5571176656645225]",6,2453,49.22589714,18.56426377,197841,49.22571665,18.56395681
75,75,2969,113.759,"[9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324, 12.0, 12.0, 9.698444639872324, 9.698444639872324, 9.698444639872324, 9.698444639872324]",6,2453,49.22589714,18.56426377,66926,49.22665374,18.56531822
76,76,2970,91.32,"[10.0, 10.0, 10.0, 10.0, 10.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 7.7854232589345935, 7.7854232589345935, 35.0, 10.0, 11.0, 11.0]",6,66926,49.22665374,18.56531822,223157,49.22730604,18.56608227
77,77,2971,17.752,"[1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038, 1.5134344469186038]",6,197845,49.22743289,18.56623073,223157,49.22730604,18.56608227
78,78,2972,396.413,"[23.0, 23.0, 23.0, 23.0, 23.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 29.0, 29.0, 23.0, 23.0, 25.0, 25.0]",6,66927,49.23005568,18.56989753,197845,49.22743289,18.56623073
79,79,2973,373.028,"[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 45.0, 45.0, 11.0, 22.0, 42.0, 42.0]",6,66927,49.23005568,18.56989753,66928,49.23173057,18.57411326
80,80,2974,198.988,"[43.0, 43.0, 43.0, 43.0, 43.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 16.96458391862546, 16.96458391862546, 16.96458391862546, 16.96458391862546, 16.96458391862546, 16.96458391862546, 16.96458391862546, 16.96458391862546, 16.96458391862546, 18.0, 16.0, 16.96458391862546, 16.96458391862546]",6,66928,49.23173057,18.57411326,116702,49.23310725,18.57580659
81,81,2975,0.939,"[0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383, 0.0800537936940383]",6,116702,49.23310725,18.57580659,116708,49.23311191,18.57581739
82,82,2976,1328.183,"[131.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 99.0, 139.0, 150.0, 150.0, 94.0, 162.0, 162.0, 124.0, 208.0, 208.0, 208.0, 130.0, 113.0, 123.0]",12,2484,49.35731942,18.56918525,274102,49.36374592,18.58092737
83,83,2977,274.724,"[13.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 12.5, 17.0, 17.0, 32.0, 20.0, 20.0, 37.0, 26.0, 26.0, 26.0, 21.5, 11.0, 26.0]",11,2485,49.36510453,18.58409051,274102,49.36374592,18.58092737
84,84,2978,438.825,"[76.0, 25.0, 35.0, 35.0, 28.0, 22.0, 42.0, 28.0, 28.0, 28.0, 28.0, 28.0, 54.0, 54.0, 24.0, 24.0, 24.0, 24.0, 27.0, 30.0, 27.0, 27.0, 23.0, 9.0]",14,2475,49.27888008,18.58823173,101416,49.2827203,18.58688821
85,85,2979,200.854,"[17.123668454336936, 13.0, 14.0, 14.0, 13.0, 23.0, 17.123668454336936, 14.0, 14.0, 14.0, 14.0, 14.0, 93.0, 93.0, 17.0, 17.0, 17.0, 17.0, 27.0, 49.0, 13.0, 13.0, 28.0, 12.0]",14,101385,49.284471,18.58625789,101416,49.2827203,18.58688821
86,86,2980,156.506,"[15.5, 15.5, 13.342810474844695, 13.342810474844695, 14.0, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 13.342810474844695, 10.0]",11,2476,49.2858555,18.58594869,101385,49.284471,18.58625789
87,87,2981,241.016,"[16.0, 16.0, 16.0, 16.0, 16.0, 20.0, 20.0, 13.5, 13.5, 13.5, 13.5, 13.5, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 29.0, 113.0, 20.0, 10.0]",12,2476,49.2858555,18.58594869,2477,49.28801356,18.58576615
88,88,2982,399.844,"[89.5, 89.5, 35.0, 35.0, 29.0, 12.0, 12.0, 27.5, 27.5, 27.5, 27.5, 27.5, 18.0, 18.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 20.0, 22.0, 22.0, 39.0]",11,2477,49.28801356,18.58576615,2478,49.29129275,18.58355817
89,89,2983,265.765,"[34.0, 20.0, 45.0, 45.0, 19.0, 23.0, 10.0, 23.0, 23.0, 23.0, 23.0, 23.0, 17.0, 17.0, 22.0, 22.0, 22.0, 35.5, 14.0, 18.0, 42.0, 42.0, 42.0, 19.666666666666668]",14,2458,49.2407128,18.59650802,2472,49.2430033,18.59704968
90,90,2984,470.415,"[31.0, 50.0, 28.5, 28.5, 36.0, 41.0, 30.0, 28.0, 28.0, 28.0, 28.0, 28.0, 23.0, 23.0, 43.0, 43.0, 43.0, 86.5, 27.0, 35.0, 40.0, 40.0, 40.0, 45.333333333333336]",14,2472,49.2430033,18.59704968,116700,49.24716836,18.59808364
91,91,2985,292.721,"[24.955725818863264, 30.0, 16.0, 16.0, 25.0, 15.0, 9.0, 17.5, 17.5, 17.5, 17.5, 17.5, 17.0, 17.0, 13.0, 13.0, 13.0, 13.0, 26.0, 9.0, 24.955725818863264, 24.955725818863264, 24.955725818863264, 13.0]",13,101455,49.24977197,18.59776699,116700,49.24716836,18.59808364
92,92,2986,508.536,"[32.0, 35.5, 45.0, 45.0, 24.0, 32.0, 21.0, 24.0, 24.0, 24.0, 24.0, 24.0, 19.5, 19.5, 26.0, 26.0, 26.0, 26.0, 23.0, 29.0, 45.0, 45.0, 45.0, 26.0]",13,101455,49.24977197,18.59776699,258684,49.25426895,18.59657378
93,93,2987,422.909,"[22.0, 27.0, 33.0, 33.0, 25.0, 32.0, 19.0, 18.0, 18.0, 18.0, 18.0, 18.0, 23.5, 23.5, 39.0, 39.0, 39.0, 39.0, 22.0, 12.0, 39.0, 39.0, 39.0, 19.0]",13,258684,49.25426895,18.59657378,258686,49.25799983,18.59546979
94,94,2988,723.352,"[51.0, 52.0, 57.0, 57.0, 53.0, 58.0, 48.0, 45.5, 45.5, 45.5, 45.5, 45.5, 49.5, 49.5, 48.0, 48.0, 48.0, 48.0, 52.0, 48.0, 39.0, 39.0, 39.0, 48.5]",13,2473,49.26413371,18.59266073,258686,49.25799983,18.59546979
95,95,2989,784.215,"[36.0, 55.0, 64.0, 64.0, 44.0, 56.0, 60.0, 50.5, 50.5, 50.5, 50.5, 50.5, 46.5, 46.5, 44.0, 44.0, 44.0, 44.0, 45.0, 42.0, 46.0, 46.0, 53.0, 25.0]",14,2473,49.26413371,18.59266073,116679,49.27069674,18.58941097
96,96,2990,29.82,"[2.5422834163538064, 106.0, 106.0, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 19.0, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 2.5422834163538064, 110.0, 2.5422834163538064, 31.5, 124.0, 2.5422834163538064, 2.5422834163538064]",20,2446,49.21863301,18.55139941,66931,49.21849759,18.5517535
97,97,2991,576.428,"[40.66666666666666, 30.0, 30.0, 42.0, 44.0, 38.5, 37.0, 37.0, 37.5, 37.5, 37.5, 48.0, 15.0, 44.0, 46.5, 39.0, 39.0, 19.0, 45.0, 64.8, 39.75, 43.66666666666666, 47.25, 39.5]",20,2447,49.21554474,18.55733976,66931,49.21849759,18.5517535
98,98,2992,55.896,"[4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061, 4.765374709608061]",3,2447,49.21554474,18.55733976,30406,49.21565818,18.55808948
99,99,2994,13.197,"[3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011, 3.010382443614011]",1,191849,49.39864705,18.84974526,191850,49.39855354,18.84985757
100,100,2995,141.744,"[32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165, 32.3333825178165]",1,142570,49.39955192,18.84836559,191849,49.39864705,18.84974526
101,101,2996,114.012,"[26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824, 26.007404952740824]",1,142564,49.40027295,18.8472454,142570,49.39955192,18.84836559
102,102,2999,5.231,"[0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 14.0, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 21.0, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089, 0.4459652766917089]",22,142593,49.397807,18.85145293,242658,49.39783196,18.85139165
103,103,3000,7.641,"[0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691, 0.6514281550757691]",22,142593,49.397807,18.85145293,242657,49.39777142,18.85154327
104,104,3001,54.529,"[4.648832072781915, 4.648832072781915, 4.648832072781915, 4.648832072781915, 4.648832072781915, 4.648832072781915, 4.648832072781915, 4.648832072781915, 13.0, 13.0, 4.648832072781915, 4.648832072781915, 4.648832072781915, 4.648832072781915, 4.648832072781915, 4.648832072781915, 4.648832072781915, 22.0, 19.0, 4.648832072781915, 12.0, 27.0, 4.648832072781915, 4.648832072781915]",22,242655,49.39752238,18.8521924,242657,49.39777142,18.85154327
105,105,3002,53.764,"[4.583612528398593, 4.583612528398593, 4.583612528398593, 4.583612528398593, 4.583612528398593, 4.583612528398593, 4.583612528398593, 4.583612528398593, 4.583612528398593, 19.0, 10.0, 12.5, 30.0, 4.583612528398593, 4.583612528398593, 4.583612528398593, 14.0, 10.0, 4.583612528398593, 18.0, 18.0, 4.583612528398593, 4.583612528398593, 4.583612528398593]",22,142591,49.39727745,18.85283296,242655,49.39752238,18.8521924
106,106,3003,115.824,"[9.8744947825541, 29.0, 11.0, 23.0, 23.0, 23.0, 13.0, 23.0, 21.33333333333333, 23.0, 9.8744947825541, 14.0, 23.0, 21.666666666666668, 29.0, 9.8744947825541, 20.5, 9.8744947825541, 17.0, 11.0, 12.0, 10.5, 16.5, 11.833333333333334]",22,142591,49.39727745,18.85283296,142594,49.39673113,18.85419567
107,107,3004,198.189,"[14.5, 10.0, 11.0, 11.0, 11.0, 11.0, 11.0, 36.0, 17.0, 11.0, 10.5, 16.25, 16.896465727825102, 11.0, 16.0, 25.0, 13.0, 11.0, 20.0, 19.0, 14.25, 13.0, 12.0, 11.5]",22,142594,49.39673113,18.85419567,142600,49.39581359,18.85654354
108,108,3005,28.225,"[2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 12.0, 2.4063027976722395, 2.4063027976722395, 19.0, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 8.0, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 2.4063027976722395, 14.0, 2.4063027976722395]",22,4355,49.39571897,18.85690545,142600,49.39581359,18.85654354
109,109,3006,27.657,"[14.0, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 22.0, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528, 2.3578783516464528]",22,4355,49.39571897,18.85690545,142596,49.39562509,18.85725935
110,110,3007,1.844,"[0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 13.0, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402, 0.1572089409710402]",22,142596,49.39562509,18.85725935,291536,49.39562174,18.85728431
111,111,3008,836.636,"[37.0, 32.6, 40.0, 33.0, 31.75, 35.22222222222222, 28.875, 33.0, 30.5, 35.6875, 34.84615384615385, 35.5, 36.77272727272727, 34.17391304347826, 35.94117647058823, 31.4, 35.75, 35.61538461538461, 33.09090909090909, 32.86666666666667, 32.42857142857143, 30.416666666666668, 36.75, 33.714285714285715]",24,102264,49.41429811,18.83884301,292164,49.40735212,18.84318372
