,Unnamed: 0,EdgeID,Length(m)(poly),weight,data avail,from_node,from_lat,from_lon,to_node,to_lat,to_lon
1343,1343,103538,2.7,"[0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757, 0.2351767446740757]",2,78202,49.21794793,18.83456637,78203,49.21794048,18.83460176
1344,1344,103539,319.849,"[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",2,78202,49.21794793,18.83456637,78209,49.2189776,18.8304598
1345,1345,103540,17.684,"[1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169, 1.540320575117169]",2,78209,49.2189776,18.8304598,210805,49.2190318,18.83023088
1346,1346,103541,8.378,"[0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542, 0.7297447284738542]",2,210765,49.21905546,18.83012136,210805,49.2190318,18.83023088
1347,1347,103549,10.346,"[0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472, 0.9011624445918472]",2,78203,49.21794048,18.83460176,78204,49.21791198,18.83473736
1348,1348,106657,6.783,"[0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898, 0.5199060626091898]",3,35939,49.45204685,18.7815255,175148,49.4520841,18.78159982
1349,1349,106658,23.853,"[1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 1.8282941635584555, 22.0, 22.0]",3,141194,49.45222287,18.78185147,175148,49.4520841,18.78159982
1350,1350,106659,48.332,"[3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541, 3.704570222324541]",3,35939,49.45204685,18.7815255,80496,49.45177193,18.78100769
1351,1351,106679,21.42,"[4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 4.72936230919769, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 4.72936230919769, 4.72936230919769, 4.72936230919769]",4,26451,49.22241138,18.55867938,26474,49.22248049,18.55895468
1352,1352,106680,87.435,"[6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 17.0, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935, 6.7017524081135935]",14,80504,49.22556987,18.56339355,197842,49.22629053,18.56291187
1353,1353,106681,342.307,"[24.0, 28.0, 28.0, 25.5, 21.0, 29.0, 27.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 29.0, 28.0, 31.666666666666668, 31.25, 30.5, 32.0, 36.0]",14,197842,49.22629053,18.56291187,197846,49.22908431,18.5609397
1354,1354,106682,18.945,"[1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 1.452103841387454, 14.0, 1.452103841387454, 1.452103841387454, 1.452103841387454]",14,4439,49.22923053,18.56080577,197846,49.22908431,18.5609397
1355,1355,106683,116.412,"[25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683, 25.702825636709683]",1,26474,49.22248049,18.55895468,197830,49.22286363,18.56044628
1356,1356,108951,242.342,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0]",1,2443,49.21465477,18.53368771,82274,49.2160905,18.53613485
1357,1357,108952,147.612,"[12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802, 12.857373938825802]",1,82274,49.2160905,18.53613485,197953,49.21636542,18.5380992
1358,1358,108953,397.222,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",1,2444,49.21734909,18.54326673,197953,49.21636542,18.5380992
1359,1359,108960,532.237,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0]",1,2441,49.20790734,18.52261652,82265,49.21082685,18.52812082
1360,1360,108961,85.502,"[7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785, 7.447437786341785]",1,2442,49.21144022,18.52883067,82265,49.21082685,18.52812082
1361,1361,108962,145.175,"[12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942, 12.645105151132942]",1,2442,49.21144022,18.52883067,82270,49.21236241,18.53022654
1362,1362,108963,93.736,"[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]",1,82270,49.21236241,18.53022654,82272,49.21273606,18.53136387
1363,1363,108964,10.697,"[0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477, 0.931735421399477]",1,2441,49.20790734,18.52261652,82260,49.20789244,18.52247104
1364,1364,108968,55.739,"[13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0]",1,2440,49.20782538,18.52171071,82260,49.20789244,18.52247104
1365,1365,108979,7.947,"[0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295, 0.6922035518240295]",1,82271,49.21277909,18.53145123,82272,49.21273606,18.53136387
1366,1366,108981,42.497,"[3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924, 3.701594858671924]",1,82271,49.21277909,18.53145123,82273,49.21297802,18.53195079
1367,1367,108982,228.418,"[14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0]",1,2443,49.21465477,18.53368771,82273,49.21297802,18.53195079
1368,1368,108984,15.744,"[1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674, 1.700748464474674]",1,82292,49.24731532,18.46433472,82295,49.24717954,18.46439619
1369,1369,108985,73.727,"[7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362, 7.964372588943362]",1,82292,49.24731532,18.46433472,82296,49.2479693,18.46416727
1370,1370,108986,294.728,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0]",1,82296,49.2479693,18.46416727,135778,49.25052652,18.46401323
1371,1371,108998,25.887,"[2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832, 2.7964478848993832]",1,142412,49.22195653,18.47686511,190846,49.22172444,18.47689323
1372,1372,108999,439.807,"[33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]",1,101378,49.22548885,18.47423449,142412,49.22195653,18.47686511
1373,1373,109000,180.125,"[19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944, 19.458035897071944]",1,101378,49.22548885,18.47423449,135780,49.22698623,18.4733177
1374,1374,109001,19.086,"[2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556, 2.061768622520556]",1,82294,49.24701525,18.46447237,82295,49.24717954,18.46439619
1375,1375,110947,62.674,"[34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489, 5.459061961371489]",3,83715,49.11932794,18.43784753,267246,49.11876729,18.43791962
1376,1376,112079,573.511,"[23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 16.0, 26.0, 29.0, 28.0, 28.0, 26.5, 17.5, 21.0, 30.0, 17.0, 17.0, 17.0, 17.0, 17.0]",11,72737,49.14346987,18.46680068,72738,49.1484992,18.46554488
1377,1377,112080,443.447,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 33.98950077338307, 25.0, 21.0, 21.0, 20.0, 20.0, 36.0, 21.0, 24.5, 24.5, 24.5, 24.5, 24.5]",10,5464,49.15228987,18.46729651,72738,49.1484992,18.46554488
1378,1378,112081,657.244,"[28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 44.0, 24.0, 30.5, 36.0, 22.5, 32.5, 18.0, 32.0, 26.5, 26.5, 26.5, 26.5, 26.5]",11,5464,49.15228987,18.46729651,64009,49.15717447,18.47165659
1379,1379,112082,27.716,"[2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 2.124386913058573, 10.0, 11.0, 11.0, 11.0, 11.0, 11.0]",11,72737,49.14346987,18.46680068,84528,49.14325101,18.46698303
1380,1380,112999,53.239,"[35.64, 32.0, 31.7, 34.111111111111114, 62.70588235294117, 66.11764705882354, 56.71428571428572, 60.1, 50.53333333333333, 57.8, 57.5, 47.23529411764706, 57.07142857142857, 53.92307692307692, 52.56521739130435, 52.46428571428572, 58.09090909090909, 52.55, 54.48717948717949, 53.48148148148148, 46.58064516129032, 35.892857142857146, 43.0, 39.73333333333333]",24,173277,49.44124425,18.78891704,174807,49.44090674,18.78943932
1381,1381,113000,36.712,"[31.75, 39.75, 28.8, 27.0, 45.333333333333336, 51.25, 48.0, 2.813915873582276, 53.333333333333336, 2.813915873582276, 78.0, 2.813915873582276, 89.33333333333333, 38.85714285714285, 40.0, 89.0, 54.71428571428572, 25.0, 57.0, 38.75, 39.2, 47.5, 37.42857142857143, 38.5]",24,141187,49.44066702,18.78978745,174807,49.44090674,18.78943932
1382,1382,113001,89.361,"[13.55, 12.8125, 11.857142857142858, 11.476190476190476, 11.375, 11.5, 12.416666666666666, 12.125, 11.928571428571429, 11.818181818181818, 12.117647058823527, 13.384615384615383, 13.857142857142858, 13.4, 12.117647058823527, 13.045454545454543, 12.642857142857142, 11.666666666666666, 13.375, 12.444444444444445, 10.842105263157896, 14.956521739130435, 12.105263157894736, 14.0]",24,2905,49.42249561,18.83754195,110472,49.42170418,18.8377474
1383,1383,113002,129.899,"[17.0, 17.0, 15.818243509917128, 15.818243509917128, 15.818243509917128, 15.818243509917128, 15.818243509917128, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 15.818243509917128, 10.0, 10.0, 10.0, 10.0]",6,85163,49.40122514,18.84215665,85167,49.40197727,18.843367
