,Time Error [s]
684,-217.81883537613191
685,219.61381768633328
686,-51.95970756489146
687,-459.9034965195881
688,-599.4385369008849
689,-513.9751159506984
690,-190.6214708254662
691,-606.77749784719
692,-375.1326157565569
693,-5.906394039433735
694,-632.7825433773976
695,-562.352280941966
696,-169.6565983286987
697,-47.08966873762756
698,-773.5899242068801
699,1414.1359951604127
700,-612.3363161720561
701,-1510.587434171825
702,-550.2054562773194
703,-486.0805105937934
704,-602.2592535045452
705,-350.27768587331514
706,-1063.647044870322
707,-411.3914929312284
708,-788.3242578200798
709,-895.6650723943235
710,-446.08676631656783
711,-343.27785101643633
712,-406.0249450262422
713,-990.1695593568136
714,-501.97241944837674
715,-358.7836550270729
716,-728.6087092994694
717,-598.532503064616
718,-406.4310376445951
719,-753.9329490615792
720,-515.6580226796714
721,-580.9467946031355
722,-285.8189902516059
723,-465.8889307447704
724,-178.97837652056285
725,-160.2555062966959
726,-168.44746205849822
727,-248.3009037043313
728,-501.1474496561957
729,-469.51224219061874
730,-496.455263386591
731,-960.5916552777728
732,-399.2536110952651
733,-329.399331745607
734,1058.0358137642368
735,-515.2097067264641
736,-516.171100097928
737,-192.51476632166435
738,-768.1698087926229
739,-1688.6728537223894
740,-358.71288647846086
741,-663.1846334599863
742,-784.6269308822584
743,-327.1515215533051
744,-123.48856345051513
745,-642.7802218808986
746,-1114.6777205994133
747,-428.4506679089585
748,-111.49979385080815
749,-528.6214348751857
750,-307.4104279835781
751,-169.64891530103347
752,-1969.219038256294
753,-514.9812484184881
754,-504.82131502239974
755,-736.734026715086
756,-493.502998474578
757,-586.1312161616336
758,-418.25535469127317
759,-1059.5238883365635
760,-472.9220017616375
761,-190.31066349404352
762,710.031874672762
763,-428.7989906425594
764,-433.9489530281394
765,-335.51308381870285
766,-176.80257800284198
767,-548.5654530293189
768,-1060.1788522364068
769,-1306.563861052396
770,-332.9171813937876
771,-869.5051485825006
772,-273.98032619262494
773,-58.3892970501347
774,-548.4878254472007
775,657.015915650949
