,Time Error [s]
666,-2994.163515480637
667,-786.9432801314549
668,-340.249593275391
669,-361.4100359504613
670,-833.6936329157438
671,-430.62859322281804
672,275.75325685320445
673,-1664.445908065678
674,-1843.973815754467
675,-218.03294784448792
676,-482.1076222831907
677,-443.17663506582346
678,-108.69395938967631
679,-224.28051909992496
680,-447.96877559551876
681,-105.02530399701186
682,-597.6316974913791
683,-698.1135890166252
684,-1925.8244917527222
685,-2469.7411097871977
686,-870.4536137349216
687,-963.9533410489989
688,-3883.9254369048103
689,-643.6790808593846
690,-277.9687611008311
691,-901.0053210160445
692,-408.3532113613968
693,-841.8644443977557
694,-838.2018042356779
695,-362.9985717100984
696,-685.5152851026764
697,-1187.204367662937
698,-668.6537587451427
699,-1280.8871668050763
700,-259.0292398213702
701,-827.928396535639
702,-276.2985961081108
703,-653.009642940867
704,-576.7737928943832
705,-461.5890277495348
706,-605.4674176122753
707,-1160.0516442110643
708,-1501.032013216256
709,-1112.0257801775724
710,-231.354910950325
711,-340.3891232943404
712,-3640.4940906736974
713,-1012.6604209766249
714,-835.6612207416072
715,-922.9687299859029
716,-957.604793399991
717,-200.70877524961554
718,-942.3789313408197
719,-655.7928479504872
720,-1831.288824807219
721,-2320.8216924624467
722,-1130.0880465369003
723,-1521.9728124713424
724,-425.07526057070004
725,-379.6410224054629
726,-172.8452521566682
727,-653.0841193505751
728,-150.81553649270626
729,-408.33848534721847
730,-298.0292398213702
731,-53.5740401460032
732,-70.25456835365475
733,-86.89122592349372
734,-656.8201203722485
735,-942.0891478344531
736,-227.28337875101056
737,-593.1395860095897
738,-1043.804342731404
739,-634.0012964524487
740,-289.7708256620101
741,-464.7533139174275
742,-470.9296042574954
743,-637.7150411857933
744,-134.3291686008198
745,-748.0042475814705
746,-590.4323550624283
747,-958.7342187651966
748,-388.55961854468455
749,-725.0350593488438
750,-273.07518495834245
751,-969.8873064103586
752,-2594.847733141768
753,-235.5591091896418
754,-926.0057929417856
755,85.19193209376874
756,-308.91505144654354
757,-67.67282669605981
758,-414.69381336958486
759,-308.4895195318031
760,-716.9023883179468
761,-127.5
762,-689.7666671987338
763,-1230.4180155057174
764,-86.01716160871803
765,-624.7251313801681
766,-954.9095249462664
767,-98.98320719218876
768,-368.8835474919945
769,-1044.921512698399
770,-659.2512782470296
771,-473.922438870179
772,-654.5472376245154
773,793.2475676056561
774,-597.2399952116091
775,-796.5184557040559
776,-569.0437250259109
777,-183.5591091896418
778,-394.7047268144779
779,-138.35813080330627
780,-374.5566557156069
781,-485.5612207160076
782,-973.3033292684597
783,-696.1727818134877
784,-1264.1620987643266
785,-845.8297968694501
786,-1439.8051896169945
787,-682.6388490144063
788,-518.5233255939905
789,-585.498446195563
790,-1001.0998674787372
791,409.38329814093373
792,-265.581245090042
793,-1156.2484888400934
794,-807.3890513381857
795,705.9831753249814
796,-403.3978173453895
797,-406.1508127716195
798,-682.8956434122242
799,-2392.4612336601
800,-767.7284071077286
801,-695.8309242690966
802,-1116.6349413499731
803,-568.3073818233601
804,-110.56389667478027
805,-1085.1804684513977
806,-631.7163396656852
807,-704.8786622935528
808,-582.1484784208094
809,-869.6208462113948
810,-894.2701571018551
811,125.56303341715386
812,-1212.7534046010564
813,-321.6835411691611
814,-653.527970451725
815,-43.80523571004062
816,-700.2440331871827
817,-364.55096352117425
818,-487.5192466609757
819,-815.5683599614465
820,-1018.1848894573116
821,-384.00050669744724
822,-720.2860966661974
823,-524.9746416353662
824,-137.1026261504594
825,-509.6449335262023
826,-622.7468446863767
827,-554.9219861230747
828,-662.2680062390987
829,-517.6154625746407
830,-743.2235259744255
831,-739.1757871044131
832,-220.94966913290477
833,-403.2232525536398
834,-728.4464521972284
835,-1285.16735470922
836,-524.7065197692867
837,-1522.220523149781
838,-998.6849602621921
839,-490.1218175240192
840,-531.9180828149485
841,-1174.451567470759
842,-1102.2935137916195
843,-417.79167127077335
844,-550.9032631704758
845,-86.1051718378103
846,-545.266764315917
847,-968.841365881213
848,-556.8868148566117
849,-676.3094587382337
850,-970.4879993249351
851,-271.7252554462847
852,-333.91765111984876
853,-796.8542486794745
854,-718.9630920870709
855,-33.617542419266556
856,-2349.4196435343806
857,-685.1782533340297
858,-23.802096550547702
859,-527.6163140784574
860,-659.2951251462042
861,-111.3694472194473
862,-627.386879260677
863,-128.02447016814864
864,-1555.4479707040011
865,-467.2004346148941
866,-567.8165350262193
867,-515.9388357247904
868,-2686.2814940879175
869,-1179.6875958212404
870,-1199.9872532790448
871,-973.9334868084477
872,-1432.7227816640043
873,-556.2221625074666
874,-511.25579900466823
875,-485.90591483848584
876,-36.85258284924481
877,-745.6505261668146
878,-490.493824870709
879,-2115.7840158530303
880,-1472.7068823335499
881,-1214.7350419744737
882,-1210.4394737345497
883,-343.5617895079347
884,-997.2299395812875
885,-367.13148126974653
886,-1082.013814193372
887,-449.3331217324426
888,-1060.3301046106253
889,-1125.0296939629297
890,-603.8237106178575
891,-1156.0429837858157
892,-534.1670149556622
893,-478.62974574762234
894,-310.0641663117459
895,21.44504996601222
896,-492.61989847015957
897,-120.07332381600543
898,-328.2198333541569
899,-674.8372586399215
900,-856.3253990292847
901,-1118.2320748088928
902,-213.74691382754736
903,-628.8489191026554
904,-14.598074281499578
905,-1099.6514969241096
906,-1128.66025321856
907,-77.27374487119886
908,-326.8653731400357
909,-603.46281230519
910,-1863.2443877997243
911,-1581.8412478591003
912,-987.0761514064159
913,-1407.5865184396648
914,-1333.418247483955
915,-835.5880342647679
916,-1737.5735283515628
917,-1103.1632636534334
918,-892.5299021203296
919,-348.38633367994885
920,-2008.1954096132222
921,-1599.8297887529834
922,-2691.0506485605283
923,15.209760886101094
924,-1479.5735272509564
925,-103.74306129786896
926,-1423.9498486842585
927,-1428.3904194141346
928,-719.3529168599466
929,-610.7670561499817
930,-851.2639462483946
931,-969.9591257576337
932,-1320.3846238647866
933,-1331.5606336931928
934,-1406.927592761905
935,-1490.3944148199344
936,-345.318877160046
937,-3804.8085737052434
938,-641.2593942335319
939,-647.8294378242902
940,-1039.935309606436
941,-826.743061297869
942,-3521.2030089863874
943,-297.515178217183
944,-333.94437389198436
945,-541.697795980896
946,-1462.4614940430201
947,-623.0073842446034
948,-1928.8741155502048
949,-857.0597625752514
950,-1426.3676545322492
951,-1995.0132006876447
952,-2655.9620737343075
953,-480.09204816962836
954,-1885.745166807354
955,-233.17953055688542
956,-1969.73816485288
957,-1193.8895546825909
958,-810.1588902169165
959,52.92824644649235
960,-179.4559887503927
961,-2418.3226320602334
962,-1644.6568616848958
963,-1366.890746558528
964,-13.392158351533453
965,-1200.0098085468317
966,-1345.8822506368047
967,-1696.9465813210682
968,-1527.4282431118922
969,-1555.8260584934492
970,-1588.174945790996
971,-2337.4591967172582
972,-2660.7968245749826
973,-2068.3465715741377
974,-1232.6466744547529
975,-632.6901157074576
976,-1956.0756501715068
977,-2083.629571913182
978,8.168884268573265
979,-1065.3425427627851
980,-1724.8618847481202
981,-690.8870127871085
982,-1709.020850050832
983,-1304.2715058042531
984,-350.0968735554071
985,-1531.1878785724552
986,-598.8627122531643
987,-1687.3750911869415
988,-1756.8004824892496
989,-1959.5195939261844
990,-4010.3400058118223
991,-1776.3094794231047
992,-185.13138806891675
993,-1504.6672047994398
994,-1271.1253173624073
995,-2284.1031390126495
996,-2165.5663818263747
997,666.6126415317922
998,-1119.9409478402285
999,-538.1754794795215
1000,-752.2421649007927
1001,-459.70920829652323
1002,-2828.6835737052425
1003,-722.2172311522656
1004,-1303.436953803408
1005,-2901.666874511083
1006,-1336.5226426450763
1007,-1440.0250530535936
1008,-668.4344539561575
1009,-3203.5125454159024
1010,-839.6688604852873
1011,-351.19458024272683
1012,-1550.8991673958667
1013,-1668.1894878875346
1014,-2237.181729838229
1015,-1898.0821136536442
1016,-1784.101913108952
1017,-1531.568965619735
1018,-1594.927967846973
1019,-149.8421013786791
1020,-1019.927005501741
1021,-2032.6595771950692
1022,-181.25978502960993
1023,-1217.5556567571089
1024,-2209.778731643283
1025,-101.45697675672312
1026,-283.7879843704734
1027,-1325.1172276427128
1028,-1363.792926035158
1029,-1065.0362711537596
1030,-2475.195372977221
1031,-567.5679645477162
1032,-2061.581647105369
1033,-1854.0900458543701
1034,-595.5215820440712
1035,-322.08180082023716
1036,-601.822315685874
1037,-860.8563248311216
1038,-710.6858363641938
1039,-1346.3711347873777
1040,-967.523907680082
1041,-113.77316633767629
1042,-2213.695407774826
1043,-131.92813681954965
1044,-140.65860086488513
1045,-1535.3714042817555
1046,-1669.2046975897897
1047,-1881.1728019180237
1048,-1238.2665160461338
1049,-1199.9749424202123
1050,-625.639827464418
1051,-631.9160457118992
1052,-1655.363860922164
1053,-2601.775667393319
1054,-1596.258776203168
1055,-1252.553991802015
1056,-2051.204520895078
1057,-467.02311544641816
1058,-924.1450999581036
1059,-1273.3825873249314
1060,-1974.4556093574283
1061,-1059.2684210886543
1062,-1159.2517618480192
1063,-413.0073842446034
1064,-3509.3222044360227
1065,-1656.8401325692257
1066,-49.67968295277825
1067,-1698.307438514053
1068,-1241.1310280931953
1069,-1035.336991366143
1070,-2189.3783972097513
1071,-702.3636162975056
1072,-1223.996653845597
1073,-1387.447123032553
1074,-1381.801374353363
1075,-2032.367244811744
1076,-358.77191780959106
1077,-794.8700532227135
1078,-808.2970801706092
1079,-499.3621930245249
1080,-1717.9561202953641
1081,-1212.6722583117926
1082,-153.41882997593024
1083,-898.05636560072
1084,-1329.6743718386165
1085,-1895.8618847481202
1086,-2493.7879492624143
1087,-1776.0556862291814
1088,-2911.0603723842487
1089,-1642.716335583361
1090,-443.3940618654756
1091,-468.51730704674674
1092,-687.830532793811
1093,-1802.0832391771955
1094,-38.74127306603009
1095,-1476.274994040089
1096,-1508.8449842499667
1097,-1002.3841122072006
1098,-683.8294378242902
1099,-1271.7623465191414
1100,-1615.8774901809338
1101,-2440.183710242267
1102,-253.98601311712946
1103,-689.5059021682932
1104,-947.5323790609191
1105,-1078.9503312283164
1106,-1731.1323581118781
1107,-1243.347438912862
1108,-306.87014841808184
1109,-3511.5518062393157
1110,-1651.3393114220435
1111,-134.87610979183512
1112,-1434.7582160415727
1113,-833.4441179000671
1114,49.58117002406976
1115,-1227.525169508146
1116,-659.631590161654
1117,387.43467682512244
1118,-80.7526869337301
1119,-1787.886007990438
1120,-1593.6306824057137
1121,-1114.0993114142605
1122,-1548.8753785724548
1123,-1709.7946204964505
1124,-946.1706537827317
1125,-348.827113369308
1126,-2161.4423487567
1127,-1974.867074250184
1128,-1436.450822303103
1129,-1844.9731241235609
1130,-156.8931889502893
1131,-1699.5003809337786
1132,-1318.3464960122656
1133,-1402.051959366168
1134,-1282.3705737832138
1135,-1984.5412335342667
1136,224.2794491652112
1137,-1250.6838170746678
1138,-875.3807547341496
1139,-17.430256875843043
1140,-151.68594269162355
1141,-1099.612670652184
1142,-1070.1097122540664
1143,-910.1718153855836
1144,-1539.8073662773354
1145,-1332.4557487407528
1146,-1562.8602813109237
1147,-241.97252117638595
1148,-1492.4380334003285
1149,-875.35910472512
1150,-1487.485375810672
1151,-904.4526986126493
1152,-477.6653217446278
1153,-598.0679645477162
1154,-1100.8262166187062
1155,-1489.668551733645
1156,-1017.0209675678841
1157,-774.7380154617672
1158,-1174.3905847949768
1159,400.90346539637096
1160,-2204.2793709748175
1161,-1807.1740340200158
1162,-1154.9230172497755
1163,-964.3825873249314
1164,-2401.9833579425135
1165,-1320.9022028633503
1166,-1158.4998096140735
1167,-589.7933554157589
1168,330.5647799120161
1169,-1138.6022879151324
1170,-357.0899966161346
1171,-1553.8506609647511
1172,-430.21281230519
1173,-1498.4479294085427
1174,-1020.3969134234858
1175,-1127.2769693500575
1176,-1574.709688789871
1177,-304.0551277969447
1178,-1238.8285324818917
1179,-444.4575146568102
1180,-1161.4527439509534
1181,-1586.9149429819026
1182,-2241.422494810563
1183,-1798.3090958060143
1184,-1157.7534322495158
1185,-654.2659527312724
1186,-2068.54757736774
1187,-137.41882997593024
1188,-1700.7876796388746
1189,-1240.0268024317847
1190,-2320.8105408776405
1191,-860.2260098041038
1192,-2379.4929227264647
1193,-934.1071698093258
1194,-3382.6835737052434
1195,-1505.2971288233407
1196,-728.3062172250668
1197,-1178.287642590402
1198,-1485.5624206585894
1199,-2549.9500115292303
1200,-1681.6193124476981
1201,-1312.8408679035556
1202,-985.8164511991606
1203,68.40022172949003
1204,-319.51920952685896
1205,-926.9104634504915
1206,-884.0490758608453
1207,-1593.2408679035552
1208,-1194.620363337769
1209,-942.8860594613352
1210,-2595.292757213715
1211,-1927.7455013155927
1212,-1515.9762440413374
1213,-1533.1272522659006
1214,-875.7731307490135
1215,-116.54214248909892
1216,-99.7032042912478
1217,-1429.1451600251748
1218,-1183.8616921099729
1219,-1085.7951203616472
1220,-1031.3430743775396
1221,-979.7925709514955
1222,-1878.6944820138824
1223,-1090.6222416967453
1224,-1869.8809026417193
1225,-404.4734019404041
1226,-1242.1287963041123
1227,-1013.0527006548868
1228,-85.71444256352856
